Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
David Andrews,C,80,100%,0,0%,0,0%
Tom Brady,QB,78,98%,0,0%,0,0%
Nate Solder,T,69,86%,0,0%,9,29%
Sebastian Vollmer,T,62,78%,0,0%,9,29%
Shaq Mason,G,60,75%,0,0%,9,29%
Julian Edelman,WR,57,71%,0,0%,4,13%
Danny Amendola,WR,54,68%,0,0%,9,29%
Josh Kline,G,53,66%,0,0%,1,3%
Rob Gronkowski,TE,53,66%,0,0%,1,3%
Tre' Jackson,G,46,58%,0,0%,9,29%
Aaron Dobson,WR,44,55%,0,0%,0,0%
Marcus Cannon,T,39,49%,0,0%,10,32%
Keshawn Martin,WR,36,45%,0,0%,0,0%
Dion Lewis,RB,35,44%,0,0%,0,0%
Michael Williams,TE,31,39%,0,0%,12,39%
Scott Chandler,TE,31,39%,0,0%,9,29%
LeGarrette Blount,RB,30,38%,0,0%,0,0%
James White,RB,17,21%,0,0%,0,0%
Matthew Slater,WR,2,2%,0,0%,18,58%
Jimmy Garoppolo,QB,2,2%,0,0%,0,0%
Brandon Bolden,RB,1,1%,0,0%,19,61%
Malcolm Butler,CB,0,0%,57,100%,8,26%
Logan Ryan,CB,0,0%,57,100%,0,0%
Devin McCourty,SS,0,0%,50,88%,18,58%
Jabaal Sheard,DE,0,0%,48,84%,0,0%
Jamie Collins,LB,0,0%,47,82%,4,13%
Justin Coleman,DB,0,0%,42,74%,1,3%
Dont'a Hightower,LB,0,0%,41,72%,4,13%
Rob Ninkovich,DE,0,0%,39,68%,6,19%
Chandler Jones,DE,0,0%,33,58%,12,39%
Dominique Easley,DT,0,0%,32,56%,3,10%
Patrick Chung,SS,0,0%,30,53%,19,61%
Jordan Richards,DB,0,0%,30,53%,18,58%
Sealver Siliga,DT,0,0%,23,40%,3,10%
Malcom Brown,DT,0,0%,22,39%,0,0%
Duron Harmon,FS,0,0%,19,33%,13,42%
Alan Branch,DT,0,0%,17,30%,3,10%
Jerod Mayo,LB,0,0%,17,30%,1,3%
Jonathan Freeny,LB,0,0%,13,23%,18,58%
Geneo Grissom,DE,0,0%,7,12%,14,45%
Dekoda Watson,LB,0,0%,3,5%,21,68%
Stephen Gostkowski,K,0,0%,0,0%,19,61%
Nate Ebner,FS,0,0%,0,0%,19,61%
Joe Cardona,LS,0,0%,0,0%,9,29%
Ryan Allen,P,0,0%,0,0%,9,29%
