Quarter,Time,Down,ToGo,Location,OAK,PIT,Detail,EPB,EPA
1,11:29,1,10,PIT 40,7,0,DeAngelo Williams right guard for no gain (tackle by Larry Asante and Dan Williams),1.600,1.050
1,10:52,2,10,PIT 40,7,0,DeAngelo Williams for 7 yards (tackle by Charles Woodson),1.050,1.290
1,10:13,3,3,PIT 47,7,0,Ben Roethlisberger pass incomplete deep right intended for Antonio Brown,1.290,-0.260
1,10:07,4,3,PIT 47,7,0,Jordan Berry punts 51 yards,-0.260,0.380
1,10:00,1,10,OAK 2,7,0,Derek Carr pass incomplete deep right intended for Andre Holmes,-0.380,-0.780
1,9:53,2,10,OAK 2,7,0,Derek Carr pass complete short left to Taiwan Jones for 6 yards (tackle by Ryan Shazier),-0.780,-0.720
1,9:10,3,4,OAK 8,7,0,Derek Carr pass incomplete short right intended for Clive Walford (defended by Will Allen),-0.720,-2.490
1,9:06,4,4,OAK 8,7,0,"Marquette King punts 48 yards, returned by Jacoby Jones for -3 yards (tackle by Taiwan Jones)",-2.490,-1.660
1,8:55,1,10,PIT 41,7,0,Ben Roethlisberger pass complete short middle to Jesse James for 9 yards (tackle by Benson Mayowa),1.660,2.340
1,8:19,2,1,PIT 50,7,0,DeAngelo Williams middle for 2 yards (tackle by Justin Ellis),2.340,2.390
1,7:46,1,10,OAK 48,7,0,Ben Roethlisberger pass complete short right to Antonio Brown for 13 yards,2.390,3.250
1,7:23,1,10,OAK 35,7,0,Ben Roethlisberger pass complete short right to Antonio Brown for 8 yards (tackle by D.J. Hayden),3.250,3.780
1,6:53,2,2,OAK 27,7,0,Ben Roethlisberger pass complete short middle to Heath Miller for 5 yards (tackle by Curtis Lofton),3.780,4.110
1,6:14,1,10,OAK 22,7,0,DeAngelo Williams left guard for 9 yards (tackle by David Amerson),4.110,4.110
1,5:27,1,10,OAK 22,7,0,Timeout #1 by Pittsburgh Steelers,4.110,5.060
1,5:27,2,1,OAK 13,7,0,DeAngelo Williams left guard for -3 yards (tackle by Malcolm Smith),5.060,3.740
1,4:48,3,4,OAK 16,7,0,Ben Roethlisberger pass incomplete short left intended for Markus Wheaton,3.740,2.450
1,4:44,4,4,OAK 16,7,3,Chris Boswell 34 yard field goal good,2.450,3.000
1,4:44,,,PIT 35,7,3,"Chris Boswell kicks off 63 yards, returned by Taiwan Jones for 23 yards (tackle by Vince Williams)",0.000,-0.610
1,4:35,1,10,OAK 25,7,3,Derek Carr pass incomplete short right intended for Seth Roberts,0.610,0.060
1,4:25,2,10,OAK 25,7,3,Latavius Murray right tackle for 3 yards (tackle by Ryan Shazier and Cameron Heyward),0.060,-0.230
1,3:48,3,7,OAK 28,7,3,Derek Carr pass complete short left to Mychal Rivera for 8 yards (tackle by Lawrence Timmons),-0.230,1.330
1,3:13,1,10,OAK 36,7,3,Latavius Murray right guard for no gain (tackle by Stephon Tuitt),1.330,0.790
1,2:38,2,10,OAK 36,7,3,Marcel Reece middle for 12 yards (tackle by Mike Mitchell and Will Allen),0.790,2.130
1,2:04,1,10,OAK 48,7,3,Derek Carr pass incomplete deep right intended for Michael Crabtree,2.130,1.580
1,1:57,2,10,OAK 48,7,3,Derek Carr pass incomplete short right intended for Lee Smith (defended by Lawrence Timmons),1.580,0.890
1,1:52,3,10,OAK 48,7,3,Derek Carr pass incomplete short right intended for Michael Crabtree,0.890,-0.190
1,1:45,4,10,OAK 48,7,3,"Marquette King punts 40 yards, returned by Jacoby Jones for 5 yards (tackle by Larry Asante)",-0.190,0.060
1,1:36,1,10,PIT 17,7,3,Ben Roethlisberger pass complete deep right to Antonio Brown for 59 yards (tackle by D.J. Hayden),-0.060,3.970
1,0:48,1,10,OAK 24,7,3,DeAngelo Williams right guard for 3 yards (tackle by Justin Ellis),3.970,3.840
1,0:11,2,7,OAK 21,7,3,Ben Roethlisberger pass complete short left to Markus Wheaton for -2 yards (tackle by D.J. Hayden),3.840,2.870
Quarter,Time,Down,ToGo,Location,OAK,PIT,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,9,OAK 23,7,3,Ben Roethlisberger pass complete short right to Antonio Brown for 11 yards,2.870,4.780
2,14:36,1,10,OAK 12,7,3,Ben Roethlisberger pass complete short right to Antonio Brown for 9 yards (tackle by D.J. Hayden and Charles Woodson),4.780,5.790
2,14:02,2,1,OAK 3,7,9,"DeAngelo Williams middle for 3 yards, touchdown",5.790,7.000
2,14:02,2,,OAK 3,7,11,"Two Point Attempt: Ben Roethlisberger pass complete to DeAngelo Williams, conversion succeeds",5.790,1.000
2,14:02,,,PIT 35,7,11,"Chris Boswell kicks off 65 yards, touchback",0.000,-0.280
2,13:57,1,10,OAK 20,7,11,Latavius Murray right tackle for 9 yards (tackle by Cameron Heyward and Mike Mitchell),0.280,0.950
2,13:17,2,1,OAK 29,7,11,Latavius Murray right tackle for 3 yards (tackle by Will Allen and Ryan Shazier),0.950,1.070
2,12:36,1,10,OAK 32,7,11,Derek Carr pass complete short left to Michael Crabtree for 20 yards (tackle by Ryan Shazier),1.070,2.390
2,11:52,1,10,PIT 48,7,11,Derek Carr pass incomplete short right intended for Amari Cooper (defended by Antwon Blake),2.390,1.850
2,11:43,2,10,PIT 48,7,11,Latavius Murray middle for 5 yards (tackle by Cameron Heyward),1.850,1.820
2,10:59,3,5,PIT 43,7,11,Derek Carr pass incomplete short left intended for Amari Cooper,1.820,0.400
2,10:55,4,5,PIT 43,7,11,Marquette King punts 41 yards,0.400,0.380
2,10:46,1,10,PIT 2,7,11,DeAngelo Williams right guard for 2 yards (tackle by Benson Mayowa),-0.380,-0.630
2,10:09,2,8,PIT 4,7,11,Ben Roethlisberger pass incomplete short left intended for Antonio Brown,-0.630,-1.190
2,10:04,3,8,PIT 4,7,11,Ben Roethlisberger pass incomplete short middle intended for Antonio Brown (defended by David Amerson),-1.190,-2.490
2,10:01,4,8,PIT 4,7,11,Jordan Berry punts 36 yards,-2.490,-2.920
2,9:52,1,10,PIT 40,7,11,Latavius Murray left guard for 2 yards (tackle by Cameron Heyward),2.920,2.640
2,9:22,2,8,PIT 38,7,11,Latavius Murray middle for 7 yards (tackle by Will Allen),2.640,2.870
2,8:44,3,1,PIT 31,7,11,Latavius Murray right guard for 3 yards (tackle by Lawrence Timmons),2.870,3.710
2,8:03,1,10,PIT 28,7,11,Taiwan Jones right tackle for -1 yards (tackle by Cameron Heyward and James Harrison),3.710,3.030
2,7:23,2,11,PIT 29,7,11,"Taiwan Jones right end for 1 yard (tackle by Antwon Blake). Taiwan Jones fumbles (forced by Antwon Blake), ball out of bounds at PIT-28",3.030,2.480
2,6:45,3,10,PIT 28,7,11,Derek Carr pass complete short middle to Amari Cooper for 13 yards (tackle by Antwon Blake),2.480,4.580
2,6:10,1,10,PIT 15,13,11,"Derek Carr pass complete short right to Amari Cooper for 15 yards, touchdown",4.580,7.000
2,6:10,,,PIT 15,14,11,Sebastian Janikowski kicks extra point good,0.000,0.000
2,6:10,,,OAK 35,14,11,"Sebastian Janikowski kicks off 67 yards, returned by Jacoby Jones for 24 yards (tackle by Taiwan Jones)",0.000,-0.410
2,5:59,1,10,PIT 22,14,11,Ben Roethlisberger pass complete short right to Antonio Brown for 5 yards (tackle by D.J. Hayden and Neiko Thorpe),0.410,0.540
2,5:19,2,5,PIT 27,14,11,Antonio Brown right end for 16 yards (tackle by Charles Woodson),0.540,1.800
2,4:49,1,10,PIT 43,14,11,Ben Roethlisberger pass incomplete short right intended for Heath Miller (defended by Taylor Mays),1.800,1.250
2,4:45,2,10,PIT 43,14,11,DeAngelo Williams middle for 4 yards (tackle by Aldon Smith),1.250,1.090
2,4:01,3,6,PIT 47,14,11,Ben Roethlisberger pass complete deep left to Antonio Brown for 41 yards (tackle by David Amerson),1.090,4.780
2,3:24,1,10,OAK 12,14,11,DeAngelo Williams left guard for 8 yards (tackle by Curtis Lofton and Taylor Mays),4.780,5.600
2,2:59,2,2,OAK 4,14,11,DeAngelo Williams middle for 1 yard (tackle by Malcolm Smith),5.600,5.060
2,2:27,3,1,OAK 3,14,11,DeAngelo Williams middle for no gain (tackle by Malcolm Smith),5.060,3.060
2,2:00,4,1,OAK 3,14,17,"DeAngelo Williams left guard for 3 yards, touchdown",3.060,7.000
2,2:00,,,OAK 3,14,18,Chris Boswell kicks extra point good,0.000,0.000
2,2:00,,,PIT 35,14,18,"Chris Boswell kicks off 69 yards, returned by Taiwan Jones for 26 yards (tackle by Brandon Boykin)",0.000,-0.410
2,1:49,1,10,OAK 22,14,18,Derek Carr pass complete short right to Michael Crabtree for -1 yards (tackle by William Gay),0.410,-0.270
2,1:20,2,11,OAK 21,14,18,Derek Carr pass complete short middle to Latavius Murray for 3 yards (tackle by Cameron Heyward),-0.270,-0.270
2,1:10,2,11,OAK 21,14,18,Timeout #2 by Pittsburgh Steelers,-0.270,-0.560
2,1:10,3,8,OAK 24,14,18,Latavius Murray middle for -4 yards (tackle by Antwon Blake),-0.560,-0.560
2,1:07,3,8,OAK 24,14,18,Timeout #3 by Pittsburgh Steelers,-0.560,-2.030
2,1:07,4,12,OAK 20,14,18,Marquette King punts 39 yards,-2.030,-1.660
2,0:59,1,10,PIT 41,14,18,"Ben Roethlisberger pass incomplete short right intended for Heath Miller. Penalty on Taylor Mays: Defensive Pass Interference, 11 yards (no play)",1.660,2.390
2,0:55,1,10,OAK 48,14,18,Ben Roethlisberger pass complete deep left to Antonio Brown for 19 yards (tackle by David Amerson),2.390,3.640
2,0:48,1,10,OAK 29,14,18,Ben Roethlisberger pass incomplete deep middle intended for Markus Wheaton,3.640,3.100
2,0:41,2,10,OAK 29,14,18,Ben Roethlisberger pass incomplete short middle intended for DeAngelo Williams (defended by Taylor Mays),3.100,2.410
2,0:37,3,10,OAK 29,14,18,Ben Roethlisberger pass complete short left to Antonio Brown for 9 yards (tackle by David Amerson),2.410,2.270
2,0:33,4,1,OAK 20,14,21,Chris Boswell 38 yard field goal good,2.270,3.000
2,0:33,,,PIT 35,14,21,"Chris Boswell kicks off 65 yards, touchback",0.000,-0.280
2,0:29,1,10,OAK 20,14,21,Derek Carr kneels for -1 yards,0.280,-0.460
Quarter,Time,Down,ToGo,Location,OAK,PIT,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PIT 35,14,21,"Chris Boswell kicks off 65 yards, returned by Taiwan Jones for 27 yards (tackle by Shamarko Thomas)",0.000,0.740
3,14:55,1,10,OAK 27,14,21,"Penalty on Austin Howard: False Start, 5 yards (no play)",0.740,0.410
3,14:55,1,15,OAK 22,14,21,Latavius Murray right tackle for 2 yards (tackle by Stephon Tuitt and Cameron Heyward),0.410,-0.210
3,14:15,2,13,OAK 24,14,21,Latavius Murray middle for 1 yard (tackle by Ryan Shazier),-0.210,-0.760
3,13:34,3,12,OAK 25,14,21,"Derek Carr pass complete short right to Latavius Murray for -4 yards (tackle by Ryan Shazier and Antwon Blake). Latavius Murray fumbles (forced by Ryan Shazier), ball out of bounds at OAK-21",-0.760,-1.960
3,13:15,4,16,OAK 21,14,21,"Marquette King punts 25 yards, out of bounds",-1.960,-2.520
3,13:06,1,10,OAK 46,14,21,DeAngelo Williams middle for no gain (tackle by Mario Edwards),2.520,1.980
3,12:28,2,10,OAK 46,14,21,DeAngelo Williams middle for 3 yards (tackle by Dan Williams),1.980,1.680
3,11:42,3,7,OAK 43,14,21,Ben Roethlisberger pass incomplete short right intended for Darrius Heyward-Bey,1.680,0.400
3,11:38,4,7,OAK 43,14,21,"Jordan Berry punts 33 yards, fair catch by Marcus Thigpen",0.400,0.380
3,11:31,1,10,OAK 10,14,21,Latavius Murray middle for 1 yard (tackle by William Gay),-0.380,-0.710
3,11:09,2,9,OAK 11,14,21,Derek Carr pass complete short middle to Amari Cooper for 14 yards (tackle by Mike Mitchell),-0.710,0.610
3,10:29,1,10,OAK 25,14,21,Latavius Murray right tackle for 15 yards (tackle by Robert Golden),0.610,1.600
3,10:01,1,10,OAK 40,14,21,Derek Carr pass complete short middle to Seth Roberts for 18 yards (tackle by Robert Golden),1.600,2.790
3,9:33,1,10,PIT 42,14,21,Derek Carr pass complete short left to Michael Crabtree for 3 yards (tackle by Ross Cockrell),2.790,2.650
3,9:06,2,7,PIT 39,14,21,Latavius Murray left guard for 2 yards (tackle by James Harrison),2.650,2.210
3,8:25,3,5,PIT 37,14,21,Derek Carr pass complete deep middle to Seth Roberts for 36 yards (tackle by Will Allen),2.210,6.970
3,7:43,1,1,PIT 1,14,21,Latavius Murray middle for no gain (tackle by Cameron Heyward and Lawrence Timmons),6.970,5.910
3,7:07,2,1,PIT 1,20,21,"Derek Carr pass complete short right to Clive Walford for 1 yard, touchdown",5.910,7.000
3,7:07,,,PIT 1,21,21,Sebastian Janikowski kicks extra point good,0.000,0.000
3,7:07,,,OAK 35,21,21,"Sebastian Janikowski kicks off 73 yards, returned by Jacoby Jones for 20 yards (tackle by Ray-Ray Armstrong)",0.000,0.350
3,6:58,1,10,PIT 12,21,21,"Ben Roethlisberger pass complete short right to Heath Miller for 5 yards (tackle by Khalil Mack). Penalty on David Amerson: Illegal Use of Hands, 5 yards (no play)",-0.350,-0.060
3,6:49,1,10,PIT 17,21,21,Ben Roethlisberger pass complete short right to Martavis Bryant for 2 yards (tackle by Neiko Thorpe),-0.060,-0.250
3,6:08,2,8,PIT 19,21,21,"Penalty on Cody Wallace: False Start, 5 yards (no play)",-0.250,-0.970
3,5:52,2,13,PIT 14,21,21,Ben Roethlisberger pass incomplete deep left intended for Martavis Bryant,-0.970,-1.720
3,5:44,3,13,PIT 14,21,21,Ben Roethlisberger pass incomplete deep left intended for Antonio Brown is intercepted by David Amerson at PIT-33 and returned for 1 yard,-1.720,-3.450
3,5:39,1,10,PIT 32,21,21,Derek Carr for 4 yards,3.450,3.440
3,5:07,2,6,PIT 28,21,21,"Latavius Murray left end for 3 yards (tackle by Mike Mitchell). Latavius Murray fumbles (forced by Mike Mitchell), recovered by Jarvis Jones at PIT-25 (tackle by Gabe Jackson)",3.440,-0.610
3,4:56,1,10,PIT 25,21,21,DeAngelo Williams right tackle for 12 yards (tackle by D.J. Hayden),0.610,1.400
3,4:31,1,10,PIT 37,21,21,Ben Roethlisberger pass complete short left to DeAngelo Williams for 22 yards (tackle by David Amerson). Penalty on D.J. Hayden: Defensive Holding (Declined),1.400,2.850
3,4:20,1,10,OAK 41,21,21,Ben Roethlisberger pass incomplete short left intended for Jordan Todman,2.850,2.310
3,4:14,2,10,OAK 41,21,21,Ben Roethlisberger pass complete short left to Martavis Bryant for 15 yards (tackle by David Amerson),2.310,3.840
3,3:42,1,10,OAK 26,21,21,Ben Roethlisberger pass incomplete deep right intended for Martavis Bryant,3.840,3.300
3,3:36,2,10,OAK 26,21,21,Ben Roethlisberger pass incomplete deep middle intended for Antonio Brown,3.300,2.610
3,3:33,3,10,OAK 26,21,21,Ben Roethlisberger pass complete short right to Antonio Brown for 3 yards (tackle by David Amerson),2.610,1.930
3,2:59,4,7,OAK 23,21,21,Chris Boswell 41 yard field goal no good,1.930,-1.000
3,2:54,1,10,OAK 31,21,21,Derek Carr pass complete deep right to Amari Cooper for 21 yards (tackle by Jarvis Jones),1.000,2.390
3,2:10,1,10,PIT 48,21,21,Derek Carr pass incomplete deep middle intended for Michael Crabtree,2.390,1.850
3,2:06,2,10,PIT 48,21,21,Marcel Reece right guard for 5 yards (tackle by Stephon Tuitt and Will Allen),1.850,1.820
3,1:28,3,5,PIT 43,21,21,Derek Carr pass incomplete short left intended for Clive Walford (defended by Will Allen),1.820,0.400
3,1:23,4,5,PIT 43,21,21,Marquette King punts 34 yards,0.400,0.380
3,1:13,1,10,PIT 9,21,21,DeAngelo Williams middle for 1 yard (tackle by Mario Edwards),-0.380,-0.710
3,0:39,2,9,PIT 10,21,21,DeAngelo Williams left end for 53 yards (tackle by Charles Woodson),-0.710,3.120
Quarter,Time,Down,ToGo,Location,OAK,PIT,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,OAK 37,21,21,Jordan Todman left tackle for 3 yards (tackle by Stacy McGee),3.120,2.980
4,14:23,2,7,OAK 34,21,21,Antonio Brown right end for 6 yards (tackle by D.J. Hayden),2.980,3.070
4,13:57,3,1,OAK 28,21,21,DeAngelo Williams right guard for 2 yards (tackle by D.J. Hayden),3.070,3.840
4,13:22,1,10,OAK 26,21,21,Ben Roethlisberger pass complete short right to Antonio Brown for 9 yards (tackle by D.J. Hayden),3.840,4.640
4,12:53,2,1,OAK 17,21,21,Ben Roethlisberger pass incomplete short left intended for Markus Wheaton,4.640,3.950
4,12:48,3,1,OAK 17,21,21,Ben Roethlisberger pass complete short right to Antonio Brown for 3 yards (tackle by Larry Asante),3.950,4.650
4,12:21,1,10,OAK 14,21,27,"Ben Roethlisberger pass complete short right to Martavis Bryant for 14 yards, touchdown",4.650,7.000
4,12:21,,,OAK 14,21,28,Chris Boswell kicks extra point good,0.000,0.000
4,12:21,,,PIT 35,21,28,"Chris Boswell kicks off 55 yards, returned by Taiwan Jones for 5 yards (tackle by Roosevelt Nix). Taiwan Jones fumbles, recovered by Anthony Chickillo at OAK-6",0.000,5.830
4,12:05,1,6,OAK 6,21,28,DeAngelo Williams middle for 2 yards (tackle by Aldon Smith),5.830,5.340
4,11:28,2,4,OAK 4,21,34,"Ben Roethlisberger pass complete short middle to Jesse James for 4 yards, touchdown",5.340,7.000
4,11:28,,,OAK 4,21,35,Chris Boswell kicks extra point good,0.000,0.000
4,11:28,,,PIT 35,21,35,"Chris Boswell kicks off 58 yards, out of bounds",0.000,-1.600
4,11:24,1,10,OAK 40,21,35,Derek Carr pass complete short right to Amari Cooper for 12 yards (tackle by Antwon Blake),1.600,2.390
4,10:47,1,10,PIT 48,21,35,Derek Carr pass complete deep right to Seth Roberts for 19 yards (tackle by Ryan Shazier),2.390,3.640
4,10:12,1,10,PIT 29,21,35,Derek Carr pass complete short left to Lee Smith for 10 yards (tackle by Lawrence Timmons),3.640,4.310
4,9:37,1,10,PIT 19,27,35,"Jamize Olawale left guard for 19 yards, touchdown",4.310,7.000
4,9:37,,,PIT 19,28,35,Sebastian Janikowski kicks extra point good,0.000,0.000
4,9:37,,,OAK 35,28,35,"Sebastian Janikowski kicks off 65 yards, touchback",0.000,-0.280
4,9:32,1,10,PIT 20,28,35,Ben Roethlisberger pass complete short middle to Antonio Brown for 15 yards (tackle by Curtis Lofton and D.J. Hayden),0.280,1.270
4,8:49,1,10,PIT 35,28,35,DeAngelo Williams middle for 22 yards (tackle by Charles Woodson),1.270,2.720
4,8:01,1,10,OAK 43,28,35,Ben Roethlisberger pass incomplete short left intended for Jordan Todman,2.720,2.180
4,7:55,2,10,OAK 43,28,35,Ben Roethlisberger pass incomplete short right intended for Heath Miller,2.180,1.490
4,7:51,3,10,OAK 43,28,35,Ben Roethlisberger sacked by Aldon Smith for -11 yards,1.490,-0.320
4,7:22,4,21,PIT 46,28,35,"Jordan Berry punts 48 yards, returned by Marcus Thigpen for 1 yard (tackle by Shamarko Thomas)",-0.320,0.380
4,7:12,1,10,OAK 7,28,35,Marcel Reece middle for 4 yards (tackle by Will Allen),-0.380,-0.490
4,6:29,2,6,OAK 11,28,35,Derek Carr pass incomplete deep right intended for Michael Crabtree (defended by Will Allen),-0.490,-0.950
4,6:22,3,6,OAK 11,28,35,Derek Carr pass incomplete short right intended for Michael Crabtree,-0.950,-2.490
4,6:18,4,6,OAK 11,28,35,"Marquette King punts 50 yards, returned by Antonio Brown for no gain. Antonio Brown fumbles (forced by Andre Holmes), recovered by Ray-Ray Armstrong at PIT-39",-2.490,2.980
4,6:05,1,10,PIT 39,28,35,Derek Carr pass complete short right to Michael Crabtree for 12 yards (tackle by Antwon Blake),2.980,3.780
4,5:32,1,10,PIT 27,28,35,Derek Carr pass incomplete short right intended for Amari Cooper,3.780,3.230
4,5:27,2,10,PIT 27,28,35,Derek Carr pass complete short right to Amari Cooper for 4 yards (tackle by Antwon Blake and Will Allen),3.230,3.070
4,4:45,3,6,PIT 23,28,35,"Derek Carr pass incomplete short right intended for Amari Cooper. Penalty on Ryan Shazier: Roughing the Passer, 12 yards (no play)",3.070,4.840
4,4:41,1,10,PIT 11,28,35,Derek Carr pass incomplete short right intended for Clive Walford,4.840,4.140
4,4:37,2,10,PIT 11,28,35,Derek Carr pass incomplete short right intended for Amari Cooper,4.140,3.130
4,4:31,3,10,PIT 11,28,35,Derek Carr pass incomplete short left intended for Clive Walford is intercepted by Ross Cockrell at PIT--1 and returned for 25 yards,3.130,-0.540
4,4:21,1,10,PIT 24,28,35,DeAngelo Williams left guard for 2 yards (tackle by Curtis Lofton),0.540,0.540
4,3:35,1,10,PIT 24,28,35,Timeout #1 by Pittsburgh Steelers,0.540,0.270
4,3:35,2,8,PIT 26,28,35,Landry Jones pass complete short left to Antonio Brown for 14 yards (tackle by David Amerson),0.270,1.600
4,2:51,1,10,PIT 40,28,35,Landry Jones pass complete short right to Antonio Brown for 3 yards (tackle by D.J. Hayden),1.600,1.600
4,2:41,1,10,PIT 40,28,35,Timeout #1 by Oakland Raiders,1.600,1.460
4,2:41,2,7,PIT 43,28,35,DeAngelo Williams middle for 1 yard (tackle by Mario Edwards),1.460,1.460
4,2:36,2,7,PIT 43,28,35,Timeout #2 by Oakland Raiders,1.460,0.890
4,2:36,3,6,PIT 44,28,35,"Penalty on Cody Wallace: False Start, 5 yards (no play)",0.890,0.230
4,2:36,3,11,PIT 39,28,35,"Landry Jones pass complete short left to Antonio Brown for 17 yards (tackle by Neiko Thorpe). Penalty on Markus Wheaton: Offensive Pass Interference, 10 yards (no play)",0.230,-1.090
4,2:26,3,21,PIT 29,28,35,Landry Jones pass incomplete short middle intended for DeAngelo Williams,-1.090,-1.440
4,2:22,4,21,PIT 29,28,35,"Jordan Berry punts 40 yards, fair catch by Marcus Thigpen",-1.440,-1.000
4,2:15,1,10,OAK 31,28,35,Derek Carr pass complete short left to Amari Cooper for 9 yards (tackle by Ross Cockrell),1.000,1.680
4,2:00,2,1,OAK 40,28,35,Derek Carr pass incomplete short left intended for Amari Cooper,1.680,0.960
4,1:57,3,1,OAK 40,28,35,Derek Carr pass complete short right to Mychal Rivera for 8 yards (tackle by Lawrence Timmons),0.960,2.130
4,1:35,1,10,OAK 48,28,35,Derek Carr pass incomplete deep right intended for Mychal Rivera,2.130,1.580
4,1:31,2,10,OAK 48,28,35,Derek Carr pass incomplete deep right intended for Andre Holmes (defended by Antwon Blake),1.580,0.890
4,1:26,3,10,OAK 48,28,35,Derek Carr pass complete short right to Michael Crabtree for 14 yards (tackle by Antwon Blake). Penalty on Cameron Heyward: Defensive Offside (Declined),0.890,3.050
4,1:21,1,10,PIT 38,34,35,"Derek Carr pass complete deep middle to Michael Crabtree for 38 yards, touchdown",3.050,7.000
4,1:21,,,PIT 38,35,35,Sebastian Janikowski kicks extra point good,0.000,0.000
4,1:21,,,OAK 35,35,35,"Sebastian Janikowski kicks off 65 yards, touchback",0.000,-0.280
4,1:15,1,10,PIT 20,35,35,"DeAngelo Williams middle for 13 yards (tackle by Neiko Thorpe). Penalty on Heath Miller: Offensive Holding, 10 yards",0.280,0.720
4,1:09,1,7,PIT 23,35,35,Landry Jones pass complete short left to Heath Miller for 5 yards (tackle by D.J. Hayden),0.720,0.720
4,1:02,1,7,PIT 23,35,35,Timeout #3 by Oakland Raiders,0.720,0.810
4,1:02,2,2,PIT 28,35,35,Landry Jones pass incomplete deep right intended for Martavis Bryant (defended by Charles Woodson),0.810,0.100
4,0:55,3,2,PIT 28,35,35,Landry Jones pass complete short right to Antonio Brown for 57 yards (tackle by Charles Woodson),0.100,0.100
4,0:45,3,2,PIT 28,35,35,Timeout #2 by Pittsburgh Steelers,0.100,4.580
4,0:45,1,10,OAK 15,35,35,DeAngelo Williams middle for 5 yards (tackle by Justin Ellis),4.580,4.840
4,0:11,2,5,OAK 10,35,35,DeAngelo Williams right guard for 9 yards (tackle by D.J. Hayden),4.840,4.840
4,0:04,2,5,OAK 10,35,35,Timeout #3 by Pittsburgh Steelers,4.840,6.970
4,0:04,1,1,OAK 1,35,35,Penalty on Alejandro Villanueva: False Start (Declined),6.970,6.970
4,0:04,1,1,OAK 1,35,38,Chris Boswell 18 yard field goal good,6.970,3.000
4,0:04,,,PIT 35,35,38,"Chris Boswell kicks off 50 yards, returned by Marcus Thigpen for 7 yards. Marcus Thigpen fumbles, recovered by Vince Williams at OAK-17",0.000,0.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
