#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,SEA 21,8,4:11,79,Touchdown
2,1,9:33,SEA 14,6,2:28,45,Interception
3,1,4:40,SEA 14,3,0:41,8,Punt
4,1,2:37,SEA 19,3,1:56,9,Punt
5,2,11:59,SEA 26,3,1:11,-2,Punt
6,2,8:21,SEA 32,6,1:44,34,Missed FG
7,2,5:37,SEA 21,6,3:46,68,Fumble
8,3,12:06,SEA 31,11,6:38,32,Punt
9,3,0:59,SEA 37,5,2:00,63,Touchdown
10,4,8:37,SEA 42,5,2:23,58,Touchdown
11,4,3:32,SEA 12,17,3:31,88,Touchdown
12,5,15:00,SEA 32,9,4:29,40,Interception
13,5,9:54,SEA 48,10,4:52,46,Field Goal
