Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Darnell Wright,T,70,100%,0,0%,5,17%
Cody Whitehair,G,70,100%,0,0%,5,17%
Lucas Patrick,C,70,100%,0,0%,5,17%
Nate Davis,G,70,100%,0,0%,5,17%
Braxton Jones,T,70,100%,0,0%,0,0%
Justin Fields,QB,70,100%,0,0%,0,0%
Darnell Mooney,WR,57,81%,0,0%,0,0%
D.J. Moore,WR,52,74%,0,0%,0,0%
Khalil Herbert,RB,36,51%,0,0%,0,0%
Marcedes Lewis,TE,35,50%,0,0%,2,7%
Roschon Johnson,RB,32,46%,0,0%,10,34%
Robert Tonyan,TE,31,44%,0,0%,15,52%
Cole Kmet,TE,30,43%,0,0%,3,10%
Tyler Scott,WR,29,41%,0,0%,0,0%
Khari Blasingame,FB,18,26%,0,0%,14,48%
Velus Jones Jr.,WR,13,19%,0,0%,8,28%
Collin Johnson,WR,13,19%,0,0%,0,0%
Trent Taylor,WR,4,6%,0,0%,6,21%
T.J. Edwards,LB,0,0%,61,100%,7,24%
Jaylon Johnson,CB,0,0%,61,100%,1,3%
Tremaine Edmunds,LB,0,0%,61,100%,1,3%
Eddie Jackson,FS,0,0%,61,100%,0,0%
Jaquan Brisker,SS,0,0%,59,97%,3,10%
Kyler Gordon,CB,0,0%,54,89%,1,3%
DeMarcus Walker,DE,0,0%,47,77%,1,3%
Montez Sweat,DE,0,0%,46,75%,1,3%
Justin Jones,DT,0,0%,43,70%,3,10%
Tyrique Stevenson,CB,0,0%,31,51%,6,21%
Terell Smith,CB,0,0%,30,49%,16,55%
Gervon Dexter,DT,0,0%,30,49%,3,10%
Andrew Billings,DT,0,0%,22,36%,0,0%
Rasheem Green,DE,0,0%,19,31%,2,7%
Zacch Pickens,DT,0,0%,19,31%,1,3%
Dominique Robinson,DE,0,0%,18,30%,4,14%
Jack Sanborn,LB,0,0%,7,11%,23,79%
Elijah Hicks,FS,0,0%,2,3%,17,59%
Jaylon Jones,CB,0,0%,0,0%,23,79%
DeMarquis Gates,LB,0,0%,0,0%,23,79%
Dylan Cole,LB,0,0%,0,0%,23,79%
Travis Homer,RB,0,0%,0,0%,20,69%
Josh Blackwell,CB,0,0%,0,0%,19,66%
Cairo Santos,K,0,0%,0,0%,11,38%
Patrick Scales,LS,0,0%,0,0%,11,38%
Trenton Gill,P,0,0%,0,0%,11,38%
Larry Borom,T,0,0%,0,0%,5,17%
Dan Feeney,C,0,0%,0,0%,5,17%
