Quarter,Time,Down,ToGo,Location,KAN,IND,Detail,EPB,EPA
1,9:43,3,20,IND 15,3,0,Andrew Luck pass complete short right to Phillip Dorsett for 7 yards (tackle by Marcus Peters),-2.350,-1.900
1,9:02,4,13,IND 22,3,0,"Pat McAfee punts 43 yards, out of bounds",-1.900,-1.270
1,8:54,1,10,KAN 35,3,0,Spencer Ware left tackle for 1 yard (tackle by Hassan Ridgeway and Akeem Ayers),1.270,0.860
1,8:18,2,9,KAN 36,3,0,Nick Foles pass complete short left to Demetrius Harris for -4 yards (tackle by D'Qwell Jackson),0.860,-0.360
1,7:38,3,13,KAN 32,3,0,Nick Foles pass incomplete deep middle intended for Jeremy Maclin (defended by Patrick Robinson),-0.360,-1.240
1,7:32,4,13,KAN 32,3,0,"Dustin Colquitt punts 51 yards, fair catch by T.Y. Hilton",-1.240,0.060
1,7:24,1,10,IND 17,3,0,Andrew Luck pass complete short middle to Donte Moncrief for 9 yards (tackle by Eric Berry),-0.060,0.750
1,7:02,2,1,IND 26,3,0,"Andrew Luck for no gain. Andrew Luck fumbles, recovered by Ramik Wilson at IND-23 (tackle by Andrew Luck)",0.750,-4.040
1,6:54,1,10,IND 23,3,0,Nick Foles pass complete short left to Travis Kelce for 16 yards (tackle by Mike Adams),4.040,5.600
1,6:24,1,7,IND 7,3,0,Nick Foles pass incomplete short left intended for Travis Kelce,5.600,4.760
1,6:18,2,7,IND 7,3,0,Spencer Ware left tackle for 3 yards (tackle by Robert Mathis),4.760,4.490
1,5:40,3,4,IND 4,3,0,Nick Foles sacked by Robert Mathis for -6 yards,4.490,2.760
1,4:57,4,10,IND 10,3,0,Cairo Santos 28 yard field goal no good,2.760,-0.280
1,4:51,1,10,IND 20,3,0,Frank Gore middle for 6 yards (tackle by Ramik Wilson),0.280,0.540
1,4:15,2,4,IND 26,3,0,Andrew Luck pass incomplete deep middle intended for T.Y. Hilton,0.540,-0.160
1,4:09,3,4,IND 26,3,0,Andrew Luck right tackle for 6 yards (tackle by Phillip Gaines),-0.160,1.070
1,3:35,1,10,IND 32,3,0,Andrew Luck pass complete short right to Phillip Dorsett for 12 yards (tackle by Eric Berry),1.070,1.860
1,3:02,1,10,IND 44,3,0,Andrew Luck pass incomplete short left intended for Devin Street (defended by Steven Nelson),1.860,1.320
1,2:56,2,10,IND 44,3,0,Andrew Luck pass complete short right to Frank Gore for 7 yards (tackle by Daniel Sorensen),1.320,1.550
1,2:19,3,3,KAN 49,3,0,Andrew Luck sacked by Dee Ford for -6 yards,1.550,-0.390
1,1:39,4,9,IND 45,3,0,"Pat McAfee punts 55 yards, touchback",-0.390,-0.280
1,1:26,1,10,KAN 20,3,0,Nick Foles pass complete deep middle to Tyreek Hill for 49 yards (tackle by T.J. Green),0.280,3.510
1,0:42,1,10,IND 31,3,0,Spencer Ware middle for 3 yards (tackle by D'Qwell Jackson),3.510,3.370
Quarter,Time,Down,ToGo,Location,KAN,IND,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,7,IND 28,3,0,Nick Foles pass complete short right to Demetrius Harris for 5 yards (tackle by Patrick Robinson and Lavar Edwards),3.370,3.340
2,14:18,3,2,IND 23,3,0,Nick Foles pass complete short right to Spencer Ware for 5 yards (tackle by Clayton Geathers and Robert Mathis),3.340,4.370
2,13:43,1,10,IND 18,3,0,Spencer Ware right tackle for 4 yards (tackle by Edwin Jackson),4.370,4.430
2,13:05,2,6,IND 14,9,0,"Nick Foles pass complete short middle to Travis Kelce for 14 yards, touchdown. Penalty on T.J. Green: Unnecessary Roughness, 15 yards",4.430,7.000
2,13:05,,,IND 14,10,0,Cairo Santos kicks extra point good,0.000,0.000
2,13:05,,,KAN 50,10,0,"Cairo Santos kicks onside 13 yards, recovered by Chris Carter",0.000,-1.400
2,12:57,1,10,IND 37,10,0,Frank Gore middle for 11 yards (tackle by Ramik Wilson and Derrick Johnson),1.400,2.130
2,12:24,1,10,IND 48,10,0,Frank Gore right guard for 2 yards (tackle by Jaye Howard),2.130,1.850
2,11:45,2,8,,10,0,Andrew Luck pass complete short right to Erik Swoope for 16 yards (tackle by Dee Ford and Derrick Johnson),1.850,3.310
2,10:59,1,10,KAN 34,10,0,Andrew Luck pass complete short middle to Jack Doyle for 16 yards (tackle by Ron Parker),3.310,4.370
2,10:20,1,10,KAN 18,10,0,Andrew Luck pass incomplete short left intended for Jack Doyle,4.370,3.800
2,10:16,2,10,KAN 18,10,6,"Andrew Luck pass complete short middle to Frank Gore for 18 yards, touchdown",3.800,7.000
2,10:16,,,KAN 18,10,7,Adam Vinatieri kicks extra point good,0.000,0.000
2,10:16,,,IND 35,10,7,"Pat McAfee kicks off 71 yards, returned by Tyreek Hill for 21 yards (tackle by Josh Ferguson)",0.000,0.220
2,10:00,1,10,KAN 15,10,7,Charcandrick West left end for 2 yards (tackle by Patrick Robinson),-0.220,-0.440
2,9:24,2,8,KAN 17,10,7,Charcandrick West left end for 7 yards (tackle by Patrick Robinson),-0.440,-0.270
2,8:41,3,1,KAN 24,10,7,Spencer Ware left guard for no gain (tackle by Zach Kerr),-0.270,-1.770
2,7:56,4,1,KAN 24,10,7,"Dustin Colquitt punts 52 yards, muffed catch by Josh Ferguson, recovered by Rashaan Melvin and returned for no gain",-1.770,-0.480
2,7:45,1,10,IND 23,10,7,Frank Gore middle for 5 yards (tackle by Daniel Sorensen),0.480,0.610
2,7:25,2,5,IND 28,10,7,Frank Gore left tackle for 3 yards (tackle by Dontari Poe),0.610,0.300
2,6:51,3,2,IND 31,10,7,Robert Turbin middle for 7 yards (tackle by Tamba Hali),0.300,1.470
2,6:11,1,10,IND 38,10,7,Andrew Luck pass complete short left to Phillip Dorsett for 3 yards (tackle by Phillip Gaines),1.470,1.330
2,5:32,2,7,IND 41,10,7,Andrew Luck sacked by Tamba Hali and Dee Ford for -10 yards,1.330,-0.690
2,4:48,3,17,IND 31,10,7,Andrew Luck middle for 10 yards (tackle by Derrick Johnson),-0.690,-0.650
2,4:11,4,7,IND 41,10,7,"Pat McAfee punts 41 yards, fair catch by Tyreek Hill",-0.650,-0.040
2,4:02,1,10,KAN 18,10,7,Alex Smith pass incomplete deep right intended for Travis Kelce,0.040,-0.490
2,3:56,2,10,KAN 18,10,7,Alex Smith pass complete short right to Charcandrick West for 6 yards (tackle by Edwin Jackson),-0.490,-0.400
2,3:14,3,4,KAN 24,10,7,Alex Smith pass complete short left to Travis Kelce for 21 yards (tackle by Darius Butler),-0.400,1.930
2,2:31,1,10,KAN 45,10,7,Alex Smith pass incomplete short middle intended for Demetrius Harris,1.930,1.380
2,2:26,2,10,KAN 45,10,7,Alex Smith pass incomplete short left intended for Chris Conley,1.380,0.700
2,2:22,3,10,KAN 45,10,7,"Penalty on Jeremy Maclin: False Start, 5 yards (no play)",0.700,0.040
2,2:22,3,15,KAN 40,10,7,Alex Smith pass incomplete short middle intended for Tyreek Hill (defended by T.Y. McGill),0.040,-0.720
2,2:18,4,15,KAN 40,10,7,"Dustin Colquitt punts 54 yards, out of bounds",-0.720,0.380
2,2:05,1,10,IND 6,10,7,Andrew Luck pass complete short middle to Donte Moncrief for 15 yards (tackle by Phillip Gaines),-0.380,0.340
2,2:00,1,10,IND 21,10,7,Andrew Luck for 7 yards (tackle by Derrick Johnson),0.340,0.750
2,1:52,2,3,IND 28,10,7,Andrew Luck pass incomplete short left intended for Donte Moncrief,0.750,0.040
2,1:48,3,3,IND 28,10,7,Andrew Luck pass incomplete short middle intended for T.Y. Hilton,0.040,-1.500
2,1:44,4,3,IND 28,10,7,"Pat McAfee punts 57 yards, returned by Tyreek Hill for 13 yards (tackle by Jordan Todman)",-1.500,-0.810
2,1:28,1,10,KAN 28,10,7,Alex Smith pass complete short left to Chris Conley for 9 yards (tackle by Darius Butler),0.810,1.480
2,1:07,2,1,KAN 37,10,7,"Alex Smith pass complete short left to Charcandrick West for 18 yards (tackle by Mike Adams). Penalty on Mitchell Schwartz: Offensive Holding, 10 yards (no play)",1.480,0.130
2,0:59,2,11,KAN 27,10,7,Alex Smith pass incomplete short middle intended for Jeremy Maclin,0.130,-0.560
2,0:55,3,11,KAN 27,10,7,Alex Smith pass incomplete deep middle intended for Jeremy Maclin (defended by T.J. Green),-0.560,-1.570
2,0:51,4,11,KAN 27,10,7,"Dustin Colquitt punts 44 yards, fair catch by Phillip Dorsett",-1.570,-0.870
2,0:42,1,10,IND 29,10,7,Andrew Luck pass incomplete short left intended for Donte Moncrief is intercepted by Phillip Gaines at IND-36,0.870,0.870
2,0:38,1,10,IND 29,10,7,Timeout #1 by Indianapolis Colts,0.870,-3.180
2,0:38,1,10,IND 36,10,7,Alex Smith pass complete short middle to Spencer Ware for 23 yards (tackle by Erik Walden and Mike Adams),3.180,3.180
2,0:28,1,10,IND 36,10,7,Timeout #1 by Kansas City Chiefs,3.180,4.710
2,0:28,1,10,IND 13,10,7,Alex Smith pass incomplete short middle intended for Jeremy Maclin,4.710,4.050
2,0:24,2,10,IND 13,16,7,"Alex Smith pass complete short right to Jeremy Maclin for 13 yards, touchdown",4.050,7.000
2,0:24,,,IND 13,17,7,Cairo Santos kicks extra point good,0.000,0.000
2,0:24,,,KAN 35,17,7,"Cairo Santos kicks off 65 yards, touchback",0.000,-0.610
2,0:19,1,10,IND 25,17,7,Andrew Luck kneels for -1 yards,0.610,-0.070
Quarter,Time,Down,ToGo,Location,KAN,IND,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,KAN 35,17,7,"Cairo Santos kicks off 65 yards, touchback",0.000,0.610
3,15:00,1,10,IND 25,17,7,Andrew Luck pass complete short middle to Donte Moncrief for 14 yards (tackle by Eric Berry),0.610,1.530
3,14:28,1,10,IND 39,17,7,Frank Gore middle for 2 yards (tackle by Ramik Wilson),1.530,1.260
3,13:55,2,8,IND 41,17,7,Frank Gore left guard for 1 yard (tackle by Dontari Poe and Ron Parker),1.260,0.700
3,13:19,3,7,IND 42,17,7,Andrew Luck pass incomplete deep left intended for Donte Moncrief,0.700,-0.590
3,13:14,4,7,IND 42,17,7,"Pat McAfee punts 49 yards, returned by Tyreek Hill for 16 yards (tackle by Jack Doyle)",-0.590,-0.610
3,13:01,1,10,KAN 25,17,7,Charcandrick West right tackle for 2 yards (tackle by Akeem Ayers),0.610,0.330
3,12:24,2,8,KAN 27,17,7,Alex Smith pass complete short left to Tyreek Hill for 10 yards (tackle by Edwin Jackson),0.330,1.400
3,11:51,1,10,KAN 37,17,7,Alex Smith right end for 8 yards (tackle by Clayton Geathers),1.400,1.940
3,11:10,2,2,KAN 45,17,7,Alex Smith left end for 1 yard (tackle by Clayton Geathers),1.940,1.360
3,10:54,3,1,KAN 46,17,7,Charcandrick West middle for 4 yards (tackle by Akeem Ayers),1.360,2.260
3,10:17,1,10,,17,7,Nick Foles pass complete short right to Charcandrick West for 2 yards (tackle by Rashaan Melvin),2.260,1.980
3,9:37,2,8,IND 48,17,7,Nick Foles pass complete short left to Travis Kelce for 5 yards (tackle by Patrick Robinson),1.980,1.950
3,8:57,3,3,IND 43,17,7,"Charcandrick West middle for 18 yards (tackle by Darius Butler). Penalty on De'Anthony Thomas: Illegal Block Above the Waist, 10 yards",1.950,3.250
3,8:25,1,10,IND 35,17,7,Nick Foles pass complete short right to Tyreek Hill for 1 yard (tackle by Rashaan Melvin),3.250,2.840
3,7:41,2,9,IND 34,23,7,"Nick Foles pass complete deep left to Tyreek Hill for 34 yards, touchdown",2.840,7.000
3,7:41,,,IND 34,24,7,Cairo Santos kicks extra point good,0.000,0.000
3,7:41,,,KAN 35,24,7,"Cairo Santos kicks off 65 yards, touchback",0.000,-0.610
3,7:34,1,10,IND 25,24,7,Andrew Luck pass complete short left to Jack Doyle for 20 yards (tackle by Derrick Johnson),0.610,1.930
3,6:55,1,10,IND 45,24,7,Andrew Luck middle for 7 yards (tackle by Daniel Sorensen),1.930,2.330
3,6:27,2,3,KAN 48,24,7,Frank Gore middle for 1 yard (tackle by Daniel Sorensen),2.330,1.750
3,5:46,3,2,KAN 47,24,7,Robert Turbin middle for 2 yards (tackle by Tamba Hali),1.750,2.590
3,5:25,1,10,KAN 45,24,7,"Robert Turbin left end for 2 yards (tackle by Daniel Sorensen). Penalty on KAN: Defensive 12 On-field, 5 yards (no play)",2.590,3.320
3,5:05,1,5,KAN 40,24,7,Donte Moncrief left end for -1 yards (tackle by Jaye Howard),3.320,2.580
3,4:34,2,6,KAN 41,24,7,Andrew Luck pass complete short middle to Erik Swoope for 14 yards (tackle by Ron Parker). Penalty on Steven Nelson: Defensive Holding (Declined),2.580,3.780
3,4:02,1,10,KAN 27,24,7,Andrew Luck pass complete short right to Phillip Dorsett for 13 yards (tackle by Derrick Johnson),3.780,4.650
3,3:18,1,10,KAN 14,24,7,"Andrew Luck pass complete short left to T.Y. Hilton for 6 yards (tackle by Phillip Gaines). Penalty on Dee Ford: Defensive Offside, 5 yards (no play)",4.650,5.800
3,2:52,1,5,KAN 9,24,7,Andrew Luck pass incomplete short right intended for Frank Gore,5.800,4.900
3,2:49,2,5,KAN 9,24,7,Frank Gore middle for 6 yards (tackle by Derrick Johnson),4.900,6.510
3,2:12,1,3,KAN 3,24,13,"Andrew Luck pass complete short left to Donte Moncrief for 3 yards, touchdown",6.510,7.000
3,2:12,,,KAN 3,24,14,Adam Vinatieri kicks extra point good,0.000,0.000
3,2:12,,,IND 35,24,14,"Pat McAfee kicks off 65 yards, touchback",0.000,-0.610
3,2:05,1,10,KAN 25,24,14,Charcandrick West middle for no gain (tackle by David Parry),0.610,0.060
3,1:27,2,10,KAN 25,24,14,Nick Foles pass complete deep left to Chris Conley for 33 yards,0.060,2.790
3,0:52,1,10,IND 42,24,14,Charcandrick West middle for 4 yards (tackle by David Parry),2.790,2.780
3,0:16,2,6,IND 38,24,14,Nick Foles pass incomplete deep left intended for Travis Kelce (defended by Clayton Geathers),2.780,2.080
,,,,,,,"IND challenged the pass completion ruling, and the original play was overturned.",,
3,0:08,3,6,IND 38,24,14,Nick Foles sacked by Erik Walden for -10 yards,2.080,0.070
Quarter,Time,Down,ToGo,Location,KAN,IND,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,16,IND 48,24,14,"Dustin Colquitt punts 40 yards, muffed catch by Phillip Dorsett, recovered by Phillip Dorsett and returned for no gain. Penalty on KAN: Illegal Formation, 5 yards (no play)",0.070,-0.260
4,14:51,4,21,KAN 47,24,14,"Dustin Colquitt punts 44 yards, returned by T.Y. Hilton for 5 yards (tackle by De'Anthony Thomas)",-0.260,0.280
4,14:42,1,10,IND 14,24,14,Andrew Luck pass incomplete deep left intended for Erik Swoope,-0.280,-0.750
4,14:37,2,10,IND 14,24,14,Andrew Luck sacked by Chris Jones for -7 yards,-0.750,-2.240
4,14:05,3,17,IND 7,24,14,Andrew Luck middle for 13 yards (tackle by Derrick Johnson),-2.240,-2.030
4,13:22,4,4,IND 20,24,14,"Pat McAfee punts 58 yards, returned by Tyreek Hill for 28 yards (tackle by Jack Doyle)",-2.030,-2.260
4,13:05,1,10,,24,14,Charcandrick West right end for 7 yards (tackle by Robert Mathis and Rashaan Melvin),2.260,2.660
4,12:25,2,3,IND 43,24,14,Charcandrick West left tackle for 2 yards (tackle by D'Qwell Jackson),2.660,2.660
4,11:44,2,3,IND 43,24,14,Timeout #1 by Kansas City Chiefs,2.660,2.210
4,11:44,3,1,IND 41,24,14,"Nick Foles pass incomplete short middle intended for Travis Kelce. Penalty on Patrick Robinson: Defensive Holding, 5 yards (no play)",2.210,3.180
4,11:40,1,10,IND 36,24,14,Nick Foles pass complete short right to Chris Conley for 17 yards (tackle by Rashaan Melvin),3.180,4.310
4,11:03,1,10,IND 19,24,14,Nick Foles pass complete short left to Jeremy Maclin for 2 yards (tackle by Mike Adams),4.310,4.030
4,10:25,2,8,IND 17,24,14,Nick Foles pass complete short right to Tyreek Hill for 4 yards (tackle by Clayton Geathers),4.030,3.960
4,9:44,3,4,IND 13,24,14,Nick Foles pass complete short right to Demetrius Harris for 12 yards (tackle by Rashaan Melvin),3.960,6.970
4,8:57,1,1,IND 1,24,14,Charcandrick West middle for -3 yards (tackle by Hassan Ridgeway),6.970,5.340
4,8:13,2,4,IND 4,24,14,Nick Foles pass incomplete short right intended for Charcandrick West,5.340,4.490
4,8:08,3,4,IND 4,24,14,Nick Foles pass incomplete short right intended for Chris Conley,4.490,3.030
4,8:04,4,4,IND 4,27,14,Cairo Santos 22 yard field goal good,3.030,3.000
4,8:04,,,KAN 35,27,14,"Cairo Santos kicks off 65 yards, touchback",0.000,-0.610
4,8:00,1,10,IND 25,27,14,Andrew Luck pass incomplete short middle intended for T.Y. Hilton (defended by Dadi Nicolas),0.610,0.060
4,7:55,2,10,IND 25,27,14,Andrew Luck for 1 yard (tackle by Phillip Gaines),0.060,-0.490
4,7:23,3,9,IND 26,27,14,Andrew Luck pass incomplete short right intended for T.Y. Hilton,-0.490,-1.630
4,7:17,4,9,IND 26,27,14,"Pat McAfee punts 44 yards, fair catch by Tyreek Hill",-1.630,-0.940
4,7:09,1,10,KAN 30,27,14,Charcandrick West right tackle for 2 yards (tackle by D'Qwell Jackson),0.940,0.660
4,6:27,2,8,KAN 32,27,14,Nick Foles pass complete short right to Jeremy Maclin for 28 yards (tackle by Rashaan Melvin),0.660,2.920
4,5:39,1,10,IND 40,27,14,Charcandrick West right guard for no gain (tackle by Lavar Edwards),2.920,2.370
4,4:54,2,10,IND 40,27,14,De'Anthony Thomas left tackle for 3 yards (tackle by David Parry),2.370,2.370
4,4:48,2,10,IND 40,27,14,Timeout #1 by Indianapolis Colts,2.370,2.080
4,4:48,3,7,IND 37,27,14,"Nick Foles pass incomplete short right intended for Chris Conley. Penalty on Darius Butler: Defensive Holding, 5 yards (no play)",2.080,3.450
4,4:39,1,10,IND 32,27,14,Charcandrick West left end for -2 yards (tackle by Robert Mathis),3.450,3.450
4,4:34,1,10,IND 32,27,14,Timeout #2 by Indianapolis Colts,3.450,2.630
4,4:34,2,12,IND 34,27,14,De'Anthony Thomas left tackle for -1 yards (tackle by Clayton Geathers),2.630,2.630
4,4:27,2,12,IND 34,27,14,Timeout #3 by Indianapolis Colts,2.630,1.820
4,4:27,3,13,IND 35,27,14,Charcandrick West middle for 9 yards (tackle by Clayton Geathers),1.820,1.820
4,3:40,3,13,IND 35,27,14,Timeout #2 by Kansas City Chiefs,1.820,1.810
4,3:40,4,4,IND 26,30,14,Cairo Santos 44 yard field goal good,1.810,3.000
4,3:40,,,KAN 35,30,14,"Cairo Santos kicks off 65 yards, touchback",0.000,-0.610
4,3:35,1,10,IND 25,30,14,Andrew Luck pass complete short right to Robert Turbin for 11 yards (tackle by Derrick Johnson),0.610,1.330
4,3:27,1,10,IND 36,30,14,"Andrew Luck pass complete short right to Phillip Dorsett for -2 yards (tackle by Daniel Sorensen). Phillip Dorsett fumbles (forced by Daniel Sorensen), recovered by Phillip Dorsett at IND-34",1.330,0.520
4,2:57,2,12,IND 34,30,14,Andrew Luck sacked by Dee Ford for -5 yards,0.520,-0.820
4,2:34,3,17,IND 29,30,14,Andrew Luck pass complete short middle to Robert Turbin for 9 yards (tackle by Derrick Johnson),-0.820,-0.850
4,2:08,4,8,IND 38,30,14,Andrew Luck middle for 17 yards (tackle by Steven Nelson),-0.850,2.590
4,1:58,1,10,KAN 45,30,14,--,2.590,1.930
4,1:51,1,20,IND 45,30,14,Andrew Luck pass incomplete deep right intended for T.Y. Hilton (defended by Marcus Peters),1.930,0.690
4,1:45,2,20,IND 45,30,14,Andrew Luck pass incomplete deep middle intended for Devin Street (defended by Phillip Gaines),0.690,0.040
4,1:37,3,20,IND 45,30,14,Andrew Luck pass complete deep middle to T.Y. Hilton for 20 yards (tackle by Steven Nelson),0.040,3.250
4,1:13,1,10,KAN 35,30,14,Andrew Luck pass complete short right to Robert Turbin for 5 yards (tackle by Daniel Sorensen),3.250,3.380
4,0:51,2,5,KAN 30,30,14,Andrew Luck sacked by Frank Zombo for -5 yards,3.380,2.010
4,0:25,3,10,KAN 35,30,14,Andrew Luck sacked by Dee Ford for -5 yards,2.010,0.590
4,0:07,4,15,KAN 40,30,14,Andrew Luck pass incomplete short left intended for Devin Street (defended by Steven Nelson),0.590,-1.600
4,0:02,1,10,KAN 40,30,14,Nick Foles kneels for -1 yards,1.600,0.920
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
