Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Jerome Ford,CLE,16,106,0,3,64,4.0,42,2.6,2,8.0
Nick Chubb,CLE,10,64,0,1,31,3.1,33,3.3,1,10.0
Deshaun Watson,CLE,6,22,0,2,16,2.7,6,1.0,0,
Pierre Strong,CLE,2,1,1,1,1,0.5,0,0.0,0,
Elijah Moore,CLE,1,5,0,0,2,2.0,3,3.0,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Najee Harris,PIT,10,43,0,2,2,0.2,41,4.1,2,5.0
Jaylen Warren,PIT,6,20,0,1,9,1.5,11,1.8,1,6.0
Kenny Pickett,PIT,4,-6,0,0,-6,-1.5,0,0.0,0,
Calvin Austin,PIT,1,-2,0,0,-2,-2.0,0,0.0,0,
