#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,8:46,PIT 9,3,0:39,7,Interception
2,1,6:38,PIT 33,3,2:24,7,Punt
3,1,0:22,PIT 42,1,0:14,-5,Fumble
4,2,14:02,PIT 25,6,2:47,35,Punt
5,2,10:31,CLE 39,4,1:20,5,Field Goal
6,2,7:41,PIT 18,4,1:36,82,Touchdown
7,2,5:08,PIT 47,6,2:22,12,Punt
8,2,0:22,PIT 25,1,0:22,-1,End of Half
9,3,15:00,PIT 25,9,3:13,44,Field Goal
10,3,10:01,PIT 25,5,2:31,27,Punt
11,3,3:59,PIT 20,5,2:48,39,Punt
12,4,10:35,PIT 44,3,1:34,-11,Punt
13,4,4:37,PIT 25,3,1:42,6,Punt
14,4,1:00,,2,1:00,-2,End of Game
