Quarter,Time,Down,ToGo,Location,CLE,PIT,Detail,EPB,EPA
1,8:16,2,3,PIT 16,3,7,Kenny Pickett pass incomplete short middle intended for Allen Robinson (defended by Denzel Ward),-0.160,-0.600
1,8:12,3,3,PIT 16,3,7,Kenny Pickett pass short left intended for George Pickens is intercepted by Grant Delpit at PIT-19 and returned for no gain (tackle by Calvin Austin),-0.600,-4.310
1,8:07,1,10,PIT 19,3,7,Deshaun Watson sacked by Larry Ogunjobi for -7 yards,4.310,2.820
1,7:28,2,17,PIT 26,3,7,Deshaun Watson pass complete short middle to David Njoku for 1 yard (tackle by Minkah Fitzpatrick and Chandon Sullivan),2.820,2.280
1,6:47,3,16,PIT 25,3,7,Deshaun Watson pass incomplete short left intended for Elijah Moore,2.280,1.800
1,6:42,4,16,PIT 25,3,7,Dustin Hopkins 43 yard field goal no good,1.800,-1.140
1,6:38,1,10,PIT 33,3,7,Najee Harris right end for -3 yards (tackle by Jeremiah Owusu-Koramoah),1.140,0.190
1,6:05,2,13,PIT 30,3,7,Najee Harris left end for no gain (tackle by Greg Newsome),0.190,-0.490
1,5:23,3,13,PIT 30,3,7,"Penalty on Chukwuma Okorafor: False Start, 5 yards (accepted) (no play)",-0.490,-1.150
1,5:10,3,18,PIT 25,3,7,Kenny Pickett pass complete short right to Jaylen Warren for 15 yards (tackle by Denzel Ward and Juan Thornhill),-1.150,-0.720
1,4:25,4,3,PIT 40,3,7,Pressley Harvin punts 55 yards downed by James Pierre,-0.720,0.380
1,4:14,1,10,CLE 5,3,7,Nick Chubb right guard for 7 yards (tackle by Patrick Peterson and Keeanu Benton),-0.380,-0.270
1,3:38,2,3,CLE 12,3,7,Nick Chubb right guard for -1 yards (tackle by T.J. Watt),-0.270,-0.720
1,3:00,3,4,CLE 11,3,7,"Deshaun Watson pass complete deep right to Amari Cooper for 17 yards (tackle by Patrick Peterson). Penalty on Patrick Peterson: Defensive Pass Interference, 15 yards (declined)",-0.720,0.810
1,2:43,1,10,CLE 28,3,7,Nick Chubb up the middle for 20 yards (tackle by Damontae Kazee),0.810,2.130
1,2:02,1,10,CLE 48,3,7,Nick Chubb up the middle for 9 yards (tackle by Damontae Kazee),2.130,2.800
1,1:20,2,1,PIT 43,3,7,Jerome Ford right tackle for no gain (tackle by DeMarvin Leal and Montravius Adams),2.800,2.080
1,0:26,3,1,PIT 43,3,7,Deshaun Watson pass incomplete short left intended for Elijah Moore (defended by Keanu Neal),2.080,0.400
1,0:25,4,1,PIT 43,3,7,"Deshaun Watson left guard for 1 yard (tackle by T.J. Watt and Alex Highsmith) PIT challenged the fumble ruling, and the original play was overturned. Deshaun Watson left guard for 1 yard. Deshaun Watson fumbles (forced by Montravius Adams), recovered by Larry Ogunjobi at PIT-42 (tackle by Larry Ogunjobi) (tackle by Montravius Adams) (tackle by Montravius Adams)",0.400,-1.730
1,0:22,1,10,PIT 42,3,7,"Penalty on Chukwuma Okorafor: False Start, 5 yards (accepted) (no play)",1.730,1.400
1,0:22,1,15,PIT 37,3,7,"Kenny Pickett pass complete short right to Gunner Olszewski for no gain. Gunner Olszewski fumbles, ball out of bounds at PIT-37 (forced by Denzel Ward), recovered by Grant Delpit at PIT-37 and returned for 14 yards. Grant Delpit fumbles, ball out of bounds at PIT-23 (forced by Pat Freiermuth). Grant Delpit fumbles out of bounds",1.400,-4.040
1,0:08,1,10,PIT 23,3,7,Nick Chubb right guard for 3 yards (tackle by Alex Highsmith),4.040,3.900
Quarter,Time,Down,ToGo,Location,CLE,PIT,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,7,PIT 20,3,7,Deshaun Watson pass complete short middle to Amari Cooper for 12 yards (tackle by Keanu Neal),3.900,5.370
2,14:27,1,8,PIT 8,3,7,Nick Chubb up the middle for 5 yards (tackle by Minkah Fitzpatrick and Cole Holcomb),5.370,5.530
2,14:09,2,3,PIT 3,9,7,"Deshaun Watson pass complete short right to Jerome Ford for 3 yards, touchdown",5.530,7.000
2,14:02,,,PIT 15,9,7,"Penalty on Patrick Peterson: Defensive Offside, 1 yard (accepted) (no play)",0.000,1.000
2,14:02,,,PIT 2,11,7,"Two Point Attempt: Jerome Ford rushes, conversion succeeds.",1.000,1.000
2,14:02,,,CLE 35,11,7,"Dustin Hopkins kicks off 65 yards, touchback.",0.000,0.610
2,14:02,1,10,PIT 25,11,7,Kenny Pickett pass complete short middle to Allen Robinson for 5 yards (tackle by Sione Takitaki),0.610,0.740
2,13:28,2,5,PIT 30,11,7,Najee Harris up the middle for 2 yards (tackle by Maurice Hurst and Shelby Harris),0.740,0.300
2,12:48,3,3,PIT 32,11,7,Kenny Pickett pass complete short left to Jaylen Warren for 30 yards (tackle by Juan Thornhill),0.300,3.050
2,12:22,1,10,CLE 38,11,7,Jaylen Warren up the middle for -2 yards (tackle by Za'Darius Smith and Shelby Harris),3.050,2.240
2,11:39,2,12,CLE 40,11,7,Kenny Pickett pass incomplete short left intended for Calvin Austin,2.240,1.550
2,11:34,3,12,CLE 40,11,7,Kenny Pickett pass incomplete deep left intended for Calvin Austin,1.550,0.590
2,11:27,4,12,CLE 40,11,7,Pressley Harvin punts 31 yards downed by James Pierre,0.590,0.380
2,11:15,1,10,CLE 9,11,7,Deshaun Watson pass incomplete short middle intended for Harrison Bryant,-0.380,-0.780
2,11:11,2,10,CLE 9,11,7,"Deshaun Watson sacked by DeMarvin Leal for -2 yards. Penalty on Ethan Pocic: Offensive Holding, 10 yards (declined)",-0.780,-1.650
2,10:47,3,12,CLE 7,11,7,Deshaun Watson pass incomplete short right intended for Jerome Ford,-1.650,-2.490
2,10:44,4,12,CLE 7,11,7,"Corey Bojorquez punts 46 yards, returned by Calvin Austin for 14 yards (tackle by Rodney McLeod)",-2.490,-2.980
2,10:31,1,10,CLE 39,11,7,Najee Harris right end for 5 yards (tackle by Grant Delpit),2.980,3.120
2,10:00,2,5,CLE 34,11,7,Kenny Pickett pass complete short left to Najee Harris for no gain (tackle by Anthony Walker),3.120,2.410
2,9:19,3,5,CLE 34,11,7,Kenny Pickett pass incomplete short middle intended for George Pickens,2.410,1.070
2,9:14,4,5,CLE 34,11,10,Chris Boswell 52 yard field goal good,1.070,3.000
2,9:11,,,PIT 35,11,10,"Chris Boswell kicks off 65 yards, touchback.",0.000,0.610
2,9:11,1,10,CLE 25,11,10,Jerome Ford right guard for 4 yards (tackle by Alex Highsmith and Cole Holcomb),0.610,0.600
2,8:37,2,6,CLE 29,11,10,Deshaun Watson left guard for -1 yards (tackle by Alex Highsmith and T.J. Watt),0.600,-0.230
2,7:54,3,7,CLE 28,11,10,Deshaun Watson pass incomplete deep left intended for Elijah Moore,-0.230,-1.500
2,7:48,4,7,CLE 28,11,10,"Corey Bojorquez punts 54 yards, fair catch by Calvin Austin at PIT-18",-1.500,-0.040
2,7:41,1,10,PIT 18,11,10,Najee Harris up the middle for no gain (tackle by Myles Garrett and Grant Delpit),0.040,-0.490
2,7:05,2,10,PIT 18,11,10,Kenny Pickett pass incomplete short left intended for Najee Harris,-0.490,-1.170
2,6:59,3,10,PIT 18,11,10,Kenny Pickett pass complete short middle to Jaylen Warren for 11 yards (tackle by Greg Newsome),-1.170,0.870
2,6:16,1,10,PIT 29,11,16,"Kenny Pickett pass complete deep middle to George Pickens for 71 yards, touchdown",0.870,7.000
2,6:05,,,CLE 15,11,16,"Penalty on Jordan Elliott: Neutral Zone Infraction, 1 yard (accepted) (no play)",0.000,1.000
2,6:05,,,CLE 1,11,16,"Two Point Attempt: Najee Harris rushes, conversion fails.",1.000,-1.000
2,6:05,,,PIT 35,11,16,"Chris Boswell kicks off 65 yards, touchback.",0.000,0.610
2,6:05,1,10,CLE 25,11,16,Deshaun Watson pass incomplete short middle intended for Amari Cooper (defended by Minkah Fitzpatrick),0.610,0.060
2,6:02,2,10,CLE 25,11,16,Jerome Ford left tackle for -1 yards (tackle by Kwon Alexander),0.060,-0.760
2,5:25,3,11,CLE 24,11,16,Deshaun Watson pass incomplete short right intended for Elijah Moore,-0.760,-1.770
2,5:16,4,11,CLE 24,11,16,"Corey Bojorquez punts 44 yards, fair catch by Calvin Austin at PIT-32. Penalty on Mike Ford: Unnecessary Roughness / Defense, 15 yards (accepted)",-1.770,-2.060
2,5:08,1,10,PIT 47,11,16,Kenny Pickett pass complete short left to Pat Freiermuth for 2 yards (tackle by Jeremiah Owusu-Koramoah),2.060,1.790
2,4:30,2,8,PIT 49,11,16,Najee Harris right tackle for no gain (tackle by Anthony Walker),1.790,1.090
2,3:52,3,8,PIT 49,11,16,Kenny Pickett pass complete short right to Calvin Austin for 10 yards (tackle by Denzel Ward),1.090,2.850
2,3:10,1,10,CLE 41,11,16,Kenny Pickett pass incomplete short right intended for Jaylen Warren,2.850,2.310
2,3:03,2,10,CLE 41,11,16,Kenny Pickett pass incomplete short right intended for George Pickens,2.310,1.620
2,3:00,3,10,CLE 41,11,16,Kenny Pickett pass incomplete short left intended for George Pickens (defended by Martin Emerson),1.620,0.530
2,2:46,4,10,CLE 41,11,16,"Pressley Harvin punts 41 yards, touchback.. Penalty on Connor Heyward: Illegal Formation, 5 yards (accepted)",0.530,-0.610
2,2:46,1,10,CLE 25,11,16,"Deshaun Watson scrambles right end for no gain (tackle by Larry Ogunjobi). Penalty on Jedrick Wills: Offensive Holding, 10 yards (accepted) (no play)",0.610,-0.410
2,2:18,1,20,CLE 15,11,16,Deshaun Watson pass complete short right to David Njoku for 29 yards (tackle by Keanu Neal),-0.410,1.860
2,2:00,1,10,CLE 44,11,16,Deshaun Watson pass incomplete short left intended for Amari Cooper (defended by Chandon Sullivan),1.860,1.320
2,1:55,2,10,CLE 44,11,16,Deshaun Watson pass complete short right to Jerome Ford for 8 yards (tackle by Kwon Alexander),1.320,1.690
2,1:49,3,2,PIT 48,11,16,"Deshaun Watson pass incomplete short left intended for Amari Cooper. Penalty on Chandon Sullivan: Face Mask (15 Yards), 15 yards (accepted) (no play)",1.690,3.380
2,1:43,1,10,PIT 33,11,16,Jerome Ford right tackle for 3 yards (tackle by Montravius Adams and T.J. Watt),3.380,3.240
2,1:08,2,7,PIT 30,11,16,Deshaun Watson pass incomplete short middle intended for Donovan Peoples-Jones (defended by T.J. Watt),3.240,2.540
2,1:03,3,7,PIT 30,11,16,Deshaun Watson sacked by T.J. Watt for -7 yards,2.540,0.790
2,0:27,,,,,,Timeout #1 by Pittsburgh Steelers,,
2,0:27,4,14,PIT 37,14,16,Dustin Hopkins 55 yard field goal good,0.790,3.000
2,0:22,,,CLE 35,14,16,"Dustin Hopkins kicks off 65 yards, touchback.",0.000,0.610
2,0:22,1,10,PIT 25,14,16,Kenny Pickett kneels for -1 yards,0.610,-0.070
Quarter,Time,Down,ToGo,Location,CLE,PIT,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CLE 35,14,16,"Dustin Hopkins kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,PIT 25,14,16,Kenny Pickett pass incomplete short right intended for Najee Harris (defended by Rodney McLeod),0.610,0.060
3,14:54,2,10,PIT 25,14,16,Kenny Pickett pass incomplete deep left intended for Calvin Austin,0.060,-0.620
3,14:47,3,10,PIT 25,14,16,Kenny Pickett pass complete deep middle to George Pickens for 25 yards (tackle by Jeremiah Owusu-Koramoah),-0.620,2.260
3,14:31,1,10,PIT 50,14,16,Jaylen Warren left guard for 5 yards (tackle by Grant Delpit and Ogbonnia Okoronkwo),2.260,2.390
3,13:40,2,5,CLE 45,14,16,Jaylen Warren right tackle for 6 yards (tackle by Anthony Walker),2.390,2.980
3,13:06,1,10,CLE 39,14,16,Jaylen Warren right end for no gain (tackle by Denzel Ward),2.980,2.440
3,12:26,2,10,CLE 39,14,16,Kenny Pickett pass complete short right to George Pickens for 8 yards (tackle by Denzel Ward),2.440,2.810
3,11:57,3,2,CLE 31,14,16,Kenny Pickett pass incomplete short right intended for George Pickens (defended by Denzel Ward),2.810,1.400
3,11:51,4,2,CLE 31,14,19,Chris Boswell 50 yard field goal good,1.400,3.000
3,11:47,,,PIT 35,14,19,"Chris Boswell kicks off 65 yards, touchback.",0.000,0.610
3,11:47,1,10,CLE 25,14,19,Deshaun Watson pass complete short middle to David Njoku for 5 yards (tackle by Elandon Roberts),0.610,0.740
3,10:52,2,5,CLE 30,14,19,"Jerome Ford for no gain, touchdown Replay Assistant challenged the runner broke the plane ruling, and the original play was overturned. Jerome Ford right end for 69 yards (tackle by Minkah Fitzpatrick)",0.740,6.970
3,10:35,1,1,PIT 1,14,19,Pierre Strong left tackle for no gain (tackle by Elandon Roberts),6.970,5.910
3,10:05,2,1,PIT 1,20,19,"Pierre Strong left guard for 1 yard, touchdown",5.910,7.000
3,10:01,,,PIT 2,22,19,"Two Point Attempt: Deshaun Watson rushes, conversion succeeds.",1.000,1.000
3,10:01,,,CLE 35,22,19,"Dustin Hopkins kicks off 65 yards, touchback.",0.000,0.610
3,10:01,1,10,PIT 25,22,19,Kenny Pickett pass incomplete short left intended for George Pickens (defended by Shelby Harris),0.610,0.060
3,9:58,2,10,PIT 25,22,19,Kenny Pickett pass complete deep right to George Pickens for 23 yards (tackle by Juan Thornhill),0.060,2.130
3,9:30,1,10,PIT 48,22,19,Kenny Pickett sacked by and Shelby Harris for -11 yards and Maurice Hurst for -11 yards,2.130,0.100
3,8:46,2,21,PIT 37,22,19,Kenny Pickett pass complete short right to Miles Boykin for 5 yards (tackle by Greg Newsome),0.100,0.100
3,8:24,3,16,PIT 42,22,19,Kenny Pickett pass complete short right to Jaylen Warren for 10 yards (tackle by Mike Ford and Ogbonnia Okoronkwo),0.100,0.070
3,7:42,4,6,CLE 48,22,19,"Pressley Harvin punts 48 yards, touchback.",0.070,-0.280
3,7:30,1,10,CLE 20,22,19,Elijah Moore left tackle for 5 yards (tackle by Nick Herbig and Larry Ogunjobi),0.280,0.410
3,7:07,2,5,CLE 25,22,19,Deshaun Watson scrambles right end for 12 yards (tackle by Damontae Kazee),0.410,1.400
3,6:38,1,10,CLE 37,22,19,Deshaun Watson pass incomplete short right intended for Donovan Peoples-Jones,1.400,0.860
3,6:35,2,10,CLE 37,22,19,Deshaun Watson pass complete short middle to Amari Cooper for 7 yards (tackle by Chandon Sullivan),0.860,1.090
3,5:53,3,3,CLE 44,22,19,Deshaun Watson pass complete short left to David Bell for 5 yards (tackle by Levi Wallace),1.090,2.190
3,5:16,1,10,CLE 49,22,19,Deshaun Watson pass incomplete deep left intended for Marquise Goodwin,2.190,1.650
3,5:07,2,10,CLE 49,22,19,"Deshaun Watson left end for no gain (tackle by Kwon Alexander). Penalty on Deshaun Watson: Unnecessary Roughness / Offense, 15 yards (accepted)",1.650,-1.020
3,5:01,3,25,CLE 34,22,19,Deshaun Watson pass complete short middle to Jerome Ford for 14 yards (tackle by Cole Holcomb),-1.020,-0.190
3,4:08,4,11,CLE 48,22,19,"Corey Bojorquez punts 52 yards, touchback.",-0.190,-0.280
3,3:59,1,10,PIT 20,22,19,Najee Harris left end for 21 yards (tackle by Grant Delpit),0.280,1.660
3,3:23,1,10,PIT 41,22,19,Najee Harris left tackle for 17 yards (tackle by Cameron Mitchell),1.660,2.790
3,2:45,1,10,CLE 42,22,19,Jaylen Warren right tackle for 3 yards (tackle by Maurice Hurst and Jordan Elliott),2.790,2.650
3,2:11,2,7,CLE 39,22,19,Calvin Austin right tackle for -2 yards (tackle by Jeremiah Owusu-Koramoah and Alex Wright),2.650,1.680
3,1:24,3,9,CLE 41,22,19,Kenny Pickett pass incomplete short middle intended for Jaylen Warren (defended by Maurice Hurst),1.680,0.530
3,1:19,,,,,,Timeout #1 by Cleveland Browns,,
3,1:19,4,9,CLE 41,22,19,Pressley Harvin punts 40 yards out of bounds,0.530,0.380
3,1:11,1,10,CLE 1,22,19,Jerome Ford left guard for 2 yards (tackle by Armon Watts),-0.380,-0.630
3,0:35,2,8,CLE 3,22,19,Deshaun Watson pass complete short left to Jordan Akins for 2 yards (tackle by Levi Wallace and Keanu Neal),-0.630,-0.950
Quarter,Time,Down,ToGo,Location,CLE,PIT,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,6,CLE 5,22,19,"Deshaun Watson pass complete deep left to Amari Cooper for 18 yards (tackle by Levi Wallace) PIT challenged the pass completion ruling, and the play was upheld.",-0.950,0.480
4,14:38,1,10,CLE 23,22,19,Jerome Ford right guard for no gain (tackle by Larry Ogunjobi and Keanu Neal),0.480,-0.070
4,14:01,2,10,CLE 23,22,19,Deshaun Watson pass complete deep middle to Amari Cooper for 23 yards (tackle by Levi Wallace),-0.070,1.990
4,13:21,1,10,CLE 46,22,19,Jerome Ford up the middle for 4 yards (tackle by Armon Watts and DeMarvin Leal),1.990,1.990
4,12:54,2,6,CLE 50,22,19,Jerome Ford left guard for 7 yards (tackle by Kwon Alexander),1.990,2.720
4,12:21,1,10,PIT 43,22,19,Jerome Ford left tackle for 7 yards (tackle by Keanu Neal),2.720,3.120
4,11:58,2,3,PIT 36,22,19,Jerome Ford right guard for 1 yard (tackle by Keeanu Benton and Nick Herbig),3.120,2.540
4,11:28,3,2,PIT 35,22,19,"Jerome Ford left tackle for 1 yard (tackle by Damontae Kazee). Penalty on Ethan Pocic: Offensive Holding, 10 yards (accepted)",2.540,1.220
4,11:21,3,12,PIT 45,22,19,"Deshaun Watson scrambles left end for no gain (tackle by Montravius Adams and Levi Wallace). Penalty on Deshaun Watson: Offensive Facemask, 15 yards (accepted) (no play)",1.220,-0.690
4,10:46,3,27,CLE 41,22,19,"Deshaun Watson pass complete short middle to David Njoku for 13 yards. David Njoku fumbles (forced by Cole Holcomb) (tackle by Keanu Neal), recovered by Damontae Kazee at PIT-44 (tackle by Pierre Strong)",-0.690,-1.860
4,10:35,1,10,PIT 44,22,19,Kenny Pickett pass incomplete short right,1.860,1.320
4,10:29,2,10,PIT 44,22,19,Najee Harris left tackle for no gain (tackle by Grant Delpit),1.320,0.630
4,9:41,3,10,PIT 44,22,19,Kenny Pickett sacked by Sione Takitaki for -11 yards,0.630,-1.180
4,9:14,4,21,PIT 33,22,19,Pressley Harvin punts 61 yards downed by James Pierre,-1.180,0.380
4,9:01,1,10,CLE 6,22,19,Jerome Ford right guard for -3 yards (tackle by Cole Holcomb and Alex Highsmith),-0.380,-1.000
4,8:25,2,13,CLE 3,22,19,Deshaun Watson pass incomplete deep left intended for Amari Cooper,-1.000,-1.770
4,8:18,3,13,CLE 3,22,19,Deshaun Watson pass complete deep left to Elijah Moore for 16 yards,-1.770,0.150
4,7:53,1,10,CLE 19,22,19,Jerome Ford left tackle for 1 yard (tackle by Kwon Alexander and Alex Highsmith),0.150,-0.200
4,7:06,2,9,CLE 20,22,25,"Deshaun Watson sacked by Alex Highsmith for -4 yards. Deshaun Watson fumbles (forced by Alex Highsmith), recovered by T.J. Watt at CLE-16 and returned for 16 yards, touchdown",-0.200,-7.000
4,6:58,,,CLE 15,22,26,Chris Boswell kicks extra point good,0.000,0.000
4,6:58,,,PIT 35,22,26,"Chris Boswell kicks off 65 yards, touchback.",0.000,0.610
4,6:58,1,10,CLE 25,22,26,Jerome Ford left end for 9 yards (tackle by Kwon Alexander),0.610,1.280
4,6:21,2,1,CLE 34,22,26,Jerome Ford up the middle for 2 yards (tackle by Nick Herbig),1.280,1.330
4,5:38,1,10,CLE 36,22,26,Deshaun Watson pass incomplete short middle intended for Pierre Strong (defended by Patrick Peterson),1.330,0.790
4,5:33,2,10,CLE 36,22,26,Deshaun Watson sacked by Markus Golden for -3 yards,0.790,-0.300
4,4:51,3,13,CLE 33,22,26,Deshaun Watson pass incomplete deep right intended for Marquise Goodwin,-0.300,-1.180
4,4:44,4,13,CLE 33,22,26,Corey Bojorquez punts 42 yards,-1.180,-0.610
4,4:37,1,10,PIT 25,22,26,Najee Harris right guard for 1 yard (tackle by Shelby Harris),0.610,0.200
4,3:55,2,9,PIT 26,22,26,Jaylen Warren left tackle for 8 yards (tackle by Juan Thornhill and Grant Delpit),0.200,0.560
4,3:08,3,1,PIT 34,22,26,Kenny Pickett right tackle for -3 yards (tackle by Ogbonnia Okoronkwo and Anthony Walker),0.560,-1.310
4,3:02,,,,,,Timeout #2 by Cleveland Browns,,
4,3:02,4,3,PIT 31,22,26,"Pressley Harvin punts 44 yards, fair catch by Donovan Peoples-Jones at CLE-25",-1.310,-0.610
4,2:55,1,10,CLE 25,22,26,"Penalty on Dawand Jones: False Start, 5 yards (accepted) (no play)",0.610,0.280
4,2:55,1,15,CLE 20,22,26,Deshaun Watson pass complete short right to David Bell for 8 yards (tackle by Cole Holcomb),0.280,0.400
4,2:49,2,8,CLE 28,22,26,Deshaun Watson pass complete short left to Amari Cooper for 8 yards (tackle by Levi Wallace),0.400,1.330
4,2:44,1,10,CLE 36,22,26,Deshaun Watson pass complete short right to Elijah Moore for 14 yards (tackle by Kwon Alexander),1.330,2.260
4,2:20,1,10,CLE 50,22,26,Deshaun Watson scrambles for 3 yards (tackle by Kwon Alexander),2.260,2.120
4,2:00,2,7,PIT 47,22,26,Deshaun Watson pass incomplete short left intended for Elijah Moore,2.120,1.420
4,1:53,3,7,PIT 47,22,26,Deshaun Watson sacked by Elijah Riley for -2 yards,1.420,0.000
4,1:05,4,9,PIT 49,22,26,Deshaun Watson pass incomplete deep right intended for Donovan Peoples-Jones,0.000,-2.190
4,1:00,1,10,PIT 49,22,26,Kenny Pickett kneels for -1 yards,2.190,1.580
4,0:27,2,11,PIT 49,22,26,Kenny Pickett kneels for -1 yards,1.580,0.760
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
