Quarter,Time,Down,ToGo,Location,OAK,KAN,Detail,EPB,EPA
1,5:00,3,5,KAN 36,3,0,Alex Smith pass complete short middle to Travis Kelce for 15 yards (tackle by Nate Allen),0.430,2.320
1,4:21,1,10,OAK 49,3,0,"Penalty on Travis Kelce: False Start, 5 yards (no play)",2.320,1.990
1,4:02,1,15,KAN 46,3,0,Alex Smith pass complete short right to Tyreek Hill for 1 yard (tackle by T.J. Carrie),1.990,1.240
1,3:17,2,14,KAN 47,3,0,Alex Smith pass incomplete short left intended for Spencer Ware,1.240,0.560
1,3:12,3,14,KAN 47,3,0,"Penalty on Jihad Ward: Neutral Zone Infraction, 5 yards (no play)",0.560,1.220
1,3:12,3,9,OAK 48,3,0,Alex Smith pass incomplete short right intended for Chris Conley,1.220,0.070
1,3:06,4,9,OAK 48,3,0,"Dustin Colquitt punts 39 yards, fair catch by T.J. Carrie",0.070,0.380
1,2:59,1,10,OAK 9,3,0,Derek Carr pass complete short left to Amari Cooper for 2 yards (tackle by Terrance Mitchell),-0.380,-0.630
1,2:25,2,8,OAK 11,3,0,Jalen Richard middle for 4 yards (tackle by Daniel Sorensen and Dee Ford),-0.630,-0.720
1,1:46,3,4,OAK 15,3,0,Derek Carr pass incomplete short right intended for Mychal Rivera,-0.720,-2.440
1,1:41,4,4,OAK 15,3,0,"Marquette King punts 53 yards, returned by Tyreek Hill for 16 yards (tackle by Nate Allen). Penalty on Daniel Sorensen: Offensive Holding, 10 yards",-2.440,-0.940
1,1:29,1,10,KAN 30,3,0,Alex Smith pass complete short right to Jeremy Maclin for 16 yards (tackle by David Amerson),0.940,1.990
1,0:51,1,10,KAN 46,3,0,Spencer Ware middle for 2 yards (tackle by Justin Ellis),1.990,1.720
1,0:10,2,8,KAN 48,3,0,Alex Smith pass complete short middle to Travis Kelce for 16 yards (tackle by Malcolm Smith),1.720,3.180
Quarter,Time,Down,ToGo,Location,OAK,KAN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,OAK 36,3,0,Alex Smith pass incomplete short left intended for Albert Wilson,3.180,2.640
2,14:57,2,10,OAK 36,3,6,"Alex Smith pass complete deep middle to Tyreek Hill for 36 yards, touchdown",2.640,7.000
2,14:51,,,OAK 15,3,7,Cairo Santos kicks extra point good,0.000,0.000
2,14:51,,,KAN 35,3,7,"Cairo Santos kicks off 65 yards, touchback",0.000,-0.610
2,14:51,1,10,OAK 25,3,7,Latavius Murray left guard for 7 yards (tackle by Derrick Johnson),0.610,1.010
2,14:12,2,3,OAK 32,3,7,Derek Carr pass incomplete short middle intended for Michael Crabtree,1.010,0.300
2,14:08,3,3,OAK 32,3,7,Derek Carr for 2 yards (tackle by Tamba Hali),0.300,-1.110
2,13:40,4,1,OAK 34,3,7,"Marquette King punts 42 yards, returned by Tyreek Hill for -2 yards (tackle by Nate Allen)",-1.110,-0.410
2,13:30,1,10,KAN 22,3,7,Spencer Ware right end for 1 yard (tackle by James Cowser),0.410,0.000
2,12:48,2,9,KAN 23,3,7,Alex Smith pass complete short middle to Alex Smith for 3 yards (tackle by Jihad Ward),0.000,-0.290
2,12:06,3,6,KAN 26,3,7,Alex Smith pass complete short left to Travis Kelce for 28 yards (tackle by Malcolm Smith),-0.290,2.520
2,11:21,1,10,OAK 46,3,7,"Spencer Ware left tackle for 6 yards (tackle by Nate Allen). Penalty on Laurent Duvernay-Tardif: Offensive Holding, 10 yards (no play)",2.520,1.860
2,10:52,1,20,KAN 44,3,7,Alex Smith pass complete short right to Chris Conley for 31 yards (tackle by David Amerson),1.860,3.910
2,10:25,1,10,OAK 25,3,7,"Penalty on Khalil Mack: Defensive Offside, 5 yards (no play)",3.910,4.640
2,10:03,1,5,OAK 20,3,7,Alex Smith pass complete short middle to Tyreek Hill for 16 yards (tackle by Malcolm Smith),4.640,6.280
2,9:20,1,4,OAK 4,3,7,Spencer Ware left guard for 1 yard (tackle by Khalil Mack),6.280,5.530
2,8:39,2,3,OAK 3,3,13,"Charcandrick West left guard for 3 yards, touchdown. Penalty on Bruce Irvin: Illegal Use of Hands (Declined)",5.530,7.000
2,8:34,,,OAK 15,3,14,Cairo Santos kicks extra point good,0.000,0.000
2,8:34,,,KAN 35,3,14,"Cairo Santos kicks off 65 yards, returned by Jalen Richard for 26 yards (tackle by Phillip Gaines)",0.000,-0.670
2,8:26,1,10,OAK 26,3,14,"Penalty on Menelik Watson: False Start, 5 yards (no play)",0.670,0.340
2,8:26,1,15,OAK 21,3,14,Jalen Richard middle for no gain (tackle by Dee Ford),0.340,-0.550
2,7:47,2,15,OAK 21,3,14,Derek Carr pass incomplete short right intended for Latavius Murray,-0.550,-1.220
2,7:39,3,15,OAK 21,3,14,Derek Carr pass complete short left to Jamize Olawale for 8 yards (tackle by Terrance Mitchell),-1.220,-1.440
2,6:54,4,7,OAK 29,3,14,"Marquette King punts 38 yards, returned by Tyreek Hill for -4 yards (tackle by Cory James). Penalty on Taiwan Jones: Player Out of Bounds on Punt, 5 yards (no play)",-1.440,-1.770
2,6:43,4,12,OAK 24,3,20,"Marquette King punts 54 yards, returned by Tyreek Hill for 78 yards, touchdown. Penalty on Marquette King: Unsportsmanlike Conduct, 15 yards",-1.770,-7.000
2,,,,OAK 15,3,21,Cairo Santos kicks extra point good,,
2,6:25,,,,3,21,"Cairo Santos kicks off 45 yards, returned by Taiwan Jones for 18 yards (tackle by Anthony Sherman). Penalty on Cory James: Offensive Holding, 8 yards, Penalty on Daren Bates: Defensive Offside (Declined)",0.000,0.380
2,6:17,1,10,OAK 8,3,21,Derek Carr pass complete short left to Amari Cooper for 10 yards (tackle by Terrance Mitchell),-0.380,0.040
2,5:37,1,10,OAK 18,3,21,Derek Carr for 1 yard (tackle by Justin Houston),0.040,-0.320
2,5:11,2,9,OAK 19,3,21,Latavius Murray middle for 4 yards (tackle by Ramik Wilson and Dontari Poe),-0.320,-0.530
2,4:28,3,5,OAK 23,3,21,Derek Carr pass complete short left to Clive Walford for 18 yards (tackle by Ron Parker),-0.530,1.660
2,4:02,1,10,OAK 41,3,21,Latavius Murray middle for 7 yards (tackle by Eric Berry),1.660,2.070
2,3:37,2,3,OAK 48,3,21,Latavius Murray left guard for 2 yards (tackle by Chris Jones),2.070,1.620
2,2:53,3,1,,3,21,Latavius Murray right guard for 11 yards (tackle by Ron Parker),1.620,2.980
2,2:08,1,10,KAN 39,3,21,Derek Carr pass complete short left to Mychal Rivera for 11 yards (tackle by Eric Berry),2.980,3.710
2,2:00,1,10,KAN 28,3,21,Derek Carr pass incomplete deep right intended for Jalen Richard,3.710,3.170
2,1:55,2,10,KAN 28,3,21,Derek Carr pass complete short left to Amari Cooper for 9 yards (tackle by Terrance Mitchell),3.170,3.720
2,1:25,3,1,KAN 19,3,21,Latavius Murray middle for 5 yards (tackle by Daniel Sorensen and Chris Jones),3.720,4.650
2,0:56,1,10,KAN 14,3,21,Derek Carr pass complete short left to Seth Roberts for -1 yards (tackle by Steven Nelson),4.650,0.000
2,0:44,,,,3,21,Timeout #1 by Oakland Raiders,0.000,-3.850
2,0:44,2,11,KAN 15,3,21,Derek Carr pass complete short middle to Michael Crabtree for 12 yards (tackle by Steven Nelson),3.850,6.510
2,0:21,1,3,KAN 3,3,21,"Derek Carr pass incomplete short left intended for Amari Cooper (defended by Terrance Mitchell). Penalty on Terrance Mitchell: Defensive Pass Interference, 2 yards (no play)",6.510,6.970
2,0:17,1,1,KAN 1,9,21,"Latavius Murray middle for 1 yard, touchdown",6.970,7.000
2,0:14,,,KAN 15,10,21,Sebastian Janikowski kicks extra point good,0.000,0.000
2,0:14,,,OAK 35,10,21,"Sebastian Janikowski kicks off 60 yards, returned by Tyreek Hill for 25 yards (tackle by T.J. Carrie)",0.000,-0.940
2,0:08,1,10,KAN 30,10,21,Alex Smith kneels for -1 yards,0.940,0.260
Quarter,Time,Down,ToGo,Location,OAK,KAN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,OAK 35,10,21,"Sebastian Janikowski kicks off 70 yards, returned by De'Anthony Thomas for 23 yards (tackle by Cory James)",0.000,-0.040
3,14:56,1,10,KAN 18,10,21,Alex Smith pass complete short right to Tyreek Hill for 5 yards (tackle by David Amerson),0.040,0.280
3,14:15,2,5,KAN 23,10,21,Alex Smith pass incomplete short left intended for Jeremy Maclin is intercepted by T.J. Carrie at KAN-32 and returned for 14 yards,0.280,-4.370
3,14:06,1,10,KAN 18,10,21,Derek Carr pass incomplete deep left intended for Seth Roberts (defended by Steven Nelson),4.370,3.800
3,14:00,2,10,KAN 18,10,21,Latavius Murray middle for 4 yards (tackle by Dee Ford and Ramik Wilson),3.800,3.630
3,13:18,3,6,KAN 14,10,21,Derek Carr pass incomplete short left intended for Seth Roberts,3.630,2.530
3,13:12,4,6,KAN 14,13,21,Sebastian Janikowski 33 yard field goal good,2.530,3.000
3,,,,OAK 35,13,21,"Sebastian Janikowski kicks off 66 yards, returned by De'Anthony Thomas for 25 yards (tackle by Johnny Holton)",,
3,13:03,1,10,KAN 24,13,21,"Alex Smith sacked by Khalil Mack for -2 yards. Alex Smith fumbles (forced by Khalil Mack), recovered by Denico Autry at KAN-18 (tackle by Mitchell Schwartz)",0.540,-4.370
3,12:54,1,10,KAN 18,13,21,Derek Carr pass incomplete deep right intended for Mychal Rivera,4.370,3.800
3,12:48,2,10,KAN 18,13,21,Latavius Murray middle for 11 yards (tackle by Ramik Wilson),3.800,5.600
3,12:14,1,7,KAN 7,13,21,"Latavius Murray middle for no gain (tackle by Eric Berry and Dee Ford). Penalty on Clive Walford: Offensive Holding, 10 yards (no play)",5.600,4.260
3,11:49,1,17,KAN 17,13,21,Derek Carr pass incomplete short right intended for Jalen Richard,4.260,3.240
3,11:44,2,17,KAN 17,13,21,Derek Carr pass complete short right to Michael Crabtree for no gain,3.240,2.740
3,11:14,3,17,KAN 17,13,21,Derek Carr pass incomplete short left intended for Seth Roberts,2.740,2.310
3,11:08,4,17,KAN 17,13,21,"Marquette King for 5 yards. Marquette King fumbles, recovered by Marquette King at KAN-25",2.310,-0.340
3,11:02,1,10,KAN 21,13,21,"Spencer Ware middle for 2 yards (tackle by Jihad Ward). Penalty on Jihad Ward: Face Mask (15 Yards), 15 yards",0.340,1.470
3,10:43,1,10,KAN 38,13,21,Charcandrick West middle for 1 yard (tackle by Nate Allen),1.470,1.060
3,9:56,2,9,KAN 39,13,21,"Penalty on Alex Smith: Delay of Game, 5 yards (no play)",1.060,0.380
3,9:40,2,14,KAN 34,13,21,Alex Smith pass complete short right to Tyreek Hill for 4 yards (tackle by Malcolm Smith),0.380,0.230
3,8:56,3,10,KAN 38,13,21,Alex Smith pass complete short left to Travis Kelce for 8 yards (tackle by Reggie Nelson),0.230,-0.320
3,8:20,4,2,KAN 46,13,21,"Dustin Colquitt punts 38 yards, returned by Jalen Richard for 6 yards (tackle by Daniel Sorensen). Penalty on Daren Bates: Illegal Block Above the Waist, 9 yards",-0.320,0.380
3,8:10,1,10,OAK 9,13,21,Latavius Murray middle for 3 yards (tackle by Chris Jones),-0.380,-0.560
3,7:33,2,7,OAK 12,13,21,Latavius Murray middle for 7 yards (tackle by Daniel Sorensen),-0.560,0.150
3,6:57,1,10,OAK 19,13,21,Latavius Murray middle for 1 yard (tackle by Ramik Wilson),0.150,-0.200
3,6:15,2,9,OAK 20,13,21,Derek Carr pass incomplete short left intended for Amari Cooper,-0.200,-0.940
3,6:10,3,9,OAK 20,13,21,Derek Carr pass incomplete short middle intended for Michael Crabtree,-0.940,-2.030
3,6:06,4,9,OAK 20,13,21,"Marquette King punts 42 yards, out of bounds",-2.030,-1.470
3,5:58,1,10,KAN 38,13,21,Spencer Ware right end for 6 yards (tackle by Bruce Irvin),1.470,1.730
3,5:19,2,4,KAN 44,13,21,Spencer Ware middle for 5 yards (tackle by Dan Williams),1.730,2.190
3,4:38,1,10,KAN 49,13,21,Spencer Ware right end for 7 yards (tackle by Jihad Ward and Nate Allen),2.190,2.590
3,4:02,2,3,OAK 44,13,21,Spencer Ware right end for 2 yards (tackle by Jihad Ward),2.590,2.150
3,3:16,3,1,OAK 42,13,21,Alex Smith pass incomplete short left intended for Travis Kelce,2.150,0.460
3,3:16,4,1,OAK 42,13,21,"Penalty on Alex Smith: Delay of Game, 5 yards (no play)",0.460,0.130
3,3:11,4,6,OAK 47,13,21,"Dustin Colquitt punts 32 yards, fair catch by T.J. Carrie",0.130,0.220
3,3:04,1,10,OAK 15,13,21,Derek Carr pass complete short left to Amari Cooper for 3 yards (tackle by Terrance Mitchell),-0.220,-0.280
3,2:25,2,7,OAK 18,13,21,Latavius Murray middle for 8 yards (tackle by Kendall Reyes),-0.280,0.670
3,1:56,1,10,OAK 26,13,21,Derek Carr pass complete short right to Mychal Rivera for 14 yards,0.670,1.600
3,1:30,1,10,OAK 40,13,21,Derek Carr pass complete short right to Mychal Rivera for 1 yard (tackle by Daniel Sorensen),1.600,1.190
3,0:49,2,9,OAK 41,13,21,Derek Carr pass incomplete short left intended for Clive Walford (defended by Ron Parker),1.190,0.500
3,0:43,3,9,OAK 41,13,21,Derek Carr pass incomplete short left intended for Jalen Richard (defended by Ramik Wilson),0.500,-0.650
3,0:38,4,9,OAK 41,13,21,"Marquette King punts 39 yards, returned by Tyreek Hill for 20 yards (tackle by Nate Allen). Penalty on Terrance Smith: Offensive Holding, 10 yards",-0.650,0.380
3,0:25,1,10,KAN 10,13,21,"Spencer Ware left end for 4 yards (tackle by Reggie Nelson). Penalty on Eric Fisher: Offensive Holding, 7 yards",-0.380,-0.490
Quarter,Time,Down,ToGo,Location,OAK,KAN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,13,KAN 7,13,21,Alex Smith pass complete deep middle to Travis Kelce for 34 yards (tackle by Nate Allen),-0.490,1.660
4,14:18,1,10,KAN 41,13,21,Spencer Ware middle for 4 yards (tackle by Perry Riley),1.660,1.660
4,13:40,2,6,KAN 45,13,21,Spencer Ware right end for 2 yards (tackle by Nate Allen),1.660,1.220
4,13:02,3,4,KAN 47,13,21,Alex Smith left end for 6 yards (tackle by Perry Riley),1.220,2.460
4,12:24,1,10,OAK 47,13,21,Alex Smith pass complete short right to Spencer Ware for 7 yards (tackle by Malcolm Smith),2.460,2.860
4,11:50,2,3,OAK 40,13,21,Spencer Ware right end for -1 yards (tackle by Perry Riley and Denico Autry),2.860,2.010
4,11:05,3,4,OAK 41,13,21,Alex Smith pass incomplete short right intended for Jeremy Maclin (defended by T.J. Carrie),2.010,0.530
4,10:59,4,4,OAK 41,13,21,"Dustin Colquitt punts 28 yards, fair catch by T.J. Carrie",0.530,0.320
4,10:52,1,10,OAK 13,13,21,Derek Carr pass incomplete short right intended for Amari Cooper,-0.320,-0.770
4,10:47,2,10,OAK 13,13,21,Latavius Murray middle for 12 yards (tackle by Ramik Wilson),-0.770,0.610
4,10:05,1,10,OAK 25,13,21,Latavius Murray middle for 3 yards (tackle by Justin Houston),0.610,0.470
4,9:30,2,7,OAK 28,13,21,Derek Carr pass incomplete short left intended for Seth Roberts (defended by Steven Nelson),0.470,-0.230
4,9:26,3,7,OAK 28,13,21,Derek Carr pass incomplete deep right intended for Amari Cooper,-0.230,-1.500
4,9:17,4,7,OAK 28,13,21,"Marquette King punts 37 yards, returned by Tyreek Hill for 15 yards (tackle by Cory James)",-1.500,-2.260
4,9:00,1,10,,13,21,Alex Smith pass incomplete,2.260,1.710
4,8:53,2,10,,13,21,Spencer Ware middle for no gain (tackle by Jihad Ward),1.710,1.030
4,8:12,3,10,,13,21,Alex Smith pass complete short left to Tyreek Hill for 4 yards (tackle by Denico Autry),1.030,0.200
4,7:32,4,6,OAK 46,13,21,"Dustin Colquitt punts 31 yards, fair catch by T.J. Carrie",0.200,0.220
4,7:25,1,10,OAK 15,13,21,Jalen Richard middle for 8 yards (tackle by Kendall Reyes),-0.220,0.480
4,7:00,2,2,OAK 23,13,21,Derek Carr pass complete short right to Michael Crabtree for 6 yards (tackle by Ron Parker),0.480,0.870
4,6:25,1,10,OAK 29,13,21,Jalen Richard middle for 4 yards (tackle by Kendall Reyes),0.870,0.870
4,6:01,2,6,OAK 33,13,21,Jalen Richard right end for 4 yards (tackle by Daniel Sorensen),0.870,0.700
4,5:25,3,2,OAK 37,13,21,Latavius Murray middle for 2 yards (tackle by Justin Houston and Chris Jones),0.700,0.000
4,4:38,,,,13,21,Timeout #1 by Oakland Raiders,0.000,-1.530
4,4:38,1,10,OAK 39,13,21,"Derek Carr pass incomplete deep right intended for Michael Crabtree. Penalty on Steven Nelson: Defensive Pass Interference, 19 yards (no play)",1.530,2.790
4,4:31,1,10,KAN 42,13,21,Derek Carr pass complete short middle to Clive Walford for 3 yards (tackle by Ramik Wilson),2.790,2.650
4,3:54,2,7,KAN 39,13,21,Latavius Murray middle for 3 yards (tackle by Chris Jones),2.650,2.340
4,3:19,3,4,KAN 36,13,21,Derek Carr pass incomplete short left intended for Amari Cooper,2.340,0.890
4,3:14,4,4,KAN 36,13,21,Derek Carr pass complete short right to Seth Roberts for 13 yards (tackle by Daniel Sorensen),0.890,4.040
4,2:44,1,10,KAN 23,13,21,Derek Carr pass incomplete short right intended for Jalen Richard,4.040,3.500
4,2:40,2,10,KAN 23,13,21,Jalen Richard middle for 9 yards (tackle by Ramik Wilson),3.500,4.280
4,2:06,3,1,KAN 14,13,21,Derek Carr pass incomplete short right intended for Andre Holmes (defended by Marcus Peters),4.280,2.660
4,2:01,4,1,KAN 14,13,21,"Penalty on Austin Howard: False Start, 5 yards (no play)",2.660,2.210
4,2:01,4,6,KAN 19,13,21,Derek Carr pass incomplete deep left intended for Seth Roberts (defended by Terrance Mitchell),2.210,-0.150
4,1:56,1,10,KAN 19,13,21,Spencer Ware right end for 8 yards (tackle by Nate Allen),0.150,0.750
4,1:13,2,2,KAN 27,13,21,Spencer Ware left end for no gain (tackle by Malcolm Smith),0.750,0.000
4,1:07,,,,13,21,Timeout #2 by Oakland Raiders,0.000,0.030
4,1:07,3,2,KAN 27,13,21,Spencer Ware middle for 2 yards (tackle by Bruce Irvin),-0.030,0.000
4,1:01,,,,13,21,Timeout #3 by Oakland Raiders,0.000,-0.870
4,1:01,1,10,KAN 29,13,21,Alex Smith kneels for -1 yards,0.870,0.190
4,0:23,2,11,KAN 28,13,21,Alex Smith kneels for -1 yards,0.190,-0.630
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
