0,1
Officials,Officials
Referee,Bill Leavy
Umpire,Richard Hall
Head Linesman,Gary Slaughter
Line Judge,Charles Stewart
Back Judge,Kirk Dornan
Side Judge,Don Carlsen
Field Judge,Rob Vernatchi
