Quarter,Time,Down,ToGo,Location,IND,TEN,Detail,EPB,EPA
1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter
,,,,,,,"Titans won the coin toss, Titans to receive the opening kickoff.",,
1,15:00,,,IND 35,0,0,"Pat McAfee kicks off 62 yards, returned by Marc Mariani for 19 yards (tackle by Antonio Morrison)",0.000,-0.410
1,14:53,1,10,TEN 22,0,0,Marcus Mariota pass complete short left to Delanie Walker for 5 yards (tackle by Vontae Davis),0.410,0.540
1,14:18,2,5,TEN 27,0,0,"Marcus Mariota pass complete short right to Anthony Fasano for 10 yards (tackle by Clayton Geathers). Penalty on Akeem Ayers: Unnecessary Roughness, 15 yards",0.540,2.390
1,13:59,1,10,IND 48,0,0,DeMarco Murray left guard for 5 yards (tackle by Mike Adams),2.390,2.520
1,13:28,2,5,IND 43,0,0,DeMarco Murray left guard for 4 yards (tackle by D'Qwell Jackson),2.520,2.340
1,12:42,3,1,IND 39,0,0,DeMarco Murray left guard for 4 yards (tackle by Antonio Morrison),2.340,3.250
1,12:08,1,10,IND 35,0,0,DeMarco Murray left guard for 4 yards (tackle by D'Qwell Jackson),3.250,3.240
1,11:32,2,6,IND 31,0,0,"Penalty on Quinton Spain: False Start, 5 yards (no play)",3.240,2.570
1,11:12,2,11,IND 36,0,0,Marcus Mariota pass complete short left to Tajae Sharpe for 8 yards,2.570,2.940
1,10:41,3,3,IND 28,0,0,Marcus Mariota pass complete short left to Delanie Walker for 14 yards (tackle by Mike Adams),2.940,4.650
1,9:59,1,10,IND 14,0,0,DeMarco Murray middle for 4 yards (tackle by Robert Mathis),4.650,4.710
1,9:21,2,6,IND 10,0,6,"Marcus Mariota pass complete short left to Taylor Lewan for 10 yards, touchdown",4.710,7.000
1,9:21,2,,IND 10,0,6,"Two Point Attempt: Brett Kern pass incomplete intended for Ryan Succop, conversion fails",4.710,-1.000
1,9:21,,,TEN 35,0,6,"Ryan Succop kicks off 68 yards, returned by Jordan Todman for 31 yards (tackle by David Bass)",0.000,-0.810
1,9:07,1,10,IND 28,0,6,Andrew Luck pass complete short right to Jack Doyle for 8 yards (tackle by Avery Williamson),0.810,1.340
1,8:34,2,2,IND 36,0,6,Andrew Luck pass complete deep right to T.Y. Hilton for 24 yards (tackle by Perrish Cox),1.340,2.920
1,8:22,1,10,TEN 40,0,6,Frank Gore middle for 6 yards (tackle by Jurrell Casey),2.920,3.180
1,7:47,2,4,TEN 34,0,6,Frank Gore left tackle for 4 yards (tackle by Wesley Woodyard and Avery Williamson),3.180,3.580
1,7:03,1,10,TEN 30,0,6,Andrew Luck pass incomplete short right intended for Erik Swoope,3.580,3.030
1,6:58,2,10,TEN 30,0,6,Andrew Luck pass incomplete short middle intended for T.Y. Hilton,3.030,2.340
1,6:53,3,10,TEN 30,0,6,"Andrew Luck pass incomplete deep right intended for T.Y. Hilton. Penalty on Brice McCain: Defensive Holding, 5 yards (no play)",2.340,3.910
1,6:48,1,10,TEN 25,0,6,Frank Gore left tackle for 2 yards (tackle by DaQuan Jones),3.910,3.630
1,6:05,2,8,TEN 23,0,6,Andrew Luck pass complete deep left to Erik Swoope for 17 yards (tackle by Daimion Stafford),3.630,5.830
1,5:32,1,6,TEN 6,0,6,Frank Gore middle for 3 yards (tackle by Da'Norris Searcy),5.830,5.530
1,4:50,2,3,TEN 3,6,6,"Andrew Luck pass complete short middle to Frank Gore for 3 yards, touchdown",5.530,7.000
1,4:50,,,TEN 3,7,6,Adam Vinatieri kicks extra point good,0.000,0.000
1,4:50,,,IND 35,7,6,"Pat McAfee kicks off 65 yards, touchback",0.000,-0.610
1,4:46,1,10,TEN 25,7,6,DeMarco Murray right end for 1 yard (tackle by Mike Adams and Edwin Jackson),0.610,0.200
1,4:09,2,9,TEN 26,7,6,DeMarco Murray left guard for 4 yards (tackle by Edwin Jackson),0.200,0.040
1,3:31,3,5,TEN 30,7,6,Marcus Mariota pass incomplete short right intended for DeMarco Murray,0.040,-1.370
1,3:27,4,5,TEN 30,7,6,"Brett Kern punts 49 yards, returned by Chester Rogers for 7 yards (tackle by Beau Brinkley). Penalty on Patrick Robinson: Offensive Holding, 10 yards",-1.370,-0.040
1,3:17,1,10,IND 18,7,6,Andrew Luck pass incomplete short left intended for T.Y. Hilton,0.040,-0.490
1,3:11,2,10,IND 18,7,6,Frank Gore right guard for 5 yards (tackle by Avery Williamson),-0.490,-0.530
1,2:26,3,5,IND 23,7,6,Andrew Luck pass incomplete deep left intended for T.Y. Hilton,-0.530,-1.830
1,2:21,4,5,IND 23,7,6,"Pat McAfee punts 60 yards, returned by Marc Mariani for 7 yards (tackle by Jordan Todman)",-1.830,-0.540
1,2:09,1,10,TEN 24,7,6,Marcus Mariota pass incomplete deep middle intended for Rishard Matthews,0.540,0.000
1,2:03,2,10,TEN 24,7,6,Marcus Mariota right end for 14 yards (tackle by Clayton Geathers),0.000,1.470
1,1:20,1,10,TEN 38,7,6,DeMarco Murray left end for 5 yards (tackle by D'Qwell Jackson),1.470,1.600
1,0:47,2,5,TEN 43,7,6,DeMarco Murray left guard for 4 yards (tackle by David Parry and Mike Adams),1.600,1.420
Quarter,Time,Down,ToGo,Location,IND,TEN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,1,TEN 47,7,6,DeMarco Murray right end for 14 yards (tackle by Mike Adams),1.420,2.980
2,14:28,1,10,IND 39,7,6,Marcus Mariota pass incomplete short left intended for Tajae Sharpe,2.980,2.440
2,14:23,2,10,IND 39,7,6,Derrick Henry left end for 3 yards (tackle by Darius Butler),2.440,2.150
2,13:57,3,7,IND 36,7,6,Marcus Mariota pass incomplete deep right intended for Tajae Sharpe (defended by Patrick Robinson),2.150,0.880
2,13:51,4,7,IND 36,7,6,Brett Kern punts 29 yards,0.880,0.380
2,13:40,1,10,IND 7,7,6,Andrew Luck pass complete short right to T.Y. Hilton for 7 yards (tackle by Perrish Cox),-0.380,-0.250
2,13:11,2,3,IND 14,7,6,Frank Gore left guard for 5 yards (tackle by Wesley Woodyard and Rashad Johnson),-0.250,0.150
2,12:32,1,10,IND 19,7,6,Andrew Luck left end for 7 yards (tackle by Jason McCourty),0.150,0.610
2,11:53,2,3,IND 26,7,6,Robert Turbin middle for 3 yards (tackle by Wesley Woodyard),0.610,0.870
2,11:08,1,10,IND 29,7,6,Andrew Luck pass complete deep middle to Erik Swoope for 34 yards (tackle by Sean Spence),0.870,3.120
2,10:23,1,10,TEN 37,13,6,"Andrew Luck pass complete deep middle to T.Y. Hilton for 37 yards, touchdown",3.120,7.000
2,10:23,,,TEN 37,14,6,Adam Vinatieri kicks extra point good,0.000,0.000
2,10:23,,,IND 35,14,6,"Pat McAfee kicks onside 30 yards, recovered by Josh Ferguson (onside kick successful)",0.000,3.250
2,10:12,1,10,TEN 35,14,6,Frank Gore left tackle for 6 yards (tackle by Karl Klug and Brian Orakpo),3.250,3.510
2,9:34,2,4,TEN 29,14,6,Andrew Luck pass complete deep right to T.Y. Hilton for 22 yards (tackle by Perrish Cox),3.510,5.600
2,8:51,1,7,TEN 7,14,6,"Andrew Luck pass incomplete short left intended for T.Y. Hilton (defended by Perrish Cox). Penalty on Joe Reitz: Offensive Holding, 10 yards (no play)",5.600,4.260
2,8:45,1,17,TEN 17,14,6,Andrew Luck pass complete short right to Jack Doyle for 3 yards (tackle by Avery Williamson),4.260,3.580
2,7:59,2,14,TEN 14,14,6,Andrew Luck pass complete short left to Jack Doyle for 4 yards (tackle by Antwon Blake),3.580,3.130
2,7:15,3,10,TEN 10,14,6,Andrew Luck pass incomplete short middle intended for Jack Doyle,3.130,2.760
2,7:10,4,10,TEN 10,17,6,Adam Vinatieri 28 yard field goal good,2.760,3.000
2,7:10,,,IND 35,17,6,"Pat McAfee kicks off 65 yards, touchback",0.000,-0.610
2,7:06,1,10,TEN 25,17,6,DeMarco Murray middle for 5 yards (tackle by Darius Butler),0.610,0.740
2,6:46,2,5,TEN 30,17,6,DeMarco Murray right tackle for 6 yards (tackle by D'Qwell Jackson and Patrick Robinson),0.740,1.330
2,6:08,1,10,TEN 36,17,6,Marcus Mariota pass incomplete deep right intended for Andre Johnson,1.330,0.790
2,6:03,2,10,TEN 36,17,6,DeMarco Murray left guard for 9 yards (tackle by D'Qwell Jackson),0.790,1.290
2,5:41,3,1,TEN 45,17,6,Marcus Mariota pass incomplete short right intended for Andre Johnson,1.290,-0.390
2,5:37,4,1,TEN 45,17,6,"Brett Kern punts 48 yards, fair catch by Chester Rogers",-0.390,0.380
2,5:29,1,10,IND 7,17,6,Frank Gore middle for 3 yards (tackle by Daimion Stafford),-0.380,-0.560
2,4:53,2,7,IND 10,17,6,Andrew Luck pass complete short middle to Frank Gore for 11 yards (tackle by Avery Williamson and David Bass),-0.560,0.340
2,4:09,1,10,IND 21,17,6,Andrew Luck pass complete deep right to Chester Rogers for 21 yards (tackle by Perrish Cox),0.340,1.730
2,3:43,1,10,IND 42,17,6,"Penalty on Anthony Castonzo: False Start, 5 yards (no play)",1.730,1.400
2,3:26,1,15,IND 37,17,6,Andrew Luck pass incomplete deep right intended for T.Y. Hilton,1.400,0.510
2,3:20,2,15,IND 37,17,6,Andrew Luck sacked by Derrick Morgan for -6 yards,0.510,0.510
