#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,10:33,JAX 20,5,2:17,14,Punt
2,1,7:15,JAX 44,7,3:15,50,Downs
3,1,0:13,SFO 46,3,1:24,5,Punt
4,2,12:56,JAX 29,12,6:30,71,Touchdown
5,2,5:12,JAX 49,3,0:27,0,Punt
6,2,1:54,JAX 18,7,1:30,20,Punt
7,2,0:01,,0,0:01,0,End of Half
8,3,15:00,JAX 14,9,5:14,46,Punt
9,3,7:39,JAX 24,9,3:41,43,Missed FG
10,4,14:56,JAX 40,10,5:15,47,Field Goal
11,4,8:30,JAX 24,3,1:45,5,Punt
12,4,5:46,JAX 40,3,1:44,-1,Punt
13,4,3:00,JAX 25,6,1:54,33,Punt
14,4,0:43,SFO 22,2,0:43,-2,End of Game
