Quarter,Time,Down,ToGo,Location,HOU,IND,Detail,EPB,EPA
1,2:12,2,5,IND 27,7,0,Andrew Luck pass complete short right to Dan Herron for 12 yards (tackle by Danieal Manning and D.J. Swearinger),0.540,1.530
1,1:25,1,10,IND 39,7,0,Andrew Luck pass complete deep right to T.Y. Hilton for 20 yards,1.530,2.850
1,0:54,1,10,HOU 41,7,0,"Andrew Luck pass incomplete short left intended for Reggie Wayne (defended by A.J. Bouye). Penalty on A.J. Bouye: Defensive Pass Interference, 9 yards (no play)",2.850,3.450
1,0:50,1,10,HOU 32,7,0,Andrew Luck pass complete short left to Dan Herron for no gain,3.450,2.900
1,0:14,2,10,HOU 32,7,0,Andrew Luck pass complete short middle to T.Y. Hilton for 6 yards (tackle by D.J. Swearinger),2.900,3.010
Quarter,Time,Down,ToGo,Location,HOU,IND,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,4,HOU 26,7,6,"Andrew Luck pass complete short middle to Hakeem Nicks for 26 yards, touchdown",3.010,7.000
2,15:00,,,HOU 2,7,7,Adam Vinatieri kicks extra point good,0.000,0.000
2,15:00,,,IND 35,7,7,"Pat McAfee kicks off 65 yards, touchback",0.000,-0.280
2,14:53,1,10,HOU 20,7,7,Ryan Fitzpatrick pass complete short middle to DeAndre Hopkins for 16 yards (tackle by Greg Toler),0.280,1.330
2,14:19,1,10,HOU 36,7,7,Alfred Blue left tackle for 4 yards (tackle by Arthur Jones and D'Qwell Jackson),1.330,1.330
2,13:38,2,6,HOU 40,7,7,Ryan Fitzpatrick left end for 2 yards (tackle by Jonathan Newsome and Arthur Jones),1.330,0.890
2,13:06,3,4,HOU 42,7,7,Tom Savage pass complete short left to DeAndre Hopkins for 9 yards (tackle by Jerrell Freeman and Greg Toler),0.890,2.320
2,12:25,1,10,IND 49,7,7,Tom Savage up the middle for -5 yards (tackle by Cory Redding),2.320,1.110
2,11:45,2,15,HOU 46,7,7,Tom Savage pass incomplete short left intended for DeAndre Hopkins,1.110,0.430
2,11:41,3,15,HOU 46,7,7,Arian Foster up the middle for no gain (tackle by Shaun Phillips),0.430,-0.320
2,11:15,4,15,HOU 46,7,7,"Shane Lechler punts 44 yards, fair catch by Josh Cribbs",-0.320,0.380
2,11:07,1,10,IND 10,7,7,Andrew Luck pass complete deep left to Coby Fleener for 22 yards,-0.380,1.070
2,10:41,1,10,IND 32,7,7,Trent Richardson up the middle for 4 yards (tackle by Mike Mohamed),1.070,1.070
2,10:04,2,6,IND 36,7,7,Andrew Luck left end for 6 yards (tackle by D.J. Swearinger),1.070,1.730
2,9:26,1,10,IND 42,7,7,Trent Richardson up the middle for 3 yards (tackle by Mike Mohamed),1.730,1.590
2,8:51,2,7,IND 45,7,7,Andrew Luck pass complete short right to Dwayne Allen for 13 yards (tackle by A.J. Bouye),1.590,2.790
2,8:08,1,10,HOU 42,7,7,Andrew Luck pass incomplete short right intended for Donte Moncrief (defended by J.J. Watt),2.790,2.240
2,8:03,2,10,HOU 42,7,7,"Andrew Luck pass complete short middle to Reggie Wayne for 1 yard (tackle by A.J. Bouye). Reggie Wayne fumbles (forced by A.J. Bouye), recovered by A.J. Bouye at HOU-40 (tackle by Reggie Wayne)",2.240,-1.600
2,7:51,1,10,HOU 40,7,7,"Tom Savage for no gain. Tom Savage fumbles, recovered by Bjoern Werner at HOU-38 and returned for 1 yards (tackle by Arian Foster)",1.600,-3.120
2,7:45,1,10,HOU 37,7,7,"Andrew Luck pass incomplete deep middle intended for Donte Moncrief. Penalty on Brian Cushing: Defensive Holding, 5 yards (no play)",3.120,3.450
2,7:37,1,10,HOU 32,7,7,Dan Herron left end for 11 yards (tackle by Kendrick Lewis),3.450,4.170
2,7:02,1,10,HOU 21,7,7,Andrew Luck pass complete deep left to Hakeem Nicks for 18 yards (tackle by Darryl Morris),4.170,6.510
2,6:26,1,3,HOU 3,7,13,"Andrew Luck pass complete short middle to Dwayne Allen for 3 yards, touchdown",6.510,7.000
2,6:26,,,HOU 2,7,14,Adam Vinatieri kicks extra point good,0.000,0.000
2,6:26,,,IND 35,7,14,"Pat McAfee kicks off 70 yards, returned by Danieal Manning for 28 yards (tackle by Andy Studebaker)",0.000,-0.480
2,6:13,1,10,HOU 23,7,14,Arian Foster left end for 1 yard (tackle by Josh Chapman),0.480,0.070
2,5:29,2,9,HOU 24,7,14,Tom Savage pass incomplete short left intended for DeAndre Hopkins,0.070,-0.630
2,5:27,3,9,HOU 24,7,14,Tom Savage sacked by Ricky Jean-Francois for -5 yards,-0.630,-2.140
2,4:56,4,14,HOU 19,7,14,"Shane Lechler punts 39 yards, returned by Josh Cribbs for 7 yards (tackle by Alfred Blue). Penalty on Josh Gordy: Offensive Holding, 10 yards",-2.140,-1.070
2,4:47,1,10,IND 32,7,14,Dan Herron up the middle for 5 yards (tackle by J.J. Watt),1.070,1.200
2,4:02,2,5,IND 37,7,14,Andrew Luck pass complete short middle to Reggie Wayne for 6 yards (tackle by Kareem Jackson). Penalty on Kareem Jackson: Defensive Holding (Declined),1.200,1.800
2,3:45,1,10,IND 43,7,14,Dan Herron left tackle for 6 yards (tackle by Mike Mohamed and Kendrick Lewis),1.800,2.060
2,3:07,2,4,IND 49,7,14,Andrew Luck pass incomplete deep left intended for Dan Herron,2.060,1.350
2,3:01,3,4,IND 49,7,14,Andrew Luck sacked by J.J. Watt for -12 yards,1.350,-0.910
2,2:24,4,16,IND 37,7,14,"Pat McAfee punts 51 yards, out of bounds",-0.910,0.350
2,2:17,1,10,HOU 12,7,14,Arian Foster right tackle for 4 yards (tackle by Jonathan Newsome),-0.350,-0.370
2,2:00,2,6,HOU 16,7,14,Arian Foster left end for no gain (tackle by LaRon Landry),-0.370,-0.370
2,1:54,2,6,HOU 16,7,14,Timeout #1 by Houston Texans,-0.370,-0.950
2,1:54,3,6,HOU 16,7,14,Tom Savage pass complete deep right to DeAndre Hopkins for 35 yards,-0.950,2.320
2,1:48,1,10,IND 49,7,14,Arian Foster for 4 yards (tackle by Vontae Davis),2.320,2.320
2,1:43,2,6,IND 45,7,14,Arian Foster left tackle for 5 yards (tackle by Cory Redding and Mike Adams),2.320,2.280
2,1:06,3,1,IND 40,7,14,Tom Savage pass incomplete short right intended for Arian Foster,2.280,0.590
2,1:02,4,1,IND 40,7,14,Alfred Blue up the middle for -2 yards (tackle by Andrew Jackson),0.590,-1.730
2,0:57,1,10,IND 42,7,14,Andrew Luck pass complete short middle to Coby Fleener for 10 yards (tackle by Danieal Manning),1.730,1.730
2,0:50,1,10,IND 42,7,14,Timeout #1 by Indianapolis Colts,1.730,2.390
2,0:50,1,10,HOU 48,7,14,Andrew Luck pass incomplete short middle intended for Coby Fleener (defended by Danieal Manning),2.390,1.850
2,0:44,2,10,HOU 48,7,14,"Andrew Luck pass complete deep middle to Donte Moncrief for 48 yards. Penalty on Anthony Castonzo: Offensive Holding, 10 yards (no play)",1.850,0.500
2,0:34,2,20,IND 42,7,14,Andrew Luck sacked by J.J. Watt for -7 yards,0.500,-1.090
Quarter,Time,Down,ToGo,Location,HOU,IND,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,IND 35,7,14,"Pat McAfee kicks off 65 yards, touchback",0.000,-0.280
3,15:00,1,10,HOU 20,7,14,Arian Foster left tackle for 2 yards (tackle by Jerrell Freeman),0.280,0.000
3,15:00,2,8,HOU 22,7,14,--,0.000,-0.790
3,14:22,2,13,HOU 17,7,14,Arian Foster left end for 4 yards (tackle by Vontae Davis),-0.790,-0.820
3,13:33,3,9,HOU 21,7,14,Tom Savage pass complete short middle to Arian Foster for 8 yards (tackle by D'Qwell Jackson),-0.820,-1.440
3,13:00,4,1,HOU 29,7,14,"Shane Lechler punts 51 yards, fair catch by Josh Cribbs",-1.440,-0.280
3,12:53,1,10,IND 20,7,14,Trent Richardson up the middle for 4 yards (tackle by J.J. Watt and Jared Crick),0.280,0.270
3,12:21,2,6,IND 24,7,14,"Andrew Luck pass incomplete short right intended for T.Y. Hilton. Penalty on Jared Crick: Roughing the Passer, 15 yards (no play)",0.270,1.530
3,12:17,1,10,IND 39,7,14,Trent Richardson right end for 1 yard (tackle by Mike Mohamed and Brooks Reed),1.530,1.120
3,11:35,2,9,IND 40,7,14,Andrew Luck pass complete short middle to Reggie Wayne for 7 yards (tackle by D.J. Swearinger),1.120,1.360
3,10:50,3,2,IND 47,7,14,Andrew Luck pass incomplete short left intended for T.Y. Hilton (defended by Mike Mohamed),1.360,-0.260
3,10:45,4,2,IND 47,7,14,"Pat McAfee punts 39 yards, fair catch by Keshawn Martin. Penalty on Jumal Rolle: Offensive Holding, 7 yards",-0.260,0.380
3,10:36,1,10,HOU 7,7,14,Arian Foster left guard for 6 yards (tackle by LaRon Landry),-0.380,-0.340
3,10:04,2,4,HOU 13,7,14,Arian Foster up the middle for 1 yard (tackle by Arthur Jones),-0.340,-0.600
3,9:18,3,3,HOU 14,7,14,"Tom Savage pass complete short left to Ryan Griffin for 2 yards (tackle by Jerrell Freeman). Penalty on Erik Walden: Defensive Offside, 5 yards (no play)",-0.600,0.150
3,9:10,1,10,HOU 19,7,14,Arian Foster up the middle for 5 yards (tackle by D'Qwell Jackson),0.150,0.340
3,8:41,2,5,HOU 24,7,14,Arian Foster right end for 18 yards (tackle by D'Qwell Jackson),0.340,1.730
3,8:11,1,10,HOU 42,7,14,Alfred Blue right tackle for 4 yards (tackle by Zach Kerr),1.730,1.730
3,7:38,2,6,HOU 46,7,14,Tom Savage pass complete short right to Ryan Griffin for 3 yards (tackle by Bjoern Werner),1.730,1.420
3,7:10,3,3,HOU 49,7,14,"Tom Savage for no gain. Tom Savage fumbles, recovered by Tom Savage at HOU-43",1.420,-0.520
3,6:31,4,9,HOU 43,7,14,Shane Lechler punts 35 yards,-0.520,-0.410
3,6:20,1,10,IND 22,7,14,Andrew Luck right end for 6 yards (tackle by Johnathan Joseph),0.410,0.680
3,5:40,2,4,IND 28,7,14,Andrew Luck pass incomplete short right intended for T.Y. Hilton,0.680,-0.030
3,5:37,3,4,IND 28,7,14,Andrew Luck pass complete short right to Trent Richardson for 16 yards (tackle by Danieal Manning),-0.030,1.860
3,5:04,1,10,IND 44,7,14,Dan Herron up the middle for 6 yards (tackle by Jared Crick),1.860,2.130
3,4:29,2,4,,7,14,Andrew Luck pass incomplete deep right intended for Donte Moncrief,2.130,1.420
3,4:24,3,4,,7,14,Andrew Luck pass incomplete short left intended for T.Y. Hilton,1.420,-0.060
3,4:18,4,4,,7,14,"Pat McAfee punts 39 yards, fair catch by Keshawn Martin",-0.060,0.370
3,4:10,1,10,HOU 11,7,14,"Arian Foster right end for -3 yards (tackle by Shaun Phillips). Penalty on Shaun Phillips: Defensive Offside, 5 yards (no play)",-0.370,0.170
3,3:48,1,5,HOU 16,7,14,Arian Foster up the middle for 4 yards (tackle by D'Qwell Jackson),0.170,0.360
3,3:07,2,1,HOU 20,7,14,Arian Foster up the middle for 2 yards (tackle by Jerrell Freeman),0.360,0.410
3,2:29,1,10,HOU 22,7,14,Arian Foster up the middle for 1 yard (tackle by Zach Kerr and D'Qwell Jackson),0.410,0.000
3,1:48,2,9,HOU 23,7,14,Tom Savage pass complete deep left to DeVier Posey for 30 yards (tackle by Vontae Davis),0.000,2.460
3,1:21,1,10,IND 47,7,14,Arian Foster up the middle for 7 yards (tackle by D'Qwell Jackson),2.460,2.860
3,0:49,2,3,IND 40,7,14,Alfred Blue up the middle for 6 yards (tackle by D'Qwell Jackson),2.860,3.310
3,0:10,1,10,IND 34,7,14,Tom Savage pass complete short middle to Arian Foster for 3 yards (tackle by Jerrell Freeman),3.310,3.180
Quarter,Time,Down,ToGo,Location,HOU,IND,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,7,IND 31,7,14,Alfred Blue up the middle for 5 yards (tackle by Jerrell Freeman),3.180,3.140
4,14:30,3,2,IND 26,7,14,Tom Savage up the middle for 1 yard (tackle by D'Qwell Jackson and Jerrell Freeman),3.140,1.950
4,13:53,4,1,IND 25,7,14,"Arian Foster left end for 25 yards. Penalty on DeVier Posey: Offensive Holding, 10 yards (no play)",1.950,0.970
4,13:45,4,11,IND 35,10,14,Randy Bullock 53 yard field goal good,0.970,3.000
4,13:45,,,HOU 35,10,14,"Randy Bullock kicks off 73 yards, returned by Josh Cribbs for 33 yards (tackle by Akeem Dent)",0.000,-0.610
4,13:34,1,10,IND 25,10,14,Dan Herron left end for -4 yards (tackle by John Simon and Mike Mohamed),0.610,-0.480
4,12:48,2,14,IND 21,10,14,Andrew Luck pass incomplete short middle intended for Donte Moncrief (defended by Kendrick Lewis),-0.480,-1.150
4,12:42,3,14,IND 21,10,14,Andrew Luck pass incomplete deep middle intended for Reggie Wayne (defended by Mike Mohamed),-1.150,-1.960
4,12:35,4,14,IND 21,10,14,"Pat McAfee punts 59 yards, returned by Keshawn Martin for 8 yards (tackle by Josh McNary). Penalty on Akeem Dent: Illegal Block Above the Waist, 10 yards",-1.960,0.280
4,12:22,1,10,HOU 14,10,14,"Tom Savage pass incomplete short right intended for Arian Foster (defended by Darius Butler). Penalty on Greg Toler: Defensive Holding, 5 yards (no play)",-0.280,0.150
4,12:17,1,10,HOU 19,10,14,Alfred Blue up the middle for 2 yards (tackle by Andy Studebaker),0.150,-0.060
4,11:39,2,8,HOU 21,10,14,"Penalty on Chris Myers: False Start, 5 yards (no play)",-0.060,-0.870
4,11:20,2,13,HOU 16,10,14,"Tom Savage pass incomplete deep left intended for DeAndre Hopkins. Penalty on Andy Studebaker: Defensive Offside, 5 yards (no play)",-0.870,-0.060
4,11:14,2,8,HOU 21,10,14,Tom Savage pass complete short right to Damaris Johnson for 15 yards (tackle by Greg Toler),-0.060,1.330
4,10:40,1,10,HOU 36,10,14,Arian Foster right guard for 6 yards (tackle by Ricky Jean-Francois),1.330,1.600
4,10:05,2,4,HOU 42,10,14,Arian Foster up the middle for 1 yard (tackle by Ricky Jean-Francois),1.600,1.030
4,9:21,3,3,HOU 43,10,14,Tom Savage pass complete short right to DeAndre Hopkins for 9 yards (tackle by Greg Toler),1.030,2.390
4,8:44,1,10,IND 48,10,14,Arian Foster left tackle for 5 yards (tackle by Mike Adams),2.390,2.520
4,8:07,2,5,IND 43,10,14,Alfred Blue left tackle for 1 yard (tackle by Erik Walden),2.520,1.950
4,7:24,3,4,IND 42,10,14,Tom Savage pass incomplete deep right intended for DeAndre Hopkins,1.950,0.460
4,7:18,4,4,IND 42,10,14,Tom Savage pass incomplete deep right intended for DeAndre Hopkins,0.460,-1.730
4,7:14,1,10,IND 42,10,14,Andrew Luck up the middle for 8 yards (tackle by Kendrick Lewis),1.730,2.270
4,6:43,2,2,,10,14,Dan Herron up the middle for 6 yards (tackle by Mike Mohamed),2.270,2.650
4,6:15,1,10,HOU 44,10,14,Dan Herron left tackle for 6 yards (tackle by D.J. Swearinger),2.650,2.920
4,5:40,2,4,HOU 38,10,14,Dan Herron up the middle for 7 yards (tackle by D.J. Swearinger),2.920,3.510
4,5:03,1,10,HOU 31,10,14,Dan Herron up the middle for 8 yards (tackle by J.J. Watt),3.510,4.050
4,4:17,2,2,HOU 23,10,14,Dan Herron left end for 8 yards (tackle by Kendrick Lewis),4.050,4.580
4,3:30,1,10,HOU 15,10,14,Trent Richardson up the middle for 9 yards (tackle by Kendrick Lewis and Jeoffrey Pagan),4.580,4.580
4,3:14,1,10,HOU 15,10,14,Timeout #1 by Houston Texans,4.580,5.600
4,3:14,2,1,HOU 6,10,14,Trent Richardson up the middle for no gain (tackle by Ryan Pickett),5.600,4.900
4,2:28,3,1,HOU 6,10,14,Andrew Luck left end for -5 yards (tackle by Kareem Jackson),4.900,4.900
4,2:15,3,1,HOU 6,10,14,Timeout #2 by Houston Texans,4.900,2.720
4,2:15,4,6,HOU 11,10,17,Adam Vinatieri 29 yard field goal good,2.720,3.000
4,2:15,,,IND 35,10,17,"Pat McAfee kicks off 65 yards, touchback",0.000,-0.280
4,2:11,1,10,HOU 20,10,17,Tom Savage pass incomplete deep right intended for Ryan Griffin,0.280,-0.270
4,2:04,2,10,HOU 20,10,17,Arian Foster right end for 4 yards (tackle by Darius Butler),-0.270,-0.430
4,1:58,3,6,HOU 24,10,17,Tom Savage pass complete short left to Ryan Griffin for 8 yards (tackle by Darius Butler),-0.430,1.070
4,1:51,1,10,HOU 32,10,17,Tom Savage pass complete short middle to Arian Foster for 7 yards,1.070,1.470
4,1:45,2,3,HOU 39,10,17,Tom Savage pass incomplete short middle intended for Damaris Johnson,1.470,0.760
4,1:40,3,3,HOU 39,10,17,Tom Savage pass incomplete deep left intended for DeAndre Hopkins (defended by Sergio Brown),0.760,0.760
4,1:34,3,3,HOU 39,10,17,Timeout #3 by Houston Texans,0.760,-0.780
4,1:34,4,3,HOU 39,10,17,Tom Savage pass incomplete short left intended for DeAndre Hopkins is intercepted by Vontae Davis at HOU-48 and returned for 8 yards,-0.780,-2.920
4,1:28,1,10,HOU 40,10,17,Andrew Luck kneels for -1 yards,2.920,2.240
4,0:47,2,11,HOU 41,10,17,Andrew Luck kneels for -1 yards,2.240,1.420
4,0:25,3,12,HOU 42,10,17,Andrew Luck kneels for -1 yards,1.420,0.400
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
