Quarter,Time,Down,ToGo,Location,CHI,GNB,Detail,EPB,EPA
1,6:27,1,10,GNB 25,0,14,Jordan Howard left end for -4 yards (tackle by Ahmad Brooks),3.910,2.820
1,5:49,2,14,GNB 29,0,14,"Mike Glennon for no gain. Mike Glennon fumbles, recovered by Blake Martinez at GNB-24 (tackle by Zach Miller)",2.820,-0.540
1,5:45,1,10,GNB 24,0,14,Aaron Rodgers pass incomplete deep right intended for Davante Adams,0.540,0.000
1,5:39,2,10,GNB 24,0,14,Jamaal Williams right tackle for 4 yards (tackle by Danny Trevathan and Eddie Goldman),0.000,-0.160
1,5:04,3,6,GNB 28,0,14,"Penalty on Martellus Bennett: False Start, 5 yards (no play)",-0.160,-0.820
1,4:42,3,11,GNB 23,0,14,Aaron Rodgers pass incomplete deep left intended for Jordy Nelson (defended by Eddie Jackson),-0.820,-1.830
1,4:33,4,11,GNB 23,0,14,"Justin Vogel punts 62 yards, out of bounds",-1.830,0.220
1,4:24,1,10,CHI 15,0,14,Tarik Cohen right end for -1 yards (tackle by Damarious Randall),-0.220,-0.820
1,3:49,2,11,CHI 14,0,14,Mike Glennon pass incomplete short right intended for Jordan Howard,-0.820,0.000
1,3:44,,,,,,Timeout #1 by Chicago Bears,0.000,1.510
1,3:44,3,11,CHI 14,0,14,Mike Glennon pass complete short middle to Jordan Howard for 7 yards (tackle by Morgan Burnett and Damarious Randall),-1.510,-1.960
1,2:59,4,4,CHI 21,0,14,"Pat O'Donnell punts 59 yards, returned by Trevor Davis for 16 yards (tackle by Benny Cunningham). Penalty on Josh Hawkins: Illegal Block Above the Waist, 10 yards",-1.960,0.220
1,2:49,1,10,GNB 15,0,14,Jamaal Williams left end for 3 yards (tackle by Eddie Goldman and Danny Trevathan),-0.220,-0.280
1,2:15,2,7,GNB 18,0,14,Aaron Rodgers pass complete short right to Jamaal Williams for 2 yards (tackle by Marcus Cooper),-0.280,-0.760
1,1:36,3,5,GNB 20,0,14,Aaron Rodgers sacked by Pernell McPhee for -9 yards,-0.760,-2.490
1,1:01,4,14,GNB 11,0,14,Justin Vogel punts 47 yards,-2.490,-1.730
1,0:48,1,10,CHI 42,0,14,Jordan Howard left tackle for 3 yards (tackle by Ricky Jean-Francois),1.730,1.590
1,0:10,2,7,CHI 45,0,14,Jordan Howard middle for 8 yards (tackle by Quinton Dial),1.590,2.460
Quarter,Time,Down,ToGo,Location,CHI,GNB,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,GNB 47,0,14,Jordan Howard left guard for 3 yards (tackle by Morgan Burnett and Jake Ryan),2.460,2.320
2,14:25,2,7,GNB 44,0,14,"Penalty on Kenny Clark: Encroachment, 5 yards (no play)",2.320,2.990
2,14:11,2,2,GNB 39,0,14,Jordan Howard left tackle for 1 yard (tackle by Morgan Burnett and Quinton Dial),2.990,2.410
2,13:34,3,1,GNB 38,0,14,Jordan Howard left tackle for 1 yard (tackle by Kenny Clark and Jake Ryan),2.410,3.120
2,12:58,1,10,GNB 37,0,14,"Tarik Cohen right end for 15 yards (tackle by Ha Ha Clinton-Dix). Penalty on Josh Sitton: Offensive Holding, 10 yards (no play)",3.120,2.460
2,12:28,1,20,GNB 47,0,14,Mike Glennon pass incomplete short middle intended for Jordan Howard,2.460,1.220
2,12:24,2,20,GNB 47,0,14,"Penalty on Charles Leno: False Start, 5 yards (no play)",1.220,0.550
2,12:09,2,25,CHI 48,0,14,Mike Glennon pass complete short middle to Dion Sims for 8 yards (tackle by Blake Martinez),0.550,0.960
2,11:28,3,17,GNB 44,0,14,Mike Glennon pass incomplete deep middle intended for Josh Bellamy (defended by Joe Thomas),0.960,0.330
2,11:20,4,17,GNB 44,0,14,"Pat O'Donnell punts 39 yards, fair catch by Trevor Davis",0.330,0.380
2,11:12,1,10,GNB 5,0,14,Jamaal Williams left guard for 3 yards (tackle by Mitch Unrein and Danny Trevathan),-0.380,-0.560
2,10:28,2,7,GNB 8,0,14,Aaron Rodgers pass complete short middle to Aaron Ripkowski for 6 yards (tackle by John Timu),-0.560,-0.370
2,9:43,3,1,GNB 14,0,14,Aaron Jones middle for 4 yards (tackle by Leonard Floyd),-0.370,0.040
2,9:03,1,10,GNB 18,0,14,Aaron Jones right end for 6 yards (tackle by John Timu and Willie Young),0.040,0.410
2,8:24,2,4,GNB 24,0,14,Aaron Jones left end for no gain (tackle by Danny Trevathan),0.410,-0.400
2,7:41,3,4,GNB 24,0,14,Aaron Rodgers sacked by Leonard Floyd for -1 yards,-0.400,-1.830
2,7:08,4,5,GNB 23,0,14,"Justin Vogel punts 52 yards, returned by Tarik Cohen for 9 yards (tackle by Aaron Ripkowski)",-1.830,-1.200
2,6:54,1,10,CHI 34,0,14,Jordan Howard left end for 16 yards (tackle by Jake Ryan),1.200,2.260
2,6:25,1,10,,0,14,Jordan Howard middle for no gain (tackle by Nick Perry),2.260,1.710
2,5:55,2,10,,0,14,"Penalty on Kyle Long: False Start, 5 yards (no play)",1.710,1.040
2,5:41,2,15,CHI 45,0,14,Mike Glennon pass incomplete deep middle intended for Markus Wheaton is intercepted by Ha Ha Clinton-Dix at GNB-37 and returned for 3 yards,1.040,-1.600
2,5:28,1,10,GNB 40,0,14,Aaron Rodgers pass complete deep middle to Jordy Nelson for 58 yards (tackle by Adrian Amos),1.600,6.740
2,4:52,1,2,CHI 2,0,20,"Aaron Jones middle for 2 yards, touchdown",6.740,7.000
2,4:48,,,CHI 15,0,21,Mason Crosby kicks extra point good,0.000,0.000
2,4:48,,,GNB 35,0,21,"Mason Crosby kicks off 65 yards, touchback",0.000,-0.610
2,4:48,1,10,CHI 25,0,21,Tarik Cohen right tackle for 2 yards (tackle by Quinton Dial and Damarious Randall),0.610,0.330
2,4:03,2,8,CHI 27,0,21,Jordan Howard left end for -2 yards (tackle by Morgan Burnett),0.330,-0.620
2,3:24,3,10,CHI 25,0,21,Mike Glennon pass complete short right to Kendall Wright for 8 yards (tackle by Kentrell Brice),-0.620,-1.180
2,2:40,4,2,CHI 33,0,21,"Pat O'Donnell punts 49 yards, fair catch by Trevor Davis",-1.180,-0.040
2,2:32,1,10,GNB 18,0,21,Aaron Rodgers pass complete short right to Martellus Bennett for 4 yards (tackle by Adrian Amos),0.040,0.140
2,2:03,2,6,GNB 22,0,21,Aaron Rodgers pass incomplete short middle intended for Jordy Nelson,0.140,-0.660
2,1:59,3,6,GNB 22,0,21,Aaron Rodgers pass incomplete short right intended for Davante Adams,-0.660,-1.900
2,1:54,4,6,GNB 22,0,21,"Justin Vogel punts 48 yards, returned by Tarik Cohen for -2 yards (tackle by Lance Kendricks)",-1.900,-0.810
2,1:41,1,10,CHI 28,0,21,Mike Glennon pass complete short left to Deonte Thompson for 14 yards (tackle by Kevin King),0.810,1.730
2,1:33,1,10,CHI 42,0,21,Mike Glennon pass incomplete short left intended for Deonte Thompson,1.730,1.190
2,1:28,2,10,CHI 42,0,21,Mike Glennon pass complete short middle to Zach Miller for 16 yards (tackle by Ha Ha Clinton-Dix and Morgan Burnett). Penalty on Josh Jones: Illegal Use of Hands (Declined),1.190,2.790
2,1:19,1,10,GNB 42,0,21,Mike Glennon pass complete short middle to Zach Miller for 29 yards (tackle by Ha Ha Clinton-Dix),2.790,4.710
2,0:33,1,10,GNB 13,0,21,Mike Glennon pass complete short middle to Tarik Cohen for 2 yards (tackle by Damarious Randall),4.710,0.000
2,0:26,,,,,,Timeout #2 by Chicago Bears,0.000,-4.390
2,0:26,2,8,GNB 11,0,21,Mike Glennon pass complete short right to Tarik Cohen for 6 yards (tackle by Damarious Randall),4.390,0.000
2,0:12,,,,,,Timeout #3 by Chicago Bears,0.000,-4.780
2,0:12,3,2,GNB 5,6,21,"Mike Glennon pass complete short left to Kendall Wright for 5 yards, touchdown",4.780,7.000
2,0:08,,,GNB 15,7,21,Connor Barth kicks extra point good,0.000,0.000
2,0:08,,,CHI 35,7,21,"Connor Barth kicks off 65 yards, touchback",0.000,-0.610
2,0:08,1,10,GNB 25,7,21,Aaron Rodgers kneels for -1 yards,0.610,-0.070
Quarter,Time,Down,ToGo,Location,CHI,GNB,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,GNB 35,7,21,"Mason Crosby kicks off 70 yards, returned by Deonte Thompson for 20 yards (tackle by Kentrell Brice). Penalty on GNB: Illegal Formation, 5 yards (no play)",0.000,0.000
3,14:53,,,GNB 30,7,21,"Mason Crosby kicks off 67 yards, returned by Benny Cunningham for 25 yards (tackle by Quinten Rollins)",0.000,-0.810
3,14:47,1,10,CHI 28,7,21,Jordan Howard left guard for -1 yards (tackle by Ha Ha Clinton-Dix and Dean Lowry),0.810,0.130
3,14:23,2,11,CHI 27,7,21,Mike Glennon pass complete deep middle to Kendall Wright for 22 yards (tackle by Ha Ha Clinton-Dix),0.130,2.190
3,13:54,1,10,CHI 49,7,21,Mike Glennon pass complete short left to Josh Bellamy for 7 yards (tackle by Ha Ha Clinton-Dix),2.190,2.590
3,13:23,2,3,GNB 44,7,21,Mike Glennon pass incomplete short right intended for Markus Wheaton (defended by Josh Hawkins),2.590,1.880
3,13:19,3,3,GNB 44,7,21,Mike Glennon pass complete short middle to Josh Bellamy for 15 yards (tackle by Josh Hawkins),1.880,3.640
3,12:48,1,10,GNB 29,7,21,Mike Glennon pass incomplete short middle intended for Josh Bellamy (defended by Quinton Dial),3.640,3.100
3,12:44,2,10,GNB 29,7,21,Mike Glennon pass complete short right to Deonte Thompson for no gain,3.100,2.410
3,12:02,3,10,GNB 29,7,21,Mike Glennon pass incomplete short middle intended for Deonte Thompson (defended by Josh Hawkins). Penalty on Kyle Long: Offensive Holding (Declined),2.410,1.500
3,11:57,4,10,GNB 29,7,21,Connor Barth 47 yard field goal no good,1.500,-1.400
3,11:52,1,10,GNB 37,7,21,"Aaron Jones right guard for 3 yards (tackle by Danny Trevathan). Penalty on Eddie Goldman: Defensive Holding, 5 yards",1.400,1.930
3,11:25,1,10,GNB 45,7,21,Aaron Rodgers pass complete short right to Martellus Bennett for 2 yards (tackle by Adrian Amos),1.930,1.650
3,10:46,2,8,GNB 47,7,21,"Aaron Rodgers pass incomplete short left intended for Davante Adams. Penalty on Prince Amukamara: Defensive Pass Interference, 11 yards (no play)",1.650,2.790
3,10:41,1,10,CHI 42,7,21,Aaron Jones right tackle for 2 yards (tackle by Christian Jones and Akiem Hicks),2.790,0.000
3,9:56,,,,,,Timeout #1 by Green Bay Packers,0.000,-2.510
3,9:56,2,8,CHI 40,7,21,Aaron Rodgers pass incomplete short right intended for Jordy Nelson,2.510,1.820
3,9:52,3,8,CHI 40,7,21,Aaron Rodgers pass complete short middle to Martellus Bennett for 7 yards (tackle by Adrian Amos and Danny Trevathan),1.820,1.210
,,,,,,,"CHI challenged the first down ruling, and the original play was overturned.",,
3,8:47,4,1,CHI 33,7,21,Aaron Rodgers pass complete short right to Jordy Nelson for 5 yards (tackle by Kyle Fuller),1.210,3.710
3,8:12,1,10,CHI 28,7,21,Aaron Jones left end for 6 yards (tackle by Danny Trevathan),3.710,3.980
3,7:32,2,4,CHI 22,7,21,Aaron Jones middle for 3 yards (tackle by Christian Jones and Bryce Callahan),3.980,3.720
3,6:47,3,1,CHI 19,7,21,Aaron Jones left end for 11 yards (tackle by Christian Jones),3.720,5.370
3,6:13,1,8,CHI 8,7,21,Aaron Rodgers pass complete short right to Martellus Bennett for no gain,5.370,4.570
3,5:31,2,8,CHI 8,7,21,Aaron Jones middle for 2 yards (tackle by Christian Jones),4.570,4.040
3,4:49,3,6,CHI 6,7,21,"Aaron Rodgers pass complete short middle to Davante Adams for 6 yards. Penalty on Justin McCray: Offensive Holding, 10 yards (no play)",4.040,2.850
3,4:43,3,16,CHI 16,7,21,"Aaron Rodgers pass complete short middle to Davante Adams for 8 yards (tackle by Adrian Amos and Danny Trevathan). Penalty on Danny Trevathan: Unnecessary Roughness, 4 yards",2.850,6.280
3,4:13,1,4,CHI 4,7,27,"Aaron Rodgers pass complete short right to Jordy Nelson for 4 yards, touchdown",6.280,7.000
3,4:09,,,CHI 15,7,28,Mason Crosby kicks extra point good,0.000,0.000
3,4:09,,,GNB 35,7,28,"Mason Crosby kicks off 65 yards, touchback",0.000,-0.610
3,4:09,1,10,CHI 25,7,28,Benny Cunningham left end for 9 yards (tackle by Josh Jones),0.610,1.280
3,3:42,2,1,CHI 34,7,28,Mike Glennon pass complete short middle to Deonte Thompson for 15 yards (tackle by Josh Hawkins),1.280,2.190
3,3:15,1,10,CHI 49,7,28,"Mike Glennon pass complete short right to Zach Miller for 3 yards (tackle by Josh Jones). Penalty on Cody Whitehair: Offensive Holding, 10 yards (no play)",2.190,1.530
3,2:54,1,20,CHI 39,7,28,Mike Glennon pass incomplete short middle intended for Deonte Thompson is intercepted by Kentrell Brice at GNB-47 and returned for 11 yards,1.530,-2.790
3,2:45,1,10,CHI 42,7,28,Aaron Rodgers pass incomplete short middle intended for Aaron Ripkowski (defended by Jonathan Bullard),2.790,2.240
3,2:41,2,10,CHI 42,7,28,Aaron Jones left tackle for 4 yards (tackle by Roy Robertson-Harris and Danny Trevathan),2.240,2.080
3,1:56,3,6,CHI 38,7,28,Aaron Rodgers pass complete deep right to Randall Cobb for 26 yards (tackle by Kyle Fuller),2.080,4.830
3,0:34,2,6,CHI 8,7,28,Aaron Rodgers pass complete short right to Martellus Bennett for no gain,4.830,3.930
Quarter,Time,Down,ToGo,Location,CHI,GNB,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,6,CHI 8,7,34,"Aaron Rodgers pass complete short left to Jordy Nelson for 8 yards, touchdown",3.930,7.000
4,14:54,,,CHI 15,7,35,Mason Crosby kicks extra point good,0.000,0.000
4,14:54,,,GNB 35,7,35,"Mason Crosby kicks off 65 yards, touchback",0.000,-0.610
4,14:54,1,10,CHI 25,7,35,Jordan Howard left end for 5 yards (tackle by Clay Matthews and Blake Martinez),0.610,0.740
4,14:12,2,5,CHI 30,7,35,Jordan Howard left end for 3 yards (tackle by Nick Perry),0.740,0.430
4,13:29,3,2,CHI 33,7,35,Mike Glennon pass complete short left to Jordan Howard for 3 yards (tackle by Ha Ha Clinton-Dix),0.430,1.330
4,12:51,1,10,CHI 36,7,35,Tarik Cohen right end for 4 yards (tackle by Kentrell Brice),1.330,1.330
4,12:18,2,6,CHI 40,7,35,Tarik Cohen left tackle for 6 yards (tackle by Morgan Burnett and Blake Martinez),1.330,1.990
4,11:40,1,10,CHI 46,7,35,Tarik Cohen left end for 7 yards (tackle by Morgan Burnett and Quinton Dial),1.990,2.400
4,10:53,2,3,GNB 47,7,35,Benny Cunningham left end for 12 yards (tackle by Blake Martinez),2.400,3.250
4,10:13,1,10,GNB 35,7,35,Benny Cunningham left end for 2 yards (tackle by Blake Martinez),3.250,2.970
4,9:29,2,8,GNB 33,7,35,Jordan Howard middle for 7 yards (tackle by Blake Martinez and Jake Ryan),2.970,0.000
4,8:47,,,,,,Timeout #2 by Green Bay Packers,0.000,-3.200
4,8:47,3,1,GNB 26,7,35,"Mike Glennon pass complete short right to Tarik Cohen for 2 yards (tackle by Morgan Burnett). Penalty on Clay Matthews: Defensive Holding, 5 yards (no play)",3.200,4.170
4,8:23,1,10,GNB 21,7,35,Jordan Howard left end for 3 yards (tackle by Nick Perry),4.170,4.040
4,7:43,2,7,GNB 18,7,35,Mike Glennon pass incomplete deep right intended for Deonte Thompson (defended by Josh Hawkins),4.040,3.310
4,7:38,3,7,GNB 18,7,35,Mike Glennon pass incomplete deep left intended for Josh Bellamy,3.310,2.250
4,7:34,4,7,GNB 18,7,35,Mike Glennon pass complete short right to Deonte Thompson for 9 yards (tackle by Josh Hawkins),2.250,5.140
4,6:49,1,9,GNB 9,7,35,Tarik Cohen middle for 6 yards (tackle by Morgan Burnett and Nick Perry),5.140,5.530
4,6:06,2,3,GNB 3,13,35,"Jordan Howard left tackle for 3 yards, touchdown",5.530,7.000
4,6:01,,,GNB 15,14,35,Connor Barth kicks extra point good,0.000,0.000
4,6:01,,,CHI 35,14,35,"Connor Barth kicks off 65 yards, touchback",0.000,-0.610
4,6:01,1,10,GNB 25,14,35,Aaron Jones middle for 2 yards (tackle by John Timu and Mitch Unrein),0.610,0.330
4,5:17,2,8,GNB 27,14,35,Brett Hundley pass complete short right to Lance Kendricks for no gain,0.330,-0.360
4,4:36,3,8,GNB 27,14,35,Aaron Ripkowski right tackle for 4 yards (tackle by Pernell McPhee),-0.360,0.000
4,3:47,,,,,,Timeout #3 by Green Bay Packers,0.000,1.310
4,3:47,4,4,GNB 31,14,35,"Justin Vogel punts 29 yards, out of bounds",-1.310,-1.600
4,3:41,1,10,CHI 40,14,35,Benny Cunningham left end for no gain (tackle by Jake Ryan),1.600,1.050
4,3:02,2,10,CHI 40,14,35,Benny Cunningham right guard for 3 yards (tackle by Blake Martinez),1.050,0.760
4,2:21,3,7,CHI 43,14,35,Mike Glennon pass complete short right to Deonte Thompson for 6 yards (tackle by Josh Hawkins),0.760,-0.130
4,2:00,4,1,CHI 49,14,35,Jordan Howard right guard for 3 yards (tackle by Morgan Burnett),-0.130,2.390
4,1:26,1,10,GNB 48,14,35,"Tarik Cohen right end for 20 yards (tackle by Josh Jones). Penalty on Michael Burton: Offensive Holding, 12 yards (no play)",2.390,1.600
4,1:18,1,22,CHI 40,14,35,Mike Glennon pass complete short middle to Tarik Cohen for 8 yards (tackle by Josh Jones and Kentrell Brice),1.600,1.310
4,0:48,2,14,CHI 48,14,35,Mike Glennon pass incomplete deep left intended for Markus Wheaton,1.310,0.630
4,0:44,3,14,CHI 48,14,35,Mike Glennon pass complete short middle to Tarik Cohen for 8 yards (tackle by Josh Hawkins),0.630,0.330
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
