#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,CIN 18,5,2:22,18,Punt
2,1,9:47,CIN 20,3,1:48,8,Punt
3,1,2:29,CIN 20,3,1:24,8,Fumble
4,2,14:51,CIN 38,3,1:52,5,Punt
5,2,8:58,CIN 20,7,3:20,32,Interception
6,2,5:38,CIN 28,12,4:24,37,Field Goal
7,2,0:01,CIN 46,1,0:01,51,End of Half
8,3,14:48,CIN 20,12,6:54,80,Touchdown
9,3,5:13,CIN 27,12,4:51,73,Touchdown
10,4,7:41,CIN 24,14,3:44,76,Touchdown
11,4,1:10,CIN 7,5,1:10,38,End of Game
