Quarter,Time,Down,ToGo,Location,STL,ARI,Detail,EPB,EPA
1,0:29,4,3,ARI 10,3,6,Josh Brown 28 yard field goal good,2.860,3.000
1,,,,STL 30,3,6,"Josh Brown kicks off 74 yards, returned by LaRod Stephens-Howling for 19 yards (tackle by Eugene Sims)",0.000,-0.220
1,0:20,1,10,ARI 15,3,6,Beanie Wells left tackle for 16 yards (tackle by David Vobora),-0.220,1.000
Quarter,Time,Down,ToGo,Location,STL,ARI,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,ARI 31,3,6,Beanie Wells right tackle for 4 yards (tackle by James Laurinaitis),1.000,1.000
2,14:19,2,6,ARI 35,3,6,Derek Anderson pass incomplete short middle intended for Stephen Spach,1.000,0.300
2,14:14,3,6,ARI 35,3,6,Derek Anderson pass incomplete short right intended for Steve Breaston (defended by Quincy Butler),0.300,-1.040
2,14:09,4,6,ARI 35,3,6,"Ben Graham punts 53 yards, returned by Danny Amendola for 39 yards (tackle by Ben Graham)",-1.040,-2.320
2,13:53,1,10,ARI 49,3,6,Steven Jackson right tackle for 8 yards (tackle by Adrian Wilson),2.320,2.860
2,13:18,2,2,ARI 41,3,6,Steven Jackson left tackle for 1 yard (tackle by Darnell Dockett and Gerald Hayes),2.860,2.280
2,12:40,3,1,ARI 40,3,6,Kenneth Darby middle for 2 yards (tackle by Dan Williams and Paris Lenon),2.280,3.050
2,12:03,1,10,ARI 38,3,6,Sam Bradford pass incomplete short left intended for Daniel Fells,3.050,2.510
2,11:57,2,10,ARI 38,3,6,Steven Jackson middle for 2 yards (tackle by Kerry Rhodes),2.510,2.080
2,11:13,3,8,ARI 36,3,6,Sam Bradford pass complete short right to Kenneth Darby for 2 yards (tackle by Darnell Dockett),2.080,1.070
2,10:30,4,6,ARI 34,6,6,Josh Brown 52 yard field goal good,1.070,3.000
2,,,,STL 30,6,6,"Josh Brown kicks off 71 yards, returned by LaRod Stephens-Howling for 30 yards (tackle by Eugene Sims)",0.000,0.870
2,10:16,1,10,ARI 29,6,6,Derek Anderson pass complete deep right to Steve Breaston for 26 yards (tackle by Na'il Diggs). Penalty on Chris Long: Defensive Offside (Declined),0.870,2.590
2,9:43,1,10,STL 45,6,6,Derek Anderson pass incomplete short right intended for Tim Hightower,2.590,2.040
2,9:37,2,10,STL 45,6,6,Derek Anderson sacked by Fred Robbins for -7 yards,2.040,0.430
2,8:57,3,17,ARI 48,6,6,Derek Anderson pass incomplete short left intended for Andre Roberts,0.430,-0.190
2,8:52,4,17,ARI 48,6,6,"Ben Graham punts 41 yards, returned by Danny Amendola for 15 yards (tackle by LaRod Stephens-Howling)",-0.190,-0.670
2,8:38,1,10,STL 26,6,6,Sam Bradford pass incomplete short middle intended for Billy Bajema,0.670,0.130
2,8:34,2,10,STL 26,6,6,Steven Jackson right tackle for no gain (tackle by Alan Branch),0.130,-0.560
2,7:51,3,10,STL 26,6,6,Sam Bradford sacked by Kerry Rhodes for -6 yards,-0.560,-2.030
2,7:19,4,16,STL 20,6,6,"Donnie Jones punts 54 yards, returned by Andre Roberts for 9 yards (tackle by Brit Miller)",-2.030,-1.270
2,7:06,1,10,ARI 35,6,6,Tim Hightower right end for 23 yards (tackle by James Laurinaitis),1.270,2.790
2,6:19,1,10,STL 42,6,6,Tim Hightower middle for no gain (tackle by O.J. Atogwe and George Selvie),2.790,2.240
2,5:39,2,10,STL 42,6,6,"Derek Anderson pass incomplete deep right intended for Steve Breaston (defended by Bradley Fletcher). Penalty on David Vobora: Defensive Offside, 5 yards (no play)",2.240,2.920
2,5:32,2,5,STL 37,6,6,Derek Anderson pass complete short right to Jim Dray for 6 yards (tackle by David Vobora),2.920,3.510
2,4:51,1,10,STL 31,6,6,Tim Hightower right end for -5 yards (tackle by Na'il Diggs),3.510,2.290
2,4:09,2,15,STL 36,6,6,Derek Anderson pass complete short middle to Tim Hightower for 5 yards (tackle by Fred Robbins),2.290,2.280
2,3:25,3,10,STL 31,6,6,Derek Anderson pass incomplete deep right intended for Larry Fitzgerald is intercepted by Craig Dahl at STL-10 and returned for 23 yards,2.280,-1.140
2,3:15,1,10,STL 33,6,6,Sam Bradford pass complete short left to Brandon Gibson for 11 yards (tackle by Michael Adams),1.140,1.860
2,2:40,1,10,STL 44,6,6,Steven Jackson right end for -1 yards (tackle by Paris Lenon),1.860,1.180
2,2:05,2,11,STL 43,6,6,Sam Bradford pass complete short left to Brandon Gibson for 15 yards (tackle by Dominique Rodgers-Cromartie),1.180,2.790
2,1:56,1,10,ARI 42,6,6,Steven Jackson middle for 4 yards (tackle by Michael Adams),2.790,2.780
2,1:19,2,6,ARI 38,6,6,Sam Bradford pass complete short left to Daniel Fells for 9 yards (tackle by Rashad Johnson and Calais Campbell),2.780,3.640
2,0:52,1,10,ARI 29,6,6,Sam Bradford pass incomplete short left intended for Danario Alexander,3.640,3.100
2,0:46,2,10,ARI 29,6,6,Sam Bradford pass complete short right to Laurent Robinson for 14 yards (tackle by Kerry Rhodes),3.100,4.580
2,0:38,,,,6,6,Timeout #2 by Los Angeles Rams,0.000,4.580
2,0:38,1,10,ARI 15,6,6,Sam Bradford pass complete short middle to Steven Jackson for 13 yards (tackle by Adrian Wilson),4.580,6.740
2,0:16,1,2,ARI 2,6,6,Sam Bradford spiked the ball,6.740,5.720
2,0:16,2,2,ARI 2,6,6,Sam Bradford pass incomplete short left intended for Danario Alexander,5.720,4.950
,,,,,,,"Replay Assistant challenged the incomplete pass ruling, and the play was upheld.",,
2,0:13,3,2,ARI 2,6,6,Sam Bradford pass incomplete short middle intended for Brandon Gibson (defended by Calais Campbell),4.950,3.250
2,0:08,4,2,ARI 2,9,6,Josh Brown 20 yard field goal good,3.250,3.000
Quarter,Time,Down,ToGo,Location,STL,ARI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,STL 30,,,"Josh Brown kicks off 61 yards, returned by LaRod Stephens-Howling for 16 yards (tackle by Chris Chamberlain)",,
3,,,,ARI 30,9,6,"Jay Feely kicks off 69 yards, returned by Danny Amendola for 32 yards (tackle by Michael Adams)",0.000,1.140
3,14:54,1,10,STL 33,9,6,Steven Jackson right tackle for no gain (tackle by Gerald Hayes and Paris Lenon),1.140,0.590
3,14:16,2,10,STL 33,9,6,Sam Bradford pass complete short left to Daniel Fells for 4 yards (tackle by Paris Lenon),0.590,0.430
3,13:32,3,6,STL 37,9,6,Sam Bradford pass incomplete deep middle intended for Danario Alexander is intercepted by Kerry Rhodes at ARI-44 and returned for 10 yards,0.430,-2.520
3,13:23,1,10,STL 46,9,6,Tim Hightower middle for no gain (tackle by James Hall and Gary Gibson),2.520,1.980
3,12:41,2,10,STL 46,9,6,Derek Anderson pass incomplete deep left intended for Larry Fitzgerald (defended by Quincy Butler),1.980,1.290
3,12:35,3,10,STL 46,9,6,Derek Anderson pass incomplete short middle intended for Early Doucet (defended by Kevin Dockery),1.290,0.200
3,12:31,4,10,STL 46,9,6,"Ben Graham punts 31 yards, fair catch by Danny Amendola",0.200,0.220
3,12:22,1,10,STL 15,9,6,Steven Jackson middle for 2 yards (tackle by Darnell Dockett and Dan Williams),-0.220,-0.440
3,12:03,2,8,STL 17,9,6,Kenneth Darby middle for 3 yards (tackle by Paris Lenon),-0.440,-0.760
3,11:26,3,5,STL 20,9,6,Sam Bradford pass complete short middle to Danny Amendola for 17 yards (tackle by Rashad Johnson and Michael Adams),-0.760,1.400
3,10:57,1,10,STL 37,9,6,Steven Jackson right tackle for 6 yards (tackle by Dan Williams),1.400,1.670
3,10:29,2,4,STL 43,9,6,Steven Jackson middle for 1 yard (tackle by Paris Lenon),1.670,1.090
3,10:02,3,3,STL 44,9,6,Sam Bradford pass complete short middle to Danario Alexander for 16 yards (tackle by Kerry Rhodes),1.090,2.920
3,9:29,1,10,ARI 40,9,6,Steven Jackson middle for 4 yards (tackle by Adrian Wilson),2.920,2.910
3,9:00,2,6,ARI 36,9,6,Sam Bradford pass complete short left to Brandon Gibson for 5 yards (tackle by Greg Toler),2.910,2.870
3,8:18,3,1,ARI 31,9,6,Sam Bradford right end for 4 yards (tackle by Kerry Rhodes),2.870,3.780
3,7:47,1,10,ARI 27,15,6,"Steven Jackson right end for 27 yards, touchdown",3.780,7.000
3,,,,ARI 2,16,6,Josh Brown kicks extra point good,0.000,0.000
3,,,,STL 30,16,6,"Josh Brown kicks off 70 yards, returned by LaRod Stephens-Howling for 33 yards (tackle by Chris Chamberlain)",0.000,1.140
3,7:32,1,10,ARI 33,16,6,Derek Anderson pass incomplete deep right intended for Steve Breaston,1.140,0.590
3,7:27,2,10,ARI 33,16,6,LaRod Stephens-Howling middle for no gain,0.590,-0.100
3,6:46,3,10,ARI 33,16,6,Derek Anderson pass incomplete short left intended for Early Doucet (defended by O.J. Atogwe),-0.100,-1.180
3,6:42,4,10,ARI 33,16,6,"Ben Graham punts 62 yards, returned by Danny Amendola for 28 yards (tackle by Mike Leach)",-1.180,-1.140
3,6:27,1,10,STL 33,16,6,"Steven Jackson left end for 3 yards (tackle by Gerald Hayes). Penalty on Brandon Gibson: Offensive Holding, 10 yards",1.140,0.670
3,6:08,1,17,STL 26,16,6,Danny Amendola right end for no gain (tackle by Adrian Wilson),0.670,-0.350
3,5:24,2,17,STL 26,16,6,Sam Bradford pass complete short left to Brandon Gibson for 5 yards (tackle by Paris Lenon),-0.350,-0.360
3,4:41,3,12,STL 31,16,6,Sam Bradford sacked by Calais Campbell for -12 yards,-0.360,-2.140
3,4:05,4,24,STL 19,16,6,"Donnie Jones punts 55 yards, returned by Andre Roberts for 9 yards (tackle by Quincy Butler)",-2.140,-1.270
3,3:54,1,10,ARI 35,16,6,Max Hall sacked by O.J. Atogwe for -7 yards,1.270,-0.220
3,3:16,2,17,ARI 28,16,6,Max Hall pass incomplete short left intended for Andre Roberts,-0.220,-0.890
3,3:13,3,17,ARI 28,16,6,Max Hall pass incomplete short right intended for Larry Fitzgerald is intercepted by Bradley Fletcher at ARI-42 and returned for 1 yard,-0.890,-2.850
3,3:04,1,10,ARI 41,16,6,Steven Jackson right end for -2 yards (tackle by Darnell Dockett),2.850,2.040
3,2:26,2,12,ARI 43,16,6,Sam Bradford right end for 2 yards (tackle by Adrian Wilson),2.040,1.620
3,1:40,3,10,ARI 41,16,6,Sam Bradford pass complete short right to Laurent Robinson for 10 yards (tackle by Dominique Rodgers-Cromartie),1.620,3.510
3,0:58,1,10,ARI 31,16,6,Sam Bradford pass incomplete deep left intended for Billy Bajema (defended by Kerry Rhodes),3.510,2.970
3,0:52,2,10,ARI 31,16,6,Steven Jackson right tackle for 3 yards (tackle by Paris Lenon and Clark Haggans),2.970,2.680
3,0:11,3,7,ARI 28,16,6,Kenneth Darby middle for 3 yards (tackle by Adrian Wilson),2.680,1.880
Quarter,Time,Down,ToGo,Location,STL,ARI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,4,ARI 25,19,6,Josh Brown 43 yard field goal good,1.880,3.000
4,,,,STL 30,19,6,"Josh Brown kicks off 73 yards, returned by LaRod Stephens-Howling for 19 yards (tackle by Chris Chamberlain)",0.000,-0.140
4,14:50,1,10,ARI 16,19,6,Tim Hightower right tackle for 8 yards (tackle by Craig Dahl),-0.140,0.550
4,14:14,2,2,ARI 24,19,6,Tim Hightower middle for 3 yards (tackle by Na'il Diggs),0.550,0.740
4,13:37,1,10,ARI 27,19,6,Tim Hightower middle for 4 yards (tackle by Chris Long),0.740,0.740
4,12:59,2,6,ARI 31,19,6,Max Hall pass complete short left for 10 yards (tackle by James Laurinaitis),0.740,1.660
4,12:17,1,10,ARI 41,19,6,"Max Hall sacked by Fred Robbins for -6 yards. Max Hall fumbles (forced by Fred Robbins), recovered by Max Hall at ARI-36",1.660,0.450
4,11:50,2,15,ARI 36,19,6,Tim Hightower right end for -1 yards (tackle by Craig Dahl),0.450,-0.360
4,11:12,3,16,ARI 35,19,6,John Skelton pass complete deep middle to Steve Breaston for 22 yards (tackle by O.J. Atogwe),-0.360,2.720
4,10:27,1,10,STL 43,19,6,"Penalty on Jeremy Bridges: False Start, 5 yards (no play)",2.720,2.390
4,10:00,1,15,STL 48,19,6,John Skelton pass complete short middle to Larry Fitzgerald for 19 yards (tackle by Craig Dahl),2.390,3.640
4,9:22,1,10,STL 29,19,6,Tim Hightower middle for no gain (tackle by Na'il Diggs),3.640,3.100
4,8:59,2,10,STL 29,19,6,"John Skelton pass incomplete deep left intended for Larry Fitzgerald. Penalty on John Skelton: Intentional Grounding, 10 yards",3.100,1.090
4,8:54,3,20,STL 39,19,6,"Penalty on Levi Brown: False Start, 5 yards (no play)",1.090,0.430
4,8:54,3,25,STL 44,19,6,John Skelton pass incomplete deep right intended for Larry Fitzgerald,0.430,0.330
4,8:49,4,25,STL 44,19,6,"Ben Graham punts 38 yards, fair catch by Danny Amendola",0.330,0.380
4,8:41,1,10,STL 6,19,6,Steven Jackson middle for no gain (tackle by Dan Williams),-0.380,-0.780
4,8:04,2,10,STL 6,19,6,Steven Jackson middle for no gain (tackle by Gerald Hayes),-0.780,-1.420
4,7:27,3,10,STL 6,19,6,Kenneth Darby middle for 2 yards (tackle by Darnell Dockett),-1.420,-2.490
4,6:45,4,8,STL 8,19,6,"Donnie Jones punts 44 yards, returned by Andre Roberts for no gain",-2.490,-2.130
4,6:36,1,10,ARI 48,19,6,John Skelton pass incomplete short middle intended for Early Doucet,2.130,1.580
4,6:32,2,10,ARI 48,19,6,John Skelton pass complete short right to Early Doucet for 4 yards (tackle by James Laurinaitis),1.580,1.420
4,5:55,3,6,STL 48,19,6,John Skelton sacked by Craig Dahl for -10 yards,1.420,-0.590
4,5:26,4,16,ARI 42,19,6,Ben Graham punts 38 yards,-0.590,-0.280
4,5:17,1,10,STL 20,19,6,Sam Bradford pass complete short right to Billy Bajema for 13 yards (tackle by Clark Haggans),0.280,1.140
4,4:32,1,10,STL 33,19,6,"Sam Bradford pass incomplete short right intended for Daniel Fells. Penalty on Alan Branch: Roughing the Passer, 15 yards (no play)",1.140,2.130
4,4:27,1,10,STL 48,19,6,Steven Jackson middle for 3 yards (tackle by Alan Branch),2.130,1.990
4,4:21,,,,19,6,Timeout #1 by Arizona Cardinals,0.000,1.990
4,4:21,2,7,ARI 49,19,6,Steven Jackson left tackle for 9 yards (tackle by Adrian Wilson),1.990,2.920
4,3:40,1,10,ARI 40,19,6,Steven Jackson middle for 1 yard (tackle by Dan Williams),2.920,2.510
4,2:58,2,9,ARI 39,19,6,Steven Jackson middle for 6 yards (tackle by Dan Williams),2.510,2.610
4,2:50,,,,19,6,Timeout #2 by Arizona Cardinals,0.000,2.610
4,2:50,3,3,ARI 33,19,6,Sam Bradford pass complete short right to Billy Bajema for 26 yards (tackle by Kerry Rhodes),2.610,5.600
4,2:00,1,7,ARI 7,19,6,Steven Jackson left end for 3 yards (tackle by Michael Adams and Paris Lenon),5.600,5.340
4,1:17,2,4,ARI 4,19,6,Steven Jackson right end for -4 yards (tackle by Clark Haggans),5.340,3.580
4,0:34,3,8,ARI 8,19,6,Steven Jackson middle for -6 yards (tackle by Alan Branch),3.580,2.510
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
