#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,11:47,ARI 36,8,3:22,64,Touchdown
2,1,7:01,ARI 43,2,0:50,-1,Interception
3,1,6:11,ARI 25,6,3:19,10,Punt
4,1,0:37,ARI 25,4,1:28,11,Fumble
5,2,12:32,ARI 25,3,2:13,0,Punt
6,2,5:16,ARI 25,4,1:33,20,Punt
7,2,2:15,ARI 39,4,1:05,15,Interception
8,2,0:13,ARI 25,1,0:13,-1,End of Half
9,3,15:00,ARI 25,4,1:52,13,Punt
10,3,10:41,ARI 22,4,3:09,14,Punt
11,3,5:39,ARI 25,5,2:53,-1,Punt
12,4,11:14,ARI 25,3,2:26,-6,Punt
13,4,7:04,ARI 36,13,3:50,64,Touchdown
14,4,1:07,ARI 32,4,1:07,36,End of Game
