Quarter,Time,Down,ToGo,Location,IND,HOU,Detail,EPB,EPA
2,7:48,3,3,HOU 9,10,0,"Matt Hasselbeck pass incomplete short middle intended for T.Y. Hilton. Penalty on IND: Unsportsmanlike Conduct, 15 yards, Penalty on Joe Reitz: Offensive Holding (Declined)",4.390,1.870
2,7:41,4,18,HOU 24,13,0,Adam Vinatieri 42 yard field goal good,1.870,3.000
2,7:41,,,IND 35,13,0,"Pat McAfee kicks off 65 yards, touchback",0.000,-0.280
2,7:37,1,10,HOU 20,13,0,Ryan Mallett pass incomplete deep right intended for DeAndre Hopkins,0.280,-0.270
2,7:29,2,10,HOU 20,13,0,Arian Foster left guard for 7 yards (tackle by D'Qwell Jackson),-0.270,-0.030
2,6:56,3,3,HOU 27,13,0,"Ryan Mallett pass incomplete short left intended for Arian Foster. Penalty on Sio Moore: Roughing the Passer, 15 yards (no play)",-0.030,1.730
2,6:49,1,10,HOU 42,13,0,Arian Foster middle for no gain (tackle by Nate Irving),1.730,1.190
2,6:13,2,10,HOU 42,13,0,Brian Hoyer pass incomplete short right intended for DeAndre Hopkins,1.190,0.500
2,6:08,3,10,HOU 42,13,0,Brian Hoyer pass complete deep right to DeAndre Hopkins for 24 yards (tackle by Greg Toler),0.500,3.310
2,5:47,1,10,IND 34,13,0,Brian Hoyer pass complete short right to Keith Mumphery for 4 yards (tackle by Dwight Lowery),3.310,3.310
2,5:28,2,6,IND 30,13,0,Arian Foster left guard for no gain (tackle by Billy Winn),3.310,2.610
2,4:45,3,6,IND 30,13,0,Brian Hoyer pass complete short right to DeAndre Hopkins for 11 yards (tackle by Greg Toler),2.610,4.310
2,4:21,1,10,IND 19,13,0,Arian Foster right tackle for 4 yards (tackle by D'Qwell Jackson),4.310,4.350
2,3:50,2,6,IND 15,13,0,"Brian Hoyer pass incomplete short right intended for DeAndre Hopkins. Penalty on Oday Aboushi: Chop Block, 15 yards (no play)",4.350,2.280
2,3:39,2,21,IND 30,13,0,Arian Foster left guard for no gain (tackle by Henry Anderson and D'Qwell Jackson),2.280,1.620
2,2:59,3,21,IND 30,13,0,Brian Hoyer pass complete short middle to DeAndre Hopkins for 12 yards (tackle by Mike Adams),1.620,2.250
2,2:12,4,9,IND 18,13,3,Nick Novak 36 yard field goal good,2.250,3.000
2,2:12,,,HOU 35,13,3,"Nick Novak kicks off 69 yards, returned by Griff Whalen for 24 yards (tackle by Brian Peters)",0.000,-0.280
2,2:02,1,10,IND 20,13,3,Frank Gore right guard for 3 yards (tackle by Eddie Pleasant),0.280,0.140
2,1:57,2,7,IND 23,13,3,Matt Hasselbeck pass complete short left to Phillip Dorsett for 9 yards (tackle by Brian Cushing and Kevin Johnson),0.140,0.140
2,1:48,2,7,IND 23,13,3,Timeout #2 by Houston Texans,0.140,1.070
2,1:48,1,10,IND 32,13,3,Matt Hasselbeck pass incomplete deep left intended for Phillip Dorsett,1.070,0.530
2,1:44,2,10,IND 32,13,3,Frank Gore middle for 6 yards (tackle by Brian Cushing and Jared Crick),0.530,0.530
2,1:38,2,10,IND 32,13,3,Timeout #3 by Houston Texans,0.530,0.630
2,1:38,3,4,IND 38,13,3,Matt Hasselbeck pass incomplete short left intended for Donte Moncrief (defended by Kevin Johnson),0.630,-0.850
2,1:32,4,4,IND 38,13,3,"Pat McAfee punts 53 yards, returned by Keith Mumphery for 36 yards (tackle by Jack Doyle). Penalty on Jumal Rolle: Offensive Holding, 4 yards",-0.850,0.380
2,1:16,1,10,HOU 5,13,3,Brian Hoyer pass complete short left to Chris Polk for 12 yards (tackle by Clayton Geathers),-0.380,-0.060
2,1:09,1,10,HOU 17,13,3,Brian Hoyer middle for 14 yards (tackle by Clayton Geathers),-0.060,1.000
2,0:45,1,10,HOU 31,13,3,"Brian Hoyer pass complete short right to Garrett Graham for 8 yards (tackle by D'Qwell Jackson). Penalty on Robert Mathis: Defensive Holding, 5 yards (no play)",1.000,1.330
2,0:38,1,10,HOU 36,13,3,Brian Hoyer pass incomplete short right intended for Chandler Worthy,1.330,0.790
2,0:31,2,10,HOU 36,13,3,Brian Hoyer pass incomplete deep left intended for Keith Mumphery,0.790,0.100
2,0:25,3,10,HOU 36,13,3,Brian Hoyer pass complete deep left to DeAndre Hopkins for 17 yards,0.100,2.460
2,0:19,1,10,IND 47,13,3,Brian Hoyer pass complete short left to Chris Polk for 5 yards (tackle by Vontae Davis and Clayton Geathers),2.460,2.590
2,0:14,2,5,IND 42,13,3,"Penalty on Duane Brown: False Start, 5 yards (no play)",2.590,1.910
2,0:14,2,10,IND 47,13,3,"Brian Hoyer pass incomplete short left intended for Chandler Worthy. Penalty on Robert Mathis: Defensive Offside, 5 yards (no play)",1.910,1.910
2,0:09,2,10,IND 47,13,3,Timeout #1 by Indianapolis Colts,1.910,2.590
2,0:09,2,5,IND 42,13,3,Brian Hoyer pass incomplete short left intended for Chris Polk,2.590,1.880
2,0:04,3,5,IND 42,13,3,Brian Hoyer pass incomplete short left intended for Keith Mumphery,1.880,0.460
2,0:01,4,5,IND 42,13,9,"Brian Hoyer pass complete deep middle to Jaelen Strong for 42 yards, touchdown",0.460,7.000
2,0:01,,,IND 42,13,10,Nick Novak kicks extra point good,0.000,0.000
Quarter,Time,Down,ToGo,Location,IND,HOU,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,HOU 35,13,10,"Nick Novak kicks off 71 yards, returned by Griff Whalen for 50 yards (tackle by Darryl Morris)",0.000,-1.860
3,14:50,1,10,IND 44,13,10,Matt Hasselbeck pass complete short left to Dwayne Allen for 21 yards (tackle by Kareem Jackson),1.860,3.250
3,14:16,1,10,HOU 35,13,10,Matt Hasselbeck pass complete deep left to Andre Johnson for 24 yards (tackle by Kareem Jackson),3.250,4.840
3,13:46,1,10,HOU 11,13,10,Frank Gore middle for 8 yards (tackle by Rahim Moore and Andre Hal),4.840,5.660
3,13:06,2,2,HOU 3,19,10,"Frank Gore middle for 3 yards, touchdown",5.660,7.000
3,13:06,,,HOU 3,20,10,Adam Vinatieri kicks extra point good,0.000,0.000
3,13:06,,,IND 35,20,10,"Pat McAfee kicks off 65 yards, touchback",0.000,-0.280
3,13:02,1,10,HOU 20,20,10,Arian Foster middle for 4 yards (tackle by Nate Irving and Kendall Langford),0.280,0.270
3,12:29,2,6,HOU 24,20,10,Arian Foster middle for 3 yards (tackle by David Parry),0.270,-0.030
3,11:46,3,3,HOU 27,20,10,"Brian Hoyer pass complete deep left to DeAndre Hopkins for 21 yards (tackle by Vontae Davis). Penalty on DeAndre Hopkins: Offensive Pass Interference, 10 yards (no play)",-0.030,-1.510
3,11:26,3,13,HOU 17,20,10,Brian Hoyer pass complete short middle to C.J. Fiedorowicz for 4 yards (tackle by D'Qwell Jackson),-1.510,-1.960
3,10:58,4,9,HOU 21,20,10,"Shane Lechler punts 55 yards, returned by Griff Whalen for 13 yards (tackle by Jay Prosch)",-1.960,-1.400
3,10:43,1,10,IND 37,20,10,Frank Gore right tackle for 2 yards (tackle by Benardrick McKinney),1.400,1.130
3,10:02,2,8,IND 39,20,10,Josh Robinson right guard for 4 yards (tackle by John Simon and Kareem Jackson),1.130,0.960
3,9:23,3,4,IND 43,20,10,Matt Hasselbeck pass incomplete short right intended for T.Y. Hilton (defended by Johnathan Joseph),0.960,-0.520
3,9:18,4,4,IND 43,20,10,"Pat McAfee punts 47 yards, fair catch by Keith Mumphery",-0.520,0.380
3,9:08,1,10,HOU 10,20,10,Brian Hoyer pass complete short left to DeAndre Hopkins for 5 yards (tackle by Vontae Davis),-0.380,-0.350
3,8:41,2,5,HOU 15,20,10,Arian Foster middle for 6 yards (tackle by D'Qwell Jackson),-0.350,0.340
3,8:06,1,10,HOU 21,20,10,Brian Hoyer pass complete short left to DeAndre Hopkins for 14 yards (tackle by Greg Toler),0.340,1.270
3,7:37,1,10,HOU 35,20,10,Arian Foster middle for no gain (tackle by Henry Anderson),1.270,0.720
3,7:02,2,10,HOU 35,20,10,Brian Hoyer pass complete short right to Arian Foster for 10 yards (tackle by Dwight Lowery),0.720,1.930
3,6:27,1,10,HOU 45,20,10,Brian Hoyer pass complete short left to Keith Mumphery for 6 yards (tackle by Darius Butler),1.930,2.190
3,6:00,2,4,IND 49,20,10,Arian Foster right guard for 5 yards (tackle by Vontae Davis and Mike Adams),2.190,2.650
3,5:20,1,10,IND 44,20,10,Brian Hoyer pass complete deep middle to DeAndre Hopkins for 34 yards (tackle by Greg Toler),2.650,4.910
3,4:46,1,10,IND 10,20,10,Arian Foster middle for -1 yards (tackle by Sio Moore),4.910,4.020
3,4:08,2,11,IND 11,20,16,"Brian Hoyer pass complete short left to Jaelen Strong for 11 yards, touchdown",4.020,7.000
3,4:08,,,IND 11,20,17,Nick Novak kicks extra point good,0.000,0.000
3,4:08,,,HOU 35,20,17,"Nick Novak kicks off 65 yards, touchback",0.000,-0.280
3,4:03,1,10,IND 20,20,17,Matt Hasselbeck pass complete short right to Coby Fleener for 5 yards (tackle by Andre Hal and Benardrick McKinney),0.280,0.410
3,3:24,2,5,IND 25,20,17,"Matt Hasselbeck pass incomplete deep right intended for T.Y. Hilton. Penalty on Johnathan Joseph: Defensive Holding, 5 yards (no play)",0.410,0.940
3,3:17,1,10,IND 30,20,17,Frank Gore middle for 7 yards (tackle by Andre Hal),0.940,1.340
3,2:48,2,3,IND 37,20,17,Frank Gore left guard for 2 yards (tackle by John Simon),1.340,0.890
3,2:08,3,1,IND 39,20,17,Zurlon Tipton right guard for 2 yards (tackle by Jared Crick and J.J. Watt),0.890,1.660
3,1:23,1,10,IND 41,20,17,Matt Hasselbeck pass complete short right to Josh Robinson for 6 yards (tackle by Darryl Morris),1.660,1.930
3,0:42,2,4,IND 47,20,17,Matt Hasselbeck pass complete short left to Andre Johnson for 14 yards (tackle by Kevin Johnson),1.930,2.980
Quarter,Time,Down,ToGo,Location,IND,HOU,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,HOU 39,20,17,Matt Hasselbeck pass complete short left to Jack Doyle for no gain,2.980,2.440
4,14:23,2,10,HOU 39,20,17,"Frank Gore middle for no gain (tackle by Jadeveon Clowney). Penalty on Jadeveon Clowney: Face Mask (15 Yards), 15 yards (no play)",2.440,3.970
4,14:00,1,10,HOU 24,20,17,"Penalty on Anthony Castonzo: False Start, 5 yards (no play)",3.970,3.640
4,13:36,1,15,HOU 29,20,17,Frank Gore middle for 15 yards (tackle by Kareem Jackson and Andre Hal),3.640,4.650
4,12:54,1,10,HOU 14,20,17,Josh Robinson right guard for 1 yard (tackle by Benardrick McKinney and Brian Cushing),4.650,4.160
4,12:10,2,9,HOU 13,20,17,Matt Hasselbeck pass incomplete short left intended for Andre Johnson (defended by Kareem Jackson),4.160,3.260
4,12:05,3,9,HOU 13,20,17,"Matt Hasselbeck pass incomplete short left intended for Donte Moncrief is intercepted by Rahim Moore at HOU-0. Penalty on Eddie Pleasant: Defensive Holding, 5 yards (no play)",3.260,5.370
4,11:58,1,8,HOU 8,20,17,Josh Robinson middle for 1 yard (tackle by Whitney Mercilus and Jared Crick),5.370,4.760
4,11:30,2,7,HOU 7,20,17,"Matt Hasselbeck pass incomplete short left intended for Dwayne Allen. Penalty on Kareem Jackson: Defensive Pass Interference, 6 yards (no play)",4.760,6.970
4,11:20,1,1,HOU 1,20,17,Frank Gore left guard for -1 yards (tackle by Christian Covington),6.970,5.720
4,10:36,2,2,HOU 2,20,17,Matt Hasselbeck pass incomplete short left intended for Coby Fleener (defended by Kareem Jackson),5.720,4.950
4,10:31,3,2,HOU 2,26,17,"Matt Hasselbeck pass complete short right to Andre Johnson for 2 yards, touchdown",4.950,7.000
4,10:31,,,HOU 2,27,17,Adam Vinatieri kicks extra point good,0.000,0.000
4,10:31,,,IND 35,27,17,"Pat McAfee kicks off 65 yards, touchback",0.000,-0.280
4,10:28,1,10,HOU 20,27,17,Brian Hoyer pass complete short middle to Arian Foster for 32 yards (tackle by Vontae Davis),0.280,2.390
4,9:43,1,10,IND 48,27,17,Brian Hoyer pass complete short middle to Garrett Graham for 8 yards (tackle by Nate Irving),2.390,2.930
4,9:11,2,2,IND 40,27,17,Arian Foster left guard for -1 yards (tackle by David Parry),2.930,2.080
4,8:27,3,3,IND 41,27,17,Brian Hoyer pass complete short left to Arian Foster for 4 yards (tackle by Mike Adams),2.080,3.120
4,8:07,1,10,IND 37,27,17,"Alfred Blue middle for 7 yards (tackle by Mike Adams and Erik Walden). Penalty on Oday Aboushi: Offensive Holding, 10 yards (no play)",3.120,2.460
4,7:43,1,20,IND 47,27,17,Brian Hoyer pass complete short middle to Alfred Blue for 11 yards (tackle by Sio Moore and D'Qwell Jackson),2.460,2.710
4,7:00,2,9,IND 36,27,17,Brian Hoyer pass complete short right to Arian Foster for 5 yards (tackle by Greg Toler),2.710,2.680
4,6:18,3,4,IND 31,27,17,Brian Hoyer pass incomplete deep left intended for DeAndre Hopkins,2.680,1.370
4,6:11,4,4,IND 31,27,20,Nick Novak 49 yard field goal good,1.370,3.000
4,6:11,,,HOU 35,27,20,"Nick Novak kicks off 65 yards, touchback",0.000,-0.280
4,6:07,1,10,IND 20,27,20,Matt Hasselbeck pass complete short right to T.Y. Hilton for 7 yards (tackle by Johnathan Joseph),0.280,0.680
4,5:29,2,3,IND 27,27,20,Frank Gore middle for 4 yards (tackle by J.J. Watt and Jared Crick),0.680,1.000
4,4:44,1,10,IND 31,27,20,Frank Gore left guard for 2 yards (tackle by Brian Cushing and Whitney Mercilus),1.000,0.730
4,4:01,2,8,IND 33,27,20,"Matt Hasselbeck pass complete short right to Jack Doyle for 14 yards (tackle by Kareem Jackson and Vince Wilfork). Penalty on Hugh Thornton: Ineligible Downfield Pass, 5 yards (no play)",0.730,0.060
4,3:49,2,13,IND 28,27,20,Matt Hasselbeck pass incomplete deep right intended for T.Y. Hilton,0.060,-0.630
4,3:43,3,13,IND 28,27,20,Matt Hasselbeck pass incomplete short right intended for Zurlon Tipton,-0.630,-1.500
4,3:38,4,13,IND 28,27,20,"Pat McAfee punts 47 yards, returned by Keith Mumphery for 11 yards (tackle by Nate Irving)",-1.500,-1.330
4,3:25,1,10,HOU 36,27,20,"Brian Hoyer pass complete deep middle to DeAndre Hopkins for 21 yards (tackle by Dwight Lowery). Penalty on DeAndre Hopkins: Unsportsmanlike Conduct, 15 yards",1.330,1.730
4,3:14,1,10,HOU 42,27,20,Brian Hoyer pass complete short left to Arian Foster for 12 yards (tackle by Vontae Davis),1.730,2.520
4,3:09,1,10,IND 46,27,20,Brian Hoyer pass complete short middle to Keith Mumphery for 5 yards (tackle by Nate Irving),2.520,2.650
4,2:36,2,5,IND 41,27,20,Brian Hoyer pass complete short middle to Arian Foster for 3 yards (tackle by D'Qwell Jackson),2.650,2.350
4,2:00,3,2,IND 38,27,20,Brian Hoyer pass incomplete deep middle intended for Keith Mumphery is intercepted by Mike Adams at IND-6 and returned for 10 yards,2.350,0.140
4,1:45,1,10,IND 16,27,20,Frank Gore left guard for 1 yard (tackle by Brian Cushing and Jeoffrey Pagan),-0.140,-0.140
4,1:41,1,10,IND 16,27,20,Timeout #1 by Houston Texans,-0.140,-0.510
4,1:41,2,9,IND 17,27,20,Frank Gore middle for 3 yards (tackle by Jared Crick and Brian Cushing),-0.510,-0.510
4,1:37,2,9,IND 17,27,20,Timeout #2 by Houston Texans,-0.510,-0.820
4,1:37,3,6,IND 20,27,20,Matt Hasselbeck pass complete deep left to T.Y. Hilton for 43 yards (tackle by Kareem Jackson),-0.820,-0.820
4,1:30,3,6,IND 20,27,20,Timeout #3 by Houston Texans,-0.820,3.120
4,1:30,1,10,HOU 37,27,20,Matt Hasselbeck kneels for -1 yards,3.120,2.440
4,0:50,2,11,HOU 38,27,20,Matt Hasselbeck kneels for -1 yards,2.440,1.620
4,0:27,3,12,HOU 39,27,20,Matt Hasselbeck kneels for -1 yards,1.620,0.590
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
