Unnamed: 0_level_0,Unnamed: 1_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
J.J. Watt,HOU,0,0,0,0,0,2.5,12,9,3,3,3,0,0,0,0
Brooks Reed,HOU,0,0,0,0,0,2.5,8,6,2,1,2,0,0,0,1
Brian Cushing,HOU,0,0,0,0,1,0.0,11,5,6,0,0,0,0,0,0
Danieal Manning,HOU,0,0,0,0,1,0.0,9,8,1,0,0,0,0,0,0
DeMeco Ryans,HOU,0,0,0,0,0,0.0,7,2,5,1,0,0,0,0,0
Shaun Cody,HOU,0,0,0,0,0,0.0,4,1,3,0,0,0,0,0,0
Kareem Jackson,HOU,0,0,0,0,1,0.0,4,4,0,0,0,0,0,0,0
Glover Quin,HOU,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
Antonio Smith,HOU,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
Connor Barwin,HOU,0,0,0,0,0,0.0,2,2,0,0,1,0,0,0,0
Quintin Demps,HOU,0,0,0,0,0,0.0,2,2,0,1,0,0,0,0,0
Johnathan Joseph,HOU,0,0,0,0,3,0.0,2,2,0,0,0,0,0,0,0
Jason Allen,HOU,0,0,0,0,1,0.0,1,1,0,0,0,0,0,0,0
James Casey,HOU,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Tim Dobbins,HOU,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Earl Mitchell,HOU,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Jesse Nading,HOU,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,1
Jacoby Jones,HOU,0,0,0,0,0,0.0,0,0,0,0,0,2,0,0,0
,,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Lardarius Webb,BAL,2,1,0,1,4,0.0,4,4,0,0,0,0,0,0,0
Ed Reed,BAL,1,0,0,0,4,0.0,6,6,0,0,0,0,0,0,0
Ray Lewis,BAL,0,0,0,0,1,0.0,8,7,1,1,0,0,0,0,0
Terrell Suggs,BAL,0,0,0,0,1,0.0,6,5,1,0,0,0,0,0,0
Bernard Pollard,BAL,0,0,0,0,0,0.0,5,3,2,1,0,0,0,0,0
Cary Williams,BAL,0,0,0,0,0,0.0,4,4,0,0,0,0,0,0,1
Terrence Cody,BAL,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
Dannell Ellerbe,BAL,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
Jarret Johnson,BAL,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0
Brandon McKinney,BAL,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0
Haloti Ngata,BAL,0,0,0,0,0,0.0,3,2,1,0,1,0,0,0,1
Cory Redding,BAL,0,0,0,0,0,0.0,3,3,0,0,1,0,0,0,0
Edgar Jones,BAL,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Jameel McClain,BAL,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Albert McClellan,BAL,0,0,0,0,0,0.0,2,2,0,0,0,1,0,0,0
Jimmy Smith,BAL,0,0,0,0,0,0.0,2,1,1,0,0,1,4,0,0
Brendon Ayanbadejo,BAL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Emanuel Cook,BAL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Danny Gorrer,BAL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Haruki Nakamura,BAL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Tom Zbikowski,BAL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Ben Grubbs,BAL,0,0,0,0,0,0.0,0,0,0,,,2,0,0,0
Pernell McPhee,BAL,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0
