0,1
Game Info,Game Info
Won Toss,Redskins
Roof,outdoors
Surface,grass
Duration,2:51
Attendance,79773
Weather,"35 degrees, relative humidity 37%, wind 12 mph, wind chill 27"
Vegas Line,San Francisco 49ers -5.0
Over/Under,45.5 (under)
