Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Cooper Kupp,LAR,12,11,101,2,6,64,5.8,37,3.4,6.3,0,,0,0.0,0,141.3
Brandin Cooks,LAR,12,8,112,0,7,86,10.8,26,3.3,12.7,0,,1,8.3,1,61.8
Robert Woods,LAR,8,3,40,0,2,37,12.3,3,1.0,15.5,0,,0,0.0,1,14.6
Gerald Everett,LAR,2,2,15,0,1,11,5.5,4,2.0,5.5,2,1.0,0,0.0,0,97.9
Malcolm Brown,LAR,1,0,0,0,,0,,0,,3.0,0,,1,100.0,0,39.6
Todd Gurley,LAR,1,0,0,0,0,0,,0,,0.0,0,,0,0.0,0,39.6
Josh Reynolds,LAR,2,0,0,0,,0,,0,,12.5,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Odell Beckham Jr.,CLE,9,6,56,0,3,41,6.8,15,2.5,5.7,1,6.0,0,0.0,0,83.6
Nick Chubb,CLE,7,4,35,0,1,-2,-0.5,37,9.3,-1.7,0,,0,0.0,0,70.5
Jarvis Landry,CLE,9,3,62,0,3,35,11.7,27,9.0,15.3,0,,0,0.0,0,58.6
Damion Ratley,CLE,5,3,26,0,3,24,8.0,2,0.7,6.8,0,,0,0.0,1,34.2
Demetrius Harris,CLE,2,1,2,1,1,2,2.0,0,0.0,3.0,0,,0,0.0,0,95.8
Ricky Seals-Jones,CLE,2,1,14,0,,12,12.0,2,2.0,13.0,0,,0,0.0,0,72.9
