Quarter,Time,Down,ToGo,Location,SDG,KAN,Detail,EPB,EPA
2,5:00,3,4,SDG 26,0,7,Tyler Thigpen pass complete short right to Dwayne Bowe for 21 yards (tackle by Steve Gregory),3.010,6.060
2,4:17,1,5,SDG 5,0,7,Larry Johnson right tackle for 3 yards (tackle by Eric Weddle and Brandon Siler),6.060,5.720
2,3:36,2,2,SDG 2,0,7,Larry Johnson left tackle for 1 yard (tackle by Steve Gregory),5.720,5.170
2,2:56,3,1,SDG 1,0,13,"Tyler Thigpen pass complete short right to Dwayne Bowe for 1 yard, touchdown",5.170,7.000
2,,,,SDG 2,0,14,Connor Barth kicks extra point good,0.000,0.000
2,,,,KAN 30,0,14,"Connor Barth kicks off 60 yards, returned by Darren Sproles for 38 yards (tackle by Devard Darling)",0.000,2.130
2,2:46,1,10,SDG 48,0,14,Philip Rivers pass complete short right to LaDainian Tomlinson for 4 yards (tackle by Rocky Boiman),2.130,2.120
2,2:22,2,6,KAN 48,0,14,Philip Rivers pass complete short middle to Antonio Gates for 13 yards (tackle by Rocky Boiman),2.120,3.250
2,2:00,1,10,KAN 35,0,14,LaDainian Tomlinson up the middle for 2 yards (tackle by Tank Tyler and Glenn Dorsey),3.250,2.970
2,1:31,2,8,KAN 33,0,14,Philip Rivers pass complete short left to Antonio Gates for 6 yards (tackle by Brandon Flowers),2.970,3.070
2,1:24,3,2,KAN 27,0,14,"Philip Rivers pass complete short left to Chris Chambers for 3 yards (tackle by Brandon Flowers). Penalty on Tank Tyler: Illegal Use of Hands, 5 yards (no play)",3.070,4.110
2,1:18,1,10,KAN 22,0,14,"Philip Rivers sacked by Tamba Hali for -8 yards. Philip Rivers fumbles (forced by Tamba Hali), recovered by Jeromey Clary at KAN-32",4.110,2.210
2,1:18,,,,0,14,Timeout #1 by San Diego Chargers,0.000,2.210
2,1:11,2,20,KAN 32,0,14,Philip Rivers pass complete short middle to Antonio Gates for 8 yards (tackle by Brandon Flowers),2.210,2.610
2,1:04,,,,0,14,Timeout #2 by San Diego Chargers,0.000,2.610
2,1:04,3,12,KAN 24,0,14,Philip Rivers pass complete short right to Antonio Gates for 10 yards (tackle by Derrick O. Johnson),2.610,2.630
2,0:14,,,,0,14,Timeout #3 by San Diego Chargers,0.000,2.630
2,0:14,4,2,KAN 14,3,14,Nate Kaeding 32 yard field goal good,2.630,3.000
2,,,,SDG 30,3,14,"Nate Kaeding kicks off 65 yards, returned by Jamaal Charles for 12 yards (tackle by Paul Oliver)",0.000,-0.060
2,0:11,1,10,KAN 17,3,14,Tyler Thigpen kneels for -1 yards,-0.060,-0.730
Quarter,Time,Down,ToGo,Location,SDG,KAN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SDG 30,,,"Nate Kaeding kicks off 67 yards, returned by Jamaal Charles for 28 yards (tackle by Tim Dobbins). Penalty on Alfonso Boone: Offensive Holding, 10 yards",,
3,14:54,1,10,KAN 10,3,14,Larry Johnson left tackle for 4 yards (tackle by Shaun Phillips),-0.380,-0.460
3,14:16,2,6,KAN 14,3,14,Tyler Thigpen pass incomplete short left intended for Dwayne Bowe,-0.460,-0.950
3,14:12,3,6,KAN 14,3,14,Tyler Thigpen pass complete short left to Larry Johnson for 1 yard (tackle by Stephen Cooper),-0.950,-2.440
3,13:35,4,5,KAN 15,3,14,"Dustin Colquitt punts 37 yards, fair catch by Darren Sproles",-2.440,-2.130
3,13:27,1,10,SDG 48,3,14,LaDainian Tomlinson right tackle for 4 yards (tackle by Demorrio Williams),2.130,2.120
3,12:55,2,6,KAN 48,3,14,Philip Rivers pass incomplete deep left intended for Chris Chambers (defended by Brandon Flowers),2.120,1.420
3,12:49,3,6,KAN 48,3,14,Philip Rivers pass incomplete short middle intended for Chris Chambers is intercepted by Patrick Surtain at KAN-47 and returned for 50 yards (tackle by Philip Rivers),1.420,-6.510
3,12:39,1,3,SDG 3,3,20,"Tyler Thigpen up the middle for 3 yards, touchdown",6.510,7.000
3,,,,SDG 2,3,21,Connor Barth kicks extra point good,0.000,0.000
3,,,,KAN 30,3,21,"Connor Barth kicks off 48 yards, returned by Darren Sproles for 13 yards (tackle by Oliver Celestin)",0.000,1.270
3,12:29,1,10,SDG 35,3,21,Philip Rivers pass complete short left to Jacob Hester for 4 yards (tackle by Brandon Flowers),1.270,1.260
3,12:11,2,6,SDG 39,3,21,LaDainian Tomlinson up the middle for 7 yards (tackle by Rocky Boiman and Bernard Pollard),1.260,1.990
3,11:39,1,10,SDG 46,3,21,LaDainian Tomlinson up the middle for 4 yards (tackle by Jason Babin),1.990,1.990
3,11:01,2,6,,3,21,Philip Rivers pass incomplete short left intended for Antonio Gates,1.990,1.290
3,10:56,3,6,,3,21,Philip Rivers pass complete short right to Antonio Gates for 10 yards (tackle by Derrick O. Johnson),1.290,2.920
3,10:31,1,10,KAN 40,3,21,LaDainian Tomlinson right end for -3 yards (tackle by Brandon Carr),2.920,1.970
3,10:08,2,13,KAN 43,3,21,Philip Rivers pass complete deep middle to Chris Chambers for 18 yards (tackle by Jarrad Page),1.970,3.910
3,9:29,1,10,KAN 25,3,21,Philip Rivers pass complete short middle to LaDainian Tomlinson for 6 yards (tackle by Rocky Boiman),3.910,4.200
3,8:52,2,4,KAN 19,3,21,Philip Rivers pass complete short left to Jacob Hester for 13 yards (tackle by Tamba Hali),4.200,5.830
3,8:33,1,6,KAN 6,9,21,"LaDainian Tomlinson up the middle for 6 yards, touchdown",5.830,7.000
3,,,,KAN 2,10,21,Nate Kaeding kicks extra point good,0.000,0.000
3,,,,SDG 30,10,21,"Nate Kaeding kicks off 70 yards, returned by Kevin Robinson for 20 yards (tackle by Brandon Siler)",0.000,0.280
3,8:22,1,10,KAN 20,10,21,Tyler Thigpen pass incomplete short middle intended for Tony Gonzalez (defended by Stephen Cooper),0.280,-0.270
3,8:19,2,10,KAN 20,10,21,Jamaal Charles up the middle for -2 yards (tackle by Shaun Phillips),-0.270,-1.330
3,7:39,3,12,KAN 18,10,21,Tyler Thigpen pass incomplete short left intended for Tony Gonzalez,-1.330,-2.240
3,7:33,4,12,KAN 18,10,21,"Dustin Colquitt punts 35 yards, returned by Antonio Cromartie for 4 yards (tackle by Ricardo Colclough)",-2.240,-2.320
3,7:21,1,10,KAN 49,10,21,Philip Rivers pass incomplete short right intended for LaDainian Tomlinson,2.320,1.780
3,7:17,2,10,KAN 49,10,21,Philip Rivers pass complete short middle to Jacob Hester for 7 yards (tackle by Brandon Carr),1.780,2.020
3,6:32,3,3,KAN 42,10,21,Philip Rivers pass incomplete short middle intended for Vincent Jackson,2.020,0.460
3,6:28,4,3,KAN 42,10,21,Jacob Hester for 9 yards (tackle by Jon McGraw),0.460,3.380
3,6:04,1,10,KAN 33,10,21,LaDainian Tomlinson up the middle for 4 yards (tackle by Tamba Hali),3.380,3.380
3,5:26,2,6,KAN 29,10,21,LaDainian Tomlinson up the middle for -1 yards (tackle by Brandon Flowers),3.380,2.540
3,4:40,3,7,KAN 30,10,21,"Philip Rivers pass incomplete short right intended for Antonio Gates. Penalty on Philip Rivers: Delay of Game, 5 yards (no play)",2.540,1.880
3,4:22,3,12,KAN 35,10,21,Philip Rivers pass incomplete deep middle intended for Vincent Jackson,1.880,0.970
3,4:17,4,12,KAN 35,10,21,Mike Scifres punts 27 yards,0.970,0.380
3,4:07,1,10,KAN 8,10,21,Larry Johnson up the middle for 2 yards (tackle by Jamal Williams),-0.380,-0.630
3,3:27,2,8,KAN 10,10,21,Tyler Thigpen pass complete short middle to Tony Gonzalez for 10 yards (tackle by Stephen Cooper),-0.630,0.280
3,2:45,1,10,KAN 20,10,21,Tyler Thigpen up the middle for -5 yards (tackle by Jamal Williams),0.280,-1.070
3,2:11,2,15,KAN 15,10,21,Tyler Thigpen pass complete short right to Larry Johnson for no gain,-1.070,-1.860
3,1:29,3,15,KAN 15,10,21,"Tyler Thigpen pass complete short middle to Tony Gonzalez for 5 yards, lateral to Larry Johnson for 8 yards (tackle by Antoine Cason)",-1.860,-1.500
3,0:41,4,2,KAN 28,10,21,"Dustin Colquitt punts 41 yards, fair catch by Darren Sproles",-1.500,-1.000
3,0:33,1,10,SDG 31,10,21,"Philip Rivers pass complete short right to Jacob Hester for 5 yards (tackle by Rocky Boiman). Penalty on Mike Goff: Offensive Holding, 10 yards (no play)",1.000,0.340
3,0:06,1,20,SDG 21,10,21,Philip Rivers pass incomplete deep left intended for Chris Chambers,0.340,-0.890
Quarter,Time,Down,ToGo,Location,SDG,KAN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,20,SDG 21,10,21,Philip Rivers pass complete short middle to Antonio Gates for 8 yards (tackle by Derrick O. Johnson),-0.890,-0.490
4,14:22,3,12,SDG 29,10,21,Philip Rivers pass complete short middle to Chris Chambers for 10 yards (tackle by Brandon Flowers),-0.490,-0.780
4,13:42,4,2,SDG 39,10,21,"Mike Scifres punts 37 yards, returned by Kevin Robinson for no gain. Penalty on Brandon Siler: Ineligible Downfield Kick, 5 yards, Penalty on Kassim Osgood: Illegal Formation (Declined)",-0.780,-0.870
4,13:34,1,10,KAN 29,10,21,Jamaal Charles left tackle for 6 yards (tackle by Igor Olshansky),0.870,1.140
4,12:54,2,4,KAN 35,10,21,Jamaal Charles right end for 3 yards (tackle by Shaun Phillips),1.140,0.830
4,12:13,3,1,KAN 38,10,21,Larry Johnson right tackle for no gain (tackle by Stephen Cooper),0.830,-0.850
4,11:46,4,1,KAN 38,10,21,Dustin Colquitt punts 30 yards,-0.850,-1.070
4,11:35,1,10,SDG 32,10,21,Philip Rivers pass complete short left to Vincent Jackson for 13 yards (tackle by Jarrad Page),1.070,1.930
4,11:18,1,10,SDG 45,10,21,Philip Rivers pass complete short middle to Brandon Manumaleuna for 14 yards (tackle by Jason Babin),1.930,2.850
4,10:35,1,10,KAN 41,10,21,Philip Rivers pass incomplete deep left intended for Antonio Gates,2.850,2.310
4,10:29,2,10,KAN 41,10,21,Philip Rivers pass complete short middle to LaDainian Tomlinson for 7 yards (tackle by Rocky Boiman),2.310,2.540
4,10:02,3,3,KAN 34,10,21,Philip Rivers sacked by Jason Babin for -2 yards,2.540,0.880
4,9:22,4,5,KAN 36,10,21,Philip Rivers pass incomplete deep right intended for Malcom Floyd,0.880,-1.330
4,9:16,1,10,KAN 36,10,21,Tyler Thigpen up the middle for 3 yards (tackle by Stephen Cooper),1.330,1.200
4,8:29,2,7,KAN 39,10,21,Tyler Thigpen pass complete short left to Will Franklin for 7 yards (tackle by Antwan Applewhite),1.200,1.990
4,7:39,,,,10,21,Timeout #1 by Kansas City Chiefs,0.000,1.990
4,7:39,1,10,KAN 46,10,21,Tyler Thigpen up the middle for 9 yards (tackle by Jacques Cesaire),1.990,2.670
4,6:57,2,1,SDG 45,10,21,Jamaal Charles up the middle for no gain (tackle by Antwan Applewhite),2.670,1.950
4,6:12,,,,10,21,Timeout #2 by Kansas City Chiefs,0.000,1.950
4,6:12,3,1,SDG 45,10,21,Larry Johnson up the middle for no gain (tackle by Jamal Williams),1.950,0.270
4,6:12,4,1,SDG 45,10,21,"Penalty on Dustin Colquitt: Delay of Game, 5 yards (no play)",0.270,-0.060
4,5:08,4,6,,10,21,Dustin Colquitt punts 39 yards,-0.060,0.370
4,4:55,1,10,SDG 11,10,21,Philip Rivers pass complete short right to LaDainian Tomlinson for 6 yards (tackle by Bernard Pollard),-0.370,-0.160
4,4:48,2,4,SDG 17,10,21,Philip Rivers pass complete short right to LaDainian Tomlinson for 3 yards (tackle by Brandon Carr),-0.160,-0.370
4,4:39,3,1,SDG 20,10,21,Philip Rivers up the middle for 3 yards (tackle by Glenn Dorsey and Derrick O. Johnson),-0.370,0.480
4,4:15,1,10,SDG 23,10,21,Philip Rivers pass complete short right to Malcom Floyd for 14 yards (tackle by Brandon Carr),0.480,1.400
4,3:48,1,10,SDG 37,10,21,Philip Rivers pass incomplete short right intended for LaDainian Tomlinson,1.400,0.860
4,3:44,2,10,SDG 37,10,21,Philip Rivers pass complete deep middle to Malcom Floyd for 19 yards (tackle by Brandon Flowers),0.860,2.650
4,3:14,1,10,KAN 44,10,21,Philip Rivers pass complete short middle to Darren Sproles for 9 yards (tackle by Patrick Surtain),2.650,3.330
4,3:07,2,1,KAN 35,10,21,Philip Rivers pass complete short middle to Darren Sproles for 4 yards (tackle by Rocky Boiman),3.330,3.510
4,2:41,1,10,KAN 31,10,21,"Philip Rivers pass complete short left to Darren Sproles for -8 yards (tackle by Jarrad Page). Darren Sproles fumbles (forced by Jarrad Page), ball out of bounds at KAN-39",3.510,1.890
4,2:31,2,18,KAN 39,10,21,Philip Rivers pass complete deep right to Malcom Floyd for 16 yards (tackle by Bernard Pollard),1.890,3.340
,,,,,,,"KAN challenged the illegal forward pass ruling, and the play was upheld.",,
4,2:09,3,2,KAN 23,10,21,Philip Rivers pass complete short left to Vincent Jackson for 5 yards (tackle by Patrick Surtain),3.340,4.370
4,2:00,1,10,KAN 18,10,21,Philip Rivers pass incomplete short left intended for LaDainian Tomlinson,4.370,3.800
4,1:55,2,10,KAN 18,10,21,Philip Rivers pass complete short left to Malcom Floyd for 14 yards (tackle by Bernard Pollard),3.800,6.280
4,1:22,1,4,KAN 4,10,21,Philip Rivers pass incomplete short left intended for Chris Chambers,6.280,5.340
4,1:19,2,4,KAN 4,16,21,"Philip Rivers pass complete short middle to Malcom Floyd for 4 yards, touchdown",5.340,7.000
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the play was upheld.",,
4,,,,,16,21,"Two Point Attempt: Philip Rivers pass incomplete intended for Chris Chambers, conversion fails",1.000,-1.000
4,,,,SDG 30,16,21,"Mike Scifres kicks onside 9 yards, recovered by Kassim Osgood (onside kick successful)",0.000,1.530
4,1:11,1,10,SDG 39,16,21,Philip Rivers pass complete deep left to Vincent Jackson for 42 yards (tackle by Jarrad Page),1.530,4.310
4,0:55,,,,16,21,Timeout #1 by San Diego Chargers,0.000,4.310
4,0:55,1,10,KAN 19,16,21,Philip Rivers pass incomplete short left intended for LaDainian Tomlinson,4.310,3.750
4,0:50,2,10,KAN 19,16,21,Philip Rivers up the middle for 9 yards (tackle by Brandon Flowers),3.750,4.690
4,0:40,,,,16,21,Timeout #2 by San Diego Chargers,0.000,4.690
4,0:40,3,1,KAN 10,22,21,"Philip Rivers pass complete short middle to Vincent Jackson for 10 yards, touchdown",4.690,7.000
4,,,,,22,21,"Penalty on Philip Rivers: Delay of Game, 5 yards (no play)",0.000,1.000
4,,,,,22,21,"Two Point Attempt: Philip Rivers pass incomplete intended for Antonio Gates, conversion fails",1.000,-1.000
4,,,,SDG 30,22,21,"Nate Kaeding kicks off 49 yards, returned by Kevin Robinson for 25 yards",0.000,1.990
4,0:31,1,10,KAN 46,22,21,Tyler Thigpen up the middle for 5 yards (tackle by Eric Weddle),1.990,2.130
4,0:31,2,5,SDG 49,22,21,Tyler Thigpen spiked the ball,2.130,1.420
4,0:15,3,5,SDG 49,22,21,"Tyler Thigpen pass complete short middle to Tony Gonzalez for 12 yards (tackle by Antoine Cason). Penalty on Antoine Cason: Delay of Game, 5 yards",1.420,3.850
4,0:01,1,5,SDG 32,22,21,Connor Barth 50 yard field goal no good,3.850,1.530
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
