Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr
Easton Stick,LAC,23,32,257,13,37.1,149,4.7,83,3.6,2.6,174,7.6,0,0.0%,6,19.4%,3,8,3,2,8,22.2%,1,9.0
Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr
Aidan O'Connell,LVR,20,34,248,12,34.3,291,8.6,153,7.7,4.5,95,4.8,0,0.0%,3,9.4%,1,11,0,1,2,5.7%,0,
Jakobi Meyers,LVR,2,2,12,1,50.0,12,6.0,12,6.0,6.0,0,0.0,0,0.0%,0,0.0%,0,1,0,0,0,0.0%,0,
