Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Ramon Foster,G,75,100%,0,0%,4,14%
Alejandro Villanueva,T,75,100%,0,0%,4,14%
Matt Feiler,G,75,100%,0,0%,4,14%
David DeCastro,G,75,100%,0,0%,4,14%
Maurkice Pouncey,C,75,100%,0,0%,0,0%
Ben Roethlisberger,QB,75,100%,0,0%,0,0%
Antonio Brown,WR,72,96%,0,0%,0,0%
JuJu Smith-Schuster,WR,69,92%,0,0%,0,0%
Jaylen Samuels,RB,53,71%,0,0%,6,21%
Eli Rogers,WR,38,51%,0,0%,0,0%
Ryan Switzer,WR,35,47%,0,0%,10,34%
Vance McDonald,TE,34,45%,0,0%,10,34%
James Washington,WR,27,36%,0,0%,0,0%
Jesse James,TE,17,23%,0,0%,4,14%
Xavier Grimble,TE,15,20%,0,0%,6,21%
Roosevelt Nix,FB,5,7%,0,0%,19,66%
Stevan Ridley,RB,5,7%,0,0%,0,0%
Chukwuma Okorafor,T,4,5%,0,0%,0,0%
Darrius Heyward-Bey,WR,1,1%,0,0%,13,45%
Terrell Edmunds,SS,0,0%,66,100%,9,31%
Joe Haden,CB,0,0%,66,100%,6,21%
Sean Davis,FS,0,0%,65,98%,9,31%
Coty Sensabaugh,CB,0,0%,64,97%,7,24%
T.J. Watt,LB,0,0%,64,97%,6,21%
Cameron Heyward,DT,0,0%,57,86%,10,34%
Bud Dupree,LB,0,0%,54,82%,6,21%
Stephon Tuitt,DE,0,0%,50,76%,5,17%
Morgan Burnett,SS,0,0%,47,71%,0,0%
Vince Williams,LB,0,0%,46,70%,0,0%
Mike Hilton,CB,0,0%,37,56%,4,14%
Javon Hargrave,NT,0,0%,30,45%,0,0%
L.J. Fort,LB,0,0%,23,35%,25,86%
Jonathan Bostic,LB,0,0%,18,27%,12,41%
Tyson Alualu,DE,0,0%,15,23%,1,3%
Daniel McCullers,NT,0,0%,14,21%,6,21%
Cameron Sutton,CB,0,0%,7,11%,13,45%
Jordan Dangerfield,SS,0,0%,2,3%,19,66%
Anthony Chickillo,LB,0,0%,2,3%,19,66%
Tyler Matakevich,LB,0,0%,0,0%,19,66%
Trey Edmunds,RB,0,0%,0,0%,16,55%
Artie Burns,CB,0,0%,0,0%,15,52%
Chris Boswell,K,0,0%,0,0%,10,34%
Kameron Canaday,LS,0,0%,0,0%,7,24%
Jordan Berry,P,0,0%,0,0%,7,24%
B.J. Finney,C,0,0%,0,0%,4,14%
