Player,Pos
Eli Manning,QB
Rashad Jennings,RB
Odell Beckham Jr.,WR
Victor Cruz,WR
Sterling Shepard,WR
Will Tye,TE
Ereck Flowers,LT
Adam Gettis,LG
Weston Richburg,C
John Jerry,RG
Bobby Hart,RT
Jason Pierre-Paul,LDE
Damon Harrison,LDT
Johnathan Hankins,RDT
Olivier Vernon,RDE
Devon Kennard,SLB
Kelvin Sheppard,MLB
Jonathan Casillas,WLB
Eli Apple,LCB
Jackrabbit Jenkins,RCB
Landon Collins,SS
Andrew Adams,FS
