#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:41,CLE 20,6,4:45,24,Punt
2,1,4:16,CLE 20,5,1:48,16,Punt
3,2,12:12,CLE 4,3,1:33,2,Punt
4,2,8:33,CLE 12,2,0:48,16,Fumble
5,2,7:03,CLE 20,4,1:29,1,Punt
6,2,5:34,NYG 30,10,3:51,28,Field Goal
7,2,1:13,CLE 25,8,1:13,68,Field Goal
8,3,15:00,CLE 23,8,5:01,29,Punt
9,3,8:04,CLE 12,5,3:00,18,Punt
10,3,4:02,CLE 37,3,1:14,7,Punt
11,3,0:14,CLE 8,3,1:18,-3,Punt
12,4,12:47,CLE 5,3,1:49,38,Fumble
13,4,10:58,CLE 25,5,2:41,75,Touchdown
14,4,5:10,CLE 25,8,2:38,35,Downs
15,4,1:35,CLE 20,2,0:43,9,Fumble
