Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Sony Michel,NWE,10,74,0,4,46,4.6,28,2.8,1,10.0
Cam Newton,NWE,9,38,0,3,32,3.6,6,0.7,0,
James White,NWE,2,3,0,0,3,1.5,0,0.0,0,
J.J. Taylor,NWE,1,2,0,,2,2.0,0,0.0,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Salvon Ahmed,MIA,23,122,1,6,96,4.2,26,1.1,3,7.7
Matt Breida,MIA,12,86,0,4,76,6.3,10,0.8,1,12.0
Tua Tagovailoa,MIA,3,9,2,3,9,3.0,0,0.0,0,
Patrick Laird,MIA,2,20,0,1,20,10.0,0,0.0,0,
Lynn Bowden Jr.,MIA,1,9,0,0,2,2.0,7,7.0,2,0.5
Malcolm Perry,MIA,1,4,0,1,1,1.0,3,3.0,0,
