#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,JAX 34,8,4:20,66,Touchdown
2,1,9:00,JAX 27,4,1:59,16,Punt
3,1,5:31,PIT 18,1,0:05,18,Touchdown
4,1,1:07,JAX 25,11,4:36,75,Touchdown
5,2,8:20,JAX 25,8,4:20,30,Punt
6,2,0:25,JAX 25,1,0:25,-1,End of Half
7,3,9:09,JAX 22,6,3:07,19,Punt
8,3,2:13,JAX 20,6,2:28,13,Punt
9,4,12:44,JAX 39,6,2:10,61,Touchdown
10,4,9:05,JAX 25,8,4:46,75,Touchdown
11,4,2:18,PIT 36,4,0:33,9,Field Goal
12,4,0:01,,0,0:01,0,End of Game
