Quarter,Time,Down,ToGo,Location,SEA,ARI,Detail,EPB,EPA
Quarter,Time,Down,ToGo,Location,SEA,ARI,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,6,SEA 14,7,6,"Drew Stanton pass complete short left to Jermaine Gresham for 14 yards, touchdown",4.430,7.000
2,14:53,,,SEA 15,7,7,Phil Dawson kicks extra point good,0.000,0.000
2,14:53,,,ARI 35,7,7,"Phil Dawson kicks off 63 yards, returned by Tyler Lockett for 20 yards (tackle by Budda Baker)",0.000,-0.410
2,14:46,1,10,SEA 22,7,7,Thomas Rawls left tackle for no gain (tackle by Frostee Rucker),0.410,-0.130
2,14:08,2,10,SEA 22,7,7,Russell Wilson pass complete short middle to Doug Baldwin for 14 yards (tackle by Antoine Bethea),-0.130,1.330
2,13:34,1,10,SEA 36,7,7,C.J. Prosise middle for 2 yards (tackle by Budda Baker),1.330,1.060
2,12:59,2,8,SEA 38,7,7,"C.J. Prosise left end for 1 yard (tackle by Tyrann Mathieu). Penalty on Luke Willson: Clipping, 15 yards",1.060,-0.830
2,12:31,2,22,SEA 24,7,7,Russell Wilson pass complete short middle to Thomas Rawls for 7 yards (tackle by Karlos Dansby and Tyrann Mathieu),-0.830,-0.560
2,11:50,3,15,SEA 31,7,7,Russell Wilson left end for 10 yards (tackle by Olsen Pierre),-0.560,-0.650
2,11:11,4,5,SEA 41,7,7,"Jon Ryan punts 57 yards, returned by Kerwynn Williams for 13 yards (tackle by Terence Garvin). Penalty on Justin Bethel: Offensive Holding, 1 yards",-0.650,0.380
2,11:00,1,10,ARI 1,9,7,"Adrian Peterson for -1 yards, safety",-0.380,-2.000
2,10:53,,,ARI 20,9,7,"Andy Lee kicks off 68 yards, returned by Tyler Lockett for 17 yards (tackle by Rudy Ford). Penalty on Terence Garvin: Offensive Holding, 10 yards",0.000,-0.150
2,10:48,1,10,SEA 19,9,7,Russell Wilson sacked by Antoine Bethea for -8 yards,0.150,0.000
2,10:01,,,,,,Timeout #1 by Seattle Seahawks,0.000,1.360
2,10:01,2,18,SEA 11,9,7,Russell Wilson pass incomplete deep left intended for Amara Darboh (defended by Tramon Williams),-1.360,-2.360
2,9:55,3,18,SEA 11,9,7,Russell Wilson sacked by Frostee Rucker for 0 yards,-2.360,-2.490
2,9:16,4,18,SEA 11,9,7,"Jon Ryan punts 52 yards, returned by Kerwynn Williams for 16 yards (tackle by Michael Wilhoite)",-2.490,-2.460
2,9:05,1,10,SEA 47,9,7,Adrian Peterson middle for 5 yards (tackle by Garrison Smith),2.460,2.590
2,8:32,2,5,SEA 42,9,7,Adrian Peterson middle for -1 yards (tackle by Bobby Wagner),2.590,1.750
2,7:52,3,6,SEA 43,9,7,Drew Stanton pass incomplete deep right intended for JJ Nelson,1.750,0.400
2,7:45,4,6,SEA 43,9,7,Andy Lee punts 34 yards,0.400,0.380
2,7:37,1,10,SEA 9,9,7,Russell Wilson pass complete short middle to Thomas Rawls for 5 yards (tackle by Deone Bucannon and Karlos Dansby),-0.380,-0.390
2,7:04,2,5,SEA 14,9,7,Russell Wilson middle for 3 yards (tackle by Deone Bucannon),-0.390,-0.480
2,6:22,3,2,SEA 17,9,7,Russell Wilson pass complete short middle to Tyler Lockett for 16 yards (tackle by Tyrann Mathieu),-0.480,1.140
2,5:42,1,10,SEA 33,9,7,Russell Wilson pass complete short left to J.D. McKissic for 7 yards (tackle by Tyrann Mathieu),1.140,1.540
2,5:01,2,3,SEA 40,9,7,J.D. McKissic middle for 2 yards (tackle by Josh Mauro and Karlos Dansby),1.540,1.090
2,4:22,3,1,SEA 42,9,7,Thomas Rawls middle for 23 yards (tackle by Budda Baker),1.090,3.250
2,3:41,1,10,ARI 35,9,7,Russell Wilson pass complete deep middle to Nick Vannett for 16 yards (tackle by Antoine Bethea),3.250,4.310
2,3:06,1,10,ARI 19,9,7,Thomas Rawls left end for -1 yards (tackle by Frostee Rucker),4.310,3.630
2,2:25,2,11,ARI 20,9,7,Russell Wilson pass incomplete short right intended for Jimmy Graham,3.630,2.940
2,2:16,3,11,ARI 20,9,7,"Russell Wilson pass complete short left to Tyler Lockett for 10 yards (tackle by Tramon Williams). Penalty on Chandler Jones: Defensive Offside, 5 yards (no play)",2.940,3.580
2,2:00,3,6,ARI 15,9,7,Russell Wilson pass incomplete short left intended for Paul Richardson (defended by Tramon Williams),3.580,2.470
2,1:56,4,6,ARI 15,12,7,Blair Walsh 33 yard field goal good,2.470,3.000
2,1:52,,,SEA 35,12,7,"Blair Walsh kicks off 65 yards, touchback",0.000,-0.610
2,1:52,1,10,ARI 25,12,7,Drew Stanton pass complete short middle to Jermaine Gresham for 20 yards (tackle by Bobby Wagner),0.610,1.930
2,1:32,1,10,ARI 45,12,7,Drew Stanton pass complete short middle to Larry Fitzgerald for 16 yards (tackle by Kam Chancellor),1.930,0.000
2,1:23,,,,,,Timeout #1 by Arizona Cardinals,0.000,-1.880
2,0:56,3,9,SEA 38,12,7,Drew Stanton pass incomplete short middle intended for Andre Ellington,1.880,0.000
2,0:52,,,,,,Timeout #2 by Seattle Seahawks,0.000,-0.720
2,0:52,4,9,SEA 38,12,7,Drew Stanton pass incomplete deep left intended for JJ Nelson,0.720,-1.470
2,0:46,1,10,SEA 38,12,7,Russell Wilson pass complete deep right to Paul Richardson for 43 yards (tackle by Budda Baker),1.470,0.000
2,0:32,,,,,,Timeout #3 by Seattle Seahawks,0.000,-4.310
2,0:32,1,10,ARI 19,12,7,"Russell Wilson pass complete short left to Tyler Lockett for 5 yards (tackle by Tramon Williams). Penalty on Ethan Pocic: Offensive Holding, 10 yards (no play)",4.310,3.640
2,0:24,1,20,ARI 29,12,7,Russell Wilson pass complete short middle to Doug Baldwin for 4 yards (tackle by Tyrann Mathieu),3.640,2.950
2,0:13,2,16,ARI 25,12,7,Russell Wilson spiked the ball,2.950,2.280
2,0:12,3,16,ARI 25,12,7,Russell Wilson pass incomplete short right intended for Jimmy Graham,2.280,1.800
2,0:07,4,16,ARI 25,15,7,Blair Walsh 43 yard field goal good,1.800,3.000
2,0:02,,,SEA 35,15,7,"Blair Walsh kicks off 36 yards, returned by Troy Niklas for 1 yard",0.000,1.270
Quarter,Time,Down,ToGo,Location,SEA,ARI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SEA 35,15,7,"Blair Walsh kicks off 65 yards, touchback",0.000,-0.610
3,15:00,1,10,ARI 25,15,7,Adrian Peterson middle for 2 yards (tackle by Michael Bennett and Bobby Wagner),0.610,0.330
3,14:19,2,8,ARI 27,15,7,Adrian Peterson middle for 9 yards (tackle by Richard Sherman),0.330,1.330
3,13:39,1,10,ARI 36,15,7,Adrian Peterson middle for -2 yards (tackle by K.J. Wright),1.330,0.520
3,13:02,2,12,ARI 34,15,7,Adrian Peterson left tackle for 6 yards (tackle by Kam Chancellor),0.520,0.630
3,12:17,3,6,ARI 40,15,7,"Drew Stanton pass incomplete short middle intended for John Brown. Penalty on Justin Coleman: Illegal Use of Hands, 5 yards (no play)",0.630,1.930
3,12:12,1,10,ARI 45,15,7,Adrian Peterson middle for no gain (tackle by Richard Sherman and Michael Bennett),1.930,1.380
3,11:32,2,10,ARI 45,15,7,Adrian Peterson middle for 4 yards (tackle by Bobby Wagner),1.380,1.220
3,10:52,3,6,ARI 49,15,7,"Drew Stanton pass incomplete short left intended for Jaron Brown. Penalty on Jeremy Lane: Defensive Pass Interference, 7 yards (no play)",1.220,2.650
3,10:47,1,10,SEA 44,15,7,Drew Stanton pass complete short left to Adrian Peterson for 13 yards (tackle by Kam Chancellor),2.650,3.510
3,10:07,1,10,SEA 31,15,7,Adrian Peterson right tackle for no gain (tackle by Richard Sherman),3.510,2.970
3,9:26,2,10,SEA 31,15,7,Drew Stanton pass complete short right to Andre Ellington for 7 yards (tackle by K.J. Wright),2.970,3.200
3,8:42,3,3,SEA 24,15,7,Drew Stanton pass incomplete deep middle intended for Troy Niklas,3.200,1.970
3,8:37,4,3,SEA 24,15,10,Phil Dawson 43 yard field goal good,1.970,3.000
3,8:32,,,ARI 35,15,10,"Phil Dawson kicks off 65 yards, returned by Tyler Lockett for 20 yards (tackle by Ifeanyi Momah)",0.000,-0.280
3,8:27,1,10,SEA 20,15,10,Russell Wilson pass incomplete short left intended for Doug Baldwin (defended by Chandler Jones),0.280,-0.270
3,8:24,2,10,SEA 20,15,10,"Russell Wilson pass complete short left to Jimmy Graham for 4 yards (tackle by Budda Baker). Penalty on Karlos Dansby: Roughing the Passer, 15 yards",-0.270,1.530
3,8:11,1,10,SEA 39,15,10,C.J. Prosise left tackle for no gain (tackle by Karlos Dansby),1.530,0.990
3,7:11,2,10,SEA 39,15,10,Russell Wilson sacked by Chandler Jones for -5 yards,0.990,-0.360
3,6:30,3,15,SEA 34,15,10,"Russell Wilson sacked by Haason Reddick for -4 yards. Russell Wilson fumbles (forced by Haason Reddick), ball out of bounds at SEA-30",-0.360,-1.370
3,6:13,4,19,SEA 30,15,10,"Jon Ryan punts 42 yards, fair catch by Kerwynn Williams. Penalty on Kareem Martin: Offensive Holding, 10 yards",-1.370,-0.040
3,6:05,1,10,ARI 18,15,10,Adrian Peterson right tackle for -2 yards (tackle by Sheldon Richardson),0.040,-0.800
3,5:35,2,12,ARI 16,15,10,Drew Stanton pass incomplete deep right intended for Larry Fitzgerald,-0.800,-1.500
3,5:30,3,12,ARI 16,15,10,Drew Stanton pass complete deep middle to John Brown for 18 yards (tackle by Richard Sherman),-1.500,1.200
3,5:05,1,10,ARI 34,15,10,Drew Stanton pass complete short right to JJ Nelson for 17 yards (tackle by Jeremy Lane),1.200,2.320
3,4:24,1,10,SEA 49,15,10,Adrian Peterson middle for 2 yards (tackle by Nazair Jones),2.320,2.050
3,3:40,2,8,SEA 47,15,10,Drew Stanton pass incomplete deep right intended for JJ Nelson,2.050,1.360
3,3:33,3,8,SEA 47,15,10,Drew Stanton pass complete short left to Larry Fitzgerald for 6 yards (tackle by Justin Coleman),1.360,0.530
3,3:20,4,2,SEA 41,15,10,"Andy Lee punts 32 yards, fair catch by Tyler Lockett",0.530,0.380
3,3:12,1,10,SEA 9,15,10,Russell Wilson pass complete short left to Amara Darboh for 3 yards (tackle by Tramon Williams),-0.380,-0.560
3,2:26,2,7,SEA 12,15,10,Russell Wilson pass incomplete short left intended for J.D. McKissic (defended by Tramon Williams),-0.560,-1.070
3,2:22,3,7,SEA 12,15,10,Russell Wilson pass incomplete,-1.070,-2.490
3,2:17,4,7,SEA 12,15,10,"Jon Ryan punts 51 yards, returned by Kerwynn Williams for 9 yards (tackle by K.J. Wright)",-2.490,-1.990
3,2:06,1,10,ARI 46,15,10,"Penalty on Jared Veldheer: False Start, 5 yards (no play)",1.990,1.660
3,2:06,1,15,ARI 41,15,10,Drew Stanton pass incomplete short middle intended for Adrian Peterson,1.660,0.780
3,2:01,2,15,ARI 41,15,10,Drew Stanton pass incomplete deep middle intended for Larry Fitzgerald (defended by K.J. Wright),0.780,0.100
3,1:56,3,15,ARI 41,15,10,Drew Stanton pass incomplete short right intended for Andre Ellington,0.100,-0.650
3,1:48,4,15,ARI 41,15,10,"Andy Lee punts 59 yards, touchback",-0.650,-0.280
3,1:43,1,10,SEA 20,15,10,Russell Wilson pass complete short right to Nick Vannett for 6 yards (tackle by Kareem Martin),0.280,0.540
3,1:04,2,4,SEA 26,15,10,J.D. McKissic left end for 17 yards (tackle by Antoine Bethea),0.540,1.800
3,0:26,1,10,SEA 43,15,10,Russell Wilson pass complete short left to J.D. McKissic for 9 yards (tackle by Deone Bucannon),1.800,2.470
Quarter,Time,Down,ToGo,Location,SEA,ARI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,1,ARI 48,15,10,Russell Wilson for 3 yards (tackle by Budda Baker),2.470,2.590
4,14:32,1,10,ARI 45,15,10,"Penalty on Matt Tobin: False Start, 5 yards (no play)",2.590,2.260
4,14:08,1,15,,15,10,"Russell Wilson pass incomplete deep right intended for Doug Baldwin. Penalty on Oday Aboushi: Offensive Holding, 10 yards (no play)",2.260,1.600
4,13:59,1,25,SEA 40,15,10,Russell Wilson middle for 4 yards (tackle by Karlos Dansby),1.600,0.560
4,13:21,2,21,SEA 44,15,10,Russell Wilson pass complete short left to Doug Baldwin for 54 yards (tackle by Budda Baker),0.560,6.740
4,12:54,1,2,ARI 2,21,10,"Russell Wilson pass complete short left to Jimmy Graham for 2 yards, touchdown",6.740,7.000
4,12:49,,,ARI 15,22,10,Blair Walsh kicks extra point good,0.000,0.000
4,12:49,,,SEA 35,22,10,"Blair Walsh kicks off 65 yards, touchback",0.000,-0.610
4,12:48,1,10,ARI 25,22,10,Adrian Peterson middle for -7 yards (tackle by K.J. Wright),0.610,-0.980
4,12:07,2,17,ARI 18,22,10,Drew Stanton pass incomplete short middle intended for Jaron Brown (defended by Justin Coleman),-0.980,-1.720
4,11:59,3,17,ARI 18,22,10,Drew Stanton pass incomplete short left intended for Andre Ellington,-1.720,-2.240
4,11:54,4,17,ARI 18,22,10,"Andy Lee punts 50 yards, returned by Tyler Lockett for 3 yards (tackle by Josh Bynes)",-2.240,-1.270
4,11:42,1,10,SEA 35,22,10,Russell Wilson pass complete short right to Jimmy Graham for 4 yards (tackle by Patrick Peterson),1.270,1.260
4,11:04,2,6,SEA 39,22,10,J.D. McKissic middle for 1 yard (tackle by Rodney Gunter),1.260,0.700
4,10:20,3,5,SEA 40,22,10,Russell Wilson pass complete short left to J.D. McKissic for -5 yards (tackle by Karlos Dansby),0.700,-1.040
4,9:37,4,10,SEA 35,22,10,"Jon Ryan punts 56 yards, returned by Kerwynn Williams for 10 yards (tackle by D.J. Alexander)",-1.040,-0.150
4,9:23,1,10,ARI 19,22,10,Drew Stanton pass complete deep middle to Larry Fitzgerald for 17 yards (tackle by Kam Chancellor),0.150,1.330
4,9:00,1,10,ARI 36,22,10,Drew Stanton pass incomplete deep left intended for John Brown,1.330,0.790
4,8:55,2,10,ARI 36,22,10,Drew Stanton pass incomplete short middle intended for Jermaine Gresham,0.790,0.100
4,8:51,3,10,ARI 36,22,10,Drew Stanton pass complete short middle to Larry Fitzgerald for 13 yards (tackle by Bobby Wagner),0.100,2.190
4,8:10,1,10,ARI 49,22,10,Drew Stanton sacked by Dion Jordan for -9 yards,2.190,0.430
4,7:24,2,19,ARI 40,22,10,Drew Stanton pass complete short middle to Larry Fitzgerald for 15 yards (tackle by Bradley McDougald),0.430,1.750
4,6:47,3,4,SEA 45,22,10,Drew Stanton pass incomplete short left intended for Jaron Brown (defended by Shaquill Griffin),1.750,0.270
4,6:43,4,4,SEA 45,22,10,Drew Stanton pass complete short right to Larry Fitzgerald for 14 yards (tackle by Jeremy Lane),0.270,3.510
4,6:22,1,10,SEA 31,22,10,Drew Stanton pass complete short left to Jermaine Gresham for 14 yards (tackle by K.J. Wright),3.510,4.440
4,5:53,1,10,SEA 17,22,10,Drew Stanton pass incomplete deep left intended for John Brown (defended by Kam Chancellor),4.440,3.850
4,5:48,2,10,SEA 17,22,10,Drew Stanton sacked by Nazair Jones for -8 yards,3.850,2.150
4,5:05,3,18,SEA 25,22,10,Drew Stanton pass complete short middle to Andre Ellington for 10 yards (tackle by Bradley McDougald),2.150,2.440
4,4:20,4,8,SEA 15,22,10,Drew Stanton pass incomplete short middle intended for Jaron Brown (defended by Bradley McDougald),2.440,0.220
4,4:15,1,10,SEA 15,22,10,Thomas Rawls right tackle for -1 yards (tackle by Olsen Pierre),-0.220,-0.820
4,3:31,2,11,SEA 14,22,10,J.D. McKissic left end for 1 yard (tackle by Deone Bucannon),-0.820,-1.370
4,2:47,3,10,SEA 15,22,10,J.D. McKissic right tackle for 5 yards (tackle by Tyrann Mathieu and Budda Baker),-1.370,0.000
4,2:40,,,,,,Timeout #1 by Arizona Cardinals,0.000,2.030
4,2:40,4,5,SEA 20,22,10,"Jon Ryan punts 55 yards, returned by Kerwynn Williams for 14 yards (tackle by D.J. Alexander)",-2.030,-1.530
4,2:28,1,10,ARI 39,22,10,Drew Stanton pass complete short right to Andre Ellington for 9 yards (tackle by Kam Chancellor),1.530,2.200
4,2:03,2,1,ARI 48,22,10,Drew Stanton pass incomplete short left intended for Jaron Brown (defended by Shaquill Griffin),2.200,1.490
4,1:58,3,1,ARI 48,22,10,Drew Stanton pass complete short middle to Jaron Brown for 4 yards (tackle by K.J. Wright),1.490,2.390
4,1:39,1,10,SEA 48,22,10,Drew Stanton pass complete deep left to Larry Fitzgerald for 18 yards (tackle by Bobby Wagner),2.390,3.580
4,1:22,1,10,SEA 30,22,10,Drew Stanton pass incomplete deep right intended for John Brown,3.580,3.030
4,1:16,2,10,SEA 30,22,10,Drew Stanton pass complete short middle to Jermaine Gresham for 8 yards (tackle by Bobby Wagner and Bradley McDougald),3.030,3.400
4,0:59,3,2,SEA 22,22,10,Drew Stanton pass complete short right to Larry Fitzgerald for 4 yards (tackle by Justin Coleman),3.400,0.000
4,0:54,,,,,,Timeout #2 by Arizona Cardinals,0.000,-4.370
4,0:54,1,10,SEA 18,22,10,Drew Stanton pass incomplete short middle intended for Jermaine Gresham,4.370,3.800
4,0:49,2,10,SEA 18,22,10,Drew Stanton pass complete short right to Jaron Brown for 9 yards (tackle by Bradley McDougald),3.800,4.740
4,0:28,3,1,SEA 9,22,10,Drew Stanton pass complete short middle to Jermaine Gresham for 8 yards (tackle by Bobby Wagner and Justin Coleman). Penalty on Michael Bennett: Defensive Offside (Declined),4.740,6.970
4,0:23,1,1,SEA 1,22,16,"Andre Ellington middle for 1 yard, touchdown",6.970,7.000
4,0:20,,,SEA 15,22,16,"Phil Dawson kicks extra point no good, blocked by Jeremy Lane",0.000,-1.000
4,0:20,,,ARI 35,22,16,"Phil Dawson kicks onside 31 yards, recovered by Tyler Lockett. Penalty on Patrick Peterson: Offside on Free Kick, 5 yards",0.000,-1.530
4,0:19,1,10,SEA 39,22,16,Russell Wilson kneels for -1 yards,1.530,0.850
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
