Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Kenneth Walker III,SEA,26,109,2,7,84,3.2,25,1.0,0,
Geno Smith,SEA,6,38,0,3,38,6.3,0,0.0,0,
DeeJay Dallas,SEA,1,4,0,,4,4.0,0,0.0,0,
Travis Homer,SEA,1,7,0,0,7,7.0,0,0.0,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Kyler Murray,ARI,8,60,0,2,58,7.3,2,0.3,0,
James Conner,ARI,7,45,0,3,19,2.7,26,3.7,0,
Eno Benjamin,ARI,4,12,0,0,6,1.5,6,1.5,0,
Greg Dortch,ARI,1,3,0,,0,0.0,3,3.0,0,
Keaontay Ingram,ARI,1,2,0,,2,2.0,0,0.0,0,
