Week,Day,Date,Time,Winner/tie,Unnamed: 5,Loser/tie,Unnamed: 7,PtsW,PtsL,YdsW,TOW,YdsL,TOL,url,Home,Away,File
Week4,Sun,2011-10-02,1:03PM,New Orleans Saints,@,Jacksonville Jaguars,boxscore,23,10,503,2,274,1,https://www.pro-football-reference.com/boxscores/201110020jax.htm,JAX,NO,2011_Week4_JAX_vs_NO
Week4,Sun,2011-10-02,1:03PM,San Francisco 49ers,@,Philadelphia Eagles,boxscore,24,23,442,1,513,3,https://www.pro-football-reference.com/boxscores/201110020phi.htm,PHI,SF,2011_Week4_PHI_vs_SF
Week4,Sun,2011-10-02,1:04PM,Chicago Bears,,Carolina Panthers,boxscore,34,29,317,1,543,1,https://www.pro-football-reference.com/boxscores/201110020chi.htm,CHI,CAR,2011_Week4_CHI_vs_CAR
Week4,Sun,2011-10-02,4:05PM,Atlanta Falcons,@,Seattle Seahawks,boxscore,30,28,412,0,372,2,https://www.pro-football-reference.com/boxscores/201110020sea.htm,SEA,ATL,2011_Week4_SEA_vs_ATL
Week4,Sun,2011-10-02,4:05PM,New York Giants,@,Arizona Cardinals,boxscore,31,27,360,2,368,2,https://www.pro-football-reference.com/boxscores/201110020crd.htm,ARI,NYG,2011_Week4_ARI_vs_NYG
Week4,Sun,2011-10-02,4:15PM,Green Bay Packers,,Denver Broncos,boxscore,49,23,507,2,384,4,https://www.pro-football-reference.com/boxscores/201110020gnb.htm,GB,DEN,2011_Week4_GB_vs_DEN
Week4,Sun,2011-10-02,4:15PM,San Diego Chargers,,Miami Dolphins,boxscore,26,16,411,0,248,2,https://www.pro-football-reference.com/boxscores/201110020sdg.htm,LAC,MIA,2011_Week4_LAC_vs_MIA
Week4,Sun,2011-10-02,4:15PM,New England Patriots,@,Oakland Raiders,boxscore,31,19,409,0,504,2,https://www.pro-football-reference.com/boxscores/201110020rai.htm,LVR,NE,2011_Week4_LVR_vs_NE
Week4,Sun,2011-10-02,8:30PM,Baltimore Ravens,,New York Jets,boxscore,34,17,267,3,150,4,https://www.pro-football-reference.com/boxscores/201110020rav.htm,BAL,NYJ,2011_Week4_BAL_vs_NYJ
Week4,Mon,2011-10-03,8:40PM,Tampa Bay Buccaneers,,Indianapolis Colts,boxscore,24,17,466,0,318,1,https://www.pro-football-reference.com/boxscores/201110030tam.htm,TB,IND,2011_Week4_TB_vs_IND
Week5,Sun,2011-10-09,1:02PM,Cincinnati Bengals,@,Jacksonville Jaguars,boxscore,30,20,239,1,296,2,https://www.pro-football-reference.com/boxscores/201110090jax.htm,JAX,CIN,2011_Week5_JAX_vs_CIN
Week5,Sun,2011-10-09,1:02PM,Kansas City Chiefs,@,Indianapolis Colts,boxscore,28,24,436,0,355,0,https://www.pro-football-reference.com/boxscores/201110090clt.htm,IND,KC,2011_Week5_IND_vs_KC
Week5,Sun,2011-10-09,1:02PM,Oakland Raiders,@,Houston Texans,boxscore,25,20,278,1,473,2,https://www.pro-football-reference.com/boxscores/201110090htx.htm,HOU,LVR,2011_Week5_HOU_vs_LVR
Week5,Sun,2011-10-09,1:02PM,Pittsburgh Steelers,,Tennessee Titans,boxscore,38,17,431,1,306,1,https://www.pro-football-reference.com/boxscores/201110090pit.htm,PIT,TEN,2011_Week5_PIT_vs_TEN
Week5,Sun,2011-10-09,1:04PM,Buffalo Bills,,Philadelphia Eagles,boxscore,31,24,331,1,489,5,https://www.pro-football-reference.com/boxscores/201110090buf.htm,BUF,PHI,2011_Week5_BUF_vs_PHI
Week5,Sun,2011-10-09,1:04PM,New Orleans Saints,@,Carolina Panthers,boxscore,30,27,444,1,381,1,https://www.pro-football-reference.com/boxscores/201110090car.htm,CAR,NO,2011_Week5_CAR_vs_NO
Week5,Sun,2011-10-09,1:04PM,Seattle Seahawks,@,New York Giants,boxscore,36,25,424,3,464,5,https://www.pro-football-reference.com/boxscores/201110090nyg.htm,NYG,SEA,2011_Week5_NYG_vs_SEA
Week5,Sun,2011-10-09,1:05PM,Minnesota Vikings,,Arizona Cardinals,boxscore,34,10,332,1,291,4,https://www.pro-football-reference.com/boxscores/201110090min.htm,MIN,ARI,2011_Week5_MIN_vs_ARI
Week5,Sun,2011-10-09,4:05PM,San Francisco 49ers,,Tampa Bay Buccaneers,boxscore,48,3,418,1,272,3,https://www.pro-football-reference.com/boxscores/201110090sfo.htm,SF,TB,2011_Week5_SF_vs_TB
Week5,Sun,2011-10-09,4:15PM,New England Patriots,,New York Jets,boxscore,30,21,446,1,255,0,https://www.pro-football-reference.com/boxscores/201110090nwe.htm,NE,NYJ,2011_Week5_NE_vs_NYJ
Week5,Sun,2011-10-09,4:16PM,San Diego Chargers,@,Denver Broncos,boxscore,29,24,418,2,275,1,https://www.pro-football-reference.com/boxscores/201110090den.htm,DEN,LAC,2011_Week5_DEN_vs_LAC
Week5,Sun,2011-10-09,8:30PM,Green Bay Packers,@,Atlanta Falcons,boxscore,25,14,426,1,251,2,https://www.pro-football-reference.com/boxscores/201110090atl.htm,ATL,GB,2011_Week5_ATL_vs_GB
Week5,Mon,2011-10-10,8:40PM,Detroit Lions,,Chicago Bears,boxscore,24,13,395,1,359,0,https://www.pro-football-reference.com/boxscores/201110100det.htm,DET,CHI,2011_Week5_DET_vs_CHI
Week6,Sun,2011-10-16,1:02PM,Atlanta Falcons,,Carolina Panthers,boxscore,31,17,325,0,368,3,https://www.pro-football-reference.com/boxscores/201110160atl.htm,ATL,CAR,2011_Week6_ATL_vs_CAR
Week6,Sun,2011-10-16,1:02PM,New York Giants,,Buffalo Bills,boxscore,27,24,414,0,374,2,https://www.pro-football-reference.com/boxscores/201110160nyg.htm,NYG,BUF,2011_Week6_NYG_vs_BUF
Week6,Sun,2011-10-16,1:02PM,Cincinnati Bengals,,Indianapolis Colts,boxscore,27,17,358,0,273,3,https://www.pro-football-reference.com/boxscores/201110160cin.htm,CIN,IND,2011_Week6_CIN_vs_IND
Week6,Sun,2011-10-16,1:02PM,Green Bay Packers,,St. Louis Rams,boxscore,24,3,399,1,424,1,https://www.pro-football-reference.com/boxscores/201110160gnb.htm,GB,LAR,2011_Week6_GB_vs_LAR
Week6,Sun,2011-10-16,1:02PM,Pittsburgh Steelers,,Jacksonville Jaguars,boxscore,17,13,370,0,209,0,https://www.pro-football-reference.com/boxscores/201110160pit.htm,PIT,JAX,2011_Week6_PIT_vs_JAX
Week6,Sun,2011-10-16,1:03PM,San Francisco 49ers,@,Detroit Lions,boxscore,25,19,314,2,310,0,https://www.pro-football-reference.com/boxscores/201110160det.htm,DET,SF,2011_Week6_DET_vs_SF
Week6,Sun,2011-10-16,1:05PM,Philadelphia Eagles,@,Washington Redskins,boxscore,20,13,422,2,287,4,https://www.pro-football-reference.com/boxscores/201110160was.htm,WAS,PHI,2011_Week6_WAS_vs_PHI
Week6,Sun,2011-10-16,4:05PM,Oakland Raiders,,Cleveland Browns,boxscore,24,17,329,1,268,1,https://www.pro-football-reference.com/boxscores/201110160rai.htm,LVR,CLE,2011_Week6_LVR_vs_CLE
Week6,Sun,2011-10-16,4:06PM,Baltimore Ravens,,Houston Texans,boxscore,29,14,402,2,293,0,https://www.pro-football-reference.com/boxscores/201110160rav.htm,BAL,HOU,2011_Week6_BAL_vs_HOU
Week6,Sun,2011-10-16,4:15PM,New England Patriots,,Dallas Cowboys,boxscore,20,16,371,4,377,2,https://www.pro-football-reference.com/boxscores/201110160nwe.htm,NE,DAL,2011_Week6_NE_vs_DAL
Week6,Sun,2011-10-16,4:15PM,Tampa Bay Buccaneers,,New Orleans Saints,boxscore,26,20,420,0,453,4,https://www.pro-football-reference.com/boxscores/201110160tam.htm,TB,NO,2011_Week6_TB_vs_NO
Week6,Sun,2011-10-16,8:30PM,Chicago Bears,,Minnesota Vikings,boxscore,39,10,377,1,286,0,https://www.pro-football-reference.com/boxscores/201110160chi.htm,CHI,MIN,2011_Week6_CHI_vs_MIN
Week6,Mon,2011-10-17,8:40PM,New York Jets,,Miami Dolphins,boxscore,24,6,296,1,308,3,https://www.pro-football-reference.com/boxscores/201110170nyj.htm,NYJ,MIA,2011_Week6_NYJ_vs_MIA
Week7,Sun,2011-10-23,1:02PM,Denver Broncos,@,Miami Dolphins,boxscore,18,15,308,1,267,1,https://www.pro-football-reference.com/boxscores/201110230mia.htm,MIA,DEN,2011_Week7_MIA_vs_DEN
Week7,Sun,2011-10-23,1:02PM,Houston Texans,@,Tennessee Titans,boxscore,41,7,518,0,148,2,https://www.pro-football-reference.com/boxscores/201110230oti.htm,TEN,HOU,2011_Week7_TEN_vs_HOU
Week7,Sun,2011-10-23,1:03PM,New York Jets,,San Diego Chargers,boxscore,27,21,318,2,268,2,https://www.pro-football-reference.com/boxscores/201110230nyj.htm,NYJ,LAC,2011_Week7_NYJ_vs_LAC
Week7,Sun,2011-10-23,1:05PM,Cleveland Browns,,Seattle Seahawks,boxscore,6,3,298,1,137,2,https://www.pro-football-reference.com/boxscores/201110230cle.htm,CLE,SEA,2011_Week7_CLE_vs_SEA
Week7,Sun,2011-10-23,1:05PM,Atlanta Falcons,@,Detroit Lions,boxscore,23,16,328,2,263,1,https://www.pro-football-reference.com/boxscores/201110230det.htm,DET,ATL,2011_Week7_DET_vs_ATL
Week7,Sun,2011-10-23,1:05PM,Carolina Panthers,,Washington Redskins,boxscore,33,20,407,0,353,3,https://www.pro-football-reference.com/boxscores/201110230car.htm,CAR,WAS,2011_Week7_CAR_vs_WAS
Week7,Sun,2011-10-23,1:05PM,Chicago Bears,@,Tampa Bay Buccaneers,boxscore,24,18,395,2,280,4,https://www.pro-football-reference.com/boxscores/201110230tam.htm,TB,CHI,2011_Week7_TB_vs_CHI
Week7,Sun,2011-10-23,4:05PM,Pittsburgh Steelers,@,Arizona Cardinals,boxscore,32,20,445,0,330,1,https://www.pro-football-reference.com/boxscores/201110230crd.htm,ARI,PIT,2011_Week7_ARI_vs_PIT
Week7,Sun,2011-10-23,4:15PM,Dallas Cowboys,,St. Louis Rams,boxscore,34,7,445,1,265,2,https://www.pro-football-reference.com/boxscores/201110230dal.htm,DAL,LAR,2011_Week7_DAL_vs_LAR
Week7,Sun,2011-10-23,4:15PM,Green Bay Packers,@,Minnesota Vikings,boxscore,33,27,421,1,435,2,https://www.pro-football-reference.com/boxscores/201110230min.htm,MIN,GB,2011_Week7_MIN_vs_GB
Week7,Sun,2011-10-23,7:05PM,Kansas City Chiefs,@,Oakland Raiders,boxscore,28,0,300,2,322,6,https://www.pro-football-reference.com/boxscores/201110230rai.htm,LVR,KC,2011_Week7_LVR_vs_KC
Week7,Sun,2011-10-23,8:30PM,New Orleans Saints,,Indianapolis Colts,boxscore,62,7,557,0,252,3,https://www.pro-football-reference.com/boxscores/201110230nor.htm,NO,IND,2011_Week7_NO_vs_IND
Week7,Mon,2011-10-24,8:40PM,Jacksonville Jaguars,,Baltimore Ravens,boxscore,12,7,205,1,146,2,https://www.pro-football-reference.com/boxscores/201110240jax.htm,JAX,BAL,2011_Week7_JAX_vs_BAL
Week8,Sun,2011-10-30,1:00PM,St. Louis Rams,,New Orleans Saints,boxscore,31,21,323,1,283,2,https://www.pro-football-reference.com/boxscores/201110300ram.htm,LAR,NO,2011_Week8_LAR_vs_NO
Week8,Sun,2011-10-30,1:02PM,Baltimore Ravens,,Arizona Cardinals,boxscore,30,27,405,2,207,1,https://www.pro-football-reference.com/boxscores/201110300rav.htm,BAL,ARI,2011_Week8_BAL_vs_ARI
Week8,Sun,2011-10-30,1:02PM,New York Giants,,Miami Dolphins,boxscore,20,17,402,0,246,1,https://www.pro-football-reference.com/boxscores/201110300nyg.htm,NYG,MIA,2011_Week8_NYG_vs_MIA
Week8,Sun,2011-10-30,1:02PM,Tennessee Titans,,Indianapolis Colts,boxscore,27,10,311,0,399,2,https://www.pro-football-reference.com/boxscores/201110300oti.htm,TEN,IND,2011_Week8_TEN_vs_IND
Week8,Sun,2011-10-30,1:02PM,Houston Texans,,Jacksonville Jaguars,boxscore,24,14,358,2,174,2,https://www.pro-football-reference.com/boxscores/201110300htx.htm,HOU,JAX,2011_Week8_HOU_vs_JAX
Week8,Sun,2011-10-30,1:03PM,Minnesota Vikings,@,Carolina Panthers,boxscore,24,21,361,1,405,2,https://www.pro-football-reference.com/boxscores/201110300car.htm,CAR,MIN,2011_Week8_CAR_vs_MIN
Week8,Sun,2011-10-30,4:05PM,Buffalo Bills,,Washington Redskins,boxscore,23,0,390,2,178,2,https://www.pro-football-reference.com/boxscores/201110300buf.htm,BUF,WAS,2011_Week8_BUF_vs_WAS
Week8,Sun,2011-10-30,4:10PM,Detroit Lions,@,Denver Broncos,boxscore,45,10,376,0,312,3,https://www.pro-football-reference.com/boxscores/201110300den.htm,DEN,DET,2011_Week8_DEN_vs_DET
Week8,Sun,2011-10-30,4:15PM,San Francisco 49ers,,Cleveland Browns,boxscore,20,10,348,0,290,2,https://www.pro-football-reference.com/boxscores/201110300sfo.htm,SF,CLE,2011_Week8_SF_vs_CLE
Week8,Sun,2011-10-30,4:15PM,Pittsburgh Steelers,,New England Patriots,boxscore,25,17,427,1,213,0,https://www.pro-football-reference.com/boxscores/201110300pit.htm,PIT,NE,2011_Week8_PIT_vs_NE
Week8,Sun,2011-10-30,4:16PM,Cincinnati Bengals,@,Seattle Seahawks,boxscore,34,12,252,2,411,2,https://www.pro-football-reference.com/boxscores/201110300sea.htm,SEA,CIN,2011_Week8_SEA_vs_CIN
Week8,Sun,2011-10-30,8:28PM,Philadelphia Eagles,,Dallas Cowboys,boxscore,34,7,495,0,267,1,https://www.pro-football-reference.com/boxscores/201110300phi.htm,PHI,DAL,2011_Week8_PHI_vs_DAL
Week8,Mon,2011-10-31,8:40PM,Kansas City Chiefs,,San Diego Chargers,boxscore,23,20,341,4,447,4,https://www.pro-football-reference.com/boxscores/201110310kan.htm,KC,LAC,2011_Week8_KC_vs_LAC
Week9,Sun,2011-11-06,1:02PM,Atlanta Falcons,@,Indianapolis Colts,boxscore,31,7,432,1,186,2,https://www.pro-football-reference.com/boxscores/201111060clt.htm,IND,ATL,2011_Week9_IND_vs_ATL
Week9,Sun,2011-11-06,1:02PM,Dallas Cowboys,,Seattle Seahawks,boxscore,23,13,442,1,381,3,https://www.pro-football-reference.com/boxscores/201111060dal.htm,DAL,SEA,2011_Week9_DAL_vs_SEA
Week9,Sun,2011-11-06,1:03PM,New York Jets,@,Buffalo Bills,boxscore,27,11,348,2,287,3,https://www.pro-football-reference.com/boxscores/201111060buf.htm,BUF,NYJ,2011_Week9_BUF_vs_NYJ
Week9,Sun,2011-11-06,1:03PM,Houston Texans,,Cleveland Browns,boxscore,30,12,380,1,172,2,https://www.pro-football-reference.com/boxscores/201111060htx.htm,HOU,CLE,2011_Week9_HOU_vs_CLE
Week9,Sun,2011-11-06,1:03PM,Miami Dolphins,@,Kansas City Chiefs,boxscore,31,3,351,0,343,0,https://www.pro-football-reference.com/boxscores/201111060kan.htm,KC,MIA,2011_Week9_KC_vs_MIA
Week9,Sun,2011-11-06,1:03PM,San Francisco 49ers,@,Washington Redskins,boxscore,19,11,326,1,303,3,https://www.pro-football-reference.com/boxscores/201111060was.htm,WAS,SF,2011_Week9_WAS_vs_SF
Week9,Sun,2011-11-06,1:03PM,New Orleans Saints,,Tampa Bay Buccaneers,boxscore,27,16,453,1,365,0,https://www.pro-football-reference.com/boxscores/201111060nor.htm,NO,TB,2011_Week9_NO_vs_TB
Week9,Sun,2011-11-06,4:05PM,Cincinnati Bengals,@,Tennessee Titans,boxscore,24,17,319,0,328,1,https://www.pro-football-reference.com/boxscores/201111060oti.htm,TEN,CIN,2011_Week9_TEN_vs_CIN
