Quarter,Time,Down,ToGo,Location,PHI,NYG,Detail,EPB,EPA
3,15:00,,,PHI 35,21,20,"Caleb Sturgis kicks off 65 yards, touchback",0.000,-0.280
3,15:00,1,10,NYG 20,21,20,Rashad Jennings left guard for no gain (tackle by Mychal Kendricks and Fletcher Cox),0.280,-0.270
3,14:36,2,10,NYG 20,21,20,Eli Manning pass complete short left to Will Tye for 13 yards (tackle by Ed Reynolds and Eric Rowe),-0.270,1.140
3,14:02,1,10,NYG 33,21,20,Rashad Jennings left guard for 21 yards (tackle by Eric Rowe),1.140,2.520
3,13:27,1,10,PHI 46,21,20,Rashad Jennings right tackle for 2 yards (tackle by Beau Allen and Cedric Thornton),2.520,2.250
3,12:49,2,8,PHI 44,21,20,Eli Manning pass incomplete deep left intended for Hakeem Nicks,2.250,1.550
3,12:42,3,8,PHI 44,21,20,Eli Manning pass complete short left to Rueben Randle for 5 yards (tackle by Malcolm Jenkins and Eric Rowe),1.550,0.660
3,12:05,4,3,PHI 39,21,20,Brad Wing punts 36 yards,0.660,0.380
3,11:51,1,10,PHI 3,21,20,Ryan Mathews left guard for 7 yards (tackle by Trevin Wade),-0.380,-0.270
,,,,,,,"NYG challenged the runner was down by contact ruling, and the play was upheld.",,
3,11:22,2,3,PHI 10,21,20,Sam Bradford pass complete deep middle to Zach Ertz for 21 yards (tackle by Brandon Meriweather and Landon Collins),-0.270,1.000
3,11:10,1,10,PHI 31,21,20,Sam Bradford sacked by Robert Ayers for -5 yards,1.000,-0.220
3,10:34,2,15,PHI 26,21,20,Sam Bradford pass complete short left to Darren Sproles for 14 yards (tackle by Trumaine McBride),-0.220,0.960
3,9:56,3,1,PHI 40,21,20,DeMarco Murray right end for 4 yards (tackle by Trumaine McBride and Dominique Rodgers-Cromartie),0.960,1.860
3,9:31,1,10,PHI 44,21,20,"DeMarco Murray left end for 3 yards (tackle by Jasper Brinkley and Trevin Wade). DeMarco Murray fumbles (forced by Jasper Brinkley), recovered by George Selvie at PHI-45 (tackle by Brent Celek)",1.860,-2.590
3,9:20,1,10,PHI 45,21,26,"Eli Manning pass complete deep middle to Rueben Randle for 45 yards, touchdown",2.590,7.000
3,9:20,,,PHI 45,21,27,Josh Brown kicks extra point good,0.000,0.000
3,9:20,,,NYG 35,21,27,"Josh Brown kicks off 65 yards, touchback",0.000,-0.280
3,9:11,1,10,PHI 20,21,27,DeMarco Murray left guard for no gain (tackle by Jason Pierre-Paul and Jasper Brinkley),0.280,-0.270
3,8:32,2,10,PHI 20,21,27,Sam Bradford pass complete short middle to Zach Ertz for 3 yards (tackle by Jasper Brinkley),-0.270,-0.560
3,7:51,3,7,PHI 23,21,27,Sam Bradford pass incomplete short right intended for Jordan Matthews (defended by Trevin Wade),-0.560,-1.830
3,7:41,4,7,PHI 23,21,27,"Donnie Jones punts 43 yards, returned by Odell Beckham for 5 yards (tackle by Trey Burton)",-1.830,-1.530
3,7:32,1,10,NYG 39,21,27,Andre Williams left guard for 5 yards (tackle by DeMeco Ryans),1.530,1.660
3,7:01,2,5,NYG 44,21,27,Eli Manning pass complete short right to Odell Beckham for 7 yards (tackle by E.J. Biggers),1.660,2.320
3,6:33,1,10,PHI 49,21,27,Andre Williams left tackle for 3 yards (tackle by Fletcher Cox),2.320,2.190
3,6:04,2,7,PHI 46,21,27,Andre Williams left guard for 5 yards (tackle by Taylor Hart),2.190,2.150
3,5:24,3,2,PHI 41,21,27,"Penalty on Odell Beckham: False Start, 5 yards (no play)",2.150,1.490
3,5:06,3,7,PHI 46,21,27,Eli Manning pass complete short middle to Odell Beckham for 24 yards (tackle by Ed Reynolds),1.490,4.110
3,4:38,1,10,PHI 22,21,27,Rashad Jennings left guard for 3 yards (tackle by Brandon Graham and Kiko Alonso),4.110,3.970
3,3:59,2,7,PHI 19,21,27,"Eli Manning pass incomplete deep right intended for Odell Beckham (defended by E.J. Biggers). Penalty on E.J. Biggers: Defensive Holding, 5 yards (no play)",3.970,4.650
3,3:50,1,10,PHI 14,27,27,"Eli Manning sacked by Connor Barwin for -7 yards. Eli Manning fumbles (forced by Connor Barwin), recovered by Walter Thurmond at PHI-17 and returned for 83 yards, touchdown",4.650,-7.000
3,3:34,,,NYG 14,28,27,Caleb Sturgis kicks extra point good,0.000,0.000
3,3:34,,,PHI 35,28,27,"Caleb Sturgis kicks off 65 yards, touchback",0.000,-0.280
3,3:34,1,10,NYG 20,28,27,Rashad Jennings right guard for 15 yards (tackle by Chris Maragos),0.280,1.270
3,3:07,1,10,NYG 35,28,27,Rashad Jennings right tackle for 5 yards (tackle by Beau Allen and Cedric Thornton),1.270,1.400
3,2:31,2,5,NYG 40,28,27,Eli Manning pass complete short left to Hakeem Nicks for 19 yards (tackle by Chris Maragos),1.400,2.850
3,1:58,1,10,PHI 41,28,27,Rashad Jennings middle for no gain (tackle by Brandon Bair and Mychal Kendricks),2.850,2.310
3,1:26,2,10,PHI 41,28,27,Eli Manning pass incomplete short middle intended for Rashad Jennings,2.310,1.620
3,1:21,3,10,PHI 41,28,27,Shane Vereen left guard for 3 yards (tackle by Kiko Alonso),1.620,0.720
3,0:41,4,7,PHI 38,28,27,Brad Wing punts 29 yards,0.720,0.380
3,0:31,1,10,PHI 9,28,27,Kenjon Barner right end for 2 yards (tackle by Jay Bromley),-0.380,-0.630
Quarter,Time,Down,ToGo,Location,PHI,NYG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,8,PHI 11,28,27,Sam Bradford pass complete short right to Kenjon Barner for 12 yards (tackle by Jasper Brinkley),-0.630,0.480
4,14:41,1,10,PHI 23,28,27,Kenjon Barner middle for 7 yards (tackle by Jason Pierre-Paul),0.480,0.880
4,14:18,2,3,PHI 30,28,27,Sam Bradford pass complete short right to Kenjon Barner for 2 yards (tackle by Jasper Brinkley),0.880,0.430
4,13:58,3,1,PHI 32,28,27,Sam Bradford pass complete short left to Nelson Agholor for 7 yards (tackle by Prince Amukamara and Jay Bromley),0.430,1.530
4,13:22,1,10,PHI 39,28,27,DeMarco Murray right tackle for 4 yards (tackle by Jasper Brinkley and Landon Collins),1.530,1.530
4,12:43,2,6,PHI 43,28,27,DeMarco Murray left guard for 1 yard (tackle by Jasper Brinkley and Jay Bromley),1.530,0.960
4,12:04,3,5,PHI 44,28,27,Sam Bradford pass complete deep left to Brent Celek for 24 yards (tackle by Jonathan Casillas),0.960,3.450
4,11:24,1,10,NYG 32,28,27,Sam Bradford pass complete short left to Trey Burton for 5 yards (tackle by Jasper Brinkley),3.450,3.580
4,10:42,2,5,NYG 27,28,27,Sam Bradford pass complete short left to Zach Ertz for 4 yards (tackle by Jonathan Casillas),3.580,3.400
4,10:18,3,1,NYG 23,28,27,Kenjon Barner middle for 4 yards (tackle by Jonathan Casillas and Robert Ayers),3.400,4.310
4,9:56,1,10,NYG 19,28,27,Sam Bradford pass complete short right to Nelson Agholor for 16 yards (tackle by Trumaine McBride),4.310,6.510
4,9:28,1,3,NYG 3,34,27,"Sam Bradford pass complete short left to Jordan Matthews for 3 yards, touchdown",6.510,7.000
4,9:28,,,NYG 3,35,27,Caleb Sturgis kicks extra point good,0.000,0.000
4,9:28,,,PHI 35,35,27,"Caleb Sturgis kicks off 65 yards, touchback",0.000,-0.280
4,9:19,1,10,NYG 20,35,27,Eli Manning pass incomplete short middle intended for Rashad Jennings,0.280,-0.270
4,9:15,2,10,NYG 20,35,27,Rashad Jennings middle for 5 yards (tackle by Fletcher Cox),-0.270,-0.300
4,8:40,3,5,NYG 25,35,27,Eli Manning pass complete deep right to Will Tye for 18 yards (tackle by Ed Reynolds),-0.300,1.800
4,8:13,1,10,NYG 43,35,27,Shane Vereen right tackle for 3 yards (tackle by Kiko Alonso and Vinny Curry),1.800,1.660
4,7:38,2,7,NYG 46,35,27,Eli Manning pass complete short left to Rueben Randle for 8 yards (tackle by Eric Rowe),1.660,2.520
4,7:23,1,10,PHI 46,35,27,Rashad Jennings left tackle for 5 yards (tackle by Vinny Curry),2.520,2.650
4,6:42,2,5,PHI 41,35,27,Eli Manning pass incomplete deep right intended for Odell Beckham,2.650,1.950
4,6:33,3,5,PHI 41,35,27,Eli Manning pass complete short right to Odell Beckham for 8 yards (tackle by Kiko Alonso),1.950,3.380
4,5:58,1,10,PHI 33,35,27,Eli Manning pass complete short left to Hakeem Nicks for 5 yards (tackle by Malcolm Jenkins and Mychal Kendricks),3.380,3.510
4,5:20,2,5,PHI 28,35,27,Rashad Jennings right guard for -2 yards (tackle by Brandon Graham),3.510,2.540
4,4:45,3,7,PHI 30,35,27,Eli Manning pass incomplete deep left intended for Rueben Randle,2.540,1.410
4,4:35,4,7,PHI 30,35,30,Josh Brown 48 yard field goal good,1.410,3.000
4,4:35,,,NYG 35,35,30,"Josh Brown kicks off 65 yards, touchback",0.000,-0.280
4,4:30,1,10,PHI 20,35,30,Sam Bradford pass complete short right to Zach Ertz for 9 yards (tackle by Landon Collins),0.280,0.950
4,3:51,2,1,PHI 29,35,30,DeMarco Murray left guard for 6 yards (tackle by Jason Pierre-Paul and Jay Bromley),0.950,1.270
4,3:12,1,10,PHI 35,35,30,Sam Bradford pass complete short left to Jordan Matthews for 6 yards (tackle by Prince Amukamara and Robert Ayers),1.270,1.270
4,2:22,1,10,PHI 35,35,30,Timeout #1 by Philadelphia Eagles,1.270,1.530
4,2:22,2,4,PHI 41,35,30,Sam Bradford pass complete short left to Zach Ertz for 14 yards (tackle by Landon Collins),1.530,1.530
4,2:10,2,4,PHI 41,35,30,Timeout #2 by New York Giants,1.530,2.590
4,2:10,1,10,NYG 45,35,30,DeMarco Murray right guard for 4 yards (tackle by Jason Pierre-Paul and Robert Ayers),2.590,2.580
4,2:00,2,6,NYG 41,35,30,DeMarco Murray left tackle for -2 yards (tackle by Jasper Brinkley),2.580,2.580
4,1:56,2,6,NYG 41,35,30,Timeout #3 by New York Giants,2.580,1.620
4,1:56,3,8,NYG 43,35,30,Sam Bradford pass incomplete deep middle intended for Riley Cooper,1.620,1.620
4,1:51,3,8,NYG 43,35,30,Timeout #2 by Philadelphia Eagles,1.620,0.400
4,1:51,4,8,NYG 43,35,30,"Donnie Jones punts 43 yards, touchback",0.400,-0.280
4,1:43,1,10,NYG 20,35,30,Eli Manning pass complete short middle to Shane Vereen for 11 yards (tackle by Mychal Kendricks),0.280,1.000
4,1:25,1,10,NYG 31,35,30,Eli Manning pass complete short right to Shane Vereen for 8 yards (tackle by E.J. Biggers),1.000,1.540
4,1:07,2,2,NYG 39,35,30,Eli Manning pass incomplete deep left intended for Hakeem Nicks,1.540,0.830
4,1:02,3,2,NYG 39,35,30,Eli Manning pass incomplete short middle intended for Shane Vereen,0.830,-0.780
4,0:58,4,2,NYG 39,35,30,Eli Manning pass complete short middle to Odell Beckham for 3 yards (tackle by Malcolm Jenkins),-0.780,1.730
4,0:44,1,10,NYG 42,35,30,Eli Manning spiked the ball,1.730,1.190
4,0:43,2,10,NYG 42,35,30,Eli Manning pass incomplete short left intended for Shane Vereen,1.190,0.500
4,0:38,3,10,NYG 42,35,30,Eli Manning pass incomplete short middle intended for Myles White,0.500,-0.590
4,0:33,4,10,NYG 42,35,30,Eli Manning pass incomplete short right intended for Will Tye (defended by Mychal Kendricks),-0.590,-2.790
4,0:28,1,10,NYG 42,35,30,Sam Bradford kneels for -1 yards,2.790,2.110
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
