Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Randall Cobb,HOU,4,4,95,1,4,65,16.3,30,7.5,16.3,0,,0,0.0,0,158.3
Will Fuller,HOU,5,4,54,1,4,47,11.8,7,1.8,11.8,0,,0,0.0,0,151.2
Brandin Cooks,HOU,5,3,23,0,1,9,3.0,14,4.7,9.6,1,3.0,0,0.0,0,71.2
Kenny Stills,HOU,4,3,35,0,1,31,10.3,4,1.3,15.3,0,,0,0.0,1,61.5
Jordan Akins,HOU,3,2,28,0,1,13,6.5,15,7.5,6.0,0,,0,0.0,0,96.5
David Johnson,HOU,3,2,23,0,1,19,9.5,4,2.0,6.7,0,,0,0.0,0,89.6
Cullen Gillaspia,HOU,1,1,6,0,,-2,-2.0,8,8.0,-2.0,0,,0,0.0,0,91.7
Darren Fells,HOU,2,0,0,0,,0,,0,,8.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Eric Ebron,PIT,7,5,52,1,3,44,8.8,8,1.6,8.3,0,,0,0.0,0,132.1
James Washington,PIT,7,5,36,0,2,27,5.4,9,1.8,9.7,0,,1,14.3,0,83.0
James Conner,PIT,5,4,40,0,2,5,1.3,35,8.8,3.4,0,,1,20.0,0,100.0
JuJu Smith-Schuster,PIT,5,4,43,1,3,14,3.5,29,7.3,8.6,0,,0,0.0,0,142.1
Vance McDonald,PIT,3,3,35,0,2,9,3.0,26,8.7,3.0,1,3.0,0,0.0,0,115.3
Chase Claypool,PIT,4,1,24,0,1,1,1.0,23,23.0,14.8,2,0.5,0,0.0,0,52.1
Anthony McFarland Jr.,PIT,2,1,7,0,0,-3,-3.0,10,10.0,-0.5,1,1.0,1,50.0,0,58.3
Diontae Johnson,PIT,2,0,0,0,,0,,0,,34.5,0,,0,0.0,0,39.6
