Quarter,Time,Down,ToGo,Location,SDG,KAN,Detail,EPB,EPA
2,6:39,,,,3,20,Timeout #3 by San Diego Chargers,0.000,4.240
2,6:39,1,10,KAN 20,3,20,Philip Rivers pass complete to Antonio Gates for 1 yard (tackle by Patrick Surtain and Derrick Johnson),4.240,3.820
2,5:51,2,9,KAN 19,3,20,Michael Turner left end for 5 yards (tackle by Greg Wesley),3.820,3.890
2,5:12,3,4,KAN 14,3,20,Philip Rivers pass complete to Antonio Gates for 1 yard (tackle by Jimmy Wilkerson),3.890,2.670
2,5:12,4,3,KAN 13,6,20,Nate Kaeding 31 yard field goal good,2.670,3.000
2,,,,SDG 30,6,20,"Nate Kaeding kicks off 70 yards, returned by Dante Hall for 18 yards (tackle by Tim Dobbins)",0.000,0.040
2,4:15,1,10,KAN 18,6,20,"Damon Huard pass incomplete. Penalty on Damon Huard: Intentional Grounding, 13 yards",0.040,-1.730
2,4:10,2,23,KAN 5,6,20,Larry Johnson middle for 5 yards (tackle by Derreck Robinson and Jamal Williams),-1.730,-2.360
2,3:29,3,18,KAN 10,6,20,Larry Johnson right end for 7 yards (tackle by Quentin Jammer),-2.360,-2.320
2,3:19,4,11,KAN 17,6,20,"Dustin Colquitt punts 58 yards, returned by Eric Parker for 2 yards (tackle by Jarrad Page)",-2.320,-0.740
2,3:09,1,10,SDG 27,6,20,Philip Rivers pass complete to Brandon Manumaleuna for 8 yards (tackle by Kawika Mitchell),0.740,1.280
2,2:46,2,2,SDG 35,6,20,LaDainian Tomlinson middle for 10 yards (tackle by Sammy Knight),1.280,1.930
2,2:18,1,10,SDG 45,6,20,Philip Rivers pass incomplete intended for LaDainian Tomlinson,1.930,1.380
2,2:10,2,10,SDG 45,6,20,Philip Rivers pass incomplete intended for LaDainian Tomlinson,1.380,0.700
2,2:06,3,10,SDG 45,6,20,Philip Rivers pass complete to Keenan McCardell for 11 yards (tackle by Lenny Walls),0.700,2.650
2,1:59,1,10,KAN 44,6,20,"Philip Rivers pass incomplete intended for LaDainian Tomlinson. Penalty on LaDainian Tomlinson: Illegal Touch Pass, 5 yards (no play)",2.650,2.320
2,1:52,1,15,KAN 49,6,20,"Philip Rivers sacked by Jared Allen for -10 yards. Philip Rivers fumbles (forced by Jared Allen), recovered by Tamba Hali at SDG-41. Penalty on Jared Allen: Defensive Offside, 5 yards (no play)",2.320,2.650
2,1:46,1,10,KAN 44,6,20,Philip Rivers pass incomplete intended for LaDainian Tomlinson,2.650,2.110
2,1:42,2,10,KAN 44,6,20,Philip Rivers pass complete to LaDainian Tomlinson for 14 yards (tackle by Derrick Johnson),2.110,3.580
2,1:42,1,10,KAN 30,6,20,Philip Rivers spiked the ball,3.580,3.030
2,1:21,2,10,KAN 30,6,20,Philip Rivers pass incomplete intended for Eric Parker,3.030,2.340
2,1:14,3,10,KAN 30,6,20,LaDainian Tomlinson for 2 yards,2.340,1.590
2,1:14,4,8,KAN 28,6,20,Nate Kaeding 47 yard field goal no good,1.590,-1.400
2,1:02,1,10,KAN 37,6,20,Larry Johnson middle for 2 yards (tackle by Shawne Merriman),1.400,1.130
2,0:34,,,,6,20,Timeout #1 by Kansas City Chiefs,0.000,1.130
2,0:34,2,8,KAN 39,6,20,Larry Johnson left end for 1 yard (tackle by Shawne Merriman),1.130,0.560
Quarter,Time,Down,ToGo,Location,SDG,KAN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SDG 30,6,20,"Nate Kaeding kicks off 65 yards, returned by Dante Hall for 21 yards (tackle by Kassim Osgood)",0.000,0.670
3,14:54,1,10,KAN 26,6,20,Larry Johnson middle for 3 yards (tackle by Randall Godfrey),0.670,0.540
3,14:17,2,7,KAN 29,6,20,Larry Johnson middle for 4 yards (tackle by Shawne Merriman and Donnie Edwards),0.540,0.370
3,13:32,3,3,KAN 33,6,20,Damon Huard pass incomplete intended for Tony Gonzalez (defended by Marques Harris),0.370,-1.180
3,13:27,4,3,KAN 33,6,20,"Penalty on Kris Griffin: False Start, 5 yards (no play)",-1.180,-1.500
3,13:27,4,8,KAN 28,6,20,"Dustin Colquitt punts 52 yards, returned by Eric Parker for 50 yards (tackle by Dustin Colquitt)",-1.500,-3.580
3,13:11,1,10,KAN 30,6,20,LaDainian Tomlinson left end for 8 yards (tackle by Patrick Surtain),3.580,4.110
3,12:34,2,2,KAN 22,6,20,Brandon Manumaleuna left tackle for 1 yard (tackle by Jared Allen),4.110,3.530
3,11:54,3,1,KAN 21,6,20,Philip Rivers middle for 2 yards (tackle by Ron Edwards),3.530,4.310
3,11:19,1,10,KAN 19,6,20,Philip Rivers pass complete to Keenan McCardell for 18 yards (tackle by Ty Law),4.310,6.970
3,10:48,1,1,KAN 1,6,20,Philip Rivers middle for no gain (tackle by Kawika Mitchell),6.970,5.910
3,10:13,2,1,KAN 1,6,20,LaDainian Tomlinson middle for no gain (tackle by Kendrell Bell),5.910,5.170
3,9:32,3,1,KAN 1,12,20,"Philip Rivers pass complete to Antonio Gates for 1 yard, touchdown",5.170,7.000
3,,,,KAN 2,13,20,Nate Kaeding kicks extra point good,0.000,0.000
3,,,,SDG 30,13,20,"Nate Kaeding kicks off 75 yards, returned by Dante Hall for 16 yards (tackle by Clinton Hart)",0.000,-0.370
3,9:24,1,10,KAN 11,13,20,Damon Huard pass complete to Larry Johnson for 14 yards (tackle by Donnie Edwards),-0.370,0.610
3,8:40,1,10,KAN 25,13,20,Larry Johnson middle for 7 yards (tackle by Donnie Edwards),0.610,1.010
3,8:06,2,3,KAN 32,13,20,Larry Johnson right end for 4 yards (tackle by Shawne Merriman),1.010,1.330
3,7:26,1,10,KAN 36,13,20,Damon Huard pass complete to Kris Wilson for 2 yards (tackle by Jacques Cesaire and Donnie Edwards),1.330,1.060
3,6:42,2,8,KAN 38,13,20,Damon Huard pass complete to Tony Gonzalez for 17 yards (tackle by Marlon McCree),1.060,2.590
3,5:53,1,10,SDG 45,13,20,Eddie Kennison for no gain,2.590,2.040
3,5:14,2,10,SDG 45,13,20,Damon Huard pass complete to Dante Hall for 9 yards (tackle by Carlos Polk),2.040,2.540
3,4:36,3,1,SDG 36,13,20,Larry Johnson middle for 2 yards (tackle by Carlos Polk and Derreck Robinson),2.540,3.310
3,3:50,1,10,SDG 34,13,20,Damon Huard pass incomplete intended for Samie Parker (defended by Shawne Merriman),3.310,2.770
3,3:46,2,10,SDG 34,13,20,Larry Johnson middle for 22 yards (tackle by Marlon McCree),2.770,4.780
3,3:02,1,10,SDG 12,13,20,Damon Huard pass incomplete intended for Dante Hall,4.780,4.100
3,2:59,2,10,SDG 12,13,20,Larry Johnson left end for 2 yards (tackle by Antonio Cromartie and Derreck Robinson),4.100,3.480
3,2:17,3,8,SDG 10,13,20,Damon Huard pass complete to Eddie Kennison for 9 yards (tackle by Quentin Jammer and Stephen Cooper),3.480,6.970
3,1:37,1,1,SDG 1,13,26,"Larry Johnson middle for 1 yard, touchdown",6.970,7.000
3,,,,SDG 2,13,27,Lawrence Tynes kicks extra point good,0.000,0.000
3,,,,KAN 30,13,27,"Lawrence Tynes kicks off 50 yards, returned by Brandon Manumaleuna for 14 yards (tackle by Michael Bragg)",0.000,1.200
3,1:26,1,10,SDG 34,13,27,Philip Rivers pass complete to LaDainian Tomlinson for 11 yards (tackle by Ty Law and Derrick Johnson),1.200,1.930
3,0:53,1,10,SDG 45,13,27,Philip Rivers sacked by Ron Edwards and Kawika Mitchell for -5 yards,1.930,0.710
3,0:07,2,15,SDG 40,13,27,LaDainian Tomlinson for 16 yards (tackle by Patrick Surtain),0.710,2.650
Quarter,Time,Down,ToGo,Location,SDG,KAN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,KAN 44,13,27,LaDainian Tomlinson middle for -1 yards (tackle by Jimmy Wilkerson),2.650,1.980
4,14:17,2,11,KAN 45,13,27,Philip Rivers pass complete to Antonio Gates for 8 yards (tackle by Greg Wesley),1.980,2.350
4,13:28,3,3,KAN 37,13,27,Philip Rivers pass incomplete intended for Antonio Gates,2.350,0.790
4,13:23,4,3,KAN 37,19,27,"Philip Rivers pass complete to LaDainian Tomlinson for 37 yards, touchdown",0.790,7.000
4,,,,KAN 2,20,27,Nate Kaeding kicks extra point good,0.000,0.000
4,,,,SDG 30,,,"Nate Kaeding kicks off 65 yards, returned by Dante Hall for 14 yards (tackle by Antonio Cromartie)",,
4,13:10,1,10,KAN 19,20,27,Larry Johnson right end for no gain (tackle by Donnie Edwards and Luis Castillo),0.150,-0.390
4,12:31,2,10,KAN 19,20,27,Damon Huard pass complete to Tony Gonzalez for 27 yards (tackle by Terrence Kiel),-0.390,1.990
4,11:50,1,10,KAN 46,20,27,--,1.990,1.720
4,11:06,2,8,KAN 48,20,27,Larry Johnson for 1 yard (tackle by Derreck Robinson),1.720,1.160
4,10:22,3,7,KAN 49,20,27,Damon Huard pass incomplete intended for Samie Parker,1.160,-0.130
4,10:18,4,7,KAN 49,20,27,"Dustin Colquitt punts 36 yards, fair catch by Eric Parker",-0.130,0.220
4,10:10,1,10,SDG 15,20,27,LaDainian Tomlinson middle for 19 yards (tackle by Kendrell Bell),-0.220,1.200
4,9:29,1,10,SDG 34,20,27,LaDainian Tomlinson middle for no gain (tackle by James Reed),1.200,0.660
4,8:59,2,10,SDG 34,20,27,Philip Rivers pass incomplete intended for Antonio Gates (defended by Jimmy Wilkerson),0.660,-0.030
4,8:55,3,10,SDG 34,20,27,Philip Rivers pass incomplete intended for Antonio Gates,-0.030,-1.110
,,,,,,,"KAN challenged the ruling, and the original play was overturned.",,
4,8:47,4,10,SDG 34,20,27,"Mike Scifres punts 51 yards. Penalty on Clinton Hart: Ineligible Downfield Kic, 5 yards (no play)",-1.110,-1.440
4,8:36,4,15,SDG 29,20,27,"Mike Scifres punts 47 yards, fair catch by Dante Hall",-1.440,-0.540
4,8:28,1,10,KAN 24,20,27,Larry Johnson middle for 5 yards (tackle by Randall Godfrey),0.540,0.670
4,7:48,2,5,KAN 29,20,27,Damon Huard pass incomplete intended for Larry Johnson,0.670,-0.030
4,7:44,3,5,KAN 29,20,27,"Damon Huard sacked by Marques Harris for -9 yards. Damon Huard fumbles (forced by Marques Harris), recovered by Luis Castillo at KAN-23 (tackle by Kevin Sampson)",-0.030,-4.040
4,7:36,1,10,KAN 23,20,27,Michael Turner left end for 2 yards (tackle by Kawika Mitchell and Sammy Knight),4.040,3.770
4,6:50,2,8,KAN 21,20,27,Philip Rivers pass complete to Antonio Gates for 3 yards (tackle by Kendrell Bell),3.770,3.490
4,6:02,3,5,KAN 18,20,27,"Philip Rivers pass incomplete intended for Keenan McCardell. Penalty on Ty Law: Defensive Pass Interfere, 17 yards (no play)",3.490,6.970
4,5:57,1,1,KAN 1,20,27,LaDainian Tomlinson middle for no gain (tackle by Keyaron Fox),6.970,5.910
4,5:19,2,1,KAN 1,20,27,Philip Rivers pass incomplete intended for Antonio Gates,5.910,5.170
4,5:15,3,1,KAN 1,26,27,"LaDainian Tomlinson pass complete to Brandon Manumaleuna for 1 yard, touchdown",5.170,7.000
4,,,,KAN 2,27,27,Nate Kaeding kicks extra point good,0.000,0.000
4,,,,SDG 30,27,27,"Nate Kaeding kicks off 59 yards, muffed catch by Dante Hall, recovered by Dante Hall and returned for no gain",0.000,-0.370
4,5:10,1,10,KAN 11,27,27,Larry Johnson left end for 13 yards (tackle by Terrence Kiel),-0.370,0.540
4,4:24,1,10,KAN 24,27,27,Larry Johnson middle for 6 yards (tackle by Randall Godfrey and Jamal Williams),0.540,0.810
4,3:45,2,4,KAN 30,27,27,Larry Johnson middle for 3 yards (tackle by Luis Castillo),0.810,0.500
4,3:02,3,1,KAN 33,27,27,Damon Huard pass complete to Samie Parker for 15 yards (tackle by Terrence Kiel),0.500,2.130
4,2:55,1,10,KAN 48,27,27,Larry Johnson middle for 2 yards (tackle by Donnie Edwards),2.130,1.850
4,2:15,2,8,,27,27,Damon Huard sacked by Donnie Edwards and Derreck Robinson for -5 yards,1.850,0.500
4,2:00,3,13,KAN 45,27,27,Damon Huard pass incomplete intended for Tony Gonzalez,0.500,-0.390
4,1:56,4,13,KAN 45,27,27,"Dustin Colquitt punts 34 yards, fair catch by Eric Parker",-0.390,-0.340
4,1:48,1,10,SDG 21,27,27,LaDainian Tomlinson middle for 8 yards (tackle by Ron Edwards),0.340,0.880
4,1:20,2,2,SDG 29,27,27,Philip Rivers pass complete to Eric Parker for 18 yards,0.880,2.060
4,1:15,1,10,SDG 47,27,27,"Philip Rivers pass incomplete intended for Eric Parker. Penalty on Shane Olivea: Offensive Holding, 10 yards (no play)",2.060,1.400
4,1:10,1,20,SDG 37,27,27,Philip Rivers pass complete to LaDainian Tomlinson for 8 yards (tackle by Greg Wesley),1.400,1.250
4,1:03,2,12,SDG 45,27,27,Philip Rivers sacked by Jared Allen for -1 yards,1.250,0.430
4,0:52,,,,27,27,Timeout #1 by San Diego Chargers,0.000,0.430
4,0:52,3,13,SDG 44,27,27,Philip Rivers sacked by Tamba Hali for -1 yards,0.430,-0.520
4,0:43,,,,27,27,Timeout #1 by Kansas City Chiefs,0.000,-0.520
4,0:42,4,14,SDG 43,27,27,Mike Scifres punts 39 yards,-0.520,-0.040
4,0:33,1,10,KAN 18,27,27,Damon Huard pass complete to Larry Johnson for 15 yards (tackle by Clinton Hart),0.040,1.140
4,0:25,1,10,KAN 33,27,27,Damon Huard pass complete to Tony Gonzalez for 19 yards (tackle by Clinton Hart and Drayton Florence),1.140,2.390
4,0:18,,,,27,27,Timeout #2 by Kansas City Chiefs,0.000,2.390
4,0:18,1,10,SDG 48,27,27,Damon Huard pass complete to Tony Gonzalez for 18 yards (tackle by Marlon McCree),2.390,3.580
4,0:11,,,,27,27,Timeout #3 by Kansas City Chiefs,0.000,0.000
4,0:11,,,,27,27,Timeout #2 by San Diego Chargers,0.000,3.580
4,0:11,1,10,SDG 30,27,27,"Penalty on Kris Wilson: False Start, 5 yards (no play)",3.580,3.250
4,0:11,1,15,SDG 35,27,30,Lawrence Tynes 53 yard field goal good,3.250,3.000
4,,,,KAN 30,27,30,"Lawrence Tynes kicks off 51 yards, returned by Lorenzo Neal for -2 yards (tackle by Boomer Grigsby)",0.000,0.940
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
