Quarter,Time,Down,ToGo,Location,IND,JAX,Detail,EPB,EPA
2,11:45,4,16,IND 38,0,7,"Matt Haack punts 53 yards, returned by Jamal Agnew for 12 yards (tackle by Grant Stuard and Nick Cross)",-0.850,-0.340
2,11:32,1,10,JAX 21,0,7,Trevor Lawrence pass complete short left to Marvin Jones for 13 yards (tackle by Rodney McLeod),0.340,1.200
2,10:59,1,10,JAX 34,0,7,James Robinson up the middle for 2 yards (tackle by Rodney McLeod and Zaire Franklin),1.200,0.930
2,10:24,2,8,JAX 36,0,7,Trevor Lawrence pass complete short middle to Christian Kirk for 6 yards (tackle by Rodney McLeod),0.930,1.030
2,9:47,3,2,JAX 42,0,7,James Robinson up the middle for 5 yards (tackle by Zaire Franklin),1.030,2.060
2,9:04,1,10,JAX 47,0,7,"James Robinson left end for no gain (tackle by Zaire Franklin). Penalty on Cam Robinson: Offensive Holding, 10 yards (accepted) (no play)",2.060,1.400
2,8:41,1,20,JAX 37,0,7,Trevor Lawrence pass complete deep left to Christian Kirk for 26 yards (tackle by Rodney McLeod),1.400,3.120
2,8:02,1,10,IND 37,0,13,"James Robinson up the middle for 37 yards, touchdown",3.120,7.000
2,7:52,,,IND 15,0,14,Riley Patterson kicks extra point good,0.000,0.000
2,7:52,,,JAX 35,0,14,"Riley Patterson kicks off 62 yards, returned by Isaiah Rodgers for 19 yards (tackle by Shaquille Quarterman and Chad Muma)",0.000,0.410
2,7:44,1,10,IND 22,0,14,Jonathan Taylor left end for no gain (tackle by Adam Gotsis),0.410,-0.130
2,7:05,2,10,IND 22,0,14,"Penalty on Matt Pryor: False Start, 5 yards (accepted) (no play)",-0.130,-0.940
2,6:45,2,15,IND 17,0,14,Matt Ryan pass complete short middle to Mo Alie-Cox for 9 yards (tackle by Foyesade Oluokun and Devin Lloyd),-0.940,-0.290
2,6:03,3,6,IND 26,0,14,Matt Ryan pass incomplete short middle intended for Dezmon Patmon,-0.290,-1.630
2,5:56,4,6,IND 26,0,14,"Matt Haack punts 44 yards, returned by Jamal Agnew for -5 yards (tackle by Tony Brown)",-1.630,-0.610
2,5:43,1,10,JAX 25,0,14,Trevor Lawrence pass complete short right to Travis Etienne for 14 yards (tackle by Brandon Facyson),0.610,1.530
2,5:02,1,10,JAX 39,0,14,Trevor Lawrence pass complete short right to Marvin Jones for 8 yards (tackle by Stephon Gilmore),1.530,2.070
2,4:21,2,2,JAX 47,0,14,James Robinson up the middle for 3 yards (tackle by Kenny Moore),2.070,2.260
2,3:44,1,10,JAX 50,0,14,James Robinson left end for 2 yards (tackle by Grover Stewart),2.260,1.980
2,3:03,2,8,IND 48,0,14,Trevor Lawrence pass incomplete short left intended for Marvin Jones,1.980,1.290
2,3:00,3,8,IND 48,0,14,Trevor Lawrence pass complete short right to Evan Engram for 8 yards (tackle by Stephon Gilmore),1.290,2.920
2,2:22,1,10,IND 40,0,14,Jamal Agnew left end for -1 yards (tackle by DeForest Buckner),2.920,2.240
2,2:00,2,11,IND 41,0,14,Trevor Lawrence pass incomplete deep left intended for Jamal Agnew,2.240,1.550
2,1:53,3,11,IND 41,0,14,Trevor Lawrence pass complete short left to Travis Etienne for 7 yards (tackle by Bobby Okereke),1.550,1.080
2,1:48,4,4,IND 34,0,17,Riley Patterson 52 yard field goal good,1.080,3.000
2,1:43,,,JAX 35,0,17,"Riley Patterson kicks off 65 yards, touchback.",0.000,0.610
2,1:43,1,10,IND 25,0,17,Matt Ryan pass complete short right to Nyheim Hines for 5 yards (tackle by Shaquill Griffin),0.610,0.740
2,1:24,2,5,IND 30,0,17,Matt Ryan pass complete short middle to Ashton Dulin for 12 yards (tackle by Rayshawn Jenkins),0.740,1.730
2,1:06,1,10,IND 42,0,17,"Penalty on Mike Strachan: False Start, 5 yards (accepted) (no play)",1.730,1.400
2,0:57,1,15,IND 37,0,17,Matt Ryan sacked by Arden Key for -8 yards,1.400,-0.570
2,0:29,2,23,IND 29,0,17,Matt Ryan pass complete short middle to Ashton Dulin for 10 yards (tackle by Rayshawn Jenkins),-0.570,0.100
2,0:24,,,,,,Timeout #2 by Indianapolis Colts,,
2,0:24,3,13,IND 39,0,17,"Matt Ryan pass complete short right to Kylen Granson for 6 yards (tackle by Devin Lloyd). Penalty on Braden Smith: False Start, 5 yards (declined)",0.100,-0.390
2,0:18,4,7,IND 45,0,17,"Matt Haack punts 38 yards, fair catch by Jamal Agnew at JAC-17",-0.390,0.060
2,0:12,1,10,JAX 17,0,17,Trevor Lawrence kneels for -1 yards,-0.060,-0.730
Quarter,Time,Down,ToGo,Location,IND,JAX,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,IND 35,0,17,"Chase McLaughlin kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,JAX 25,0,17,James Robinson right end for -1 yards (tackle by Zaire Franklin),0.610,-0.070
3,14:23,2,11,JAX 24,0,17,Trevor Lawrence pass complete short right to Zay Jones for 5 yards (tackle by Stephon Gilmore),-0.070,-0.100
3,13:51,3,6,JAX 29,0,17,Trevor Lawrence pass complete short right to Evan Engram for 11 yards (tackle by Stephon Gilmore),-0.100,1.600
3,13:12,1,10,JAX 40,0,17,Travis Etienne right end for 2 yards (tackle by Bobby Okereke and DeForest Buckner),1.600,1.320
3,12:35,2,8,JAX 42,0,17,Trevor Lawrence pass complete short right to James Robinson for 10 yards (tackle by Stephon Gilmore),1.320,2.390
3,11:55,1,10,IND 48,0,17,James Robinson up the middle for -2 yards (tackle by E.J. Speed),2.390,1.580
3,11:12,2,12,IND 50,0,17,Trevor Lawrence pass complete short middle to James Robinson for 4 yards (tackle by Zaire Franklin),1.580,1.420
3,10:28,3,8,IND 46,0,17,Trevor Lawrence pass incomplete short right intended for Evan Engram (defended by Stephon Gilmore),1.420,0.200
3,10:20,4,8,IND 46,0,17,"Penalty on Chris Claybrooks: False Start, 5 yards (accepted) (no play)",0.200,-0.130
3,10:20,4,13,JAX 49,0,17,"Logan Cooke punts 51 yards, touchback.",-0.130,-0.280
3,10:09,1,10,IND 20,0,17,Matt Ryan pass complete short left to Jonathan Taylor for 9 yards (tackle by Foyesade Oluokun),0.280,0.950
3,9:32,2,1,IND 29,0,17,Jonathan Taylor up the middle for 5 yards (tackle by Travon Walker),0.950,1.200
3,9:03,1,10,IND 34,0,17,Matt Ryan pass incomplete deep right intended for Dezmon Patmon,1.200,0.660
3,8:56,2,10,IND 34,0,17,Matt Ryan pass complete short middle to Dezmon Patmon for 7 yards (tackle by Shaquill Griffin),0.660,0.890
3,8:15,3,3,IND 41,0,17,Matt Ryan pass incomplete short left intended for Mo Alie-Cox (defended by Foyesade Oluokun),0.890,-0.650
3,8:10,4,3,IND 41,0,17,Matt Haack punts 51 yards downed by Isaiah Rodgers,-0.650,0.380
3,7:59,1,10,JAX 8,0,17,Trevor Lawrence pass complete short right to Evan Engram for 12 yards (tackle by E.J. Speed),-0.380,0.280
3,7:18,1,10,JAX 20,0,17,James Robinson left end for no gain (tackle by Yannick Ngakoue),0.280,-0.270
3,6:41,2,10,JAX 20,0,17,Trevor Lawrence pass complete short left to Christian Kirk for 10 yards (tackle by Nick Cross),-0.270,0.940
3,6:06,1,10,JAX 30,0,17,Trevor Lawrence left end for 8 yards (tackle by Zaire Franklin),0.940,1.470
3,5:30,2,2,JAX 38,0,17,Trevor Lawrence pass complete short middle to Travis Etienne for 12 yards (tackle by Bobby Okereke and Julian Blackmon),1.470,2.260
3,4:48,1,10,JAX 50,0,17,Trevor Lawrence pass complete short middle to Christian Kirk for 21 yards (tackle by Brandon Facyson),2.260,3.640
3,4:08,1,10,IND 29,0,17,"Trevor Lawrence pass incomplete deep right intended for Evan Engram. Penalty on Nick Cross: Defensive Holding, 5 yards (accepted) (no play)",3.640,3.970
3,4:00,1,10,IND 24,0,17,James Robinson up the middle for 5 yards (tackle by Nick Cross and Grover Stewart),3.970,4.120
3,3:19,2,5,IND 19,0,17,James Robinson up the middle for 5 yards (tackle by Nick Cross),4.120,4.650
3,2:50,1,10,IND 14,0,17,James Robinson up the middle for no gain (tackle by Zaire Franklin),4.650,4.000
3,2:15,2,10,IND 14,0,17,"James Robinson for no gain (tackle by Julian Blackmon). Penalty on Dayo Odeyingbo: Defensive Offside, 5 yards (accepted) (no play)",4.000,4.900
3,1:50,2,5,IND 9,0,17,Trevor Lawrence left end for 4 yards (tackle by Bobby Okereke),4.900,4.960
3,1:06,3,1,IND 5,0,17,James Robinson up the middle for no gain (tackle by Zaire Franklin and Rodney McLeod),4.960,3.030
3,0:22,,,,,,Timeout #1 by Jacksonville Jaguars,,
3,0:22,4,1,IND 5,0,23,"Trevor Lawrence pass complete short right to Christian Kirk for 5 yards, touchdown",3.030,7.000
3,0:17,,,IND 15,0,24,Riley Patterson kicks extra point good,0.000,0.000
3,0:17,,,JAX 35,0,24,"Riley Patterson kicks off 66 yards, returned by Isaiah Rodgers for 24 yards (tackle by Chad Muma)",0.000,0.480
3,0:10,1,10,IND 23,0,24,Jonathan Taylor up the middle for 21 yards (tackle by Andre Cisco),0.480,1.860
Quarter,Time,Down,ToGo,Location,IND,JAX,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,IND 44,0,24,Matt Ryan pass incomplete short left intended for Ashton Dulin (defended by Rayshawn Jenkins),1.860,1.320
4,14:57,2,10,IND 44,0,24,Matt Ryan pass complete short left to Ashton Dulin for 8 yards (tackle by Foyesade Oluokun),1.320,1.690
4,14:05,3,2,JAX 48,0,24,Jonathan Taylor up the middle for 21 yards (tackle by Andre Cisco and Shaquill Griffin),1.690,3.780
4,13:56,1,10,JAX 27,0,24,"Matt Ryan sacked by Adam Gotsis for -4 yards Penalty on IND: Illegal Formation, 5 yards (declined)",3.780,2.690
4,13:31,2,14,JAX 31,0,24,Matt Ryan pass complete deep left to Mike Strachan for 23 yards (tackle by Tyson Campbell),2.690,5.370
4,12:47,1,8,JAX 8,0,24,Jonathan Taylor up the middle for 2 yards (tackle by Foyesade Oluokun and K'Lavon Chaisson) (no play),5.370,6.280
4,12:28,1,4,JAX 4,0,24,Matt Ryan pass incomplete short left intended for Mo Alie-Cox (defended by Rayshawn Jenkins),6.280,5.340
4,12:20,,,,,,Timeout #1 by Indianapolis Colts,,
4,12:20,2,4,JAX 4,0,24,Matt Ryan sacked by Roy Robertson-Harris for -8 yards,5.340,3.100
4,11:35,3,12,JAX 12,0,24,"Matt Ryan pass complete short right to Kylen Granson for no gain (tackle by Shaquill Griffin and Tyson Campbell). Penalty on Parris Campbell: Offensive Pass Interference, 10 yards (accepted) (no play)",3.100,2.080
4,11:22,3,22,JAX 22,0,24,Matt Ryan pass complete short left to Nyheim Hines for 9 yards (tackle by Devin Lloyd and Darious Williams),2.080,2.570
4,10:41,4,13,JAX 13,0,24,Matt Ryan pass incomplete right intended for Mike Strachan (defended by Shaquill Griffin),2.570,0.320
4,10:29,1,10,JAX 13,0,24,James Robinson up the middle for -1 yards (tackle by E.J. Speed),-0.320,-0.850
4,9:56,2,11,JAX 12,0,24,Trevor Lawrence pass complete short middle to Evan Engram for 5 yards (tackle by Zaire Franklin),-0.850,-0.940
4,9:18,3,6,JAX 17,0,24,Trevor Lawrence pass complete short right to Evan Engram for 3 yards (tackle by Bobby Okereke),-0.940,-2.030
4,8:34,4,3,JAX 20,0,24,"Logan Cooke punts 55 yards, returned by Keke Coutee for 8 yards (tackle by Andrew Wingard and Chad Muma)",-2.030,-1.140
4,8:21,1,10,IND 33,0,24,Matt Ryan pass complete short middle to Dezmon Patmon for 17 yards (tackle by Tyson Campbell),1.140,2.260
4,7:59,1,10,IND 50,0,24,Matt Ryan pass incomplete short right,2.260,1.710
4,7:53,2,10,IND 50,0,24,Matt Ryan pass complete deep right to Ashton Dulin for 39 yards (tackle by Andre Cisco),1.710,4.840
4,7:15,1,10,JAX 11,0,24,Jonathan Taylor up the middle for 3 yards (tackle by Travon Walker and Rayshawn Jenkins),4.840,4.700
4,6:41,2,7,JAX 8,0,24,Matt Ryan pass incomplete short right intended for Mike Strachan (defended by Devin Lloyd),4.700,3.760
4,6:29,3,7,JAX 8,0,24,Matt Ryan pass incomplete short left intended for Parris Campbell,3.760,2.960
4,6:23,4,7,JAX 8,0,24,Matt Ryan pass incomplete short right intended for Dezmon Patmon (defended by Rayshawn Jenkins),2.960,0.380
4,6:16,1,10,JAX 9,0,24,James Robinson up the middle for 1 yard (tackle by Kwity Paye),-0.380,-0.710
4,5:33,2,9,JAX 10,0,24,James Robinson left end for 1 yard (tackle by Grover Stewart),-0.710,-1.190
4,5:27,,,,,,Timeout #2 by Indianapolis Colts,,
4,5:27,3,8,JAX 11,0,24,Trevor Lawrence pass incomplete short right intended for Zay Jones (defended by Brandon Facyson),-1.190,-2.490
4,5:22,4,8,JAX 11,0,24,"Logan Cooke punts 42 yards, returned by Keke Coutee for 11 yards (tackle by Andrew Wingard)",-2.490,-2.790
4,5:12,1,10,JAX 42,0,24,Nyheim Hines up the middle for no gain (tackle by K'Lavon Chaisson and Devin Lloyd),2.790,2.240
4,4:33,2,10,JAX 42,0,24,Matt Ryan pass short left (defended by Folorunso Fatukasi) intended for Dezmon Patmon is intercepted by Devin Lloyd at JAC-33 and returned for 13 yards (tackle by Nyheim Hines),2.240,-1.990
4,4:24,1,10,JAX 46,0,24,Jamal Agnew right end for 2 yards (tackle by Bobby Okereke),1.990,1.720
4,3:39,2,8,JAX 48,0,24,James Robinson up the middle for 3 yards (tackle by Grover Stewart and Kenny Moore),1.720,1.420
4,3:32,,,,,,Timeout #3 by Indianapolis Colts,,
4,3:32,3,5,IND 49,0,24,James Robinson right end for no gain (tackle by Yannick Ngakoue and DeForest Buckner),1.420,0.000
4,2:47,4,5,IND 49,0,24,Logan Cooke punts 40 yards,0.000,0.320
4,2:37,1,10,IND 13,0,24,Matt Ryan pass deep left intended for Parris Campbell is intercepted by Andre Cisco at IND-35 and returned for 1 yard,-0.320,-3.310
4,2:31,1,10,IND 34,0,24,James Robinson up the middle for -1 yards (tackle by Rodney McLeod and Kwity Paye),3.310,2.640
4,2:00,2,11,IND 35,0,24,Travis Etienne right end for 2 yards (tackle by Bobby Okereke),2.640,2.210
4,1:16,3,9,IND 33,0,24,Travis Etienne up the middle for 4 yards (tackle by DeForest Buckner and Zaire Franklin),2.210,1.540
4,0:29,,,,,,Timeout #2 by Jacksonville Jaguars,,
4,0:29,4,5,IND 29,0,24,Travis Etienne right end for 4 yards (tackle by E.J. Speed),1.540,-0.610
4,0:21,1,10,IND 25,0,24,Deon Jackson right end for 1 yard (tackle by Andre Cisco),0.610,0.200
4,0:14,2,9,IND 26,0,24,Deon Jackson right end for -4 yards (tackle by Roy Robertson-Harris),0.200,-1.020
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
