#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,14:44,CIN 47,3,1:05,17,Fumble
2,1,10:48,CAR 4,3,1:54,2,Punt
3,1,4:21,CAR 26,6,3:03,23,Punt
4,1,0:11,CIN 21,1,0:05,0,Interception
5,2,7:33,CAR 2,3,2:10,6,Punt
6,2,1:10,CAR 28,3,0:28,-8,Fumble
7,3,15:00,CAR 24,3,1:25,4,Punt
8,3,11:39,CAR 25,8,3:23,75,Touchdown
9,3,3:49,CAR 11,3,1:05,9,Punt
10,4,14:53,CAR 20,3,1:32,4,Punt
11,4,11:31,CAR 16,5,2:27,26,Fumble
12,4,8:11,CAR 20,9,4:08,40,Downs
13,4,2:18,CAR 4,8,0:53,79,Downs
