Quarter,Time,Down,ToGo,Location,PIT,CLE,Detail,EPB,EPA
1,3:54,2,8,CLE 21,3,3,Fozzy Whittaker right tackle for 2 yards (tackle by Troy Polamalu),-0.060,-0.550
1,3:13,3,6,CLE 23,3,3,Jason Campbell pass complete short left to Jordan Cameron for 16 yards (tackle by Lawrence Timmons),-0.550,1.530
1,2:42,1,10,CLE 39,3,3,Willis McGahee right guard for 4 yards (tackle by Al Woods),1.530,1.530
1,2:01,2,6,CLE 43,3,3,Willis McGahee left guard for 3 yards (tackle by Vince Williams),1.530,1.220
1,1:16,3,3,CLE 46,3,3,Jason Campbell pass complete short right to Chris Ogbonnaya for 11 yards (tackle by Lawrence Timmons),1.220,2.720
1,0:29,1,10,PIT 43,3,3,Chris Ogbonnaya right guard for 3 yards (tackle by Evander Hood and Al Woods),2.720,2.580
Quarter,Time,Down,ToGo,Location,PIT,CLE,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,7,PIT 40,3,3,Jason Campbell pass complete short right to Fozzy Whittaker for 5 yards (tackle by Ryan Clark),2.580,2.540
2,14:16,3,2,PIT 35,3,3,Jason Campbell sacked by Cameron Heyward for -7 yards,2.540,0.460
2,13:31,4,9,PIT 42,3,3,"Spencer Lanning punts 35 yards. Penalty on Curtis Brown: Offensive Holding, 3 yards",0.460,0.380
2,13:22,1,10,PIT 4,3,3,Le'Veon Bell right guard for 4 yards (tackle by Ahtyba Rubin and Tashaun Gipson),-0.380,-0.490
2,12:39,2,6,PIT 8,3,3,Le'Veon Bell right guard for 4 yards (tackle by D'Qwell Jackson and Ishmaa'ily Kitchen),-0.490,-0.480
2,11:53,3,2,PIT 12,3,3,Ben Roethlisberger pass incomplete short right intended for Heath Miller (defended by D'Qwell Jackson),-0.480,-2.490
2,11:50,4,2,PIT 12,3,3,Mat McBriar punts 41 yards,-2.490,-2.060
2,11:38,1,10,CLE 47,3,3,Chris Ogbonnaya left tackle for 10 yards (tackle by Vince Williams),2.060,2.720
2,10:57,1,10,PIT 43,3,3,Jason Campbell pass complete short left to Jordan Cameron for 4 yards (tackle by Lawrence Timmons),2.720,2.720
2,10:15,2,6,PIT 39,3,3,"Penalty on Alex Mack: False Start, 5 yards (no play)",2.720,2.040
2,9:57,2,11,PIT 44,3,3,Jason Campbell pass incomplete short left intended for Chris Ogbonnaya,2.040,1.360
2,9:53,3,11,PIT 44,3,3,Jason Campbell pass incomplete short right intended for Jordan Cameron (defended by Troy Polamalu),1.360,0.330
2,9:47,4,11,PIT 44,3,3,"Spencer Lanning punts 34 yards, out of bounds",0.330,0.380
2,9:41,1,10,PIT 10,3,3,Ben Roethlisberger pass complete short left to Antonio Brown for 4 yards (tackle by Tank Carder),-0.380,-0.460
2,8:56,2,6,PIT 14,3,3,Ben Roethlisberger pass complete short right to Felix Jones for 4 yards (tackle by Paul Kruger),-0.460,-0.480
2,8:09,3,2,PIT 18,3,3,Ben Roethlisberger pass complete short right to Antonio Brown for 12 yards (tackle by Buster Skrine),-0.480,0.940
2,7:33,1,10,PIT 30,3,3,Ben Roethlisberger pass complete short middle to Antonio Brown for 9 yards (tackle by Joe Haden),0.940,1.610
2,7:09,2,1,PIT 39,3,3,Felix Jones right tackle for 2 yards (tackle by T.J. Ward),1.610,1.660
2,6:34,1,10,PIT 41,3,3,"Ben Roethlisberger pass complete short right to Emmanuel Sanders for 7 yards (tackle by Chris Owens). Penalty on Marcus Gilbert: Illegal Formation, 5 yards (no play)",1.660,1.330
2,6:05,1,15,PIT 36,3,3,Ben Roethlisberger pass complete short left to Antonio Brown for 17 yards (tackle by Joe Haden),1.330,2.460
2,5:33,1,10,CLE 47,3,3,Ben Roethlisberger pass incomplete short left intended for Antonio Brown (defended by Joe Haden),2.460,1.910
2,5:27,2,10,CLE 47,3,3,Ben Roethlisberger pass complete short left to Jonathan Dwyer for 1 yard (tackle by T.J. Ward),1.910,1.350
2,4:44,3,9,CLE 46,3,3,Ben Roethlisberger pass incomplete short left intended for Le'Veon Bell,1.350,0.200
2,4:40,4,9,CLE 46,3,3,"Mat McBriar punts 33 yards, fair catch by Davone Bess",0.200,0.320
2,4:33,1,10,CLE 13,3,3,Jason Campbell pass complete short right to Josh Gordon for 10 yards (tackle by Jason Worilds),-0.320,0.480
2,4:08,1,10,CLE 23,3,3,Fozzy Whittaker left tackle for 4 yards (tackle by Troy Polamalu and Cameron Heyward),0.480,0.470
2,3:37,2,6,CLE 27,3,3,Jason Campbell pass incomplete short right intended for Josh Gordon,0.470,-0.230
2,3:31,3,6,CLE 27,3,3,Brandon Weeden pass incomplete short middle intended for Jordan Cameron,-0.230,-1.570
2,3:28,4,6,CLE 27,3,3,"Spencer Lanning punts 39 yards, returned by Antonio Brown for 14 yards (tackle by Chris Owens)",-1.570,-2.130
2,3:17,1,10,PIT 48,3,3,Ben Roethlisberger pass complete short right to Emmanuel Sanders for 11 yards (tackle by Tank Carder),2.130,2.850
2,2:41,1,10,CLE 41,9,3,"Ben Roethlisberger pass complete deep left to Antonio Brown for 41 yards, touchdown",2.850,7.000
2,2:41,,,CLE 2,10,3,Shaun Suisham kicks extra point good,0.000,0.000
2,2:41,,,PIT 35,10,3,"Shaun Suisham kicks off 66 yards, returned by Fozzy Whittaker for 21 yards (tackle by Will Johnson)",0.000,-0.280
2,2:28,1,10,CLE 20,10,3,Jason Campbell pass complete short right to Josh Gordon for 16 yards (tackle by Ike Taylor),0.280,1.330
2,2:02,1,10,CLE 36,10,3,Jason Campbell pass incomplete deep right intended for Josh Gordon,1.330,0.790
2,1:56,2,10,CLE 36,10,3,Jason Campbell pass complete short left to Josh Gordon for 10 yards (tackle by Ike Taylor),0.790,1.990
2,1:51,1,10,CLE 46,10,3,"Chris Ogbonnaya left guard for 8 yards (tackle by Troy Polamalu). Chris Ogbonnaya fumbles (forced by Troy Polamalu), recovered by Troy Polamalu at PIT-46",1.990,-1.990
,,,,,,,"Replay Assistant challenged the fumble ruling, and the play was upheld.",,
2,1:43,1,10,PIT 46,10,3,Le'Veon Bell up the middle for 12 yards (tackle by Paul Kruger and Tashaun Gipson),1.990,2.790
2,1:08,1,10,CLE 42,10,3,Ben Roethlisberger pass complete short left to Emmanuel Sanders for 7 yards (tackle by Chris Owens and Tashaun Gipson),2.790,3.190
2,0:42,2,3,CLE 35,10,3,Ben Roethlisberger pass complete short right to Heath Miller for 8 yards (tackle by Tank Carder),3.190,3.190
2,0:37,2,3,CLE 35,10,3,Timeout #2 by Pittsburgh Steelers,3.190,3.780
2,0:37,1,10,CLE 27,10,3,Ben Roethlisberger pass complete short right to Heath Miller for 13 yards (tackle by D'Qwell Jackson),3.780,4.650
2,0:37,1,10,CLE 14,10,3,Ben Roethlisberger spiked the ball,4.650,4.650
2,0:20,1,10,CLE 14,10,3,Timeout #1 by Cleveland Browns,4.650,4.000
2,0:20,2,10,CLE 14,10,3,Ben Roethlisberger pass incomplete short middle intended for Antonio Brown (defended by Joe Haden),4.000,3.110
2,0:16,3,10,CLE 14,10,3,Ben Roethlisberger pass incomplete short right intended for Le'Veon Bell,3.110,2.510
2,0:11,4,10,CLE 14,13,3,Shaun Suisham 32 yard field goal good,2.510,3.000
2,0:11,,,PIT 35,13,3,Shaun Suisham kicks off 48 yards,0.000,0.060
2,0:05,1,10,CLE 17,13,3,Jason Campbell kneels for -1 yards,-0.060,-0.730
Quarter,Time,Down,ToGo,Location,PIT,CLE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PIT 35,13,3,"Shaun Suisham kicks off no gain, touchback",0.000,0.280
3,15:00,1,10,CLE 20,13,3,Fozzy Whittaker left end for 5 yards (tackle by Vince Williams),0.280,0.410
3,14:26,2,5,CLE 25,13,3,Jason Campbell pass incomplete short middle intended for Fozzy Whittaker,0.410,-0.300
3,14:20,3,5,CLE 25,13,3,Jason Campbell pass complete short middle to Greg Little for 4 yards (tackle by Will Allen),-0.300,-1.440
3,13:46,4,1,CLE 29,13,3,"Spencer Lanning punts 48 yards, fair catch by Antonio Brown",-1.440,-0.480
3,13:38,1,10,PIT 23,13,3,Ben Roethlisberger pass incomplete deep right intended for Antonio Brown (defended by Joe Haden),0.480,-0.070
3,13:32,2,10,PIT 23,13,3,Ben Roethlisberger pass complete short right to Le'Veon Bell for 11 yards (tackle by Billy Winn),-0.070,1.200
3,12:59,1,10,PIT 34,13,3,Le'Veon Bell left guard for 6 yards (tackle by Ahtyba Rubin),1.200,1.470
3,12:20,2,4,PIT 40,13,3,Ben Roethlisberger pass complete short left to Emmanuel Sanders for 6 yards (tackle by Chris Owens),1.470,1.990
3,11:42,1,10,PIT 46,13,3,Ben Roethlisberger pass complete short right to Heath Miller for 6 yards (tackle by Buster Skrine),1.990,2.260
3,11:04,2,4,CLE 48,13,3,Le'Veon Bell left guard for 3 yards (tackle by Desmond Bryant),2.260,1.950
3,10:22,3,1,CLE 45,13,3,Jonathan Dwyer right guard for no gain (tackle by Paul Kruger and Ahtyba Rubin),1.950,0.270
3,9:37,4,1,CLE 45,13,3,Jonathan Dwyer right guard for no gain (tackle by Ahtyba Rubin and Paul Kruger),0.270,-1.930
,,,,,,,"PIT challenged the first down ruling, and the play was upheld.",,
3,9:34,1,10,CLE 45,13,3,Jason Campbell pass complete short left to Josh Gordon for 9 yards (tackle by Vince Williams),1.930,2.600
3,9:22,2,1,PIT 46,13,3,Willis McGahee left guard for 4 yards (tackle by Jarvis Jones),2.600,2.790
3,8:44,1,10,PIT 42,13,3,Jason Campbell pass complete short right to Davone Bess for 3 yards (tackle by Will Allen),2.790,2.650
3,8:08,2,7,PIT 39,13,3,Jason Campbell pass incomplete short right intended for Greg Little,2.650,1.950
3,7:59,3,7,PIT 39,13,3,"Jason Campbell sacked by William Gay for -9 yards. Jason Campbell fumbles (forced by William Gay), recovered by Will Allen at PIT-47 and returned for 49 yards (tackle by Chris Ogbonnaya)",1.950,-6.280
3,7:46,1,4,CLE 4,19,3,"Ben Roethlisberger pass complete short right to Emmanuel Sanders for 4 yards, touchdown",6.280,7.000
3,7:46,,,CLE 2,20,3,Shaun Suisham kicks extra point good,0.000,0.000
3,7:46,,,PIT 35,20,3,"Shaun Suisham kicks off 64 yards, returned by Fozzy Whittaker for 24 yards (tackle by Kion Wilson)",0.000,-0.610
3,7:38,1,10,CLE 25,20,3,Fozzy Whittaker right end for 3 yards (tackle by Evander Hood and Jason Worilds),0.610,0.470
3,6:57,2,7,CLE 28,20,3,Brandon Weeden pass incomplete short left intended for Davone Bess (defended by Jarvis Jones),0.470,-0.230
3,6:53,3,7,CLE 28,20,3,Brandon Weeden pass complete short left to Davone Bess for 6 yards (tackle by William Gay),-0.230,-0.230
3,6:29,3,7,CLE 28,20,3,Timeout #2 by Pittsburgh Steelers,-0.230,-1.110
3,6:29,4,1,CLE 34,20,3,Brandon Weeden right guard for 2 yards (tackle by Jason Worilds),-1.110,1.330
3,5:58,1,10,CLE 36,20,3,Brandon Weeden pass complete short left to Jordan Cameron for 12 yards (tackle by Cortez Allen),1.330,2.130
3,5:23,1,10,CLE 48,20,3,Brandon Weeden pass complete short left to Josh Gordon for 8 yards (tackle by Ike Taylor),2.130,2.660
3,4:45,2,2,PIT 44,20,3,Fozzy Whittaker left guard for 1 yard (tackle by Jason Worilds and Lawrence Timmons),2.660,2.080
3,4:11,3,1,PIT 43,20,3,Willis McGahee left guard for 1 yard (tackle by Lawrence Timmons and Vince Williams),2.080,2.790
3,3:30,1,10,PIT 42,20,3,Brandon Weeden pass incomplete deep left intended for Jordan Cameron,2.790,2.240
3,3:25,2,10,PIT 42,20,3,Brandon Weeden pass complete short right to Greg Little for 13 yards (tackle by Cortez Allen),2.240,3.640
3,2:53,1,10,PIT 29,20,3,Fozzy Whittaker right guard for 1 yard (tackle by Jason Worilds),3.640,3.240
3,2:30,2,9,PIT 28,20,3,Brandon Weeden pass incomplete short right intended for Jordan Cameron,3.240,2.540
3,2:27,3,9,PIT 28,20,3,Brandon Weeden pass incomplete short left intended for Davone Bess,2.540,1.590
3,2:23,4,9,PIT 28,20,3,Billy Cundiff 46 yard field goal no good,1.590,-1.330
3,2:18,1,10,PIT 36,20,3,Ben Roethlisberger pass complete short right to Antonio Brown for 9 yards (tackle by Darius Eubanks and T.J. Ward),1.330,2.010
3,1:46,2,1,PIT 45,20,3,Le'Veon Bell right tackle for 2 yards (tackle by Jabaal Sheard),2.010,2.060
3,1:12,1,10,PIT 47,20,3,Ben Roethlisberger pass incomplete deep middle intended for Jerricho Cotchery,2.060,1.520
3,1:06,2,10,PIT 47,20,3,Ben Roethlisberger pass incomplete short left intended for Le'Veon Bell (defended by Buster Skrine),1.520,0.830
3,1:04,3,10,PIT 47,20,3,Ben Roethlisberger pass incomplete short middle intended for Emmanuel Sanders,0.830,-0.260
3,0:59,4,10,PIT 47,20,3,"Mat McBriar punts 41 yards, returned by Jordan Poyer for 6 yards (tackle by Terence Garvin). Penalty on Joe Haden: Running Into the Kicker (Declined)",-0.260,-0.040
3,0:49,1,10,CLE 18,20,3,Brandon Weeden pass incomplete short left intended for Greg Little,0.040,-0.490
3,0:45,2,10,CLE 18,20,3,Brandon Weeden pass complete short right to Chris Ogbonnaya for 4 yards (tackle by Lawrence Timmons),-0.490,-0.660
Quarter,Time,Down,ToGo,Location,PIT,CLE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,6,CLE 22,20,3,Brandon Weeden pass incomplete short left intended for Davone Bess,-0.660,-1.900
4,14:55,4,6,CLE 22,20,3,"Spencer Lanning punts 39 yards, returned by Antonio Brown for 5 yards (tackle by Gary Barnidge)",-1.900,-1.860
4,14:45,1,10,PIT 44,20,3,Le'Veon Bell left tackle for 3 yards (tackle by Tashaun Gipson and Darius Eubanks),1.860,1.720
4,14:03,2,7,PIT 47,20,3,Le'Veon Bell left guard for 3 yards (tackle by T.J. Ward and D'Qwell Jackson),1.720,1.420
4,13:18,3,4,,20,3,Le'Veon Bell left guard for 5 yards (tackle by Chris Owens and T.J. Ward),1.420,2.590
4,12:35,1,10,CLE 45,20,3,Le'Veon Bell right guard for 1 yard (tackle by Ahtyba Rubin and D'Qwell Jackson),2.590,2.180
4,11:55,2,9,CLE 44,20,3,Le'Veon Bell right guard for 1 yard (tackle by D'Qwell Jackson and Ishmaa'ily Kitchen),2.180,1.620
4,11:11,3,8,CLE 43,20,3,Ben Roethlisberger pass complete short left to Emmanuel Sanders for 10 yards (tackle by Chris Owens),1.620,3.380
4,10:28,1,10,CLE 33,20,3,Le'Veon Bell left guard for 4 yards (tackle by Tashaun Gipson),3.380,3.380
4,9:45,2,6,CLE 29,20,3,Le'Veon Bell right guard for 5 yards (tackle by Ahtyba Rubin and T.J. Ward),3.380,3.340
4,9:18,3,1,CLE 24,20,3,Le'Veon Bell right guard for 3 yards (tackle by T.J. Ward),3.340,4.170
4,8:36,1,10,CLE 21,20,3,Jonathan Dwyer left guard for no gain (tackle by Eric Martin),4.170,3.630
4,7:51,2,10,CLE 21,20,3,Antonio Brown right end for -8 yards (tackle by T.J. Ward),3.630,1.880
4,7:05,3,18,CLE 29,20,3,Ben Roethlisberger pass incomplete short middle intended for Jonathan Dwyer,1.880,1.500
4,7:02,4,18,CLE 29,20,3,Ben Roethlisberger punts 28 yards,1.500,0.380
4,6:54,1,10,CLE 1,20,3,Brandon Weeden pass complete deep right to Josh Gordon for 47 yards,-0.380,2.130
4,6:34,1,10,CLE 48,20,3,Brandon Weeden pass incomplete deep right intended for Greg Little,2.130,1.580
4,6:30,2,10,CLE 48,20,3,Brandon Weeden pass incomplete short left intended for Chris Ogbonnaya,1.580,0.890
4,6:26,3,10,CLE 48,20,3,"Brandon Weeden sacked by Troy Polamalu for -2 yards. Brandon Weeden fumbles (forced by Troy Polamalu), recovered by Cameron Heyward at PIT-48 and returned for 8 yards (tackle by Greg Little)",0.890,-2.650
4,6:15,1,10,CLE 44,20,3,Le'Veon Bell right guard for 1 yard (tackle by Darius Eubanks),2.650,2.250
4,5:33,2,9,CLE 43,20,3,Le'Veon Bell left tackle for no gain (tackle by Chris Owens and D'Qwell Jackson),2.250,1.550
4,4:48,3,9,CLE 43,20,3,Felix Jones left tackle for 7 yards (tackle by Joe Haden),1.550,0.890
4,4:42,4,2,CLE 36,20,3,"Mat McBriar punts 36 yards, touchback",0.890,-0.280
4,4:34,1,10,CLE 20,26,3,"Brandon Weeden pass incomplete short right intended for Jordan Cameron is intercepted by William Gay at CLE-21 and returned for 21 yards, touchdown",0.280,-7.000
4,4:27,,,CLE 2,27,3,Shaun Suisham kicks extra point good,0.000,0.000
4,4:27,,,PIT 35,27,3,"Shaun Suisham kicks off 57 yards, returned by Fozzy Whittaker for 14 yards (tackle by Markus Wheaton)",0.000,-0.410
4,4:22,1,10,CLE 22,27,3,Brandon Weeden pass complete short left to Josh Gordon for 42 yards (tackle by Ryan Clark),0.410,3.180
4,4:11,1,10,PIT 36,27,3,Brandon Weeden pass incomplete deep right intended for Greg Little,3.180,2.640
4,4:07,2,10,PIT 36,27,3,Brandon Weeden pass complete short right to Josh Gordon for 19 yards (tackle by Ike Taylor),2.640,4.440
4,4:00,1,10,PIT 17,27,3,Brandon Weeden pass complete short right to Josh Gordon for 16 yards (tackle by Ryan Clark and Ike Taylor),4.440,6.970
4,3:20,1,1,PIT 1,27,3,Brandon Weeden pass incomplete short left intended for Jordan Cameron,6.970,5.910
4,3:17,2,1,PIT 1,27,9,"Brandon Weeden pass complete short left to Josh Gordon for 1 yard, touchdown",5.910,7.000
4,3:17,,,,27,11,"Two Point Attempt: Brandon Weeden pass complete to Davone Bess, conversion succeeds",0.000,1.000
4,3:17,,,CLE 35,27,11,"Billy Cundiff kicks onside 11 yards, recovered by Jonathan Dwyer",0.000,-2.520
4,3:12,1,10,CLE 46,27,11,Jonathan Dwyer right guard for 3 yards (tackle by Ishmaa'ily Kitchen),2.520,2.520
4,3:05,1,10,CLE 46,27,11,Timeout #1 by Cleveland Browns,2.520,2.380
4,3:05,2,7,CLE 43,27,11,Jonathan Dwyer left tackle for 4 yards (tackle by Chris Owens),2.380,2.380
4,3:00,2,7,CLE 43,27,11,Timeout #2 by Cleveland Browns,2.380,2.210
4,3:00,3,3,CLE 39,27,11,Jonathan Dwyer left tackle for no gain (tackle by Tashaun Gipson and D'Qwell Jackson),2.210,2.210
4,2:55,3,3,CLE 39,27,11,Timeout #3 by Cleveland Browns,2.210,0.660
4,2:55,4,3,CLE 39,27,11,"Mat McBriar punts 36 yards, out of bounds",0.660,0.380
4,2:49,1,10,CLE 3,27,11,Brandon Weeden pass incomplete short right intended for Fozzy Whittaker,-0.380,-0.780
4,2:46,2,10,CLE 3,27,11,Brandon Weeden pass incomplete deep left intended for Josh Gordon,-0.780,-1.420
4,2:41,3,10,CLE 3,27,11,Brandon Weeden pass complete deep right to Josh Gordon for 20 yards,-1.420,0.480
4,2:35,1,10,CLE 23,27,11,Brandon Weeden pass incomplete short middle intended for Fozzy Whittaker,0.480,-0.070
4,2:31,2,10,CLE 23,27,11,Brandon Weeden pass incomplete short middle intended for Fozzy Whittaker,-0.070,-0.760
4,2:27,3,10,CLE 23,27,11,Brandon Weeden pass complete short left to Josh Gordon for 13 yards (tackle by Will Allen),-0.760,1.330
4,2:02,1,10,CLE 36,27,11,Brandon Weeden sacked by Al Woods for 0 yards,1.330,0.790
4,1:56,2,10,CLE 36,27,11,Brandon Weeden pass incomplete deep right intended for Greg Little,0.790,0.100
4,1:51,3,10,CLE 36,27,11,Brandon Weeden sacked by Al Woods for -6 yards,0.100,-1.370
4,1:08,4,16,CLE 30,27,11,Brandon Weeden pass complete short right to Davone Bess for 8 yards (tackle by William Gay),-1.370,-3.050
4,1:03,1,10,CLE 38,27,11,Ben Roethlisberger kneels for -2 yards,3.050,2.240
4,1:03,2,12,CLE 40,27,11,Ben Roethlisberger kneels for -1 yards,2.240,1.420
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
