#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,10:03,CLE 35,7,2:42,34,Field Goal
2,1,4:26,CLE 19,9,6:04,39,Punt
3,2,11:38,CLE 47,4,1:57,9,Punt
4,2,4:33,CLE 13,4,1:16,14,Punt
5,2,2:33,CLE 20,4,0:50,34,Fumble
6,2,0:07,CLE 17,1,0:07,-1,End of Half
7,3,15:00,CLE 20,3,1:22,9,Punt
8,3,9:34,CLE 45,5,1:48,8,Fumble
9,3,7:43,CLE 25,14,5:25,47,Missed FG
10,3,0:49,CLE 18,3,1:04,4,Punt
11,4,6:54,CLE 1,4,0:39,47,Fumble
12,4,4:34,CLE 20,1,0:07,0,Interception
13,4,4:27,CLE 22,6,1:14,78,Touchdown
14,4,2:49,CLE 3,10,1:46,35,Downs
