#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,9:38,DET 23,3,1:43,-1,Punt
2,1,5:19,DET 22,3,1:53,-6,Punt
3,2,14:19,DET 16,9,5:14,23,Punt
4,2,6:01,DET 20,6,2:14,31,Punt
5,2,1:44,DET 34,3,0:54,-6,Punt
6,2,0:09,DET 27,1,0:09,-1,End of Half
7,3,15:00,DET 23,6,2:37,18,Punt
8,3,11:01,DET 48,4,1:39,52,Touchdown
9,3,8:12,,9,4:58,41,Field Goal
10,3,1:48,DET 11,5,1:53,89,Touchdown
11,4,11:33,DET 17,12,6:13,51,Field Goal
12,4,4:13,MIN 47,5,1:43,25,Field Goal
13,4,1:11,DET 20,3,1:00,-17,Punt
14,5,15:00,DET 27,5,1:59,59,Field Goal
