Quarter,Time,Down,ToGo,Location,DET,MIN,Detail,EPB,EPA
2,15:00,2,5,DET 43,0,6,Donovan McNabb sacked by Amari Spievey for 0 yards,2.520,1.820
2,14:30,3,5,DET 43,0,6,Donovan McNabb pass incomplete short left intended for Toby Gerhart,1.820,0.400
2,14:26,4,5,DET 43,0,6,"Chris Kluwe punts 27 yards, fair catch by Stefan Logan",0.400,0.140
2,14:19,1,10,DET 16,0,6,Matthew Stafford pass complete short right to Calvin Johnson for 7 yards (tackle by Chad Greenway),-0.140,0.420
2,13:46,2,3,DET 23,0,6,Matthew Stafford pass complete short left to Titus Young for 2 yards (tackle by Cedric Griffin),0.420,-0.200
2,13:02,3,1,DET 25,0,6,Keiland Williams up the middle for 2 yards (tackle by Jamarca Sanford),-0.200,0.740
2,12:33,1,10,DET 27,0,6,Matthew Stafford pass incomplete short middle intended for Jahvid Best,0.740,0.200
2,12:28,2,10,DET 27,0,6,Matthew Stafford pass complete short left to Tony Scheffler for 4 yards (tackle by Cedric Griffin),0.200,0.040
2,11:52,3,6,DET 31,0,6,Matthew Stafford pass complete short right to Brandon Pettigrew for 10 yards (tackle by Jamarca Sanford and E.J. Henderson),0.040,1.660
2,11:15,1,10,DET 41,0,6,"Maurice Morris left guard for 2 yards (tackle by Chad Greenway). Penalty on Rob Sims: Offensive Holding, 10 yards (no play)",1.660,1.000
2,10:46,1,20,DET 31,0,6,Maurice Morris up the middle for -1 yards (tackle by Husain Abdullah and Jared Allen),1.000,-0.370
2,10:10,2,21,DET 30,0,6,Matthew Stafford pass complete short left to Maurice Morris for 14 yards (tackle by Jamarca Sanford),-0.370,0.830
2,9:22,3,7,DET 44,0,6,Matthew Stafford pass incomplete short right intended for Calvin Johnson,0.830,-0.460
2,9:18,4,7,DET 44,0,6,"Penalty on Ashlee Palmer: False Start, 5 yards (no play)",-0.460,-0.780
2,9:18,4,12,DET 39,0,6,"Ryan Donahue punts 43 yards, returned by Marcus Sherels for 15 yards (tackle by Maurice Stovall)",-0.780,-1.140
2,9:05,1,10,MIN 33,0,6,Percy Harvin up the middle for 2 yards (tackle by Eric Wright and Ndamukong Suh),1.140,0.860
2,8:22,2,8,MIN 35,0,6,Percy Harvin left end for 39 yards (tackle by Chris Houston),0.860,3.840
2,7:55,,,,0,6,Timeout #2 by Minnesota Vikings,0.000,3.840
2,7:55,1,10,DET 26,0,6,Adrian Peterson up the middle for 1 yard (tackle by Stephen Tulloch),3.840,3.430
2,7:21,2,9,DET 25,0,6,Donovan McNabb pass complete short right to Kyle Rudolph for 13 yards (tackle by Justin Durant),3.430,4.780
2,6:45,1,10,DET 12,0,6,Donovan McNabb pass complete short right to Kyle Rudolph for 6 yards (tackle by Stephen Tulloch),4.780,5.210
2,6:06,2,4,DET 6,0,12,"Adrian Peterson left end for 6 yards, touchdown",5.210,7.000
2,,,,DET 2,0,13,Ryan Longwell kicks extra point good,0.000,0.000
2,,,,MIN 35,0,13,"Ryan Longwell kicks off 65 yards, touchback",0.000,0.280
2,6:01,1,10,DET 20,0,13,Matthew Stafford pass complete short left to Nate Burleson for 7 yards (tackle by Antoine Winfield and Jamarca Sanford),0.280,0.680
2,5:32,2,3,DET 27,0,13,"Penalty on Everson Griffen: Neutral Zone Infraction, 5 yards (no play)",0.680,1.070
2,5:25,1,10,DET 32,0,13,Jahvid Best left end for 5 yards (tackle by Husain Abdullah),1.070,1.200
2,4:49,2,5,DET 37,0,13,Matthew Stafford pass complete short right to Brandon Pettigrew for 14 yards (tackle by E.J. Henderson),1.200,2.320
2,4:12,1,10,MIN 49,0,13,Matthew Stafford pass incomplete deep right intended for Calvin Johnson (defended by Chris Cook),2.320,1.780
2,4:05,2,10,MIN 49,0,13,Matthew Stafford pass incomplete short middle intended for Maurice Morris (defended by Husain Abdullah),1.780,1.090
2,4:01,3,10,MIN 49,0,13,Matthew Stafford pass incomplete short right intended for Brandon Pettigrew,1.090,0.000
2,3:56,4,10,MIN 49,0,13,"Ryan Donahue punts 45 yards, fair catch by Marcus Sherels",0.000,0.380
2,3:47,1,10,MIN 4,0,13,Adrian Peterson up the middle for 1 yard (tackle by Justin Durant),-0.380,-0.710
2,3:06,2,9,MIN 5,0,13,Donovan McNabb pass complete short left to Michael Jenkins for 3 yards (tackle by Eric Wright),-0.710,-0.950
2,2:22,3,6,MIN 8,0,13,"Penalty on Charlie Johnson: False Start, 4 yards (no play)",-0.950,-1.420
2,2:00,3,10,MIN 4,0,13,Donovan McNabb pass complete short middle to Adrian Peterson for 6 yards (tackle by Stephen Tulloch),-1.420,-2.490
2,1:53,,,,0,13,Timeout #1 by Detroit Lions,0.000,-2.490
2,1:53,4,4,MIN 10,0,13,"Chris Kluwe punts 54 yards, returned by Stefan Logan for -2 yards (tackle by Marcus Sherels)",-2.490,-1.200
2,1:44,1,10,DET 34,0,13,Matthew Stafford pass incomplete short left intended for Jahvid Best,1.200,0.660
2,1:40,2,10,DET 34,0,13,"Matthew Stafford sacked by Jared Allen for -7 yards. Matthew Stafford fumbles (forced by Jared Allen), recovered by Jahvid Best at DET-27",0.660,-0.960
2,1:20,3,17,DET 27,0,13,Matthew Stafford pass complete short right to Jahvid Best for 1 yard (tackle by Everson Griffen and Chad Greenway),-0.960,-1.500
2,1:10,,,,0,13,Timeout #3 by Minnesota Vikings,0.000,-1.500
2,1:09,4,16,DET 28,0,13,"Ryan Donahue punts 51 yards, returned by Marcus Sherels for 53 yards (tackle by Maurice Stovall). Penalty on Ryan Donahue: Face Mask (15 Yards), 13 yards",-1.500,-4.710
2,0:50,1,10,DET 13,0,13,Adrian Peterson up the middle for no gain (tackle by Ndamukong Suh),4.710,4.050
2,0:35,2,10,DET 13,0,13,Donovan McNabb pass complete short right to Michael Jenkins for 5 yards (tackle by Justin Durant),4.050,4.100
2,0:15,3,5,DET 8,0,19,"Donovan McNabb pass complete short middle to Visanthe Shiancoe for 8 yards, touchdown",4.100,7.000
2,,,,DET 2,0,20,Ryan Longwell kicks extra point good,0.000,0.000
2,,,,MIN 35,0,20,"Ryan Longwell kicks off 44 yards, returned by Andre Fluellen for 6 yards (tackle by Kenny Onatolu)",0.000,0.740
2,0:05,1,10,DET 27,0,20,Matthew Stafford kneels for -1 yards,0.740,0.060
Quarter,Time,Down,ToGo,Location,DET,MIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,MIN 35,0,20,"Ryan Longwell kicks off 67 yards, returned by Stefan Logan for 25 yards (tackle by Devin Aromashodu)",0.000,0.480
3,14:56,1,10,DET 23,0,20,Jahvid Best right tackle for 1 yard (tackle by E.J. Henderson),0.480,0.070
3,14:22,2,9,DET 24,0,20,Matthew Stafford pass complete short middle to Brandon Pettigrew for 5 yards (tackle by E.J. Henderson),0.070,0.040
3,13:42,3,4,DET 29,0,20,Matthew Stafford pass complete short left to Jahvid Best for 8 yards (tackle by Cedric Griffin),0.040,1.400
3,13:15,1,10,DET 37,0,20,Jahvid Best left guard for 4 yards (tackle by Kevin Williams),1.400,1.400
3,12:41,2,6,DET 41,0,20,Matthew Stafford pass incomplete deep left intended for Titus Young,1.400,0.700
3,12:35,3,6,DET 41,0,20,Matthew Stafford pass incomplete short right intended for Titus Young,0.700,-0.650
3,12:31,4,6,DET 41,0,20,"Ryan Donahue punts 39 yards, fair catch by Marcus Sherels",-0.650,-0.280
3,12:23,1,10,MIN 20,0,20,Adrian Peterson left guard for 2 yards (tackle by Stephen Tulloch),0.280,0.000
3,11:43,2,8,MIN 22,0,20,Donovan McNabb for 3 yards,0.000,-0.300
3,11:16,3,5,MIN 25,0,20,Donovan McNabb pass incomplete short right intended for Bernard Berrian. Penalty on MIN: Illegal Shift (Declined),-0.300,-1.700
3,11:12,4,5,MIN 25,0,20,"Chris Kluwe punts 46 yards, returned by Stefan Logan for 14 yards (tackle by Tyrell Johnson). Penalty on Devin Aromashodu: Player Out of Bounds on Punt, 5 yards",-1.700,-2.130
3,11:01,1,10,DET 48,0,20,Matthew Stafford pass incomplete deep middle intended for Brandon Pettigrew,2.130,1.580
3,10:56,2,10,DET 48,0,20,Matthew Stafford pass complete short right to Brandon Pettigrew for 6 yards (tackle by Chad Greenway),1.580,1.680
3,10:10,3,4,MIN 46,0,20,Matthew Stafford pass complete short left to Brandon Pettigrew for 14 yards (tackle by E.J. Henderson),1.680,3.450
3,9:28,1,10,MIN 32,6,20,"Matthew Stafford pass complete deep right to Calvin Johnson for 32 yards, touchdown",3.450,7.000
3,,,,MIN 2,7,20,Jason Hanson kicks extra point good,0.000,0.000
3,,,,DET 35,7,20,"Jason Hanson kicks off 66 yards, returned by Lorenzo Booker for 25 yards (tackle by Bobby Carpenter)",0.000,0.540
3,9:16,1,10,MIN 24,7,20,Donovan McNabb pass incomplete short right intended for Visanthe Shiancoe. Penalty on Charlie Johnson: Illegal Formation (Declined),0.540,0.000
3,9:10,2,10,MIN 24,7,20,"Donovan McNabb sacked by Cliff Avril for -7 yards. Donovan McNabb fumbles (forced by Cliff Avril), recovered by Phil Loadholt at MIN-16",0.000,-2.050
3,8:27,3,18,MIN 16,7,20,Donovan McNabb pass incomplete short left intended for Michael Jenkins,-2.050,-2.390
3,8:24,4,18,MIN 16,7,20,"Chris Kluwe punts 54 yards, returned by Stefan Logan for 20 yards (tackle by Chris Kluwe)",-2.390,-2.260
3,8:12,1,10,,7,20,Jerome Harrison left end for 5 yards (tackle by Cedric Griffin),2.260,2.390
3,7:41,2,5,MIN 45,7,20,Matthew Stafford pass complete short middle to Brandon Pettigrew for 5 yards (tackle by E.J. Henderson). Penalty on Cedric Griffin: Illegal Use of Hands (Declined),2.390,2.920
3,7:22,1,10,MIN 40,7,20,Keiland Williams left end for 1 yard (tackle by Jared Allen),2.920,2.510
3,6:38,2,9,MIN 39,7,20,Matthew Stafford pass complete short middle to Brandon Pettigrew for 10 yards (tackle by Tyrell Johnson),2.510,3.640
3,5:55,1,10,MIN 29,7,20,Matthew Stafford pass complete deep middle to Brandon Pettigrew for 27 yards (tackle by E.J. Henderson and Tyrell Johnson),3.640,6.740
3,5:15,1,2,MIN 2,7,20,Maurice Morris left tackle for -3 yards (tackle by Chad Greenway),6.740,5.150
3,4:36,2,5,MIN 5,7,20,Matthew Stafford sacked by Brian Robison for -9 yards,5.150,3.000
3,4:00,3,14,MIN 14,7,20,Matthew Stafford pass complete short right to Calvin Johnson for 5 yards (tackle by Chris Cook),3.000,2.830
3,3:18,4,9,MIN 9,10,20,Jason Hanson 28 yard field goal good,2.830,3.000
3,,,,DET 35,10,20,"Jason Hanson kicks off 73 yards, touchback",0.000,0.280
3,3:14,1,10,MIN 20,10,20,Donovan McNabb pass complete short middle to Adrian Peterson for 3 yards (tackle by Stephen Tulloch),0.280,0.140
3,2:39,2,7,MIN 23,10,20,Adrian Peterson right tackle for 6 yards (tackle by Sammie Lee Hill),0.140,0.230
3,2:01,3,1,MIN 29,10,20,Donovan McNabb pass incomplete short left intended for Percy Harvin (defended by Brandon McDonald),0.230,-1.440
3,1:56,4,1,MIN 29,10,20,"Chris Kluwe punts 48 yards, fair catch by Stefan Logan. Penalty on John Wendling: Unnecessary Roughness, 12 yards",-1.440,0.370
3,1:48,1,10,DET 11,10,20,Jahvid Best left tackle for 2 yards (tackle by E.J. Henderson),-0.370,-0.630
3,1:08,2,8,DET 13,10,20,Matthew Stafford pass incomplete deep right intended for Titus Young,-0.630,-1.190
3,1:01,3,8,DET 13,10,20,Matthew Stafford pass complete short middle to Titus Young for 17 yards (tackle by Cedric Griffin),-1.190,0.940
3,0:32,1,10,DET 30,10,20,"Penalty on Kevin Williams: Encroachment, 5 yards (no play)",0.940,1.670
3,0:16,1,5,DET 35,10,20,Matthew Stafford pass complete short middle to Jahvid Best for 60 yards (tackle by Chris Cook),1.670,6.060
Quarter,Time,Down,ToGo,Location,DET,MIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,5,MIN 5,16,20,"Matthew Stafford pass complete short middle to Calvin Johnson for 5 yards, touchdown",6.060,7.000
4,,,,MIN 2,17,20,Jason Hanson kicks extra point good,0.000,0.000
4,,,,DET 35,17,20,"Jason Hanson kicks off 70 yards, returned by Lorenzo Booker for 68 yards (tackle by Amari Spievey)",0.000,3.120
4,14:44,1,10,DET 37,17,20,"Adrian Peterson right end for 14 yards (tackle by Stephen Tulloch). Penalty on Michael Jenkins: Offensive Holding, 10 yards (no play)",3.120,2.460
4,14:19,1,20,DET 47,17,20,Donovan McNabb pass complete short middle to Percy Harvin for 21 yards (tackle by Stephen Tulloch),2.460,3.840
4,13:40,1,10,DET 26,17,20,Adrian Peterson up the middle for -1 yards (tackle by Ndamukong Suh and Louis Delmas),3.840,3.160
4,12:55,2,11,DET 27,17,20,Adrian Peterson left end for 2 yards (tackle by DeAndre Levy),3.160,2.740
4,12:11,3,9,DET 25,17,20,Donovan McNabb pass complete short left to Michael Jenkins for 8 yards (tackle by Eric Wright),2.740,2.460
4,11:40,4,1,DET 17,17,20,Toby Gerhart up the middle for no gain (tackle by Andre Fluellen and Sammie Lee Hill),2.460,0.060
4,11:33,1,10,DET 17,17,20,Jahvid Best up the middle for -1 yards (tackle by Chris Cook),-0.060,-0.730
4,10:55,2,11,DET 16,17,20,Matthew Stafford pass complete short left to Nate Burleson for 5 yards (tackle by Antoine Winfield),-0.730,-0.750
4,10:14,3,6,DET 21,17,20,Matthew Stafford pass complete short left to Calvin Johnson for 10 yards (tackle by Husain Abdullah),-0.750,1.000
4,9:34,1,10,DET 31,17,20,Jahvid Best right end for -3 yards (tackle by Antoine Winfield),1.000,0.060
4,8:56,2,13,DET 28,17,20,Matthew Stafford pass complete short right to Titus Young for 15 yards (tackle by E.J. Henderson),0.060,1.800
4,8:15,1,10,DET 43,17,20,Matthew Stafford pass incomplete short right intended for Jerome Harrison,1.800,1.250
4,8:10,2,10,DET 43,17,20,Matthew Stafford pass complete short right to Brandon Pettigrew for 8 yards (tackle by E.J. Henderson),1.250,1.620
4,7:23,3,2,MIN 49,17,20,Matthew Stafford pass complete short left to Calvin Johnson for 9 yards (tackle by Cedric Griffin). Penalty on Cedric Griffin: Defensive Holding (Declined),1.620,2.920
4,6:56,1,10,MIN 40,17,20,Matthew Stafford pass complete short middle to Brandon Pettigrew for 5 yards (tackle by E.J. Henderson and Chad Greenway),2.920,3.050
4,6:12,2,5,MIN 35,17,20,Jerome Harrison left guard for 3 yards (tackle by Antoine Winfield),3.050,2.740
4,5:30,3,2,MIN 32,17,20,Matthew Stafford pass incomplete deep right intended for Calvin Johnson (defended by Chris Cook),2.740,1.300
4,5:25,4,2,MIN 32,20,20,Jason Hanson 50 yard field goal good,1.300,3.000
4,,,,DET 35,20,20,"Jason Hanson kicks off 69 yards, returned by Percy Harvin for 22 yards",0.000,0.040
4,5:12,1,10,MIN 18,20,20,Donovan McNabb pass incomplete deep middle intended for Jim Kleinsasser,0.040,-0.490
4,5:07,2,10,MIN 18,20,20,Adrian Peterson left end for -4 yards (tackle by Justin Durant),-0.490,-1.820
4,4:28,3,14,MIN 14,20,20,Donovan McNabb pass incomplete deep right intended for Bernard Berrian,-1.820,-2.470
4,4:22,4,14,MIN 14,20,20,"Chris Kluwe punts 38 yards, returned by Stefan Logan for 5 yards (tackle by Allen Reisner)",-2.470,-2.460
4,4:13,1,10,MIN 47,20,20,"Matthew Stafford pass complete short right to Brandon Pettigrew for 8 yards (tackle by Chad Greenway). Penalty on Chad Greenway: Horse Collar Tackle, 15 yards",2.460,3.970
4,4:05,1,10,MIN 24,20,20,Jahvid Best up the middle for -1 yards (tackle by Kevin Williams),3.970,3.300
4,3:22,2,11,MIN 25,20,20,Matthew Stafford pass complete short middle to Jerome Harrison for 3 yards (tackle by Antoine Winfield),3.300,3.010
4,2:38,3,8,MIN 22,20,20,Matthew Stafford pass incomplete short left intended for Calvin Johnson,3.010,1.990
4,2:35,4,8,MIN 22,23,20,Jason Hanson 40 yard field goal good,1.990,3.000
4,,,,DET 35,23,20,"Jason Hanson kicks off 68 yards, returned by Lorenzo Booker for 20 yards (tackle by Maurice Morris)",0.000,-0.060
4,2:25,1,10,MIN 17,23,20,Donovan McNabb pass complete short middle to Adrian Peterson for 7 yards (tackle by Brandon McDonald and DeAndre Levy). Penalty on Corey Williams: Defensive Offside (Declined),-0.060,0.480
4,2:19,2,3,MIN 24,23,20,Donovan McNabb pass complete short left to Michael Jenkins for 4 yards (tackle by Brandon McDonald),0.480,0.810
4,2:11,1,10,MIN 28,23,20,Donovan McNabb pass complete short left to Michael Jenkins for 13 yards (tackle by Eric Wright),0.810,1.660
4,2:00,1,10,MIN 41,23,20,Donovan McNabb pass complete short left to Adrian Peterson for 3 yards (tackle by Eric Wright),1.660,1.530
4,1:40,2,7,MIN 44,23,20,Donovan McNabb pass complete deep right to Kyle Rudolph for 20 yards (tackle by Amari Spievey),1.530,3.180
4,1:31,,,,23,20,Timeout #1 by Minnesota Vikings,0.000,3.180
4,1:31,1,10,DET 36,23,20,Donovan McNabb pass complete short right to Devin Aromashodu for 5 yards (tackle by Amari Spievey),3.180,3.310
4,1:26,2,5,DET 31,23,20,Donovan McNabb pass incomplete short right intended for Devin Aromashodu,3.310,2.610
4,1:22,3,5,DET 31,23,20,Donovan McNabb pass incomplete deep right intended for Bernard Berrian,2.610,1.350
4,1:16,4,5,DET 31,23,23,Ryan Longwell 49 yard field goal good,1.350,3.000
4,,,,MIN 35,23,23,"Ryan Longwell kicks off 72 yards, touchback",0.000,0.280
4,1:11,1,10,DET 20,23,23,"Penalty on Jeff Backus: False Start, 5 yards (no play)",0.280,-0.310
4,1:11,1,15,DET 15,23,23,"Penalty on Jeff Backus: False Start, 5 yards (no play)",-0.310,-0.760
4,1:11,1,20,DET 10,23,23,Matthew Stafford sacked by Jared Allen for -7 yards,-0.760,-2.020
4,1:05,,,,23,23,Timeout #2 by Minnesota Vikings,0.000,-2.020
4,1:05,2,27,DET 3,23,23,Jahvid Best left end for no gain (tackle by Jared Allen),-2.020,-3.410
4,1:01,,,,23,23,Timeout #3 by Minnesota Vikings,0.000,-3.410
4,1:01,3,27,DET 3,23,23,Jahvid Best right guard for no gain (tackle by E.J. Henderson),-3.410,-2.490
4,0:21,4,27,DET 3,23,23,"Ryan Donahue punts 52 yards, returned by Marcus Sherels for 10 yards (tackle by Don Muhlbach). Penalty on Kenny Onatolu: Unnecessary Roughness, 15 yards",-2.490,-1.600
4,0:11,1,10,MIN 40,23,23,"Donovan McNabb pass complete deep left to Michael Jenkins for 24 yards. Michael Jenkins fumbles, recovered by Louis Delmas at DET-22. Penalty on Michael Jenkins: Illegal Forward Pass",1.600,0.000
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,DET,MIN,Detail,EPB,EPA
,,,,,,,"Lions won the coin toss, Lions to receive the overtime kickoff.",,
OT,,,,MIN 35,23,23,"Ryan Longwell kicks off 53 yards, returned by Maurice Morris for 15 yards (tackle by Asher Allen)",0.000,0.740
OT,14:56,1,10,DET 27,23,23,Jahvid Best up the middle for 2 yards (tackle by Brian Robison),0.740,0.470
OT,14:20,2,8,DET 29,23,23,Matthew Stafford pass complete short left to Titus Young for 17 yards (tackle by Husain Abdullah),0.470,1.990
OT,13:37,1,10,DET 46,23,23,Matthew Stafford pass incomplete short left intended for Titus Young,1.990,1.450
OT,13:34,2,10,DET 46,23,23,Matthew Stafford pass complete deep left to Calvin Johnson for 40 yards (tackle by Cedric Griffin),1.450,4.650
OT,13:07,1,10,MIN 14,26,23,Jason Hanson 32 yard field goal good,4.650,3.000
End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime
