Player,Pos
Matthew Stafford,QB
Darrell Henderson,RB
Van Jefferson,WR
Robert Woods,WR
Cooper Kupp,WR
Tyler Higbee,TE
Rob Havenstein,T
Joseph Noteboom,T
Austin Corbett,G
David Edwards,G
Brian Allen,C
Aaron Donald,DT
A'Shawn Robinson,DT
Greg Gaines,DT
Leonard Floyd,OLB
Terrell Lewis,OLB
Ernest Jones,LB
Troy Reeder,LB
Jalen Ramsey,CB
Donte Deayon,CB
Taylor Rapp,S
Jordan Fuller,S
