Quarter,Time,Down,ToGo,Location,TAM,NOR,Detail,EPB,EPA
1,1:12,1,10,TAM 31,7,14,Mike Glennon pass complete short middle to Brian Leonard for 4 yards (tackle by Curtis Lofton),1.000,1.000
1,0:27,2,6,TAM 35,7,14,Mike Glennon pass incomplete deep left intended for Vincent Jackson (defended by Rafael Bush),1.000,0.300
1,0:20,3,6,TAM 35,7,14,Mike Glennon pass complete short left to Brian Leonard for -5 yards (tackle by David Hawthorne),0.300,-1.370
Quarter,Time,Down,ToGo,Location,TAM,NOR,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,4,11,TAM 30,7,14,"Michael Koenen punts 52 yards, returned by Darren Sproles for no gain",-1.370,-0.040
2,14:51,1,10,NOR 18,7,14,Drew Brees pass complete short left to Lance Moore for 12 yards (tackle by Keith Tandy),0.040,0.940
2,14:16,1,10,NOR 30,7,14,Mark Ingram right tackle for 15 yards (tackle by Darrelle Revis),0.940,1.930
2,13:32,1,10,NOR 45,7,14,Drew Brees pass incomplete short middle intended for Jimmy Graham (defended by Mason Foster),1.930,1.380
2,13:26,2,10,NOR 45,7,14,Drew Brees pass complete short right to Darren Sproles for 6 yards (tackle by Darrelle Revis),1.380,1.490
2,12:51,3,4,TAM 49,7,14,Drew Brees pass complete short middle to Marques Colston for 13 yards (tackle by Dashon Goldson),1.490,3.180
2,12:09,1,10,TAM 36,7,14,Pierre Thomas right tackle for -1 yards (tackle by Lavonte David),3.180,2.500
2,11:39,2,11,TAM 37,7,14,Darren Sproles right end for -2 yards (tackle by Adrian Clayborn),2.500,1.550
2,10:57,3,13,TAM 39,7,14,Drew Brees sacked by Adrian Clayborn and Gerald McCoy for -11 yards,1.550,-0.060
2,10:22,4,24,,7,14,Thomas Morstead punts 41 yards,-0.060,0.380
2,10:12,1,10,TAM 9,7,14,Mike Glennon pass incomplete short middle intended for Tim Wright,-0.380,-0.780
2,10:07,2,10,TAM 9,7,14,Bobby Rainey right guard for 5 yards (tackle by Roman Harper),-0.780,-0.840
2,9:46,3,5,TAM 14,7,14,Mike Glennon pass incomplete deep left intended for Vincent Jackson (defended by Rafael Bush),-0.840,-2.470
2,9:41,4,5,TAM 14,7,14,"Michael Koenen punts 43 yards, out of bounds",-2.470,-1.800
2,9:33,1,10,NOR 43,7,14,Pierre Thomas left end for -1 yards (tackle by Akeem Spence and Adrian Clayborn),1.800,1.120
2,9:00,2,11,NOR 42,7,14,Drew Brees pass complete short left to Jimmy Graham for 17 yards (tackle by Johnthan Banks),1.120,2.850
2,8:23,1,10,TAM 41,7,14,Drew Brees pass incomplete short left intended for Lance Moore (defended by Gerald McCoy),2.850,2.310
2,8:18,2,10,TAM 41,7,14,Drew Brees pass incomplete deep left intended for Ben Watson,2.310,1.620
2,8:12,3,10,TAM 41,7,20,"Drew Brees pass complete deep right to Robert Meachem for 41 yards, touchdown",1.620,7.000
,,,,,,,"Replay Assistant challenged the runner broke the plane ruling, and the play was upheld.",,
2,8:12,,,TAM 2,7,21,Shayne Graham kicks extra point good,0.000,0.000
2,8:12,,,NOR 35,7,21,"Thomas Morstead kicks off 65 yards, touchback",0.000,-0.280
2,8:04,1,10,TAM 20,7,21,Bobby Rainey left end for 5 yards (tackle by Akiem Hicks),0.280,0.410
2,7:26,2,5,TAM 25,7,21,Mike Glennon pass complete short right to Vincent Jackson for 8 yards (tackle by Keenan Lewis),0.410,1.140
2,7:05,1,10,TAM 33,7,21,Tim Wright for 2 yards (tackle by Corey White),1.140,0.860
2,6:34,2,8,TAM 35,7,21,Bobby Rainey left end for 16 yards (tackle by Rafael Bush),0.860,2.320
2,5:57,1,10,NOR 49,7,21,Mike Glennon pass complete short middle to Tiquan Underwood for 9 yards (tackle by Malcolm Jenkins and Curtis Lofton),2.320,3.000
2,5:15,2,1,NOR 40,7,21,Brian Leonard left guard for 3 yards (tackle by Curtis Lofton),3.000,3.120
2,4:40,1,10,NOR 37,7,21,Brian Leonard left guard for 24 yards (tackle by Corey White),3.120,4.710
2,3:56,1,10,NOR 13,7,21,Mike Glennon pass complete short middle to Vincent Jackson for 12 yards (tackle by Roman Harper and Curtis Lofton),4.710,4.710
2,3:32,1,10,NOR 13,7,21,Timeout #2 by New Orleans Saints,4.710,6.970
2,3:32,1,1,NOR 1,13,21,"Mike Glennon pass complete short right to Tim Wright for 1 yard, touchdown",6.970,7.000
2,3:32,,,NOR 2,14,21,Rian Lindell kicks extra point good,0.000,0.000
2,3:32,,,TAM 35,14,21,"Michael Koenen kicks off 65 yards, touchback",0.000,-0.280
2,3:28,1,10,NOR 20,14,21,Drew Brees pass complete short right to Marques Colston for 4 yards (tackle by Lavonte David),0.280,0.270
2,2:58,2,6,NOR 24,14,21,Drew Brees pass incomplete short left intended for Jimmy Graham (defended by Leonard Johnson),0.270,-0.430
,,,,,,,"NOR challenged the incomplete pass ruling, and the play was upheld.",,
2,2:50,3,6,NOR 24,14,27,"Drew Brees pass complete deep middle to Kenny Stills for 76 yards, touchdown",-0.430,7.000
2,2:50,,,TAM 2,14,28,Shayne Graham kicks extra point good,0.000,0.000
2,2:50,,,NOR 35,14,28,"Thomas Morstead kicks off 65 yards, returned by Eric Page for 21 yards (tackle by Will Herring)",0.000,-0.340
2,2:36,1,10,TAM 21,14,28,Brian Leonard left tackle for 2 yards (tackle by Curtis Lofton),0.340,0.070
2,2:00,2,8,TAM 23,14,28,Mike Glennon pass incomplete deep middle intended for Vincent Jackson,0.070,-0.630
2,1:55,3,8,TAM 23,14,28,"Mike Glennon sacked by Junior Galette for -1 yards. Penalty on Tyrunn Walker: Roughing the Passer, 15 yards",-0.630,1.400
2,1:48,1,10,TAM 37,14,28,Mike Glennon pass incomplete (defended by Curtis Lofton),1.400,0.860
2,1:43,2,10,TAM 37,14,28,"Mike Glennon pass incomplete short right intended for Vincent Jackson. Penalty on Keenan Lewis: Defensive Pass Interference, 6 yards (no play)",0.860,1.800
2,1:40,1,10,TAM 43,14,28,Mike Glennon pass complete short left to Tim Wright for 10 yards (tackle by Roman Harper),1.800,2.460
2,1:16,1,10,NOR 47,14,28,Mike Glennon pass complete short right to Tiquan Underwood for 9 yards (tackle by Corey White),2.460,2.460
2,1:10,1,10,NOR 47,14,28,Timeout #1 by Tampa Bay Buccaneers,2.460,3.130
2,1:10,2,1,NOR 38,14,28,Mike Glennon pass complete short right to Tim Wright for 13 yards (tackle by Rafael Bush),3.130,3.910
2,0:45,1,10,NOR 25,14,28,Mike Glennon pass incomplete short left intended for Tim Wright (defended by Curtis Lofton),3.910,3.360
2,0:40,2,10,NOR 25,14,28,Mike Glennon pass incomplete,3.360,3.360
2,0:32,2,10,NOR 25,14,28,Timeout #2 by Tampa Bay Buccaneers,3.360,2.680
2,0:32,3,10,NOR 25,14,28,Mike Glennon pass incomplete deep right intended for Tiquan Underwood,2.680,1.800
2,0:26,4,10,NOR 25,14,28,Michael Koenen pass incomplete,1.800,-0.610
2,0:21,1,10,NOR 25,14,28,Drew Brees kneels for -1 yards,0.610,-0.070
Quarter,Time,Down,ToGo,Location,TAM,NOR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NOR 35,14,28,"Thomas Morstead kicks off 65 yards, touchback",0.000,-0.280
3,15:00,1,10,TAM 20,14,28,Bobby Rainey right guard for 1 yard (tackle by Junior Galette and Parys Haralson),0.280,-0.130
3,14:27,2,9,TAM 21,14,28,"Mike Glennon pass complete deep middle to Vincent Jackson for 18 yards (tackle by Malcolm Jenkins). Penalty on Gabe Carimi: Offensive Holding, 10 yards (no play)",-0.130,-1.440
3,13:58,2,19,TAM 11,14,28,Bobby Rainey left guard for 4 yards (tackle by Tyrunn Walker),-1.440,-1.860
3,13:21,3,15,TAM 15,14,28,Mike Glennon pass complete deep middle to Tim Wright for 24 yards (tackle by Rafael Bush),-1.860,1.530
3,12:43,1,10,TAM 39,14,28,Bobby Rainey right tackle for 4 yards (tackle by Rod Sweeting),1.530,1.530
3,12:04,2,6,TAM 43,14,28,Bobby Rainey right tackle for 5 yards (tackle by Cameron Jordan),1.530,1.530
3,11:15,2,6,TAM 43,14,28,Timeout #1 by Tampa Bay Buccaneers,1.530,1.490
3,11:15,3,1,TAM 48,14,28,"Penalty on Tim Wright: False Start, 5 yards (no play)",1.490,0.830
3,11:15,3,6,TAM 43,14,28,Mike Glennon pass complete short left to Brian Leonard for 2 yards (tackle by Curtis Lofton),0.830,-0.390
3,10:27,4,4,TAM 45,14,28,Mike Glennon pass complete short left to Vincent Jackson for 6 yards (tackle by David Hawthorne and Keenan Lewis),-0.390,2.320
3,9:52,1,10,NOR 49,14,28,Bobby Rainey left end for -2 yards (tackle by Glenn Foster),2.320,1.510
3,9:17,2,12,TAM 49,14,28,Mike Glennon pass complete deep right to Tiquan Underwood for 19 yards (tackle by Corey White),1.510,3.450
3,8:52,1,10,NOR 32,14,28,Mike Glennon pass complete short right to Erik Lorig for 3 yards (tackle by Roman Harper),3.450,3.310
3,8:13,2,7,NOR 29,14,28,Bobby Rainey left end for -4 yards (tackle by Parys Haralson),3.310,2.080
3,7:32,3,11,NOR 33,14,28,"Mike Glennon pass incomplete deep middle intended for Vincent Jackson (defended by Keenan Lewis). Penalty on Ted Larsen: Face Mask (15 Yards), 15 yards (no play)",2.080,2.080
3,7:25,3,11,NOR 33,14,28,Timeout #1 by New Orleans Saints,2.080,0.100
3,7:25,3,26,NOR 48,14,28,Mike Glennon pass complete short left to Michael Hill for 12 yards (tackle by Roman Harper),0.100,0.880
3,6:41,4,14,NOR 36,17,28,Rian Lindell 54 yard field goal good,0.880,3.000
3,6:41,,,TAM 35,17,28,"Michael Koenen kicks off 71 yards, returned by Darren Sproles for 22 yards (tackle by Adam Hayward). Penalty on Will Herring: Offensive Holding, 8 yards",0.000,0.380
3,6:28,1,10,NOR 8,17,28,Drew Brees pass complete short left to Marques Colston for 13 yards (tackle by Lavonte David),-0.380,0.340
3,5:49,1,10,NOR 21,17,28,Pierre Thomas right tackle for 4 yards (tackle by Dashon Goldson and Adrian Clayborn),0.340,0.340
3,5:07,2,6,NOR 25,17,28,Drew Brees pass incomplete short right intended for Darren Sproles (defended by Darrelle Revis),0.340,-0.360
3,5:02,3,6,NOR 25,17,28,Drew Brees pass complete deep left to Marques Colston for 24 yards (tackle by Leonard Johnson),-0.360,2.190
3,4:27,1,10,NOR 49,17,28,Khiry Robinson left end for 25 yards (tackle by Keith Tandy),2.190,3.840
3,3:42,1,10,TAM 26,17,28,Drew Brees pass complete short right to Marques Colston for 7 yards (tackle by Lavonte David and Johnthan Banks),3.840,4.270
3,3:00,2,3,TAM 19,17,28,Drew Brees pass complete short middle to Josh Hill for 8 yards (tackle by Adam Hayward),4.270,4.840
3,2:20,1,10,TAM 11,17,28,Drew Brees pass incomplete short left intended for Darren Sproles,4.840,4.140
3,2:15,2,10,TAM 11,17,28,Drew Brees pass complete short left to Pierre Thomas for 3 yards (tackle by Johnthan Banks),4.140,3.760
3,1:27,3,7,TAM 8,17,34,"Pierre Thomas left tackle for 8 yards, touchdown",3.760,7.000
3,1:27,,,TAM 2,17,35,Shayne Graham kicks extra point good,0.000,0.000
3,1:27,,,NOR 35,17,35,"Thomas Morstead kicks off 65 yards, touchback",0.000,-0.280
3,1:22,1,10,TAM 20,17,35,Mike Glennon pass incomplete short right intended for Vincent Jackson is intercepted by Keenan Lewis at TAM-27 and returned for 2 yards (tackle by Bobby Rainey),0.280,-3.910
3,1:13,1,10,TAM 25,17,35,Khiry Robinson left tackle for 11 yards (tackle by Keith Tandy),3.910,4.650
3,0:37,1,10,TAM 14,17,35,Khiry Robinson right guard for 2 yards (tackle by Dashon Goldson),4.650,4.330
Quarter,Time,Down,ToGo,Location,TAM,NOR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,8,TAM 12,17,35,Drew Brees pass complete short right to Jimmy Graham for 3 yards (tackle by Mason Foster),4.330,4.050
4,14:14,3,5,TAM 9,17,41,"Drew Brees up the middle for 9 yards, touchdown",4.050,7.000
4,14:14,,,TAM 2,17,42,Shayne Graham kicks extra point good,0.000,0.000
4,14:14,,,NOR 35,17,42,"Thomas Morstead kicks off 62 yards, returned by Eric Page for 22 yards (tackle by Kevin Reddick)",0.000,-0.610
4,14:03,1,10,TAM 25,17,42,"Mike Glennon pass complete short left to Bobby Rainey for 1 yard (tackle by Corey White). Penalty on Ted Larsen: Unnecessary Roughness, 13 yards",0.610,-1.640
4,13:45,2,22,TAM 13,17,42,"Mike Glennon pass incomplete short left intended for Tim Wright. Penalty on Akiem Hicks: Roughing the Passer, 15 yards (no play)",-1.640,0.810
4,13:38,1,10,TAM 28,17,42,Mike Glennon pass complete short left to Tiquan Underwood for 8 yards (tackle by Corey White),0.810,1.340
4,13:10,2,2,TAM 36,17,42,Mike Glennon pass incomplete deep right intended for Chris Owusu (defended by Trevin Wade),1.340,0.630
4,13:10,3,2,TAM 36,17,42,Bobby Rainey left tackle for -1 yards (tackle by Junior Galette),0.630,-1.040
4,12:29,4,3,TAM 35,17,42,"Michael Koenen punts 50 yards, fair catch by Darren Sproles",-1.040,0.220
4,12:21,1,10,NOR 15,17,42,Jed Collins right guard for 1 yard (tackle by Mason Foster),-0.220,-0.580
4,11:48,2,9,NOR 16,17,42,Drew Brees pass complete short right to Jed Collins for 2 yards (tackle by Johnthan Banks),-0.580,-1.000
4,11:05,3,7,NOR 18,17,42,Drew Brees pass incomplete deep left intended for Jimmy Graham,-1.000,-2.240
4,11:00,4,7,NOR 18,17,42,"Thomas Morstead punts 51 yards, returned by Eric Page for 4 yards (tackle by Eric Frampton). Penalty on Roman Harper: Offensive Holding, 10 yards (no play)",-2.240,-2.240
4,10:49,4,7,NOR 18,17,42,Timeout #2 by New Orleans Saints,-2.240,-2.490
4,10:49,4,17,NOR 8,17,42,"Thomas Morstead punts 37 yards, out of bounds. Penalty on Bradley McDougald: Offensive Holding, 10 yards",-2.490,-1.930
4,10:41,1,10,TAM 45,17,42,Bobby Rainey right guard for 2 yards (tackle by Tyrunn Walker),1.930,1.650
4,10:12,2,8,TAM 47,17,42,Mike Glennon pass incomplete short right intended for Tiquan Underwood,1.650,0.960
4,10:08,3,8,TAM 47,17,42,Mike Glennon pass incomplete short left intended for Vincent Jackson,0.960,-0.260
4,10:03,4,8,TAM 47,17,42,Mike Glennon pass incomplete short middle intended for Tim Wright (defended by Curtis Lofton),-0.260,-2.460
4,10:00,1,10,TAM 47,17,42,Khiry Robinson left tackle for -2 yards (tackle by Daniel Te'o-Nesheim),2.460,1.640
4,9:15,2,12,TAM 49,17,42,Khiry Robinson right guard for 4 yards (tackle by Adrian Clayborn and Lavonte David),1.640,1.490
4,8:27,3,8,TAM 45,17,42,Khiry Robinson right guard for 5 yards (tackle by Gerald McCoy),1.490,0.590
4,7:40,4,3,TAM 40,17,42,"Khiry Robinson left end for 24 yards (tackle by Keith Tandy). Penalty on Jed Collins: Offensive Holding, 10 yards (no play)",0.590,-0.060
4,7:02,4,13,,17,42,"Thomas Morstead punts 50 yards, touchback",-0.060,-0.280
4,6:53,1,10,TAM 20,17,42,Mike Glennon pass incomplete short right intended for Tim Wright,0.280,-0.270
4,6:49,2,10,TAM 20,17,42,Mike Glennon pass incomplete short left intended for Vincent Jackson,-0.270,-0.960
4,6:45,3,10,TAM 20,17,42,Mike Glennon pass incomplete deep middle intended for Tim Wright (defended by Rafael Bush),-0.960,-2.030
4,6:39,4,10,TAM 20,17,42,"Michael Koenen punts 43 yards, fair catch by Darren Sproles. Penalty on Leonard Johnson: Unsportsmanlike Conduct, 15 yards",-2.030,-2.390
4,6:32,1,10,TAM 48,17,42,Khiry Robinson right guard for no gain (tackle by Dashon Goldson),2.390,1.850
4,5:46,2,10,TAM 48,17,42,Khiry Robinson right guard for -2 yards (tackle by Adrian Clayborn),1.850,0.890
4,5:00,3,12,,17,42,Khiry Robinson left guard for 3 yards (tackle by Adrian Clayborn),0.890,0.130
4,4:10,4,9,TAM 47,17,42,"Thomas Morstead punts 33 yards, fair catch by Eric Page",0.130,0.280
4,4:02,1,10,TAM 14,17,42,Mike Glennon pass complete short middle to Michael Hill for 11 yards (tackle by Roman Harper and Ramon Humber),-0.280,0.610
4,3:31,1,10,TAM 25,17,42,Mike Glennon pass incomplete short right intended for Vincent Jackson,0.610,0.060
4,3:25,2,10,TAM 25,17,42,Mike Glennon pass incomplete short right intended for Vincent Jackson,0.060,-0.620
4,3:20,3,10,TAM 25,17,42,Mike Glennon sacked by Junior Galette for -3 yards,-0.620,-1.900
4,2:39,4,13,TAM 22,17,42,"Michael Koenen punts 52 yards, fair catch by Darren Sproles",-1.900,-0.670
4,2:31,1,10,NOR 26,17,42,Khiry Robinson left end for 1 yard (tackle by Keith Tandy),0.670,0.270
4,2:00,2,9,NOR 27,17,42,Khiry Robinson right tackle for -2 yards (tackle by Kelcie McCray),0.270,-0.690
4,1:16,3,11,NOR 25,17,42,Khiry Robinson right guard for 5 yards (tackle by Daniel Te'o-Nesheim),-0.690,-0.690
4,0:30,3,11,NOR 25,17,42,Timeout #3 by New Orleans Saints,-0.690,-1.370
4,0:30,4,6,NOR 30,17,42,Luke McCown kneels for -2 yards,-1.370,-3.710
4,0:28,1,10,NOR 28,17,42,Michael Hill left guard for 3 yards (tackle by Parys Haralson),3.710,3.570
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
