Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Ted Larsen,C,65,100%,0,0%,4,13%
Davin Joseph,G,65,100%,0,0%,4,13%
Demar Dotson,T,65,100%,0,0%,4,13%
Donald Penn,T,65,100%,0,0%,4,13%
Jeremy Zuttah,C,65,100%,0,0%,0,0%
Mike Glennon,QB,64,98%,0,0%,0,0%
Vincent Jackson,WR,62,95%,0,0%,0,0%
Tiquan Underwood,WR,58,89%,0,0%,0,0%
Chris Owusu,WR,50,77%,0,0%,3,10%
Tim Wright,TE,49,75%,0,0%,1,3%
Bobby Rainey,RB,33,51%,0,0%,0,0%
Brian Leonard,RB,22,34%,0,0%,7,23%
Kyle Adams,TE,19,29%,0,0%,15,48%
Erik Lorig,FB,16,25%,0,0%,20,65%
Michael Hill,RB,10,15%,0,0%,15,48%
Gabe Carimi,G,5,8%,0,0%,3,10%
Eric Page,WR,1,2%,0,0%,12,39%
Dan Orlovsky,QB,1,2%,0,0%,0,0%
Keith Tandy,SS,0,0%,63,100%,16,52%
Dashon Goldson,FS,0,0%,60,95%,12,39%
Lavonte David,LB,0,0%,59,94%,10,32%
Gerald McCoy,DT,0,0%,59,94%,7,23%
Darrelle Revis,CB,0,0%,59,94%,6,19%
Johnthan Banks,CB,0,0%,59,94%,6,19%
Mason Foster,LB,0,0%,54,86%,6,19%
Adrian Clayborn,DE,0,0%,53,84%,6,19%
Akeem Spence,DT,0,0%,48,76%,5,16%
William Gholston,DE,0,0%,41,65%,6,19%
Adam Hayward,LB,0,0%,36,57%,16,52%
Leonard Johnson,CB,0,0%,33,52%,9,29%
Daniel Te'o-Nesheim,DE,0,0%,20,32%,2,6%
Steven Means,DE,0,0%,19,30%,18,58%
Kelcie McCray,FS,0,0%,12,19%,15,48%
Gary Gibson,DT,0,0%,6,10%,0,0%
Danny Lansanah,LB,0,0%,4,6%,15,48%
Danny Gorrer,DB,0,0%,4,6%,14,45%
Derek Landri,DT,0,0%,4,6%,1,3%
Spencer Larsen,FB,0,0%,0,0%,20,65%
Bradley McDougald,FS,0,0%,0,0%,15,48%
Deveron Carr,DB,0,0%,0,0%,14,45%
Michael Koenen,P,0,0%,0,0%,13,42%
Andrew Economos,LS,0,0%,0,0%,9,29%
Jamon Meredith,T,0,0%,0,0%,4,13%
Rian Lindell,K,0,0%,0,0%,4,13%
