#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:30,CAR 31,3,1:35,69,Touchdown
2,1,6:28,CAR 11,14,7:12,89,Touchdown
3,2,13:00,CAR 28,4,1:38,9,Punt
4,2,10:01,CAR 36,3,0:56,6,Punt
5,2,5:02,CAR 25,5,2:29,14,Punt
6,2,0:07,,0,0:07,0,End of Half
7,3,15:00,CAR 25,10,6:18,75,Touchdown
8,3,8:28,MIN 31,4,1:37,8,Field Goal
9,3,2:00,CAR 2,3,1:44,1,Punt
10,4,14:20,CAR 44,5,2:33,15,Punt
11,4,8:48,CAR 28,3,1:44,8,Punt
12,4,5:36,CAR 25,3,1:00,5,Interception
13,4,3:07,CAR 25,5,1:20,75,Touchdown
14,4,1:05,MIN 17,3,1:05,-5,End of Game
