Quarter,Time,Down,ToGo,Location,BAL,CLE,Detail,EPB,EPA
1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter
,,,,,,,"Browns won the coin toss, Browns to receive the opening kickoff.",,
1,15:00,,,BAL 30,0,0,"Wade Richey kicks off 67 yards, returned by Dee Brown for 30 yards (tackle by Chad Williams)",0.000,1.140
1,14:54,1,10,CLE 33,0,0,William Green right guard for 1 yard (tackle by Anthony Weaver and Adalius Thomas),1.140,0.730
1,14:10,2,9,CLE 34,0,0,"Penalty on Paul Zukauskas: False Start, 5 yards (no play)",0.730,0.050
1,13:57,2,14,CLE 29,0,0,Jeff Garcia pass complete to William Green for no gain,0.050,-0.620
1,13:14,3,14,CLE 29,0,0,Jeff Garcia pass incomplete intended for William Green,-0.620,-1.440
1,13:08,4,14,CLE 29,0,0,Derrick Frost punts 54 yards,-1.440,0.060
1,12:56,1,10,BAL 17,0,0,Kyle Boller pass incomplete intended for Travis Taylor,-0.060,-0.580
1,12:50,2,10,BAL 17,0,0,Jamal Lewis left guard for 3 yards (tackle by Robert Griffith and Andra Davis),-0.580,-0.870
1,12:15,3,7,BAL 20,0,0,Kyle Boller pass complete to Todd Heap for 6 yards (tackle by Earl Little),-0.870,-1.630
1,11:43,4,1,BAL 26,0,0,"Dave Zastudil punts 52 yards, returned by Dennis Northcutt for 7 yards (tackle by Daniel Wilcox)",-1.630,-0.870
1,11:31,1,10,CLE 29,0,0,William Green up the middle for -2 yards (tackle by Marques Douglas),0.870,0.060
1,10:53,2,12,CLE 27,0,0,Jeff Garcia pass complete to Kellen Winslow Jr. for 6 yards (tackle by Ray Lewis),0.060,0.170
1,10:12,3,6,CLE 33,0,0,Jeff Garcia pass complete to Dennis Northcutt for 3 yards (tackle by Ray Lewis),0.170,-0.980
1,9:45,4,3,CLE 36,0,0,"Derrick Frost punts 46 yards, returned by B.J. Sams for 5 yards (tackle by Kevin Bentley). Penalty on Will Demps: Illegal Block Above the Waist, 10 yards",-0.980,0.350
1,9:31,1,10,BAL 12,0,0,Jamal Lewis left end for 1 yard (tackle by Anthony Henry),-0.350,-0.700
1,9:10,2,9,BAL 13,0,0,Kyle Boller pass incomplete intended for Travis Taylor,-0.700,-1.300
1,9:03,3,9,BAL 13,0,0,"Kyle Boller pass incomplete intended for Todd Heap. Penalty on Kevin Bentley: Defensive Holding, 5 yards (no play)",-1.300,0.040
1,8:58,1,10,BAL 18,0,0,Kyle Boller pass complete to Daniel Wilcox for 5 yards (tackle by Kevin Bentley),0.040,0.280
1,8:21,2,5,BAL 23,0,0,Jamal Lewis right tackle for 9 yards (tackle by Andra Davis and Earl Little). Penalty on Gerard Warren: Defensive Offside (Declined),0.280,1.070
1,8:00,1,10,BAL 32,0,0,Jamal Lewis left end for 4 yards (tackle by Warrick Holdman and Andra Davis),1.070,1.070
1,7:35,2,6,BAL 36,0,0,Kyle Boller pass complete to Travis Taylor for 5 yards (tackle by Anthony Henry),1.070,1.030
1,6:50,3,1,BAL 41,0,0,Alan Ricard left guard for 1 yard (tackle by Ebenezer Ekuban),1.030,1.730
1,6:06,1,10,BAL 42,0,0,Kyle Boller pass complete to Todd Heap for 5 yards,1.730,1.860
1,5:39,2,5,BAL 47,0,0,Chester Taylor up the middle for 4 yards (tackle by Michael Myers),1.860,1.690
1,5:02,3,1,CLE 49,0,0,Kyle Boller pass incomplete intended for Travis Taylor,1.690,0.000
1,4:55,4,1,CLE 49,0,0,"Dave Zastudil punts 49 yards, touchback",0.000,-0.280
1,4:47,1,10,CLE 20,0,0,Jeff Garcia pass incomplete intended for William Green,0.280,-0.270
1,4:43,2,10,CLE 20,0,0,Jeff Garcia pass complete to William Green for 11 yards (tackle by Adalius Thomas),-0.270,1.000
1,3:55,1,10,CLE 31,0,0,William Green right tackle for 1 yard (tackle by Terrell Suggs),1.000,0.600
1,3:18,2,9,CLE 32,0,0,William Green left guard for 1 yard (tackle by Terrell Suggs and Kelly Gregg),0.600,0.040
1,2:34,3,8,CLE 33,0,0,Jeff Garcia sacked by Gary Baxter for -6 yards. Penalty on CLE: Illegal Formation (Declined),0.040,-1.570
1,2:18,4,14,CLE 27,0,0,"Derrick Frost punts 50 yards, returned by B.J. Sams for 7 yards (tackle by Leigh Bodden). Penalty on Cornell Brown: Offensive Holding, 10 yards",-1.570,0.320
1,2:04,1,10,BAL 13,0,0,"Jamal Lewis right guard for 11 yards (tackle by Robert Griffith and Earl Little). Penalty on Kevin Johnson: Illegal Motion, 5 yards (no play)",-0.320,-0.570
1,1:43,1,15,BAL 8,0,0,Kyle Boller pass incomplete intended for Kevin Johnson,-0.570,-1.150
1,1:39,2,15,BAL 8,0,0,Jamal Lewis left guard for 3 yards (tackle by Orpheus Roye and Ben Taylor),-1.150,-1.650
1,1:00,3,12,BAL 11,0,0,Kyle Boller pass complete to Kevin Johnson for 7 yards (tackle by Daylon McCutcheon),-1.650,-2.240
1,0:21,4,5,BAL 18,0,0,"Dave Zastudil punts 40 yards, fair catch by Dennis Northcutt",-2.240,-1.730
1,0:12,1,10,CLE 42,0,0,Jeff Garcia sacked by Ray Lewis for -9 yards,1.730,-0.030
Quarter,Time,Down,ToGo,Location,BAL,CLE,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,19,CLE 33,0,0,William Green right guard for 4 yards (tackle by Ray Lewis and Adalius Thomas),-0.030,-0.160
2,14:22,3,15,CLE 37,0,0,Jeff Garcia pass complete to James Jackson for 3 yards (tackle by Chad Williams),-0.160,-0.720
2,13:57,4,12,CLE 40,0,0,"Derrick Frost punts 48 yards. Penalty on Chad Williams: Illegal Block Above the Waist, 6 yards",-0.720,0.380
2,13:47,1,10,BAL 6,0,0,Kyle Boller pass incomplete intended for Randy Hymes,-0.380,-0.780
2,13:42,2,10,BAL 6,0,0,Jamal Lewis right guard for 1 yard (tackle by Robert Griffith and Andra Davis),-0.780,-1.300
2,13:04,3,9,BAL 7,0,0,Chester Taylor right guard for 6 yards (tackle by Alvin McKinley and Kevin Bentley),-1.300,-2.490
2,12:26,4,3,BAL 13,0,0,"Dave Zastudil punts 49 yards. Penalty on Joe Maese: Offensive Holding (Offsetting), Penalty on Leigh Bodden: Illegal Block Above the Waist (Offsetting) (no play)",-2.490,-2.490
2,12:14,4,3,BAL 13,0,0,Dave Zastudil punts 32 yards,-2.490,-2.590
2,12:06,1,10,BAL 45,0,0,Jeff Garcia pass complete to Kellen Winslow Jr. for 6 yards (tackle by Ed Reed),2.590,2.850
2,11:30,2,4,BAL 39,0,0,William Green right tackle for 5 yards (tackle by Ray Lewis),2.850,3.310
2,10:48,1,10,BAL 34,0,0,William Green left guard for 5 yards (tackle by Ed Hartwell and Adalius Thomas),3.310,3.450
2,10:07,2,5,BAL 29,0,0,William Green right guard for 2 yards (tackle by Terrell Suggs and Kelly Gregg),3.450,3.010
2,9:28,,,,0,0,Timeout #1 by Cleveland Browns,0.000,3.010
2,9:28,3,3,BAL 27,0,0,Jeff Garcia pass complete to Kellen Winslow Jr. for 6 yards (tackle by Will Demps),3.010,4.170
2,8:42,1,10,BAL 21,0,0,Jeff Garcia pass incomplete intended for Kellen Winslow Jr.,4.170,3.630
2,8:37,2,10,BAL 21,0,0,William Green left tackle for 1 yard (tackle by Marques Douglas),3.630,3.070
2,7:52,,,,0,0,Timeout #2 by Cleveland Browns,0.000,3.070
2,7:52,3,9,BAL 20,0,0,Jeff Garcia pass incomplete intended for William Green,3.070,2.120
2,7:45,4,9,BAL 20,0,3,Phil Dawson 37 yard field goal good,2.120,3.000
2,,,,CLE 30,0,3,"Phil Dawson kicks off 59 yards, returned by B.J. Sams for 1 yard (tackle by Chaun Thompson)",0.000,-0.350
2,7:36,1,10,BAL 12,0,3,Kyle Boller pass complete to Todd Heap for 8 yards (tackle by Robert Griffith),-0.350,0.290
2,6:58,2,2,BAL 20,0,3,Jamal Lewis right end for 4 yards (tackle by Andra Davis and Kenard Lang),0.290,0.540
2,6:15,1,10,BAL 24,0,3,Jamal Lewis left guard for 3 yards (tackle by Warrick Holdman),0.540,0.400
2,5:38,2,7,BAL 27,0,3,Kyle Boller sacked by Kenard Lang for -8 yards,0.400,-1.430
2,5:01,,,,0,3,Timeout #1 by Baltimore Ravens,0.000,-1.430
2,5:01,3,15,BAL 19,0,3,Kyle Boller pass complete to Randy Hymes for 17 yards (tackle by Earl Little),-1.430,1.330
2,4:21,1,10,BAL 36,0,3,"Kyle Boller pass incomplete intended for Kevin Johnson. Penalty on Andra Davis: Defensive Holding, 5 yards (no play)",1.330,1.660
2,4:15,1,10,BAL 41,0,3,Jamal Lewis left end for 6 yards (tackle by Orpheus Roye),1.660,1.930
2,3:36,2,4,BAL 47,0,3,Jamal Lewis right guard for 2 yards (tackle by Warrick Holdman and Alvin McKinley),1.930,1.490
2,2:58,3,2,BAL 49,0,3,Kyle Boller pass incomplete intended for Travis Taylor,1.490,-0.130
2,2:52,4,2,BAL 49,0,3,"Dave Zastudil punts 33 yards, fair catch by Dennis Northcutt",-0.130,-0.040
2,2:44,1,10,CLE 18,0,3,William Green right end for no gain (tackle by Ray Lewis and Ed Hartwell),0.040,-0.490
2,2:28,,,,0,3,Timeout #2 by Baltimore Ravens,0.000,-0.490
2,2:28,2,10,CLE 18,0,3,Jeff Garcia pass complete to Dennis Northcutt for 6 yards (tackle by Terrell Suggs),-0.490,-0.400
2,2:00,3,4,CLE 24,0,3,Jeff Garcia up the middle for 6 yards (tackle by Gary Baxter),-0.400,0.940
2,1:17,1,10,CLE 30,0,3,James Jackson left guard for 2 yards (tackle by Terrell Suggs and Ma'ake Kemoeatu),0.940,0.660
2,0:52,2,8,CLE 32,0,3,"James Jackson left tackle for 2 yards (tackle by Ray Lewis and Marques Douglas). Penalty on Ross Verba: Offensive Holding, 10 yards (no play)",0.660,-0.690
2,0:47,2,18,CLE 22,0,3,James Jackson left tackle for 1 yard (tackle by Chad Williams),-0.690,-1.220
2,0:41,,,,0,3,Timeout #3 by Baltimore Ravens,0.000,-1.220
2,0:41,3,17,CLE 23,0,3,William Green up the middle for 10 yards (tackle by Anthony Weaver),-1.220,-1.180
Quarter,Time,Down,ToGo,Location,BAL,CLE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CLE 30,0,3,"Phil Dawson kicks off 69 yards, returned by B.J. Sams for 25 yards (tackle by Leigh Bodden)",0.000,0.670
3,14:54,1,10,BAL 26,0,3,Kyle Boller pass complete to Kevin Johnson for 6 yards (tackle by Warrick Holdman),0.670,0.940
3,14:21,2,4,BAL 32,0,3,Jamal Lewis right guard for no gain (tackle by Orpheus Roye and Robert Griffith),0.940,0.230
3,13:43,3,4,BAL 32,0,3,Kyle Boller pass complete to Todd Heap for 7 yards (tackle by Robert Griffith),0.230,1.530
3,13:04,1,10,BAL 39,0,3,Jamal Lewis left end for -1 yards (tackle by Ben Taylor). Penalty on Kevin Johnson: Illegal Formation (Declined),1.530,0.850
3,12:44,2,11,BAL 38,0,3,Kyle Boller pass complete to Randy Hymes for 8 yards (tackle by Anthony Henry),0.850,1.220
3,12:02,3,3,BAL 46,0,3,Kyle Boller pass complete to Randy Hymes for 4 yards (tackle by Anthony Henry),1.220,2.260
3,11:22,1,10,CLE 50,0,3,Kyle Boller pass incomplete intended for Kevin Johnson,2.260,1.710
3,11:17,2,10,CLE 50,0,3,Kyle Boller for 8 yards,1.710,2.080
3,10:51,3,2,CLE 42,0,3,Kyle Boller pass incomplete intended for Terry Jones,2.080,0.460
3,10:44,4,2,CLE 42,0,3,Dave Zastudil punts 29 yards,0.460,0.320
3,10:31,1,10,CLE 13,0,3,William Green right guard for 2 yards (tackle by Ray Lewis and Marques Douglas),-0.320,-0.570
3,9:51,2,8,CLE 15,0,3,Jeff Garcia pass complete to William Green for 3 yards (tackle by Chris McAlister),-0.570,-0.830
3,9:08,3,5,CLE 18,0,3,Jeff Garcia pass incomplete intended for Kellen Winslow Jr.,-0.830,-2.240
3,9:02,4,5,CLE 18,0,3,"Derrick Frost punts 43 yards, returned by Deion Sanders for 5 yards (tackle by Leigh Bodden)",-2.240,-1.860
3,8:52,1,10,BAL 44,0,3,Jamal Lewis left end for 4 yards (tackle by Warrick Holdman),1.860,1.860
3,8:28,2,6,BAL 48,0,3,Kyle Boller pass complete to Todd Heap for 24 yards (tackle by Robert Griffith),1.860,3.710
3,7:48,1,10,CLE 28,0,3,Jamal Lewis right guard for 1 yard (tackle by Michael Myers),3.710,3.300
3,7:08,2,9,CLE 27,0,3,Jamal Lewis for -1 yards,3.300,2.480
3,6:37,,,,0,3,Timeout #1 by Baltimore Ravens,0.000,2.480
3,6:37,3,10,CLE 28,0,3,Chester Taylor right guard for 4 yards (tackle by Ebenezer Ekuban and Kevin Bentley),2.480,1.890
3,6:02,4,6,CLE 24,3,3,Matt Stover 42 yard field goal good,1.890,3.000
3,,,,BAL 30,3,3,Wade Richey kicks off 62 yards,0.000,1.600
3,5:57,1,10,CLE 40,3,3,Jeff Garcia pass incomplete intended for Andra Davis,1.600,1.050
3,5:51,2,10,CLE 40,3,3,Jeff Garcia pass complete to James Jackson for 2 yards (tackle by Ed Hartwell),1.050,0.630
3,5:08,3,8,CLE 42,3,3,Jeff Garcia up the middle for 4 yards (tackle by Adalius Thomas),0.630,-0.320
3,4:31,4,4,CLE 46,3,3,"Derrick Frost punts 31 yards, returned by B.J. Sams for no gain. Penalty on Andra Davis: Ineligible Downfield Kick (Declined)",-0.320,-0.480
3,4:22,1,10,BAL 23,3,3,Jamal Lewis left tackle for 5 yards (tackle by Andra Davis and Michael Myers),0.480,0.610
3,3:45,2,5,BAL 28,3,3,Jamal Lewis left guard for 6 yards (tackle by Robert Griffith),0.610,1.200
3,3:08,1,10,BAL 34,3,3,Kyle Boller pass incomplete intended for Todd Heap,1.200,0.660
3,3:03,2,10,BAL 34,3,3,"Jamal Lewis right tackle for 6 yards (tackle by Robert Griffith). Penalty on Bennie Anderson: Offensive Holding, 10 yards (no play)",0.660,-0.690
3,2:40,2,20,BAL 24,3,3,Kyle Boller pass complete to Kevin Johnson for 10 yards (tackle by Daylon McCutcheon),-0.690,-0.030
3,2:15,3,10,BAL 34,3,3,Kyle Boller pass incomplete intended for Todd Heap,-0.030,-1.110
3,2:10,4,10,BAL 34,3,3,"Dave Zastudil punts 36 yards, returned by Dennis Northcutt for 12 yards (tackle by Chad Williams). Penalty on Kellen Winslow Jr.: Illegal Block Above the Waist, 10 yards",-1.110,-1.070
3,1:57,1,10,CLE 32,3,3,Jeff Garcia pass incomplete intended for Quincy Morgan,1.070,0.530
3,1:54,2,10,CLE 32,3,3,Jeff Garcia pass incomplete intended for Andra Davis,0.530,-0.160
3,1:50,3,10,CLE 32,3,3,Jeff Garcia pass complete to Kellen Winslow Jr. for 21 yards (tackle by Ed Reed),-0.160,2.460
3,1:11,1,10,BAL 47,3,3,James Jackson left guard for 1 yard (tackle by Marques Douglas),2.460,2.050
3,0:33,2,9,BAL 46,3,9,"Jeff Garcia pass complete to Quincy Morgan for 46 yards, touchdown",2.050,7.000
3,,,,BAL 2,3,10,Phil Dawson kicks extra point good,0.000,0.000
3,,,,CLE 30,3,10,"Phil Dawson kicks off 58 yards, returned by B.J. Sams for 24 yards (tackle by Kevin Bentley)",0.000,1.330
3,0:17,1,10,BAL 36,3,10,"Kyle Boller pass complete to Daniel Wilcox for 13 yards (tackle by Earl Little). Daniel Wilcox fumbles (forced by Earl Little), recovered by Kevin Johnson at BAL-49",1.330,2.190
Quarter,Time,Down,ToGo,Location,BAL,CLE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,BAL 49,3,10,Kyle Boller pass complete to Todd Heap for 5 yards (tackle by Leigh Bodden),2.190,2.320
4,14:27,2,5,CLE 46,3,10,Jamal Lewis right tackle for 5 yards (tackle by Leigh Bodden and Robert Griffith),2.320,2.850
4,13:44,1,10,CLE 41,3,10,Kyle Boller pass incomplete intended for Kevin Johnson is intercepted by Anthony Henry at CLE-7,2.850,0.380
4,13:30,1,10,CLE 7,3,10,William Green right guard for 2 yards (tackle by Adalius Thomas and Marques Douglas),-0.380,-0.630
4,12:53,2,8,CLE 9,3,10,William Green left guard for -2 yards (tackle by Adalius Thomas and Terrell Suggs). Penalty on Ross Verba: Offensive Holding (Declined),-0.630,-1.420
4,12:31,3,10,CLE 7,3,10,Jeff Garcia pass complete to Andra Davis for 51 yards (tackle by Will Demps),-1.420,2.790
4,11:47,1,10,BAL 42,3,10,James Jackson left guard for 3 yards (tackle by Ray Lewis),2.790,2.650
4,11:06,2,7,BAL 39,3,10,Jeff Garcia pass complete to William Green for 13 yards (tackle by Chris McAlister),2.650,3.840
4,10:21,1,10,BAL 26,3,10,William Green right guard for 7 yards (tackle by Jarret Johnson and Ed Reed),3.840,4.270
4,9:44,2,3,BAL 19,3,10,William Green up the middle for 3 yards (tackle by Ray Lewis),4.270,4.510
4,8:47,,,,3,10,Timeout #1 by Cleveland Browns,0.000,4.510
4,8:47,1,10,BAL 16,3,10,Jeff Garcia pass complete to Dennis Northcutt for 3 yards (tackle by Adalius Thomas),4.510,4.390
4,8:10,2,7,BAL 13,3,10,William Green left tackle for 5 yards (tackle by Ray Lewis),4.390,4.620
4,7:26,3,2,BAL 8,3,10,Jeff Garcia pass incomplete intended for Terrelle Smith,4.620,2.990
4,7:21,4,2,BAL 8,3,13,Phil Dawson 25 yard field goal good,2.990,3.000
4,,,,CLE 30,3,13,"Phil Dawson kicks off 70 yards, touchback",0.000,0.280
4,7:18,1,10,BAL 20,3,13,Jamal Lewis right guard for 3 yards (tackle by Orpheus Roye and Ben Taylor),0.280,0.140
4,6:41,2,7,BAL 23,3,13,Kyle Boller sacked by Kenard Lang for -9 yards,0.140,-2.030
4,6:06,3,16,BAL 14,3,13,"Kyle Boller sacked by Kenard Lang for -8 yards. Kyle Boller fumbles (forced by Kenard Lang), recovered by Michael Myers at BAL-6 (tackle by Ethan Brooks)",-2.030,-5.830
,,,,,,,"BAL challenged the ruling, and the play was upheld.",,
4,5:58,1,6,BAL 6,3,13,William Green right tackle for 1 yard (tackle by Ray Lewis and Will Demps),5.830,5.150
4,5:12,2,5,BAL 5,3,13,William Green right tackle for 2 yards (tackle by Will Demps and Ray Lewis),5.150,4.720
4,4:26,,,,3,13,Timeout #2 by Cleveland Browns,0.000,4.720
4,4:26,3,3,BAL 3,3,19,"Jeff Garcia right end for 3 yards, touchdown",4.720,7.000
4,,,,BAL 2,3,20,Phil Dawson kicks extra point good,0.000,0.000
4,,,,CLE 30,3,20,"Phil Dawson kicks off 71 yards, returned by B.J. Sams for 28 yards (tackle by Dee Brown)",0.000,0.740
4,4:14,1,10,BAL 27,3,20,Kyle Boller pass complete to Randy Hymes for 6 yards (tackle by Kevin Bentley),0.740,1.010
4,3:55,2,4,BAL 33,3,20,Kyle Boller pass complete to Todd Heap for 5 yards (tackle by Kevin Bentley),1.010,1.470
4,3:35,1,10,BAL 38,3,20,Kyle Boller pass incomplete intended for Chester Taylor (defended by Chris Crocker),1.470,0.920
4,3:29,2,10,BAL 38,3,20,Kyle Boller pass complete to Kevin Johnson for 9 yards (tackle by Daylon McCutcheon),0.920,1.420
4,3:24,3,1,BAL 47,3,20,Jamal Lewis left guard for -1 yards (tackle by Courtney Brown and Orpheus Roye),1.420,-0.320
4,2:54,4,2,BAL 46,3,20,Kyle Boller pass incomplete intended for Todd Heap is intercepted by Andra Davis at CLE-41 and returned for 2 yards (tackle by Devard Darling),-0.320,-1.800
4,2:45,1,10,CLE 43,3,20,"William Green right guard for 2 yards (tackle by Dwan Edwards). Penalty on Ross Verba: Unnecessary Roughness, 15 yards",1.800,-0.500
4,2:37,2,23,CLE 30,3,20,William Green left tackle for 5 yards (tackle by Ray Lewis),-0.500,-0.490
4,2:00,3,18,CLE 35,3,20,William Green left tackle for 10 yards (tackle by Ray Lewis),-0.490,-0.390
4,1:50,,,,3,20,Timeout #3 by Baltimore Ravens,0.000,-0.390
4,1:50,4,8,CLE 45,3,20,"Derrick Frost punts 44 yards, returned by B.J. Sams for -4 yards (tackle by Leigh Bodden)",-0.390,0.380
4,1:41,1,10,BAL 7,3,20,Kyle Boller pass complete to Todd Heap for 17 yards (tackle by Robert Griffith),-0.380,0.540
4,1:16,1,10,BAL 24,3,20,Kyle Boller pass incomplete intended for Todd Heap,0.540,0.000
4,1:11,2,10,BAL 24,3,20,Kyle Boller pass complete to Kevin Johnson for 11 yards,0.000,1.270
4,1:06,1,10,BAL 35,3,20,Kyle Boller up the middle for 8 yards,1.270,1.800
4,0:44,2,2,BAL 43,3,20,Kyle Boller pass complete to Randy Hymes for 4 yards (tackle by Kevin Bentley),1.800,2.060
4,0:44,1,10,BAL 47,3,20,"Kyle Boller spiked the ball. Penalty on Devard Darling: Offensive Offside (Offsetting), Penalty on CLE: Defensive 12 On-field (Offsetting) (no play)",2.060,2.060
4,0:27,1,10,BAL 47,3,20,Kyle Boller pass incomplete intended for Randy Hymes (defended by Daylon McCutcheon),2.060,1.520
4,0:22,2,10,BAL 47,3,20,"Penalty on Damion Cook: False Start, 5 yards (no play)",1.520,0.840
4,0:21,2,15,BAL 42,3,20,Kyle Boller pass incomplete intended for Todd Heap,0.840,0.170
4,0:17,3,15,BAL 42,3,20,Kyle Boller pass complete to Todd Heap for 9 yards (tackle by Kevin Bentley),0.170,0.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
