Quarter,Time,Down,ToGo,Location,CIN,PIT,Detail,EPB,EPA
2,7:59,1,10,PIT 23,0,7,Rudi Johnson middle for 7 yards (tackle by Ryan Clark),4.040,4.560
2,7:20,2,3,PIT 16,0,7,Rudi Johnson right guard for no gain (tackle by Casey Hampton and Travis Kirschke),4.560,3.850
2,6:40,3,3,PIT 16,6,7,"Carson Palmer pass complete short right to Chris Henry for 16 yards, touchdown",3.850,7.000
2,6:40,,,PIT 2,7,7,Shayne Graham kicks extra point good,0.000,0.000
2,6:34,,,CIN 30,7,7,"Shayne Graham kicks off 70 yards, touchback",0.000,0.280
2,6:34,1,10,PIT 20,7,7,Ben Roethlisberger pass incomplete short right intended for Cedrick Wilson (defended by Deltha O'Neal),0.280,-0.270
2,6:30,2,10,PIT 20,7,7,Willie Parker left guard for 9 yards (tackle by Landon Johnson),-0.270,0.230
2,5:56,3,1,PIT 29,7,7,Willie Parker right tackle for 2 yards (tackle by Landon Johnson and Rashad Jeanty),0.230,1.000
2,5:20,1,10,PIT 31,7,7,Willie Parker middle for 26 yards (tackle by Madieu Williams),1.000,2.720
2,4:46,1,10,CIN 43,7,7,Verron Haynes left tackle for 6 yards (tackle by Justin Smith and Brian Simmons),2.720,2.990
2,4:09,2,4,CIN 37,7,7,Verron Haynes middle for 1 yard (tackle by Landon Johnson),2.990,2.410
2,3:27,3,3,CIN 36,7,7,Ben Roethlisberger pass complete short middle to Hines Ward for 11 yards (tackle by Madieu Williams),2.410,3.910
2,2:45,1,10,CIN 25,7,7,Willie Parker right end for 2 yards (tackle by Deltha O'Neal and Brian Simmons),3.910,3.630
2,2:05,2,8,CIN 23,7,7,Ben Roethlisberger pass incomplete short middle intended for Hines Ward (defended by Justin Smith),3.630,2.940
2,2:00,3,8,CIN 23,7,7,Ben Roethlisberger sacked by Robert Geathers for -7 yards,2.940,1.410
2,1:13,,,,7,7,Timeout #1 by Pittsburgh Steelers,0.000,1.410
2,1:13,4,15,CIN 30,7,7,"Jeff Reed 48 yard field goal no good, blocked by John Thornton",1.410,-1.470
2,1:08,1,10,CIN 38,7,7,Carson Palmer pass complete short middle to Kenny Watson for 9 yards (tackle by Aaron Smith),1.470,2.140
2,1:08,2,1,CIN 47,7,7,Carson Palmer pass complete short right to Chris Henry for 21 yards (tackle by Tyrone Carter),2.140,3.450
2,0:40,,,,7,7,Timeout #2 by Cincinnati Bengals,0.000,3.450
2,0:40,1,10,PIT 32,7,7,Carson Palmer pass complete short right to T.J. Houshmandzadeh for 11 yards (tackle by Ike Taylor and Deshea Townsend),3.450,4.170
2,0:40,1,10,PIT 21,7,7,Carson Palmer spiked the ball,4.170,3.630
2,0:25,,,,7,7,Timeout #3 by Cincinnati Bengals,0.000,3.630
2,0:25,2,10,PIT 21,7,7,Kenny Watson middle for 18 yards (tackle by Deshea Townsend and Ryan Clark),3.630,6.510
2,0:25,1,3,PIT 3,7,7,Carson Palmer spiked the ball,6.510,5.530
2,0:10,2,3,PIT 3,13,7,"Carson Palmer pass complete short middle to Chris Henry for 3 yards, touchdown",5.530,7.000
2,0:10,,,PIT 2,14,7,Shayne Graham kicks extra point good,0.000,0.000
2,0:05,,,CIN 30,14,7,Shayne Graham kicks off 45 yards,0.000,0.610
2,0:05,1,10,PIT 25,14,7,Ben Roethlisberger kneels for -1 yards,0.610,-0.070
Quarter,Time,Down,ToGo,Location,CIN,PIT,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CIN 30,14,7,"Shayne Graham kicks off 57 yards, returned by Santonio Holmes for 26 yards (tackle by Caleb Miller)",0.000,1.530
3,14:54,1,10,PIT 39,14,7,Willie Parker middle for 11 yards (tackle by Justin Smith and Rashad Jeanty),1.530,2.260
3,14:11,1,10,PIT 50,14,7,Willie Parker left tackle for 1 yard (tackle by John Thornton),2.260,1.850
3,13:35,2,9,CIN 49,14,7,Ben Roethlisberger pass complete short right to Heath Miller for 13 yards (tackle by Brian Simmons),1.850,3.180
3,12:54,1,10,CIN 36,14,7,Willie Parker right tackle for 4 yards (tackle by Bryan Robinson),3.180,3.180
3,12:16,2,6,CIN 32,14,7,"Willie Parker middle for -1 yards (tackle by Bryan Robinson and Domata Peko). Penalty on Bryan Robinson: Face Mask (15 Yards), 15 yards",3.180,4.370
3,11:47,1,10,CIN 18,14,7,Willie Parker middle for 1 yard (tackle by Domata Peko and John Thornton),4.370,3.940
3,11:08,2,9,CIN 17,14,7,Willie Parker left guard for -3 yards (tackle by Justin Smith),3.940,2.870
3,10:26,3,12,CIN 20,14,7,Ben Roethlisberger pass complete short middle to Verron Haynes for 1 yard (tackle by Kevin Kaesviharn),2.870,2.180
3,9:41,4,11,CIN 19,14,10,Jeff Reed 37 yard field goal good,2.180,3.000
3,9:37,,,PIT 30,14,10,"Jeff Reed kicks off 70 yards, returned by Kenny Watson for 14 yards (tackle by James Harrison)",0.000,-0.280
3,9:33,1,10,CIN 14,14,10,Carson Palmer pass complete short left to T.J. Houshmandzadeh for 5 yards (tackle by Deshea Townsend),-0.280,-0.040
3,9:07,2,5,CIN 19,14,10,"Penalty on Eric Steinbach: False Start, 5 yards (no play)",-0.040,-0.750
3,8:46,2,10,CIN 14,14,10,Rudi Johnson right end for 8 yards (tackle by Clark Haggans and Ike Taylor),-0.750,-0.440
3,8:00,3,2,CIN 22,14,10,Carson Palmer pass incomplete deep middle intended for Chris Henry is intercepted by Ike Taylor at CIN-41 and returned for 34 yards,-0.440,-5.600
3,7:48,1,7,CIN 7,14,10,Willie Parker right guard for 2 yards (tackle by Bryan Robinson and Rashad Jeanty),5.600,5.150
3,7:11,2,5,CIN 5,14,10,Willie Parker middle for 4 yards (tackle by Rashad Jeanty),5.150,5.170
3,6:26,3,1,CIN 1,14,10,Willie Parker right tackle for no gain (tackle by Landon Johnson and Herana-Daze Jones),5.170,3.550
3,6:26,4,1,CIN 1,14,16,"Willie Parker left guard for 1 yard, touchdown. Penalty on Willie Parker: Unsportsmanlike Conduct, 15 yards, Penalty on Verron Haynes: Unsportsmanlike Conduct (Declined)",3.550,7.000
3,6:26,,,CIN 2,14,17,Jeff Reed kicks extra point good,0.000,0.000
3,5:43,,,PIT 15,14,17,"Jeff Reed kicks off 63 yards, returned by Kenny Watson for 18 yards (tackle by Sean Morey)",0.000,1.600
3,5:40,1,10,CIN 40,14,17,Carson Palmer pass incomplete short left intended for T.J. Houshmandzadeh (defended by Joey Porter),1.600,1.050
3,5:36,2,10,CIN 40,14,17,Rudi Johnson left end for 6 yards (tackle by James Farrior and Ryan Clark),1.050,1.160
3,4:58,3,4,CIN 46,14,17,Carson Palmer pass incomplete short left intended for Chris Henry (defended by Deshea Townsend),1.160,-0.320
3,4:53,4,4,CIN 46,14,17,Kyle Larson punts 42 yards,-0.320,0.350
3,4:41,1,10,PIT 12,14,17,Willie Parker middle for 10 yards (tackle by Madieu Williams),-0.350,0.410
3,4:01,1,10,PIT 22,14,17,Willie Parker right guard for 3 yards (tackle by Brian Simmons),0.410,0.270
3,3:20,2,7,PIT 25,14,17,Willie Parker left guard for 7 yards (tackle by Caleb Miller and Rashad Jeanty),0.270,1.070
3,2:36,1,10,PIT 32,14,17,Ben Roethlisberger pass incomplete deep middle intended for Cedrick Wilson is intercepted by Deltha O'Neal at CIN-29 and returned for 42 yards,1.070,-3.640
3,2:21,1,10,PIT 29,14,17,Rudi Johnson middle for 5 yards (tackle by Larry Foote and Troy Polamalu),3.640,3.780
3,1:33,2,5,PIT 24,14,17,Rudi Johnson right guard for 2 yards (tackle by Ryan Clark),3.780,3.340
3,1:33,3,3,PIT 22,14,17,"Carson Palmer sacked by Deshea Townsend for -9 yards. Carson Palmer fumbles (forced by Deshea Townsend), recovered by James Farrior at PIT-31",3.340,-1.000
3,0:51,1,10,PIT 31,14,17,Willie Parker middle for 3 yards (tackle by Bryan Robinson and Domata Peko),1.000,0.870
3,0:51,2,7,PIT 34,14,17,Willie Parker middle for 2 yards (tackle by Landon Johnson),0.870,0.430
Quarter,Time,Down,ToGo,Location,CIN,PIT,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,5,PIT 36,14,17,Ben Roethlisberger pass incomplete short left intended for Cedrick Wilson,0.430,-0.980
4,14:57,4,5,PIT 36,14,17,"Chris Gardocki punts 43 yards, fair catch by Keiwan Ratliff",-0.980,-0.340
4,14:50,1,10,CIN 21,14,17,Carson Palmer sacked by Aaron Smith for -5 yards,0.340,-1.010
4,14:25,2,15,CIN 16,14,17,Rudi Johnson middle for 1 yard (tackle by Joey Porter and Aaron Smith),-1.010,-1.590
4,14:25,3,14,CIN 17,14,17,Carson Palmer pass complete short left to T.J. Houshmandzadeh for 13 yards (tackle by James Farrior),-1.590,-1.370
4,14:25,4,1,CIN 30,14,17,Carson Palmer middle for 1 yard (tackle by Clark Haggans and Ryan Clark),-1.370,1.000
4,12:54,1,10,CIN 31,14,17,Carson Palmer sacked by Clark Haggans for -7 yards,1.000,-0.490
4,12:22,,,,14,17,Timeout #1 by Cincinnati Bengals,0.000,-0.490
4,12:20,2,17,CIN 24,14,17,Carson Palmer pass incomplete deep right intended for Chad Johnson,-0.490,-1.150
4,12:16,3,17,CIN 24,14,17,Kenny Watson left tackle for 6 yards (tackle by James Farrior),-1.150,-1.370
4,11:39,4,11,CIN 30,14,17,"Kyle Larson punts 47 yards, returned by Ricardo Colclough for no gain",-1.370,-0.480
4,11:26,1,10,PIT 23,14,17,Willie Parker middle for 2 yards (tackle by Kevin Kaesviharn),0.480,0.200
4,10:48,2,8,PIT 25,14,17,Willie Parker for 2 yards (tackle by Madieu Williams and Justin Smith),0.200,-0.230
4,10:07,3,6,PIT 27,14,17,Ben Roethlisberger pass incomplete short right intended for Nate Washington (defended by Johnathan Joseph),-0.230,-1.570
4,10:02,4,6,PIT 27,14,17,"Chris Gardocki punts 41 yards, out of bounds",-1.570,-1.070
4,9:55,1,10,CIN 32,14,17,Carson Palmer pass complete short left to T.J. Houshmandzadeh for -1 yards (tackle by Deshea Townsend),1.070,0.390
4,9:55,2,11,CIN 31,14,17,Rudi Johnson left guard for 1 yard (tackle by Larry Foote),0.390,-0.160
4,8:42,3,10,CIN 32,14,17,Carson Palmer sacked by Brett Keisel for -8 yards,-0.160,-1.770
4,8:16,4,18,CIN 24,14,17,"Kyle Larson punts 58 yards, muffed catch by Ricardo Colclough, recovered by Tony Stewart and returned for no gain",-1.770,5.140
4,8:02,1,9,PIT 9,20,17,"Carson Palmer pass complete short middle to T.J. Houshmandzadeh for 9 yards, touchdown",5.140,7.000
4,8:02,,,PIT 2,21,17,Shayne Graham kicks extra point good,0.000,0.000
4,7:59,,,CIN 30,21,17,"Shayne Graham kicks off 70 yards, touchback",0.000,0.280
4,7:59,1,10,PIT 20,21,17,Willie Parker right end for 6 yards (tackle by Rashad Jeanty),0.280,0.540
4,7:22,2,4,PIT 26,21,17,"Verron Haynes left end for 4 yards (tackle by Kevin Kaesviharn). Verron Haynes fumbles (forced by Kevin Kaesviharn), recovered by Brian Simmons at PIT-30 (tackle by Heath Miller)",0.540,-3.580
4,7:12,1,10,PIT 30,27,17,"Carson Palmer pass complete deep left to T.J. Houshmandzadeh for 30 yards, touchdown",3.580,7.000
4,7:12,,,PIT 2,28,17,Shayne Graham kicks extra point good,0.000,0.000
4,7:05,,,CIN 30,28,17,"Shayne Graham kicks off 70 yards, touchback",0.000,0.280
4,7:05,1,10,PIT 20,28,17,Ben Roethlisberger pass complete short right to Santonio Holmes for 9 yards (tackle by Landon Johnson),0.280,0.950
4,7:05,2,1,PIT 29,28,17,Verron Haynes middle for 8 yards (tackle by Brian Simmons),0.950,1.400
4,6:20,1,10,PIT 37,28,17,Ben Roethlisberger pass complete short middle to Santonio Holmes for 7 yards (tackle by Landon Johnson),1.400,1.800
4,5:59,2,3,PIT 44,28,17,Ben Roethlisberger pass incomplete deep middle intended for Hines Ward (defended by Johnathan Joseph),1.800,1.090
4,5:55,3,3,PIT 44,28,17,Ben Roethlisberger pass complete short right to Hines Ward for 6 yards (tackle by Johnathan Joseph),1.090,2.260
4,5:30,1,10,PIT 50,28,17,Ben Roethlisberger pass incomplete intended for Hines Ward (defended by Deltha O'Neal),2.260,1.710
4,5:27,2,10,PIT 50,28,17,Ben Roethlisberger pass complete short right to Santonio Holmes for 14 yards,1.710,3.180
4,5:27,1,10,CIN 36,28,17,Verron Haynes middle for 5 yards (tackle by Robert Geathers and Brian Simmons),3.180,3.310
4,4:50,2,5,CIN 31,28,17,Ben Roethlisberger pass incomplete deep left intended for Hines Ward (defended by Madieu Williams),3.310,2.610
4,4:43,3,5,CIN 31,28,17,Ben Roethlisberger sacked by Justin Smith for -5 yards,2.610,0.880
4,4:06,4,10,CIN 36,28,17,Ben Roethlisberger pass complete deep right to Cedrick Wilson for 20 yards (tackle by Deltha O'Neal),0.880,4.510
4,3:58,,,,28,17,Timeout #2 by Cincinnati Bengals,0.000,4.510
4,3:58,1,10,CIN 16,28,17,Ben Roethlisberger pass complete short middle to Verron Haynes for -2 yards (tackle by Brian Simmons and Kevin Kaesviharn),4.510,3.640
4,3:33,2,12,CIN 18,28,17,Ben Roethlisberger pass incomplete deep middle intended for Nate Washington,3.640,2.940
4,3:28,3,12,CIN 18,28,17,Ben Roethlisberger pass incomplete short middle intended for Hines Ward (defended by Johnathan Joseph),2.940,2.250
4,3:23,4,12,CIN 18,28,20,Jeff Reed 36 yard field goal good,2.250,3.000
4,3:18,,,PIT 30,28,20,"Jeff Reed kicks off 64 yards, returned by Kenny Watson for 22 yards (tackle by Clint Kriewaldt)",0.000,0.810
4,3:13,1,10,CIN 28,28,20,Rudi Johnson middle for 1 yard (tackle by Troy Polamalu),0.810,0.400
4,3:08,,,,28,20,Timeout #1 by Pittsburgh Steelers,0.000,0.400
4,3:08,2,9,CIN 29,28,20,Rudi Johnson left end for -4 yards (tackle by James Farrior),0.400,-0.820
4,3:02,,,,28,20,Timeout #2 by Pittsburgh Steelers,0.000,-0.820
4,3:02,3,13,CIN 25,28,20,Kenny Watson left end for 11 yards (tackle by Casey Hampton and Ryan Clark),-0.820,-0.980
4,2:53,,,,28,20,Timeout #3 by Pittsburgh Steelers,0.000,-0.980
4,2:53,4,2,CIN 36,28,20,"Kyle Larson punts 57 yards, returned by Santonio Holmes for 14 yards (tackle by Herana-Daze Jones). Penalty on Mike Logan: Taunting, 10 yards",-0.980,0.370
4,2:42,1,10,PIT 11,28,20,Ben Roethlisberger pass complete short left to Verron Haynes for 11 yards (tackle by Keiwan Ratliff and Brian Simmons),-0.370,0.410
4,2:42,1,10,PIT 22,28,20,Ben Roethlisberger pass incomplete short left intended for Cedrick Wilson,0.410,-0.130
4,2:13,2,10,PIT 22,28,20,Ben Roethlisberger sacked by Robert Geathers for -1 yards,-0.130,-0.960
4,2:00,3,11,PIT 21,28,20,Ben Roethlisberger pass complete short right to Verron Haynes for 7 yards (tackle by Deltha O'Neal),-0.960,-1.500
4,2:00,4,4,PIT 28,28,20,Ben Roethlisberger pass complete short middle to Nate Washington for 8 yards (tackle by Kevin Kaesviharn),-1.500,1.330
4,1:13,1,10,PIT 36,28,20,Ben Roethlisberger pass complete short middle to Cedrick Wilson for 17 yards (tackle by Kevin Kaesviharn),1.330,2.460
4,1:13,1,10,CIN 47,28,20,Ben Roethlisberger spiked the ball,2.460,1.910
4,0:57,2,10,CIN 47,28,20,"Ben Roethlisberger pass incomplete short middle intended for Verron Haynes. Penalty on Madieu Williams: Roughing the Passer, 15 yards (no play)",1.910,3.450
4,0:51,1,10,CIN 32,28,20,Ben Roethlisberger pass incomplete deep middle intended for Santonio Holmes (defended by Keiwan Ratliff),3.450,2.900
4,0:43,2,10,CIN 32,28,20,Ben Roethlisberger pass complete deep middle to Verron Haynes for 16 yards (tackle by Caleb Miller),2.900,4.510
4,0:43,1,10,CIN 16,28,20,Ben Roethlisberger spiked the ball,4.510,3.900
4,0:22,2,10,CIN 16,28,20,Ben Roethlisberger pass incomplete short middle intended for Hines Ward,3.900,3.080
4,0:22,3,10,CIN 16,28,20,Ben Roethlisberger pass incomplete deep middle intended for Nate Washington is intercepted by Kevin Kaesviharn at CIN--1 and returned for 22 yards,3.080,-0.340
4,0:10,1,10,CIN 21,28,20,Carson Palmer kneels for -1 yards,0.340,-0.340
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
