Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Paulson Adebo,NOR,0,7,4,57.1%,59,14.8,8.4,0,84.8,18.1,37,22,0,0,0,0.0,0,3,0,0.0%
Alontae Taylor,NOR,0,6,4,66.7%,34,8.5,5.7,0,81.2,5.8,32,2,1,0,0,0.0,0,6,0,0.0%
Demario Davis,NOR,0,5,3,60.0%,8,2.7,1.6,0,64.6,2.2,-3,11,2,0,0,0.0,0,6,0,0.0%
Marshon Lattimore,NOR,0,3,1,33.3%,6,6.0,2.0,0,42.4,17.0,6,0,0,0,0,0.0,0,5,0,0.0%
Daniel Sorensen,NOR,0,1,1,100.0%,8,8.0,8.0,0,100.0,0.0,0,8,0,0,0,0.0,0,0,1,100.0%
Tyrann Mathieu,NOR,1,1,1,100.0%,9,9.0,9.0,0,64.6,4.0,4,5,0,0,0,0.0,0,1,1,50.0%
Johnathan Abram,NOR,0,3,1,33.3%,8,8.0,2.7,0,42.4,9.0,3,5,0,0,0,0.0,0,3,0,0.0%
Carl Granderson,NOR,0,0,0,,,,,,,,,,0,0,1,1.0,2,4,0,0.0%
Tanoh Kpassagnon,NOR,0,0,0,,,,,,,,,,0,1,0,0.5,2,2,0,0.0%
Cameron Jordan,NOR,0,0,0,,,,,,,,,,0,0,0,0.5,1,2,1,33.3%
Zack Baun,NOR,0,0,0,,,,,,,,,,0,1,0,0.0,1,0,0,
Jordan Howden,NOR,0,2,0,0.0%,,,0.0,,39.6,14.5,,,1,0,0,0.0,0,1,0,0.0%
Isaac Yiadom,NOR,0,0,0,,,,,,,,,,1,0,0,0.0,0,1,0,0.0%
Pete Werner,NOR,1,2,0,0.0%,,,0.0,,0.0,24.0,,,0,0,0,0.0,0,3,0,0.0%
Ugo Amadi,NOR,0,1,0,0.0%,,,0.0,,39.6,9.0,,,0,0,0,0.0,0,0,0,
Nephi Sewell,NOR,0,0,0,,,,,,,,,,1,0,0,0.0,0,1,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Myles Bryant,NWE,0,3,2,66.7%,17,8.5,5.7,0,81.2,14.0,13,4,2,0,0,1.0,1,5,0,0.0%
Ja'Whaun Bentley,NWE,0,2,2,100.0%,15,7.5,7.5,0,97.9,0.0,0,15,2,0,0,1.0,1,11,1,8.3%
Kyle Dugger,NWE,0,3,2,66.7%,6,3.0,2.0,1,109.7,8.7,6,0,2,0,0,0.0,0,6,0,0.0%
J.C. Jackson,NWE,0,4,2,50.0%,15,7.5,3.8,0,59.4,16.8,8,7,0,0,0,0.0,0,1,0,0.0%
Shaun Wade,NWE,0,3,2,66.7%,14,7.0,4.7,0,77.1,10.7,6,8,0,0,0,0.0,0,2,0,0.0%
Davon Godchaux,NWE,0,1,1,100.0%,11,11.0,11.0,0,112.5,-3.0,-3,14,0,1,0,0.0,1,5,0,0.0%
Jabrill Peppers,NWE,0,1,1,100.0%,25,25.0,25.0,0,118.7,25.0,25,0,1,0,0,0.0,0,3,0,0.0%
Jahlani Tavai,NWE,0,1,1,100.0%,1,1.0,1.0,0,79.2,1.0,1,0,2,0,0,0.0,0,8,0,0.0%
Jalen Mills,NWE,0,2,1,50.0%,26,26.0,13.0,0,95.8,15.0,24,2,0,0,0,0.0,0,1,0,0.0%
Josh Uche,NWE,0,1,1,100.0%,33,33.0,33.0,0,118.7,-2.0,-2,35,0,0,0,0.0,0,1,0,0.0%
Jonathan Jones,NWE,0,2,1,50.0%,7,7.0,3.5,0,58.3,11.0,6,1,0,0,0,0.0,0,4,0,0.0%
Mack Wilson,NWE,0,1,1,100.0%,7,7.0,7.0,0,95.8,0.0,0,7,0,0,0,0.0,0,3,0,0.0%
Anfernee Jennings,NWE,0,1,1,100.0%,6,6.0,6.0,1,131.2,0.0,0,6,6,0,0,0.0,0,5,1,16.7%
Adrian Phillips,NWE,0,0,0,,,,,,,,,,0,0,0,0.0,0,3,1,25.0%
Ameer Speed,NWE,0,0,0,,,,,,,,,,1,0,0,0.0,0,2,0,0.0%
Marte Mapu,NWE,0,0,0,,,,,,,,,,2,0,0,0.0,0,0,0,
Keion White,NWE,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,1,50.0%
