Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Kendre Miller,NOR,4,4,53,0,3,-5,-1.3,58,14.5,-1.3,0,,0,0.0,0,118.7
Michael Thomas,NOR,7,4,65,0,4,52,13.0,13,3.3,18.0,0,,0,0.0,0,88.4
Alvin Kamara,NOR,3,3,17,0,1,-4,-1.3,21,7.0,-1.3,1,3.0,0,0.0,0,90.3
Chris Olave,NOR,5,2,12,1,1,11,5.5,1,0.5,17.4,0,,0,0.0,0,87.5
Rashid Shaheed,NOR,2,2,28,0,1,28,14.0,0,0.0,14.0,0,,0,0.0,0,118.7
Taysom Hill,NOR,1,1,1,0,0,1,1.0,0,0.0,1.0,0,,0,0.0,0,79.2
Keith Kirkwood,NOR,1,1,1,0,,1,1.0,0,0.0,1.0,0,,0,0.0,0,79.2
Foster Moreau,NOR,1,1,6,1,1,0,0.0,6,6.0,0.0,1,1.0,0,0.0,0,131.2
Jimmy Graham,NOR,1,0,0,0,,0,,0,,6.0,0,,1,100.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Ezekiel Elliott,NWE,4,4,17,0,0,-1,-0.3,18,4.5,-0.3,1,4.0,0,0.0,0,84.4
JuJu Smith-Schuster,NWE,4,3,6,0,,-2,-0.7,8,2.7,-1.3,0,,0,0.0,0,77.1
Mike Gesicki,NWE,4,2,17,0,,7,3.5,10,5.0,6.3,0,,0,0.0,0,61.5
Kendrick Bourne,NWE,5,2,43,0,2,27,13.5,16,8.0,23.2,0,,0,0.0,0,71.2
DeVante Parker,NWE,4,2,20,0,1,20,10.0,0,0.0,16.5,0,,0,0.0,0,64.6
Ty Montgomery,NWE,4,1,5,0,,5,5.0,0,0.0,14.3,0,,0,0.0,1,0.0
Demario Douglas,NWE,2,1,24,0,1,23,23.0,1,1.0,14.5,0,,0,0.0,0,93.7
Hunter Henry,NWE,2,0,0,0,,0,,0,,24.0,0,,0,0.0,0,39.6
Rhamondre Stevenson,NWE,2,0,0,0,,0,,0,,3.0,0,,0,0.0,1,0.0
