#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:03,OAK 7,7,2:51,93,Touchdown
2,1,3:08,OAK 31,5,2:04,69,Touchdown
3,2,14:17,OAK 23,3,1:44,-6,Punt
4,2,8:42,OAK 30,3,1:05,0,Punt
5,2,5:30,OAK 22,9,3:35,78,Touchdown
6,2,1:29,OAK 27,3,0:50,-2,Punt
7,2,0:03,OAK 31,1,0:03,-1,End of Half
8,3,15:00,OAK 32,6,2:28,12,Punt
9,3,9:00,OAK 42,3,1:32,58,Touchdown
10,3,6:27,TEN 21,4,1:57,21,Touchdown
11,3,1:30,TEN 35,2,0:44,2,Interception
12,4,11:53,OAK 20,5,2:38,28,Punt
13,4,5:53,OAK 19,7,2:14,57,Field Goal
14,4,1:21,TEN 49,3,1:04,2,Punt
15,4,0:08,OAK 31,1,0:08,-1,End of Game
