0,1
Officials,Officials
Referee,Walt Anderson
Umpire,Butch Hannah
Head Linesman,Phil McKinnely
Line Judge,Byron Boston
Back Judge,Billy Smith
Side Judge,Rick Patterson
Field Judge,Terry Brown
