Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Shaun McDonald,STL,0,0,,0,0,2,16,8.0,0,0
Dane Looker,STL,0,0,,0,0,1,9,9.0,0,0
Willie Ponder,STL,2,50,25.0,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Mewelde Moore,MIN,0,0,,0,0,1,9,9.0,0,0
Dwight Smith,MIN,0,0,,0,0,1,8,8.0,0,0
Bethel Johnson,MIN,8,225,28.1,0,0,0,0,,0,0
