Quarter,Time,Down,ToGo,Location,NYJ,OAK,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,11,OAK 31,0,7,Derek Carr pass complete short middle to Jalen Richard for 39 yards (tackle by Jamal Adams),0.390,3.580
2,14:21,1,10,NYJ 30,0,7,Marshawn Lynch middle for no gain (tackle by Kony Ealy),3.580,3.030
2,13:41,2,10,NYJ 30,0,7,Marshawn Lynch left tackle for 4 yards (tackle by Marcus Maye and Morris Claiborne),3.030,2.870
2,13:00,3,6,NYJ 26,0,13,"Derek Carr pass complete deep right to Michael Crabtree for 26 yards, touchdown",2.870,7.000
2,12:55,,,NYJ 15,0,14,Giorgio Tavecchio kicks extra point good,0.000,0.000
2,12:55,,,OAK 35,0,14,"Giorgio Tavecchio kicks off 65 yards, touchback",0.000,-0.610
2,12:55,1,10,NYJ 25,0,14,Elijah McGuire right end for 6 yards (tackle by Cory James),0.610,0.870
2,12:17,2,4,NYJ 31,0,14,Josh McCown pass complete short right to Neal Sterling for 8 yards (tackle by David Amerson),0.870,1.530
2,11:37,1,10,NYJ 39,0,14,Josh McCown pass complete short left to Will Tye for 4 yards,1.530,1.530
2,11:00,2,6,NYJ 43,0,14,"Josh McCown pass complete short right to Matt Forte for no gain. Penalty on Bruce Irvin: Unnecessary Roughness, 15 yards",1.530,2.790
2,10:36,1,10,OAK 42,0,14,Elijah McGuire middle for 3 yards (tackle by Karl Joseph and Denico Autry),2.790,2.650
2,10:01,2,7,OAK 39,0,14,Bilal Powell left tackle for 5 yards (tackle by Marquel Lee),2.650,2.610
2,9:15,3,2,OAK 34,6,14,"Josh McCown pass complete deep right to Jermaine Kearse for 34 yards, touchdown",2.610,7.000
2,9:08,,,NYJ 35,7,14,"Chandler Catanzaro kicks off 66 yards, returned by Cordarrelle Patterson for 31 yards (tackle by Josh Martin). Penalty on Jon Feliciano: Unnecessary Roughness, 15 yards",0.000,0.000
2,9:08,,,OAK 15,7,14,Chandler Catanzaro kicks extra point good,0.000,0.000
2,9:00,1,10,OAK 15,7,14,Derek Carr pass complete short middle to Michael Crabtree for 21 yards (tackle by Marcus Maye),-0.220,1.330
2,8:28,1,10,OAK 36,7,14,Marshawn Lynch middle for 8 yards (tackle by Jamal Adams and Leonard Williams),1.330,1.870
2,8:00,2,2,OAK 44,7,14,Derek Carr pass incomplete short left intended for Jared Cook,1.870,0.000
2,7:58,,,,,,Timeout #1 by Oakland Raiders,0.000,-1.160
2,7:58,3,2,OAK 44,7,14,Derek Carr pass incomplete short middle intended for Jared Cook,1.160,-0.460
2,7:53,4,2,OAK 44,7,14,"Marquette King punts 46 yards, fair catch by Kalif Raymond",-0.460,0.380
2,7:46,1,10,NYJ 10,7,14,Matt Forte middle for 6 yards (tackle by James Cowser),-0.380,-0.230
2,7:06,2,4,NYJ 16,7,14,Josh McCown pass complete short right to Matt Forte for 7 yards (tackle by Cory James),-0.230,0.480
2,6:23,1,10,NYJ 23,7,14,Josh McCown pass complete short right to Elijah McGuire for 7 yards (tackle by Tyrell Adams),0.480,0.880
2,5:54,2,3,NYJ 30,7,14,Josh McCown pass incomplete short middle intended for Bilal Powell,0.880,0.170
2,5:47,3,3,NYJ 30,7,14,Josh McCown pass complete short middle to Charone Peake for 3 yards (tackle by Gareon Conley and Cory James),0.170,1.140
,,,,,,,"OAK challenged the first down ruling, and the play was upheld.",,
2,5:32,1,10,NYJ 33,7,14,"Bilal Powell left end for -1 yards (tackle by T.J. Carrie). Penalty on Marquel Lee: Taunting, 15 yards",1.140,2.060
2,5:14,1,10,NYJ 47,7,14,Matt Forte middle for 16 yards (tackle by Reggie Nelson),2.060,3.120
2,4:38,1,10,OAK 37,7,14,Matt Forte middle for 7 yards (tackle by Eddie Vanderdoes),3.120,3.520
2,4:01,2,3,OAK 30,7,14,Matt Forte left tackle for 2 yards (tackle by Cory James),3.520,0.000
2,3:15,,,,,,Timeout #2 by New York Jets,0.000,-3.070
2,3:15,3,1,OAK 28,7,14,Josh McCown pass incomplete short right intended for Will Tye,3.070,1.720
2,3:11,4,1,OAK 28,10,14,Chandler Catanzaro 46 yard field goal good,1.720,3.000
2,3:06,,,NYJ 35,10,14,"Chandler Catanzaro kicks off 65 yards, touchback",0.000,-0.610
2,3:06,1,10,OAK 25,10,14,Marshawn Lynch right tackle for 2 yards (tackle by Muhammad Wilkerson and Demario Davis),0.610,0.330
2,2:28,2,8,OAK 27,10,14,Derek Carr pass incomplete short left intended for Amari Cooper (defended by Morris Claiborne),0.330,-0.360
2,2:23,3,8,OAK 27,10,14,Derek Carr pass complete short right to Jared Cook for 4 yards (tackle by Juston Burris),-0.360,-1.310
2,2:00,4,4,OAK 31,10,14,"Marquette King punts 55 yards, muffed catch by Kalif Raymond, recovered by Johnny Holton and returned for no gain",-1.310,6.280
2,1:50,1,4,NYJ 4,10,14,Marshawn Lynch right tackle for no gain (tackle by Jordan Jenkins),6.280,5.340
2,1:09,2,4,NYJ 4,10,14,Marshawn Lynch left end for 2 yards (tackle by Jamal Adams),5.340,4.950
2,0:23,3,2,NYJ 2,10,20,"Marshawn Lynch middle for 2 yards, touchdown",4.950,7.000
2,0:21,,,NYJ 15,10,21,Giorgio Tavecchio kicks extra point good,0.000,0.000
2,0:21,,,OAK 35,10,21,"Giorgio Tavecchio kicks off 65 yards, touchback",0.000,-0.610
2,0:21,1,10,NYJ 25,10,21,Josh McCown kneels for -1 yards,0.610,-0.070
Quarter,Time,Down,ToGo,Location,NYJ,OAK,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,OAK 35,10,21,"Giorgio Tavecchio kicks off 44 yards, returned by Jordan Jenkins for 7 yards (tackle by DeAndre Washington). Penalty on Nicholas Morrow: Offside on Free Kick, 5 yards",0.000,-1.140
3,14:57,1,10,NYJ 33,10,21,Bilal Powell right tackle for 5 yards (tackle by Khalil Mack and Cory James),1.140,1.270
3,14:19,2,5,NYJ 38,10,21,Bilal Powell left guard for 4 yards (tackle by Tyrell Adams),1.270,1.090
3,13:36,3,1,NYJ 42,10,21,Bilal Powell middle for 2 yards (tackle by Karl Joseph),1.090,1.860
3,13:00,1,10,NYJ 44,10,21,Josh McCown left end for 9 yards (tackle by Bruce Irvin),1.860,2.530
3,12:26,2,1,OAK 47,10,21,Elijah McGuire left end for 7 yards (tackle by Denico Autry and Khalil Mack),2.530,2.920
3,11:48,1,10,OAK 40,10,21,Elijah McGuire middle for no gain (tackle by Bruce Irvin),2.920,2.370
3,11:02,2,10,OAK 40,10,21,"Matt Forte middle for 2 yards (tackle by Khalil Mack). Penalty on Ben Ijalana: Illegal Motion, 5 yards (no play)",2.370,1.700
3,10:32,2,15,OAK 45,10,21,Josh McCown pass complete short right to Matt Forte for -3 yards (tackle by Nicholas Morrow),1.700,0.630
3,9:50,3,18,OAK 48,10,21,Josh McCown middle for 22 yards (tackle by Reggie Nelson),0.630,3.840
3,9:01,1,10,OAK 26,10,21,Josh McCown pass incomplete deep right intended for Robby Anderson (defended by T.J. Carrie),3.840,3.300
3,8:53,2,10,OAK 26,10,21,Josh McCown pass complete short right to Jeremy Kerley for no gain,3.300,2.610
3,8:14,3,10,OAK 26,10,21,Josh McCown pass complete short right to Robby Anderson for 9 yards (tackle by Karl Joseph),2.610,2.460
3,7:36,4,1,OAK 17,10,21,"Elijah McGuire middle for no gain (tackle by Denico Autry and Khalil Mack). Penalty on Josh McCown: Delay of Game, 5 yards (no play)",2.460,2.020
3,7:14,4,6,OAK 22,13,21,Chandler Catanzaro 40 yard field goal good,2.020,3.000
3,7:10,,,NYJ 35,13,21,"Chandler Catanzaro kicks off 68 yards, returned by Cordarrelle Patterson for 19 yards (tackle by Josh Martin)",0.000,0.140
3,7:05,1,10,OAK 16,13,21,DeAndre Washington right guard for 6 yards (tackle by Marcus Maye and Leonard Williams),-0.140,0.280
3,6:36,2,4,OAK 22,13,21,DeAndre Washington left tackle for 10 yards (tackle by Juston Burris),0.280,1.070
3,5:57,1,10,OAK 32,13,21,DeAndre Washington left guard for no gain (tackle by Kony Ealy),1.070,0.530
3,5:22,2,10,OAK 32,13,21,"Derek Carr pass complete short middle to DeAndre Washington for 1 yard (tackle by Buster Skrine). Penalty on Buster Skrine: Unnecessary Roughness, 15 yards",0.530,2.130
3,4:55,1,10,OAK 48,13,21,Derek Carr pass complete short right to Michael Crabtree for 4 yards (tackle by Marcus Maye),2.130,2.120
3,4:25,2,6,NYJ 48,13,21,Derek Carr pass complete short middle to Jared Cook for 5 yards (tackle by Darron Lee),2.120,2.080
3,3:39,3,1,NYJ 43,13,27,"Cordarrelle Patterson middle for 43 yards, touchdown",2.080,7.000
3,3:31,,,NYJ 15,13,28,Giorgio Tavecchio kicks extra point good,0.000,0.000
3,3:31,,,OAK 35,13,28,"Giorgio Tavecchio kicks off 65 yards, touchback",0.000,-0.610
3,3:31,1,10,NYJ 25,13,28,Josh McCown sacked by Khalil Mack for -9 yards,0.610,-1.290
3,2:48,2,19,NYJ 16,13,28,"Josh McCown pass complete short left to Jermaine Kearse for 4 yards (tackle by Gareon Conley). Penalty on Khalil Mack: Defensive Offside, 5 yards (no play)",-1.290,-0.480
3,2:17,2,14,NYJ 21,13,28,Josh McCown pass complete short right to Jermaine Kearse for 11 yards (tackle by T.J. Carrie),-0.480,0.300
3,1:37,3,3,NYJ 32,13,28,Josh McCown pass complete short middle to Jeremy Kerley for 10 yards (tackle by Cory James),0.300,1.730
3,1:05,1,10,NYJ 42,13,28,Elijah McGuire right tackle for 2 yards (tackle by Nicholas Morrow),1.730,1.460
3,0:25,2,8,NYJ 44,13,28,Josh McCown pass incomplete short right intended for Elijah McGuire,1.460,0.760
3,0:21,3,8,NYJ 44,13,28,Josh McCown sacked by Mario Edwards and Denico Autry for -4 yards,0.760,-0.720
Quarter,Time,Down,ToGo,Location,NYJ,OAK,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,12,NYJ 40,13,28,"Lac Edwards punts 52 yards, returned by Jalen Richard for 13 yards (tackle by Josh Martin)",-0.720,-0.340
4,14:49,1,10,OAK 21,13,28,Derek Carr pass complete short left to Amari Cooper for 16 yards (tackle by Marcus Maye and Morris Claiborne),0.340,1.400
4,14:20,1,10,OAK 37,13,28,Derek Carr pass complete short right to Marshawn Lynch for 4 yards (tackle by Demario Davis and Darron Lee),1.400,1.400
4,13:41,2,6,OAK 41,13,28,Marshawn Lynch right guard for 7 yards (tackle by Leonard Williams and Demario Davis),1.400,2.130
4,12:59,1,10,OAK 48,13,34,"Jalen Richard right end for 52 yards, touchdown",2.130,7.000
4,12:49,,,NYJ 15,13,35,Giorgio Tavecchio kicks extra point good,0.000,0.000
4,12:49,,,OAK 35,13,35,"Giorgio Tavecchio kicks off 65 yards, touchback",0.000,-0.610
4,12:49,1,10,NYJ 25,13,35,"Josh McCown sacked by Karl Joseph for -8 yards. Josh McCown fumbles (forced by Karl Joseph), recovered by Karl Joseph at NYJ-18",0.610,-4.370
4,12:37,1,10,NYJ 18,13,35,"Derek Carr pass incomplete deep left intended for Amari Cooper. Penalty on Morris Claiborne: Defensive Pass Interference, 17 yards (no play)",4.370,6.970
4,12:32,1,1,NYJ 1,13,41,"Derek Carr pass complete short right to Michael Crabtree for 1 yard, touchdown",6.970,7.000
4,12:27,,,NYJ 15,13,42,Giorgio Tavecchio kicks extra point good,0.000,0.000
4,12:27,,,OAK 35,13,42,"Giorgio Tavecchio kicks off 65 yards, touchback",0.000,-0.610
4,12:27,1,10,NYJ 25,13,42,Matt Forte middle for 8 yards (tackle by Cory James and Nicholas Morrow),0.610,1.140
4,11:57,2,2,NYJ 33,13,42,Josh McCown pass complete short right to Jeremy Kerley for 4 yards (tackle by T.J. Carrie),1.140,1.400
4,11:27,1,10,NYJ 37,13,42,Josh McCown pass complete short left to Jermaine Kearse for 8 yards (tackle by Gareon Conley),1.400,1.940
4,10:53,2,2,NYJ 45,13,42,Matt Forte middle for 5 yards (tackle by Khalil Mack),1.940,2.260
4,10:20,1,10,,13,42,Matt Forte middle for 5 yards (tackle by Reggie Nelson and Treyvon Hester),2.260,2.390
4,9:43,2,5,OAK 45,13,42,Josh McCown pass incomplete short right intended for Will Tye (defended by Nicholas Morrow),2.390,0.000
4,9:38,,,,,,Timeout #1 by Oakland Raiders,0.000,-1.690
4,9:38,3,5,OAK 45,13,42,Josh McCown pass complete short middle to Matt Forte for 34 yards (tackle by Reggie Nelson and Gareon Conley),1.690,4.840
4,8:54,1,10,OAK 11,13,42,Josh McCown pass incomplete short right intended for Robby Anderson (defended by David Amerson),4.840,4.140
4,8:50,2,10,OAK 11,13,42,Josh McCown pass incomplete short left intended for Bilal Powell (defended by Denico Autry),4.140,0.000
4,8:47,,,,,,Timeout #1 by New York Jets,0.000,-3.130
4,8:47,3,10,OAK 11,19,42,"Josh McCown pass complete short middle to Jermaine Kearse for 11 yards, touchdown",3.130,7.000
4,8:42,,,OAK 15,20,42,Chandler Catanzaro kicks extra point good,0.000,0.000
4,8:42,,,NYJ 35,20,42,"Chandler Catanzaro kicks onside 13 yards, recovered by DeAndre Washington",0.000,-2.390
4,8:40,1,10,NYJ 48,20,42,DeAndre Washington left tackle for 5 yards (tackle by Mike Pennel),2.390,2.520
4,8:00,2,5,NYJ 43,20,42,Derek Carr pass complete short middle to Lee Smith for 9 yards (tackle by Muhammad Wilkerson and Jordan Jenkins),2.520,3.310
4,7:10,1,10,NYJ 34,20,42,DeAndre Washington right guard for -1 yards (tackle by Steve McLendon and Buster Skrine),3.310,2.640
4,6:26,2,11,NYJ 35,20,42,"DeAndre Washington middle for no gain (tackle by Buster Skrine). DeAndre Washington fumbles (forced by Buster Skrine), recovered by DeAndre Washington at NYJ-35",2.640,1.950
4,5:46,3,11,NYJ 35,20,42,Derek Carr pass complete short left to Jalen Richard for 12 yards (tackle by Dylan Donahue and Jamal Adams),1.950,4.040
4,4:59,1,10,NYJ 23,20,42,Jalen Richard right guard for 1 yard (tackle by Muhammad Wilkerson and Mike Pennel),4.040,3.630
4,4:10,2,9,NYJ 22,20,42,Jalen Richard left guard for 5 yards (tackle by Darron Lee),3.630,3.660
4,3:25,3,4,NYJ 17,20,42,Derek Carr pass complete short left to Cordarrelle Patterson for 6 yards (tackle by Darryl Roberts),3.660,4.840
4,2:40,1,10,NYJ 11,20,42,Jalen Richard left tackle for -1 yards (tackle by Dylan Donahue and Mike Pennel),4.840,3.980
4,2:00,2,11,NYJ 12,20,42,Jalen Richard right tackle for 1 yard (tackle by Demario Davis and Muhammad Wilkerson),3.980,3.130
4,1:15,3,10,NYJ 11,20,42,Derek Carr pass complete short middle to DeAndre Washington for 5 yards (tackle by Darron Lee),3.130,2.990
4,0:32,4,5,NYJ 6,20,42,"Penalty on Derek Carr: False Start, 5 yards (no play)",2.990,2.700
4,0:29,4,10,NYJ 11,20,45,Giorgio Tavecchio 29 yard field goal good,2.700,3.000
4,0:25,,,OAK 35,20,45,"Giorgio Tavecchio kicks off 65 yards, touchback",0.000,-0.610
4,0:25,1,10,NYJ 25,20,45,Elijah McGuire middle for 11 yards (tackle by Reggie Nelson and James Cowser),0.610,1.330
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
