Quarter,Time,Down,ToGo,Location,NOR,CAR,Detail,EPB,EPA
1,7:30,2,6,NOR 44,0,3,Deuce McAllister left tackle for 5 yards (tackle by Charles Godfrey and Damione Lewis),1.590,1.550
1,6:47,3,1,NOR 49,0,3,Reggie Bush right end for 3 yards (tackle by Jon Beason),1.550,2.390
1,6:17,1,10,CAR 48,0,3,Drew Brees pass incomplete short middle intended for Marques Colston (defended by Chris Harris),2.390,1.850
1,6:10,2,10,CAR 48,0,3,Drew Brees pass incomplete short left intended for Lance Moore (defended by Julius Peppers),1.850,1.160
1,6:08,3,10,CAR 48,0,3,Drew Brees pass incomplete short right intended for Lance Moore,1.160,0.070
1,6:03,4,10,CAR 48,0,3,"Steve Weatherford punts 31 yards, fair catch by Mark Jones",0.070,0.060
1,5:56,1,10,CAR 17,0,3,DeAngelo Williams up the middle for 13 yards (tackle by Roman Harper and Kevin Kaesviharn),-0.060,0.940
1,5:19,1,10,CAR 30,0,3,Jake Delhomme pass incomplete deep right intended for Steve Smith,0.940,0.390
1,5:12,2,10,CAR 30,0,3,DeAngelo Williams up the middle for 3 yards (tackle by Charles Grant),0.390,0.100
1,4:34,3,7,CAR 33,0,3,Jake Delhomme pass incomplete short middle intended for Dwayne Jarrett (defended by Roman Harper),0.100,-1.180
1,4:29,4,7,CAR 33,0,3,"Jason Baker punts 45 yards, returned by Reggie Bush for no gain",-1.180,-0.410
1,4:18,1,10,NOR 22,0,3,Reggie Bush right end for 29 yards (tackle by Ken Lucas),0.410,2.320
1,3:44,1,10,CAR 49,0,3,Drew Brees sacked by Julius Peppers for -3 yards,2.320,1.380
1,3:09,2,13,NOR 48,0,3,"Reggie Bush right end for 2 yards (tackle by Richard Marshall). Penalty on Richard Marshall: Unnecessary Roughness, 15 yards",1.380,3.250
1,3:09,1,10,CAR 35,0,3,Deuce McAllister up the middle for 1 yard (tackle by Chris Gamble),3.250,2.840
1,2:07,2,9,CAR 34,0,3,Drew Brees pass complete short middle to Jeremy Shockey for 13 yards (tackle by Chris Harris),2.840,4.170
1,1:24,1,10,CAR 21,0,3,Drew Brees pass complete short middle to Reggie Bush for 5 yards (tackle by Chris Gamble),4.170,4.370
1,0:39,2,5,CAR 16,0,3,Reggie Bush left end for 6 yards (tackle by Ken Lucas),4.370,4.910
1,0:16,1,10,CAR 10,0,3,Deuce McAllister up the middle for 9 yards (tackle by Charles Godfrey),4.910,5.910
Quarter,Time,Down,ToGo,Location,NOR,CAR,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,1,CAR 1,6,3,"Mike Karney left tackle for 1 yard, touchdown",5.910,7.000
2,,,,CAR 2,7,3,Taylor Mehlhaff kicks extra point good,0.000,0.000
2,,,,NOR 30,7,3,"Taylor Mehlhaff kicks off 66 yards, returned by Mark Jones for 22 yards (tackle by Aaron Stecker)",0.000,0.670
2,14:52,1,10,CAR 26,7,3,Jonathan Stewart right end for -1 yards (tackle by Roman Harper),0.670,-0.010
2,14:13,2,11,CAR 25,7,3,Jonathan Stewart right tackle for 3 yards (tackle by Bobby McCray),-0.010,-0.300
2,13:32,3,8,CAR 28,7,3,Jake Delhomme pass incomplete short left intended for Muhsin Muhammad (defended by Randall Gay),-0.300,-1.500
2,13:26,4,8,CAR 28,7,3,"Jason Baker punts 50 yards, returned by Reggie Bush for 9 yards (tackle by Landon Johnson)",-1.500,-1.000
2,13:14,1,10,NOR 31,7,3,Reggie Bush left tackle for 8 yards (tackle by Ken Lucas),1.000,1.540
2,12:48,2,2,NOR 39,7,3,Reggie Bush right end for 7 yards (tackle by Chris Gamble),1.540,1.990
2,12:20,1,10,NOR 46,7,3,Drew Brees pass incomplete short middle intended for Marques Colston (defended by Ken Lucas),1.990,1.450
2,12:13,2,10,NOR 46,7,3,"Drew Brees pass complete short right to Jeremy Shockey for -3 yards (tackle by Julius Peppers). Jeremy Shockey fumbles (forced by Julius Peppers), recovered by Chris Harris at NOR-43 and returned for 3 yards (tackle by Jahri Evans)",1.450,-2.920
2,12:05,1,10,NOR 40,7,3,Jake Delhomme pass complete short middle to Jonathan Stewart for 3 yards (tackle by Jonathan Vilma),2.920,2.780
2,11:32,2,7,NOR 37,7,3,Jonathan Stewart right end for no gain (tackle by Bobby McCray),2.780,2.080
2,10:45,3,7,NOR 37,7,3,Jake Delhomme pass complete short right to Steve Smith for 19 yards (tackle by Kevin Kaesviharn),2.080,4.370
2,10:05,1,10,NOR 18,7,9,"Jonathan Stewart right tackle for 18 yards, touchdown",4.370,7.000
2,,,,NOR 2,7,10,John Kasay kicks extra point good,0.000,0.000
2,,,,CAR 30,7,10,"Rhys Lloyd kicks off 70 yards, returned by Pierre Thomas for 26 yards (tackle by Donte Curry)",0.000,0.670
2,9:51,1,10,NOR 26,7,10,Reggie Bush right tackle for -1 yards (tackle by Na'il Diggs and Tyler Brayton),0.670,-0.010
2,9:14,2,11,NOR 25,7,10,Reggie Bush right tackle for 3 yards (tackle by Chris Gamble),-0.010,-0.300
2,8:29,3,8,NOR 28,7,10,Drew Brees pass complete short middle to Billy Miller for 13 yards (tackle by Richard Marshall),-0.300,1.660
2,7:51,1,10,NOR 41,7,10,Drew Brees pass incomplete short right intended for Mike Karney,1.660,1.120
2,7:47,2,10,NOR 41,7,10,Drew Brees pass complete short left to Devery Henderson for 9 yards (tackle by Ken Lucas),1.120,1.620
2,7:07,,,,7,10,Timeout #1 by New Orleans Saints,0.000,1.620
2,7:07,3,1,,7,10,Reggie Bush right end for -2 yards (tackle by Thomas Davis),1.620,-0.190
2,6:34,4,3,NOR 48,7,10,"Steve Weatherford punts 37 yards, returned by Mark Jones for 24 yards (tackle by Jeff Charleston)",-0.190,-1.530
2,6:22,1,10,CAR 39,7,10,Jonathan Stewart right guard for 2 yards (tackle by Charles Grant),1.530,1.260
2,5:43,2,8,CAR 41,7,10,Jake Delhomme pass complete deep middle to Steve Smith for 29 yards (tackle by Mike McKenzie),1.260,3.580
2,5:08,1,10,NOR 30,7,10,Jonathan Stewart left tackle for 1 yard (tackle by Scott Fujita),3.580,3.170
2,4:24,2,9,NOR 29,7,10,Jake Delhomme pass complete short right to Steve Smith for -1 yards (tackle by Scott Shanle),3.170,2.340
2,3:37,3,10,NOR 30,7,10,Jake Delhomme pass incomplete short right intended for DeAngelo Williams,2.340,1.410
2,3:33,4,10,NOR 30,7,13,John Kasay 48 yard field goal good,1.410,3.000
2,,,,CAR 30,7,13,"Rhys Lloyd kicks off 60 yards, returned by Pierre Thomas for 23 yards (tackle by Donte Curry)",0.000,1.140
2,3:19,1,10,NOR 33,7,13,Drew Brees pass incomplete short right intended for Lance Moore (defended by Damione Lewis),1.140,0.590
2,3:14,2,10,NOR 33,7,13,Deuce McAllister up the middle for 7 yards (tackle by Thomas Davis),0.590,0.830
2,2:38,3,3,NOR 40,7,13,Drew Brees pass complete short middle to Deuce McAllister for 6 yards (tackle by Charles Godfrey),0.830,1.990
2,2:00,1,10,NOR 46,7,13,Drew Brees pass incomplete short middle intended for Jeremy Shockey,1.990,1.450
2,1:56,2,10,NOR 46,7,13,Drew Brees pass complete short right to Lance Moore for 2 yards (tackle by Richard Marshall),1.450,1.030
2,1:17,3,8,NOR 48,7,13,Drew Brees pass incomplete deep middle intended for Devery Henderson,1.030,-0.190
2,1:11,4,8,NOR 48,7,13,"Steve Weatherford punts 36 yards, returned by Mark Jones for 21 yards (tackle by Pierre Thomas). Penalty on Donte Curry: Illegal Block Above the Waist, 9 yards",-0.190,0.380
2,0:58,1,10,CAR 9,7,13,DeAngelo Williams up the middle for 3 yards (tackle by Bobby McCray),-0.380,-0.560
2,0:16,2,7,CAR 12,7,13,DeAngelo Williams up the middle for 2 yards (tackle by Bobby McCray),-0.560,-0.840
2,0:11,,,,7,13,Timeout #2 by New Orleans Saints,0.000,-0.840
2,0:11,3,5,CAR 14,7,13,DeAngelo Williams up the middle for 1 yard (tackle by Kendrick Clancy),-0.840,-2.440
2,0:07,,,,7,13,Timeout #3 by New Orleans Saints,0.000,-2.440
2,0:07,4,4,CAR 15,7,13,"Jason Baker punts 49 yards, returned by Reggie Bush for 7 yards (tackle by Richard Marshall)",-2.440,-0.220
Quarter,Time,Down,ToGo,Location,NOR,CAR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CAR 30,7,13,"Rhys Lloyd kicks off 70 yards, returned by Pierre Thomas for 31 yards (tackle by Landon Johnson)",0.000,1.000
3,14:53,1,10,NOR 31,7,13,Drew Brees pass complete short right to Mark Campbell for 8 yards (tackle by Chris Gamble),1.000,1.540
3,14:10,2,2,NOR 39,7,13,Drew Brees pass incomplete short right intended for Marques Colston (defended by Chris Gamble),1.540,0.830
3,14:10,3,2,NOR 39,7,13,Drew Brees pass incomplete short right intended for Deuce McAllister (defended by Thomas Davis),0.830,-0.780
3,14:03,4,2,NOR 39,7,13,"Steve Weatherford punts 39 yards, fair catch by Mark Jones",-0.780,-0.410
3,13:55,1,10,CAR 22,7,13,"DeAngelo Williams left tackle for 17 yards (tackle by Kevin Kaesviharn). Penalty on Kevin Kaesviharn: Unnecessary Roughness, 15 yards",0.410,2.520
3,13:29,1,10,NOR 46,7,13,Jonathan Stewart up the middle for 7 yards (tackle by Roman Harper),2.520,2.920
3,12:47,2,3,NOR 39,7,19,"Jake Delhomme pass complete deep middle to Steve Smith for 39 yards, touchdown",2.920,7.000
3,,,,NOR 2,7,20,John Kasay kicks extra point good,0.000,0.000
3,,,,CAR 30,7,20,"Rhys Lloyd kicks off 70 yards, touchback",0.000,0.280
3,12:38,1,10,NOR 20,7,20,Deuce McAllister up the middle for 12 yards (tackle by Na'il Diggs),0.280,1.070
3,12:05,1,10,NOR 32,7,20,"Penalty on Damione Lewis: Defensive Offside, 5 yards (no play)",1.070,1.800
3,11:41,1,5,NOR 37,7,20,"Drew Brees pass complete short left to Lance Moore for 5 yards (tackle by Thomas Davis). Penalty on Jammal Brown: Offensive Holding, 10 yards (no play)",1.800,0.740
3,11:18,1,15,NOR 27,7,20,Deuce McAllister left tackle for 6 yards (tackle by Na'il Diggs),0.740,0.660
3,10:36,2,9,NOR 33,7,20,Drew Brees pass complete short left to Mike Karney for 2 yards (tackle by Thomas Davis),0.660,0.230
3,9:48,3,7,NOR 35,7,20,Drew Brees pass incomplete short middle intended for Deuce McAllister,0.230,-1.040
3,9:43,4,7,NOR 35,7,20,"Steve Weatherford punts 36 yards, returned by Mark Jones for -1 yards. Penalty on Jo-Lonn Dunbar: Ineligible Downfield Kick (Offsetting), Penalty on Quinton Teal: Unnecessary Roughness (Offsetting) (no play)",-1.040,-1.040
3,9:32,4,7,NOR 35,7,20,"Steve Weatherford punts 34 yards, fair catch by Mark Jones",-1.040,-1.000
3,9:25,1,10,CAR 31,7,20,DeAngelo Williams right tackle for -1 yards (tackle by Jonathan Vilma),1.000,0.320
3,8:48,2,11,CAR 30,7,20,Jake Delhomme left end for 8 yards (tackle by Charles Grant),0.320,0.700
3,8:00,3,3,CAR 38,7,20,Jake Delhomme pass incomplete short middle intended for DeAngelo Williams (defended by Jonathan Vilma),0.700,-0.850
3,7:56,4,3,CAR 38,7,20,"Jason Baker punts 49 yards, returned by Lance Moore for 11 yards (tackle by Brad Hoover)",-0.850,-0.540
3,7:42,1,10,NOR 24,7,20,Deuce McAllister up the middle for 3 yards (tackle by Chris Harris),0.540,0.400
3,7:05,2,7,NOR 27,7,20,Drew Brees pass incomplete deep left intended for Marques Colston is intercepted by Ken Lucas at NOR-49 and returned for 31 yards (tackle by Jammal Brown),0.400,-4.370
,,,,,,,"NOR challenged the runner was down by contact ruling, and the play was upheld.",,
3,6:53,1,10,NOR 18,7,20,Jonathan Stewart right tackle for 5 yards (tackle by Kendrick Clancy),4.370,4.610
3,6:15,2,5,NOR 13,7,20,Jonathan Stewart right tackle for 4 yards (tackle by Charles Grant),4.610,4.740
3,5:33,3,1,NOR 9,7,20,Jonathan Stewart up the middle for 3 yards (tackle by Jonathan Vilma),4.740,5.830
3,4:50,1,6,NOR 6,7,20,Jake Delhomme pass incomplete short left intended for Muhsin Muhammad,5.830,4.950
3,4:47,2,6,NOR 6,7,20,Jonathan Stewart up the middle for 2 yards (tackle by Scott Shanle),4.950,4.490
3,4:04,3,4,NOR 4,7,26,"Jake Delhomme pass complete short right to DeAngelo Williams for 4 yards, touchdown",4.490,7.000
3,,,,NOR 2,7,27,John Kasay kicks extra point good,0.000,0.000
3,,,,CAR 30,7,27,"Rhys Lloyd kicks off 69 yards, returned by Pierre Thomas for 28 yards (tackle by Nick Goings)",0.000,0.870
3,3:50,1,10,NOR 29,7,27,Drew Brees pass complete deep middle to Jeremy Shockey for 25 yards (tackle by Jon Beason),0.870,2.520
3,3:19,1,10,CAR 46,7,27,Drew Brees pass incomplete deep left intended for Devery Henderson,2.520,1.980
3,3:12,2,10,CAR 46,7,27,Drew Brees pass incomplete deep right intended for Robert Meachem,1.980,1.290
3,3:04,3,10,CAR 46,7,27,Aaron Stecker right end for 9 yards (tackle by Chris Gamble),1.290,0.790
3,2:24,4,1,CAR 37,7,27,Deuce McAllister up the middle for no gain (tackle by Thomas Davis),0.790,-1.330
,,,,,,,"NOR challenged the first down ruling, and the play was upheld.",,
3,2:14,1,10,CAR 36,7,27,Jonathan Stewart left guard for 3 yards (tackle by Brian Young and Bobby McCray),1.330,1.200
3,1:29,2,7,CAR 39,7,27,Jake Delhomme pass complete short right to Steve Smith for 12 yards,1.200,2.320
3,0:55,1,10,NOR 49,7,27,Jake Delhomme pass complete short right to Jeff King for 6 yards (tackle by Scott Shanle),2.320,2.590
3,0:07,2,4,NOR 43,7,27,Jonathan Stewart left end for -1 yards (tackle by Bobby McCray),2.590,1.750
Quarter,Time,Down,ToGo,Location,NOR,CAR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,5,NOR 44,7,27,Jake Delhomme pass incomplete deep left intended for Steve Smith,1.750,0.330
4,14:55,4,5,NOR 44,7,27,"Jason Baker punts 44 yards, touchback",0.330,-0.280
4,14:47,1,10,NOR 20,7,27,Drew Brees pass complete short right to Jeremy Shockey for 6 yards (tackle by Thomas Davis),0.280,0.540
4,14:22,2,4,NOR 26,7,27,Drew Brees pass incomplete short right intended for Robert Meachem (defended by Chris Gamble),0.540,-0.160
4,14:16,3,4,NOR 26,7,27,Drew Brees pass complete short right to Robert Meachem for 9 yards (tackle by Tyler Brayton),-0.160,1.270
4,13:52,1,10,NOR 35,7,27,Drew Brees pass complete deep middle to Devery Henderson for 54 yards (tackle by Ken Lucas),1.270,4.840
4,13:05,1,10,CAR 11,7,27,Drew Brees pass incomplete short middle intended for Jeremy Shockey,4.840,4.140
4,13:00,2,10,CAR 11,7,27,Deuce McAllister up the middle for 4 yards (tackle by Damione Lewis),4.140,3.980
4,12:17,3,6,CAR 7,7,27,Drew Brees pass complete short right to Lance Moore for 4 yards (tackle by Chris Gamble),3.980,3.050
4,11:31,4,2,CAR 3,7,27,Aaron Stecker up the middle for 1 yard (tackle by Julius Peppers),3.050,0.380
4,11:27,1,10,CAR 2,7,27,Brad Hoover up the middle for 1 yard (tackle by Scott Fujita),-0.380,-0.710
4,10:46,2,9,CAR 3,7,27,DeAngelo Williams up the middle for 5 yards (tackle by Scott Shanle),-0.710,-0.720
4,10:05,3,4,CAR 8,7,27,Jake Delhomme pass complete short left to Muhsin Muhammad for 12 yards (tackle by Kevin Kaesviharn),-0.720,0.280
4,9:21,1,10,CAR 20,7,27,Jake Delhomme pass complete deep left to Steve Smith for 24 yards (tackle by Randall Gay),0.280,1.860
4,8:45,1,10,CAR 44,7,27,DeAngelo Williams right tackle for 1 yard (tackle by Scott Shanle),1.860,1.450
4,8:01,2,9,CAR 45,7,27,Jonathan Stewart right end for 12 yards (tackle by Scott Fujita),1.450,2.720
4,7:27,1,10,NOR 43,7,27,Jonathan Stewart up the middle for no gain (tackle by Brian Young),2.720,2.180
4,6:42,2,10,NOR 43,7,27,DeAngelo Williams up the middle for 4 yards (tackle by Kevin Kaesviharn),2.180,2.010
4,5:56,,,,7,27,Timeout #1 by Carolina Panthers,0.000,2.010
4,5:56,3,6,NOR 39,7,27,DeAngelo Williams up the middle for 8 yards (tackle by Jonathan Vilma),2.010,3.510
4,5:13,1,10,NOR 31,7,27,DeAngelo Williams up the middle for 2 yards (tackle by Jonathan Vilma),3.510,3.240
4,4:28,2,8,NOR 29,7,27,DeAngelo Williams left tackle for no gain (tackle by Jonathan Vilma),3.240,2.540
4,3:43,3,8,NOR 29,7,27,Jake Delhomme pass complete short left to Muhsin Muhammad for 16 yards (tackle by Jason David),2.540,4.710
4,3:38,1,10,NOR 13,7,27,DeAngelo Williams up the middle for 2 yards (tackle by Scott Shanle and Charles Grant),4.710,4.390
4,2:54,2,8,NOR 11,7,27,DeAngelo Williams left end for -2 yards (tackle by Jason David),4.390,3.120
4,2:42,,,,7,27,Timeout #3 by New Orleans Saints,0.000,3.120
4,2:42,3,10,NOR 13,7,27,Jonathan Stewart up the middle for 3 yards (tackle by Will Smith),3.120,2.760
4,2:00,4,7,NOR 10,7,30,John Kasay 28 yard field goal good,2.760,3.000
4,,,,CAR 30,7,30,"Rhys Lloyd kicks off 70 yards, touchback",0.000,0.280
4,1:57,1,10,NOR 20,7,30,Drew Brees pass complete short left to Aaron Stecker for 5 yards (tackle by Thomas Davis),0.280,0.410
4,1:57,,,,7,30,Timeout #2 by Carolina Panthers,0.000,0.410
4,1:44,2,5,NOR 25,7,30,Drew Brees pass complete short middle to Billy Miller for 4 yards (tackle by Hilee Taylor),0.410,0.230
4,1:23,3,1,NOR 29,7,30,Pierre Thomas left end for 2 yards (tackle by Jon Beason),0.230,1.000
4,0:59,1,10,NOR 31,7,30,Drew Brees pass incomplete short middle intended for Billy Miller,1.000,0.460
4,0:55,2,10,NOR 31,7,30,Drew Brees pass complete short left to Devery Henderson for 17 yards (tackle by Charles Godfrey),0.460,2.130
4,0:29,1,10,NOR 48,7,30,Drew Brees pass complete deep middle to Billy Miller for 28 yards (tackle by James Anderson),2.130,3.970
4,0:05,1,10,CAR 24,7,30,Drew Brees pass incomplete deep left intended for Devery Henderson,3.970,3.430
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
