#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,8:02,PIT 20,3,1:20,8,Fumble
2,1,5:05,PIT 21,3,1:08,1,Punt
3,1,2:01,PIT 20,9,3:25,71,Field Goal
4,2,10:30,PIT 25,3,1:33,4,Interception
5,2,8:57,PIT 25,6,2:30,75,Touchdown
6,2,4:39,PIT 13,5,2:51,35,Punt
7,3,15:00,PIT 20,2,0:43,8,Fumble
8,3,10:54,PIT 20,10,5:16,62,Field Goal
9,3,3:20,PIT 31,3,1:30,69,Touchdown
10,3,0:09,PIT 22,11,4:31,52,Field Goal
11,4,5:48,PIT 25,4,1:51,18,Fumble
12,4,3:57,PIT 20,8,1:37,61,Downs
13,4,1:39,PIT 26,1,0:09,0,Interception
