Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Fred Warner,SFO,0,12,8,66.7%,83,10.4,6.9,0,86.5,6.6,43,40,0,0,0,0.0,0,9,1,10.0%
Richard Sherman,SFO,1,6,3,50.0%,27,9.0,4.5,1,62.5,11.7,26,1,0,0,0,0.0,0,5,1,16.7%
Ahkello Witherspoon,SFO,1,7,2,28.6%,21,10.5,3.0,0,0.0,13.7,21,0,0,0,0,0.0,0,2,0,0.0%
K'Waun Williams,SFO,0,2,2,100.0%,33,16.5,16.5,0,118.7,2.5,5,28,1,0,0,0.0,0,1,2,66.7%
Kwon Alexander,SFO,0,2,2,100.0%,7,3.5,3.5,0,81.2,-2.5,-5,12,0,0,0,0.0,0,3,0,0.0%
Jaquiski Tartt,SFO,0,2,1,50.0%,15,15.0,7.5,0,75.0,28.0,15,0,2,1,0,0.0,1,5,0,0.0%
Emmanuel Moseley,SFO,0,1,1,100.0%,7,7.0,7.0,0,95.8,2.0,2,5,0,0,0,0.0,0,2,0,0.0%
Dre Greenlaw,SFO,0,2,1,50.0%,1,1.0,0.5,0,56.2,0.5,-3,4,0,0,0,0.0,0,4,0,0.0%
Nick Bosa,SFO,0,0,0,,,,,,,,,,0,2,2,1.0,5,3,0,0.0%
Dee Ford,SFO,0,0,0,,,,,,,,,,2,2,1,1.0,4,1,0,0.0%
DeForest Buckner,SFO,0,0,0,,,,,,,,,,0,1,1,0.0,2,2,0,0.0%
D.J. Jones,SFO,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%
Ronald Blair,SFO,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%
Arik Armstead,SFO,0,0,0,,,,,,,,,,0,0,0,1.0,1,5,1,16.7%
Tarvarius Moore,SFO,0,2,0,0.0%,,,0.0,,39.6,13.5,,,0,0,0,0.0,0,8,2,20.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Devin White,TAM,0,5,5,100.0%,58,11.6,11.6,0,115.0,3.0,15,43,2,0,0,0.0,0,6,1,14.3%
M.J. Stewart,TAM,0,4,4,100.0%,47,11.8,11.8,1,155.2,5.0,20,27,0,0,0,0.0,0,5,0,0.0%
Lavonte David,TAM,0,2,2,100.0%,3,1.5,1.5,0,79.2,-2.0,-4,7,4,1,0,0.0,1,7,1,12.5%
Shaquil Barrett,TAM,0,2,2,100.0%,26,13.0,13.0,0,118.7,6.0,12,14,8,0,0,1.0,1,5,1,16.7%
Vernon Hargreaves III,TAM,1,4,2,50.0%,14,7.0,3.5,0,18.7,7.8,10,4,0,0,0,0.0,0,3,1,25.0%
Carl Nassib,TAM,0,1,1,100.0%,0,0.0,0.0,0,79.2,-3.0,-3,3,0,0,0,0.0,0,2,0,0.0%
Carlton Davis,TAM,0,6,1,16.7%,7,7.0,1.2,0,39.6,11.3,5,2,0,0,0,0.0,0,3,1,25.0%
Jordan Whitehead,TAM,0,2,1,50.0%,11,11.0,5.5,0,66.7,2.0,4,7,3,0,0,0.0,0,8,1,11.1%
William Gholston,TAM,0,0,0,,,,,,,,,,0,1,0,0.0,1,4,0,0.0%
Vita Vea,TAM,0,0,0,,,,,,,,,,0,1,0,0.0,1,3,0,0.0%
Mike Edwards,TAM,0,1,0,0.0%,,,0.0,,39.6,3.0,,,0,0,0,0.0,0,0,0,
Darian Stewart,TAM,0,1,0,0.0%,,,0.0,,39.6,10.0,,,0,0,0,0.0,0,5,3,37.5%
