#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:55,JAX 17,5,3:14,28,Punt
2,1,8:09,JAX 39,1,0:17,0,Interception
3,1,6:30,JAX 20,5,2:58,25,Punt
4,1,0:38,JAX 20,6,1:53,35,Punt
5,2,12:28,JAX 35,6,2:51,24,Punt
6,2,4:16,JAX 20,3,1:12,6,Interception
7,2,1:33,JAX 24,3,1:06,76,Touchdown
8,3,15:00,JAX 20,3,1:50,-3,Punt
9,3,12:08,CLE 25,7,2:08,13,Field Goal
10,3,8:26,JAX 30,3,2:04,-2,Punt
11,3,5:22,JAX 16,10,3:45,70,Interception
12,4,14:19,JAX 45,6,3:37,15,Punt
13,4,7:47,JAX 30,3,1:46,12,Punt
14,4,6:01,CLE 8,1,0:03,8,Touchdown
15,4,5:12,CLE 7,2,0:37,7,Touchdown
16,4,2:12,CLE 34,5,2:12,22,End of Game
