#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,CLE 20,5,2:05,16,Punt
2,1,9:41,CLE 24,3,1:32,-1,Punt
3,1,7:52,JAX 17,4,1:22,-5,Field Goal
4,1,3:32,CLE 20,6,2:54,30,Punt
5,2,13:45,CLE 9,3,1:17,6,Punt
6,2,9:37,CLE 20,14,5:21,76,Field Goal
7,2,3:04,JAX 33,4,1:31,9,Downs
8,2,0:27,CLE 23,3,0:27,-4,End of Half
9,3,13:10,CLE 36,3,1:02,-1,Fumble
10,3,10:00,CLE 20,5,1:34,10,Punt
11,3,6:22,CLE 33,3,1:00,5,Punt
12,3,1:37,CLE 12,8,2:18,43,Downs
13,4,10:42,CLE 6,5,2:55,53,Punt
14,4,5:58,CLE 20,2,0:46,0,Interception
15,4,4:35,CLE 20,8,2:23,14,Downs
