Quarter,Time,Down,ToGo,Location,BUF,MIA,Detail,EPB,EPA
1,8:30,1,10,BUF 20,0,7,Drew Bledsoe pass complete to Jay Riemersma for 11 yards (tackle by Zach Thomas),0.280,1.000
1,7:51,1,10,BUF 31,0,7,Drew Bledsoe pass incomplete intended for Eric Moulds,1.000,0.460
1,7:43,2,10,BUF 31,0,7,Travis Henry right end for 6 yards (tackle by Jamar Fletcher),0.460,0.560
1,7:20,3,4,BUF 37,0,7,Drew Bledsoe pass incomplete intended for Larry Centers,0.560,-0.910
1,7:15,4,4,BUF 37,0,7,--,-0.910,-3.510
1,7:08,1,10,BUF 31,0,7,"Ray Lucas for -7 yards (tackle by Ron Edwards). Ray Lucas fumbles (forced by Ron Edwards), recovered by Pat Williams at BUF-38",3.510,-1.470
1,7:02,1,10,BUF 38,0,7,Travis Henry left guard for 3 yards (tackle by Zach Thomas),1.470,1.330
1,6:20,2,7,BUF 41,0,7,Drew Bledsoe pass complete to Peerless Price for 6 yards (tackle by Zach Thomas),1.330,1.420
1,5:41,3,1,BUF 47,0,7,"Penalty on Ruben Brown: False Start, 5 yards (no play)",1.420,0.760
1,5:20,3,6,BUF 42,0,7,Drew Bledsoe pass complete to Josh Reed for 9 yards (tackle by Arturo Freeman),0.760,2.320
1,4:39,1,10,MIA 49,0,7,Drew Bledsoe pass complete to Eric Moulds for 6 yards (tackle by Jamar Fletcher),2.320,2.590
1,4:03,2,4,MIA 43,0,7,Travis Henry right end for 25 yards (tackle by Brock Marion),2.590,4.370
1,3:36,1,10,MIA 18,0,7,Drew Bledsoe pass incomplete intended for Larry Centers,4.370,3.800
1,3:31,2,10,MIA 18,0,7,Drew Bledsoe pass complete to Eric Moulds for 5 yards (tackle by Patrick Surtain),3.800,3.820
1,2:51,3,5,MIA 13,0,7,"Drew Bledsoe pass complete to Larry Centers for 3 yards (tackle by Zach Thomas). Penalty on Marques Sullivan: Chop Block, 15 yards (no play)",3.820,1.820
1,2:24,3,20,MIA 28,0,7,Drew Bledsoe pass complete to Larry Centers for no gain,1.820,1.590
1,1:45,4,20,MIA 28,3,7,Mike Hollis 46 yard field goal good,1.590,3.000
1,1:45,,,BUF 30,3,7,"Mike Hollis kicks off 54 yards, returned by Travis Minor for 20 yards (tackle by Jason Bostic)",0.000,1.330
1,1:33,1,10,MIA 36,3,7,Ricky Williams middle for 6 yards (tackle by Coy Wire),1.330,1.600
1,0:56,2,4,MIA 42,3,7,Ricky Williams middle for 5 yards (tackle by London Fletcher and Chidi Ahanotu),1.600,2.060
1,0:18,1,10,MIA 47,3,7,Ray Lucas pass complete to Randy McMichael for 26 yards (tackle by Eddie Robinson),2.060,3.780
Quarter,Time,Down,ToGo,Location,BUF,MIA,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,BUF 27,3,7,Ray Lucas right end for 6 yards (tackle by Keith Newman),3.780,4.040
2,14:20,2,4,BUF 21,3,7,Ricky Williams right tackle for no gain (tackle by Pat Williams),4.040,3.340
2,13:39,3,4,BUF 21,3,7,Ray Lucas pass incomplete intended for James McKnight is intercepted by Nate Clements at BUF-14 and returned for 10 yards,3.340,-0.540
2,13:27,1,10,BUF 24,3,7,Travis Henry middle for 6 yards (tackle by Derrick Rodgers and Brock Marion),0.540,0.810
2,12:50,2,4,BUF 30,9,7,"Drew Bledsoe pass complete to Eric Moulds for 70 yards, touchdown",0.810,7.000
2,12:50,,,MIA 30,10,7,Mike Hollis kicks extra point good,0.000,0.000
2,12:50,,,BUF 30,10,7,"Mike Hollis kicks off 45 yards, returned by Jed Weaver for 5 yards (tackle by Josh Reed)",0.000,0.940
2,12:38,1,10,MIA 30,10,7,Ricky Williams right tackle for 7 yards (tackle by Pat Williams and Billy Jenkins),0.940,1.340
2,12:03,2,3,MIA 37,10,7,Ricky Williams middle for -2 yards (tackle by Pat Williams),1.340,0.370
2,11:21,3,5,MIA 35,10,7,Ray Lucas pass complete to Robert Edwards for 6 yards (tackle by London Fletcher),0.370,1.660
2,10:37,1,10,MIA 41,10,7,Ray Lucas pass complete to Dedric Ward for 15 yards (tackle by Chris Watson). Penalty on Chris Watson: Illegal Contact (Declined),1.660,2.650
2,10:11,1,10,BUF 44,10,7,Ricky Williams left end for 9 yards (tackle by Chris Watson),2.650,3.330
2,9:44,2,1,BUF 35,10,7,Ricky Williams right guard for no gain (tackle by Grant Irons),3.330,2.610
2,9:03,3,1,BUF 35,10,7,Ricky Williams middle for 2 yards (tackle by Pat Williams),2.610,3.380
2,8:17,1,10,BUF 33,10,7,Ricky Williams middle for 7 yards (tackle by Nate Clements),3.380,3.780
2,7:38,2,3,BUF 26,10,7,Travis Minor left end for 5 yards (tackle by Eddie Robinson),3.780,4.170
2,6:57,1,10,BUF 21,10,7,Travis Minor right guard for 3 yards (tackle by Ron Edwards),4.170,4.040
2,6:17,2,7,BUF 18,10,7,Ricky Williams right tackle for 5 yards (tackle by Ron Edwards),4.040,4.240
2,5:37,3,2,BUF 13,10,7,"Ray Lucas middle for 9 yards (tackle by Keith Newman and Chris Watson). Penalty on Marcus Spriggs: Offensive Holding, 11 yards (no play)",4.240,2.540
2,5:08,3,13,BUF 24,10,7,Ray Lucas pass incomplete intended for Randy McMichael,2.540,1.870
2,5:02,4,13,BUF 24,10,10,Olindo Mare 42 yard field goal good,1.870,3.000
2,5:02,,,MIA 30,10,10,"Olindo Mare kicks off 55 yards, returned by Charlie Rogers for 17 yards (tackle by Scott Galyon)",0.000,1.070
2,4:51,1,10,BUF 32,10,10,Travis Henry right end for 1 yard (tackle by Patrick Surtain),1.070,0.660
2,4:17,2,9,BUF 33,10,10,Drew Bledsoe pass incomplete intended for Peerless Price,0.660,-0.030
2,4:10,3,9,BUF 33,10,10,Drew Bledsoe for 5 yards (tackle by Rob Burnett),-0.030,-0.850
2,3:29,4,4,BUF 38,10,10,"Brian Moorman punts 62 yards, touchback",-0.850,-0.280
2,3:18,1,10,MIA 20,10,10,Ricky Williams right tackle for 1 yard (tackle by Justin Bannan),0.280,-0.130
2,2:38,2,9,MIA 21,10,10,Ray Lucas pass incomplete intended for Desmond Clark,-0.130,-0.820
2,2:33,3,9,MIA 21,16,10,"Ray Lucas pass incomplete intended for Randy McMichael is intercepted by Nate Clements at MIA-29 and returned for 29 yards, touchdown",-0.820,-7.000
2,2:23,,,MIA 21,17,10,Mike Hollis kicks extra point good,0.000,0.000
2,2:23,,,BUF 30,17,10,"Mike Hollis kicks off 63 yards, returned by Travis Minor for 27 yards (tackle by Sammy Morris)",0.000,1.200
2,2:17,1,10,MIA 34,17,10,Ricky Williams right tackle for 3 yards (tackle by Aaron Schobel),1.200,1.060
2,2:00,2,7,MIA 37,17,10,Ray Lucas pass incomplete intended for Randy McMichael,1.060,0.370
2,1:55,3,7,MIA 37,17,10,Ray Lucas pass complete to James McKnight for 10 yards (tackle by Eddie Robinson),0.370,2.060
2,1:37,3,7,MIA 37,,,Timeout #1 by Miami Dolphins,0.370,2.060
2,1:37,1,10,MIA 47,17,10,Ray Lucas pass incomplete intended for Ricky Williams,2.060,1.520
2,1:30,2,10,MIA 47,17,10,Ray Lucas pass incomplete intended for Dedric Ward,1.520,0.830
2,1:24,3,10,MIA 47,17,10,Ray Lucas pass complete to Randy McMichael for 5 yards (tackle by London Fletcher and Kendrick Office),0.830,0.070
2,1:11,3,10,MIA 47,,,Timeout #1 by Buffalo Bills,0.830,0.070
2,1:11,4,5,BUF 48,17,10,"Mark Royals punts 47 yards, out of bounds",0.070,0.380
2,1:02,1,10,BUF 1,17,10,Drew Bledsoe pass complete to Larry Centers for 9 yards (tackle by Jamar Fletcher),-0.380,-0.120
2,0:55,2,1,BUF 10,17,10,Drew Bledsoe pass incomplete intended for Eric Moulds,-0.120,-0.370
2,0:50,3,1,BUF 10,17,10,Drew Bledsoe middle for 3 yards (tackle by Zach Thomas),-0.370,-0.320
2,0:35,1,10,BUF 13,17,10,Drew Bledsoe pass incomplete,-0.320,-0.770
2,0:33,2,10,BUF 13,17,10,"Drew Bledsoe sacked by Arturo Freeman for -3 yards. Penalty on Jay Williams: Face Mask (15 Yards), 15 yards",-0.770,0.610
2,0:24,1,10,BUF 25,17,10,Drew Bledsoe sacked by Rob Burnett for -3 yards,0.610,-0.340
2,0:15,1,10,BUF 25,,,Timeout #2 by Buffalo Bills,0.610,-0.340
2,0:15,2,13,BUF 22,17,10,Drew Bledsoe pass complete to Larry Centers for 14 yards (tackle by Sam Madison),-0.340,1.330
2,0:08,1,10,BUF 36,17,10,Drew Bledsoe pass incomplete intended for Charles Johnson (defended by Jamar Fletcher),1.330,0.790
Quarter,Time,Down,ToGo,Location,BUF,MIA,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BUF 30,17,10,"Mike Hollis kicks off 62 yards, returned by Travis Minor for 46 yards (tackle by Charles Johnson)",0.000,2.520
3,14:51,1,10,BUF 46,17,10,Ricky Williams right tackle for no gain (tackle by Pat Williams),2.520,1.980
3,14:14,2,10,BUF 46,17,10,"Ray Lucas pass incomplete intended for Robert Baker. Penalty on Todd Perry: Offensive Holding, 10 yards, Penalty on Todd Perry: Illegal Use of Hands (Declined) (no play)",1.980,0.630
3,14:07,2,20,MIA 44,17,10,Ray Lucas pass complete to James McKnight for 26 yards (tackle by Nate Clements),0.630,3.580
3,13:25,1,10,BUF 30,17,10,Ricky Williams right guard for 2 yards (tackle by Pat Williams),3.580,3.300
3,12:48,2,8,BUF 28,17,10,Ray Lucas pass incomplete intended for Randy McMichael is intercepted by Nate Clements at BUF-8,3.300,0.380
3,12:40,1,10,BUF 8,17,10,Travis Henry left end for 1 yard (tackle by Zach Thomas),-0.380,-0.710
3,12:00,2,9,BUF 9,17,10,Drew Bledsoe pass incomplete intended for Eric Moulds,-0.710,-1.300
3,11:55,3,9,BUF 9,17,10,"Drew Bledsoe pass incomplete intended for Josh Reed. Penalty on Arturo Freeman: Illegal Contact, 5 yards (no play)",-1.300,-0.280
3,11:49,1,10,BUF 14,17,10,Travis Henry left end for 21 yards (tackle by Arturo Freeman),-0.280,1.270
3,11:26,1,10,BUF 35,17,10,Travis Henry right guard for 14 yards (tackle by Derrick Rodgers and Brock Marion). Penalty on Jason Taylor: Defensive Offside (Declined),1.270,2.190
3,11:06,1,10,BUF 49,17,10,Drew Bledsoe pass incomplete intended for Travis Henry,2.190,1.650
3,11:00,2,10,BUF 49,17,10,Travis Henry middle for 2 yards (tackle by Jason Taylor),1.650,1.220
3,10:20,3,8,MIA 49,17,10,Drew Bledsoe sacked by Zach Thomas and Jay Williams for -11 yards,1.220,-0.720
3,9:53,4,19,BUF 40,17,10,"Brian Moorman punts 54 yards, returned by Dedric Ward for 14 yards (tackle by Chris Watson)",-0.720,-0.280
3,9:41,1,10,MIA 20,17,10,Ricky Williams left guard for 14 yards (tackle by Nate Clements),0.280,1.200
3,9:11,1,10,MIA 34,17,10,Ricky Williams left guard for -1 yards (tackle by Pierson Prioleau),1.200,0.520
3,8:31,2,11,MIA 33,17,10,Ray Lucas pass incomplete intended for Randy McMichael,0.520,-0.160
3,8:27,3,11,MIA 33,17,10,Ray Lucas sacked by Pierson Prioleau for -10 yards,-0.160,-1.830
3,7:59,4,21,MIA 23,17,10,"Mark Royals punts 44 yards, returned by Charlie Rogers for 1 yard (tackle by Scott McGarrahan)",-1.830,-1.200
3,7:48,1,10,BUF 34,17,10,Drew Bledsoe pass complete to Travis Henry for 5 yards (tackle by Zach Thomas),1.200,1.330
3,7:12,2,5,BUF 39,17,10,Drew Bledsoe pass complete to Larry Centers for 11 yards (tackle by Morlon Greenwood),1.330,2.260
3,6:38,1,10,MIA 50,17,10,Travis Henry left end for 34 yards (tackle by Patrick Surtain),2.260,4.510
3,5:52,1,10,MIA 16,17,10,Travis Henry middle for 2 yards (tackle by Derrick Rodgers),4.510,4.210
3,5:12,2,8,MIA 14,17,10,Drew Bledsoe pass incomplete intended for Eric Moulds,4.210,3.370
3,5:04,3,8,MIA 14,17,10,Drew Bledsoe pass complete to Peerless Price for 6 yards (tackle by Zach Thomas),3.370,2.990
3,4:19,4,2,MIA 8,20,10,Mike Hollis 26 yard field goal good,2.990,3.000
3,4:19,,,BUF 30,20,10,"Mike Hollis kicks off 51 yards, returned by Travis Minor for 28 yards (tackle by Kevin Thomas)",0.000,2.060
3,4:09,1,10,MIA 47,20,10,Ray Lucas pass incomplete intended for Dedric Ward,2.060,1.520
3,4:04,2,10,MIA 47,20,10,Ricky Williams middle for 3 yards (tackle by London Fletcher),1.520,1.220
3,3:26,3,7,BUF 50,20,10,Ray Lucas pass complete to James McKnight for 6 yards (tackle by Nate Clements),1.220,0.330
3,2:53,4,1,BUF 44,20,10,Ray Lucas middle for 2 yards (tackle by Ron Edwards),0.330,2.790
3,2:13,1,10,BUF 42,20,10,Ray Lucas pass complete to Rob Konrad for 5 yards (tackle by Eddie Robinson),2.790,2.920
3,1:30,2,5,BUF 37,20,10,Ricky Williams left guard for 2 yards (tackle by Eddie Robinson and Pat Williams),2.920,2.480
3,0:49,3,3,BUF 35,20,10,Ray Lucas pass incomplete intended for Rob Konrad,2.480,0.990
3,0:43,4,3,BUF 35,20,10,Robert Edwards right tackle for 2 yards (tackle by Pat Williams),0.990,-1.140
3,0:36,1,10,BUF 33,20,10,Travis Henry left guard for 1 yard (tackle by Larry Chester),1.140,0.730
Quarter,Time,Down,ToGo,Location,BUF,MIA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,9,BUF 34,20,10,Drew Bledsoe pass complete to Peerless Price for 4 yards (tackle by Zach Thomas),0.730,0.560
4,14:23,3,5,BUF 38,20,10,Drew Bledsoe sacked by Jay Williams for -1 yards,0.560,-0.910
4,13:44,4,6,BUF 37,20,10,"Brian Moorman punts 47 yards, fair catch by Dedric Ward",-0.910,0.140
4,13:35,1,10,MIA 16,20,10,Ricky Williams left end for 9 yards (tackle by Billy Jenkins),-0.140,0.690
4,13:15,2,1,MIA 25,20,10,Ricky Williams middle for 3 yards (tackle by Eddie Robinson and Billy Jenkins),0.690,0.810
4,12:37,1,10,MIA 28,20,10,Ray Lucas pass incomplete intended for Dedric Ward,0.810,0.260
4,12:29,2,10,MIA 28,20,10,Ray Lucas pass complete to Rob Konrad for 8 yards (tackle by London Fletcher),0.260,0.630
4,11:45,3,2,MIA 36,20,10,Ray Lucas pass incomplete intended for Robert Baker (defended by Nate Clements),0.630,-0.980
4,11:39,4,2,MIA 36,20,10,"Mark Royals punts 54 yards, returned by Charlie Rogers for 15 yards (tackle by Morlon Greenwood)",-0.980,-0.610
4,11:26,1,10,BUF 25,20,10,Drew Bledsoe pass incomplete intended for Josh Reed,0.610,0.060
4,11:21,2,10,BUF 25,20,10,Travis Henry left guard for 3 yards (tackle by Tim Bowens),0.060,-0.230
4,10:40,3,7,BUF 28,20,10,"Drew Bledsoe pass incomplete intended for Peerless Price. Penalty on Patrick Surtain: Defensive Pass Interference, 5 yards (no play)",-0.230,1.140
4,10:35,1,10,BUF 33,20,10,Drew Bledsoe pass incomplete intended for Travis Henry,1.140,0.590
4,10:30,2,10,BUF 33,20,10,Travis Henry right end for -2 yards (tackle by Tim Bowens),0.590,-0.360
4,9:51,3,12,BUF 31,20,10,Drew Bledsoe pass incomplete intended for Jay Riemersma,-0.360,-1.310
4,9:43,4,12,BUF 31,20,10,"Brian Moorman punts 51 yards, fair catch by Robert Baker",-1.310,-0.040
4,9:33,1,10,MIA 18,20,10,Ray Lucas pass incomplete intended for James McKnight,0.040,-0.490
4,9:28,2,10,MIA 18,20,10,Ray Lucas middle for 17 yards,-0.490,1.270
4,8:51,1,10,MIA 35,20,10,Ricky Williams right guard for 8 yards (tackle by London Fletcher),1.270,1.800
4,8:19,2,2,MIA 43,20,10,Ricky Williams right guard for no gain (tackle by Keith Newman),1.800,1.090
4,7:36,3,2,MIA 43,20,10,Ray Lucas pass complete to Ricky Williams for 22 yards (tackle by Pierson Prioleau),1.090,3.250
4,6:53,1,10,BUF 35,20,10,"Ray Lucas for no gain. Ray Lucas fumbles, recovered by London Fletcher at BUF-35",3.250,-1.270
4,6:48,1,10,BUF 35,,,Timeout #1 by Buffalo Bills,3.250,-1.270
4,6:48,1,10,BUF 35,20,10,Drew Bledsoe pass incomplete intended for Travis Henry,1.270,0.720
4,6:41,2,10,BUF 35,20,10,Drew Bledsoe pass incomplete intended for Travis Henry,0.720,0.040
4,6:34,3,10,BUF 35,20,10,Drew Bledsoe pass incomplete intended for Eric Moulds,0.040,-1.040
4,6:27,4,10,BUF 35,20,10,"Brian Moorman punts 37 yards, out of bounds",-1.040,-0.810
4,6:17,1,10,MIA 28,20,10,Ray Lucas pass incomplete intended for Robert Baker,0.810,0.260
4,6:12,2,10,MIA 28,20,10,"Ray Lucas pass complete to Dedric Ward for 7 yards (tackle by Chidi Ahanotu). Penalty on Marcus Spriggs: Offensive Holding, 10 yards (no play)",0.260,-1.190
4,5:43,2,20,MIA 18,20,10,Ray Lucas pass incomplete intended for Dedric Ward (defended by Eddie Robinson),-1.190,-1.960
4,5:36,3,20,MIA 18,20,10,Ray Lucas pass incomplete intended for Robert Edwards,-1.960,-2.240
4,5:31,4,20,MIA 18,20,10,"Mark Royals punts 37 yards, returned by Charlie Rogers for 6 yards (tackle by Shawn Wooden)",-2.240,-2.320
4,5:19,1,10,MIA 49,20,10,Travis Henry right end for 1 yard (tackle by Morlon Greenwood and Jason Taylor),2.320,1.920
4,4:34,2,9,MIA 48,20,10,Travis Henry right guard for 9 yards (tackle by Zach Thomas and Brock Marion),1.920,2.980
4,3:51,1,10,MIA 39,20,10,Travis Henry right guard for 2 yards (tackle by Morlon Greenwood),2.980,2.710
4,3:44,1,10,MIA 39,,,Timeout #1 by Miami Dolphins,2.980,2.710
4,3:44,2,8,MIA 37,20,10,Travis Henry right guard for 2 yards (tackle by Zach Thomas and Jason Taylor),2.710,2.280
4,3:37,2,8,MIA 37,,,Timeout #2 by Miami Dolphins,2.710,2.280
4,3:37,3,6,MIA 35,20,10,Drew Bledsoe pass complete to Larry Centers for 17 yards (tackle by Brock Marion),2.280,4.370
4,2:47,1,10,MIA 18,20,10,Travis Henry middle for 1 yard (tackle by Adewale Ogunleye and Tim Bowens),4.370,3.940
4,2:39,1,10,MIA 18,,,Timeout #3 by Miami Dolphins,4.370,3.940
4,2:39,2,9,MIA 17,20,10,"Travis Henry right end for 13 yards (tackle by Derrick Rodgers). Penalty on Cory Geason: Offensive Holding, 10 yards (no play)",3.940,2.610
4,2:32,2,19,MIA 27,20,10,Travis Henry left guard for no gain (tackle by Larry Chester),2.610,1.950
4,2:00,3,19,MIA 27,20,10,Travis Henry middle for 1 yard (tackle by Larry Chester and Patrick Surtain),1.950,1.740
4,1:17,3,19,MIA 27,,,Timeout #2 by Buffalo Bills,1.950,1.740
4,1:17,4,18,MIA 26,23,10,Mike Hollis 44 yard field goal good,1.740,3.000
4,1:17,,,BUF 30,23,10,"Mike Hollis kicks off 55 yards, returned by Travis Minor for 18 yards (tackle by Ahmad Brooks)",0.000,1.140
4,1:05,1,10,MIA 33,23,10,Ray Lucas pass incomplete intended for Robert Edwards is intercepted by Eddie Robinson at MIA-39 and returned for 21 yards,1.140,-4.370
4,0:56,1,10,MIA 18,23,10,Drew Bledsoe kneels for -1 yards,4.370,3.670
4,0:20,2,11,MIA 19,23,10,Drew Bledsoe kneels for -1 yards,3.670,2.870
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
