0,1
Officials,Officials
Referee,Gerald Austin
Umpire,Undrey Wash
Head Linesman,John Schleyer
Line Judge,Carl Johnson
Back Judge,Jim Howey
Side Judge,Rick Patterson
Field Judge,Scott Edwards
