#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,IND 30,10,5:40,70,Touchdown
2,1,3:38,IND 24,6,3:01,76,Touchdown
3,2,8:35,IND 29,9,4:06,71,Touchdown
4,2,1:05,IND 21,3,1:05,-14,End of Half
5,3,14:32,IND 22,11,5:08,51,Field Goal
6,3,5:26,IND 36,7,3:38,64,Touchdown
7,3,1:35,IND 19,10,5:21,81,Touchdown
8,4,4:22,IND 33,8,4:14,40,Downs
