Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Allen Robinson,CHI,13,10,103,0,8,66,6.6,37,3.7,7.0,0,,1,7.7,1,67.1
Jimmy Graham,CHI,5,4,69,2,4,49,12.3,20,5.0,14.4,0,,0,0.0,0,158.3
Darnell Mooney,CHI,7,4,39,0,4,-1,-0.3,40,10.0,4.6,1,4.0,1,14.3,0,72.9
Cole Kmet,CHI,6,2,18,0,1,11,5.5,7,3.5,13.0,0,,0,0.0,0,42.4
Anthony Miller,CHI,3,2,10,0,,4,2.0,6,3.0,7.7,0,,0,0.0,0,71.5
David Montgomery,CHI,2,2,26,0,1,-2,-1.0,28,14.0,-1.0,1,2.0,0,0.0,0,118.7
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Laviska Shenault Jr.,JAX,7,5,48,1,1,28,5.6,20,4.0,4.9,0,,1,14.3,0,129.8
DJ Chark,JAX,6,4,62,1,4,62,15.5,0,0.0,16.8,0,,0,0.0,1,100.7
Keelan Cole,JAX,5,3,26,0,2,23,7.7,3,1.0,10.6,0,,0,0.0,0,73.7
Chris Conley,JAX,3,3,27,0,1,19,6.3,8,2.7,6.3,0,,0,0.0,0,104.2
Dare Ogunbowale,JAX,5,3,7,0,0,-11,-3.7,18,6.0,-1.2,0,,0,0.0,1,25.0
Tyler Eifert,JAX,5,2,17,0,1,11,5.5,6,3.0,7.6,0,,0,0.0,0,49.6
James O'Shaughnessy,JAX,3,2,18,0,1,10,5.0,8,4.0,4.3,0,,0,0.0,0,82.6
Devine Ozigbo,JAX,1,1,3,0,,-1,-1.0,4,4.0,-1.0,0,,0,0.0,0,79.2
Craig Reynolds,JAX,1,1,3,0,,1,1.0,2,2.0,1.0,0,,0,0.0,0,79.2
