#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,11:28,CHI 18,3,1:20,5,Punt
2,1,10:08,KAN 43,4,2:11,8,Downs
3,1,6:42,CHI 5,3,1:18,3,Punt
4,1,2:16,CHI 41,3,0:57,4,Punt
5,2,14:31,,9,4:47,36,Field Goal
6,2,7:41,CHI 36,6,3:25,25,Punt
7,3,15:00,CHI 34,3,1:34,3,Punt
8,3,6:16,CHI 40,1,0:10,0,Interception
9,3,4:38,CHI 42,8,4:20,35,Missed FG
10,4,14:14,CHI 33,3,1:47,-10,Punt
11,4,10:34,CHI 32,3,1:53,1,Punt
12,4,6:31,CHI 41,5,2:30,46,Interception
13,4,2:52,CHI 30,5,1:00,10,Downs
14,4,0:06,CHI 20,1,0:06,0,Interception
