Quarter,Time,Down,ToGo,Location,NYG,PHI,Detail,EPB,EPA
2,12:57,1,1,PHI 1,0,7,Reuben Droughns right tackle for -1 yards,6.970,5.720
2,12:18,2,2,PHI 2,0,7,"Reuben Droughns right end for -3 yards (tackle by Omar Gaither). Penalty on Darren Howard: Defensive Offside, 1 yards (no play)",5.720,5.910
2,12:01,2,1,PHI 1,0,7,Eli Manning pass incomplete short left intended for Jeremy Shockey,5.910,5.170
2,11:57,3,1,PHI 1,0,7,Reuben Droughns left tackle for no gain (tackle by Omar Gaither),5.170,3.550
2,11:10,4,1,PHI 1,3,7,Lawrence Tynes 19 yard field goal good,3.550,3.000
2,,,,NYG 30,3,7,"Lawrence Tynes kicks off 67 yards, returned by J.R. Reed for 23 yards (tackle by David Tyree)",0.000,0.670
2,10:59,1,10,PHI 26,3,7,Donovan McNabb pass complete short right to Reggie Brown for 8 yards (tackle by Reggie Torbor),0.670,1.210
2,10:35,2,2,PHI 34,3,7,Brian Westbrook right end for no gain (tackle by Barry Cofield),1.210,0.500
2,9:58,3,2,PHI 34,3,7,"Donovan McNabb pass complete short right to Jason Avant for 8 yards (tackle by Kawika Mitchell). Penalty on Jason Avant: Illegal Motion, 5 yards (no play)",0.500,-0.160
2,9:31,3,7,PHI 29,3,7,Donovan McNabb pass complete short left to Brian Westbrook for 6 yards (tackle by Sam Madison),-0.160,-1.040
2,8:52,4,1,PHI 35,3,7,"Saverio Rocca punts 59 yards, returned by R.W. McQuarters for 12 yards (tackle by Nick Graham)",-1.040,-0.040
2,8:40,1,10,NYG 18,3,7,Eli Manning pass complete short left to Amani Toomer for 10 yards (tackle by Sheldon Brown),0.040,0.810
2,8:18,1,10,NYG 28,3,7,Eli Manning right end for 8 yards (tackle by Lito Sheppard),0.810,1.340
2,7:39,2,2,NYG 36,3,7,Brandon Jacobs left end for 3 yards (tackle by Chris Gocong),1.340,1.530
2,7:03,1,10,NYG 39,3,7,Brandon Jacobs right tackle for 5 yards (tackle by Brodrick Bunkley),1.530,1.660
2,6:22,2,5,NYG 44,3,7,Eli Manning pass complete deep middle to Plaxico Burress for 15 yards (tackle by Lito Sheppard). Penalty on Lito Sheppard: Illegal Contact (Declined),1.660,2.850
2,5:55,1,10,PHI 41,3,7,Brandon Jacobs up the middle for 3 yards (tackle by Omar Gaither and Mike Patterson),2.850,2.710
2,5:17,2,7,PHI 38,3,7,Eli Manning pass complete short left to Jeremy Shockey for 4 yards (tackle by Takeo Spikes),2.710,2.540
2,4:32,3,3,PHI 34,3,7,Eli Manning sacked by Trent Cole for -4 yards,2.540,0.720
2,3:53,4,7,PHI 38,3,7,"Jeff Feagles punts 21 yards, fair catch by Reno Mahe",0.720,0.060
2,3:45,1,10,PHI 17,3,7,Brian Westbrook right end for 3 yards (tackle by Osi Umenyiora),-0.060,-0.060
2,3:06,2,7,PHI 20,3,7,Donovan McNabb pass complete short right to Brian Westbrook for 4 yards (tackle by Kawika Mitchell),-0.060,-0.370
2,2:22,3,3,PHI 24,3,7,Donovan McNabb pass complete short right to Brian Westbrook for 8 yards (tackle by Kevin Dockery),-0.370,1.070
2,2:00,1,10,PHI 32,3,7,Donovan McNabb pass incomplete short right intended for Greg Lewis,1.070,0.530
2,1:57,2,10,PHI 32,3,7,Donovan McNabb pass incomplete short middle intended for L.J. Smith (defended by Antonio Pierce),0.530,-0.160
2,1:52,3,10,PHI 32,3,7,Donovan McNabb left end for 2 yards,-0.160,-1.110
2,1:40,,,,3,7,Timeout #1 by New York Giants,0.000,-1.110
2,1:40,4,8,PHI 34,3,7,"Saverio Rocca punts 43 yards, returned by R.W. McQuarters for 27 yards (tackle by Stewart Bradley)",-1.110,-2.260
2,1:23,1,10,,3,7,Brandon Jacobs right tackle for 5 yards (tackle by Brian Dawkins),2.260,2.390
2,1:00,2,5,PHI 45,3,7,Eli Manning pass complete short left to Plaxico Burress for 7 yards (tackle by Sheldon Brown),2.390,3.050
2,0:38,1,10,PHI 38,3,7,Eli Manning pass complete short middle to Plaxico Burress for 3 yards (tackle by Omar Gaither),3.050,2.910
2,0:30,,,,3,7,Timeout #2 by New York Giants,0.000,2.910
2,0:30,2,7,PHI 35,3,7,Eli Manning pass incomplete short right intended for Jeremy Shockey,2.910,2.210
2,0:27,3,7,PHI 35,3,7,Eli Manning pass complete deep right to Plaxico Burress for 19 yards,2.210,4.510
2,0:21,1,10,PHI 16,3,7,Eli Manning pass incomplete short middle intended for Jeremy Shockey (defended by Juqua Parker),4.510,3.900
2,0:16,2,10,PHI 16,3,7,Eli Manning pass incomplete deep right intended for Sinorice Moss,3.900,3.080
2,0:12,3,10,PHI 16,3,7,Eli Manning pass complete short middle to Sinorice Moss for 11 yards (tackle by Quintin Mikell),3.080,6.060
2,0:05,,,,3,7,Timeout #3 by New York Giants,0.000,6.060
2,0:05,1,5,PHI 5,6,7,Lawrence Tynes 23 yard field goal good,6.060,3.000
Quarter,Time,Down,ToGo,Location,NYG,PHI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PHI 30,6,7,"David Akers kicks off 65 yards, returned by Ahmad Bradshaw for 20 yards (tackle by Nick Graham)",0.000,0.610
3,14:51,1,10,NYG 25,6,7,Brandon Jacobs left guard for no gain (tackle by Quintin Mikell),0.610,0.060
3,14:18,2,10,NYG 25,6,7,Eli Manning pass incomplete deep left intended for Jeremy Shockey (defended by Quintin Mikell),0.060,-0.620
3,14:11,3,10,NYG 25,6,7,"Eli Manning pass complete short left to Brandon Jacobs for -5 yards (tackle by Omar Gaither). Brandon Jacobs fumbles (forced by Omar Gaither), recovered by Mike Patterson at NYG-20 and returned for 12 yards (tackle by Rich Seubert)",-0.620,-5.370
,,,,,,,"NYG challenged the pass completion ruling, and the play was upheld.",,
3,14:02,1,8,NYG 8,6,7,"Penalty on Todd Herremans: False Start, 5 yards (no play)",5.370,4.530
3,14:02,1,13,NYG 13,6,7,Donovan McNabb sacked by Osi Umenyiora for -6 yards,4.530,3.070
3,13:31,2,19,NYG 19,6,7,Donovan McNabb pass complete short left to Kevin Curtis for 7 yards (tackle by Craig Dahl),3.070,3.100
3,12:49,3,12,NYG 12,6,7,Donovan McNabb pass incomplete short right intended for L.J. Smith,3.100,2.630
3,12:46,4,12,NYG 12,6,10,David Akers 29 yard field goal good,2.630,3.000
3,,,,PHI 30,6,10,"David Akers kicks off 68 yards, returned by Ahmad Bradshaw for 35 yards (tackle by Stewart Bradley)",0.000,1.400
3,12:32,1,10,NYG 37,6,10,"Eli Manning pass complete deep right to Plaxico Burress for 26 yards (tackle by Lito Sheppard). Penalty on Lito Sheppard: Defensive Holding (Offsetting), Penalty on Plaxico Burress: Delay of Game (Offsetting) (no play)",1.400,1.400
3,12:09,1,10,NYG 37,6,10,Brandon Jacobs up the middle for 3 yards (tackle by Mike Patterson),1.400,1.260
3,11:36,2,7,NYG 40,6,10,Eli Manning pass incomplete deep left intended for Plaxico Burress (defended by Brian Dawkins),1.260,0.560
3,11:30,3,7,NYG 40,6,10,Eli Manning pass incomplete deep right intended for Amani Toomer,0.560,-0.720
3,11:23,4,7,NYG 40,6,10,"Jeff Feagles punts 41 yards, fair catch by Reno Mahe",-0.720,-0.150
3,11:16,1,10,PHI 19,6,10,Brian Westbrook left end for 5 yards (tackle by Aaron Ross),0.150,0.340
3,10:43,2,5,PHI 24,6,10,Brian Westbrook up the middle for 2 yards (tackle by Justin Tuck and Craig Dahl),0.340,-0.160
3,10:07,3,3,PHI 26,6,10,Donovan McNabb pass complete short middle to Kevin Curtis for 6 yards (tackle by Kawika Mitchell),-0.160,1.070
3,9:32,1,10,PHI 32,6,10,Donovan McNabb pass incomplete deep right intended for Reggie Brown,1.070,0.530
3,9:27,2,10,PHI 32,6,10,"Penalty on Jamaal Jackson: False Start, 5 yards (no play)",0.530,-0.150
3,9:27,2,15,PHI 27,6,10,Donovan McNabb pass complete short right to Reggie Brown for 4 yards (tackle by Kawika Mitchell),-0.150,-0.290
3,8:46,3,11,PHI 31,6,10,Donovan McNabb pass incomplete short left intended for Reggie Brown,-0.290,-1.310
3,8:37,4,11,PHI 31,6,10,"Saverio Rocca punts 53 yards, returned by R.W. McQuarters for 14 yards (tackle by Jon Dorenbos)",-1.310,-0.940
3,8:26,1,10,NYG 30,6,10,Eli Manning pass incomplete short left intended for Madison Hedgecock,0.940,0.390
3,8:20,2,10,NYG 30,6,10,Brandon Jacobs right end for -3 yards (tackle by Chris Gocong),0.390,-0.690
3,7:41,3,13,NYG 27,6,10,Eli Manning pass incomplete short middle intended for Brandon Jacobs,-0.690,-1.570
3,7:33,4,13,NYG 27,6,10,"Jeff Feagles punts 34 yards, fair catch by Reno Mahe",-1.570,-1.530
3,7:24,1,10,PHI 39,6,10,"Donovan McNabb pass complete short left to Brian Westbrook for 2 yards (tackle by Justin Tuck). Brian Westbrook fumbles (forced by Justin Tuck), recovered by Sam Madison at PHI-43 and returned for 6 yards (tackle by Todd Herremans)",1.530,-3.120
3,7:10,1,10,PHI 37,6,10,Eli Manning pass complete short left to Michael Matthews for 3 yards (tackle by Sheldon Brown),3.120,2.980
3,6:41,2,7,PHI 34,6,10,"Penalty on Jeremy Shockey: False Start, 5 yards (no play)",2.980,2.300
3,6:11,2,12,PHI 39,6,10,Eli Manning pass complete deep middle to Amani Toomer for 19 yards (tackle by Lito Sheppard),2.300,4.240
,,,,,,,"PHI challenged the runner was down by contact ruling, and the play was upheld.",,
3,6:02,1,10,PHI 20,12,10,"Eli Manning pass complete short middle to Plaxico Burress for 20 yards, touchdown",4.240,7.000
3,,,,PHI 2,13,10,Lawrence Tynes kicks extra point good,0.000,0.000
3,,,,NYG 30,13,10,"Lawrence Tynes kicks off 55 yards, returned by Correll Buckhalter for 9 yards (tackle by David Tyree)",0.000,0.540
3,5:52,1,10,PHI 24,13,10,Donovan McNabb sacked by Barry Cofield for -7 yards,0.540,-1.080
3,5:13,2,17,PHI 17,13,10,Donovan McNabb pass complete short right to L.J. Smith for 8 yards (tackle by Aaron Ross),-1.080,-0.560
3,4:41,3,9,PHI 25,13,10,Donovan McNabb up the middle for 5 yards (tackle by Fred Robbins),-0.560,-1.370
3,4:02,4,4,PHI 30,13,10,Saverio Rocca punts 35 yards,-1.370,-1.270
3,3:54,1,10,NYG 35,13,10,Eli Manning pass complete deep middle to Plaxico Burress for 41 yards (tackle by Quintin Mikell),1.270,3.970
3,3:07,1,10,PHI 24,13,10,Brandon Jacobs left end for 8 yards (tackle by Quintin Mikell),3.970,4.650
3,2:26,2,2,PHI 16,13,10,Brandon Jacobs left end for 9 yards (tackle by J.R. Reed),4.650,5.600
3,1:40,1,7,PHI 7,13,10,Eli Manning pass incomplete short left intended for Jeremy Shockey,5.600,4.760
3,1:36,2,7,PHI 7,13,10,Brandon Jacobs left tackle for 3 yards (tackle by Brian Dawkins and Takeo Spikes),4.760,4.490
3,0:54,3,4,PHI 4,13,10,Eli Manning pass incomplete short left intended for Plaxico Burress,4.490,3.030
3,0:51,4,4,PHI 4,16,10,Lawrence Tynes 23 yard field goal good,3.030,3.000
3,,,,NYG 30,16,10,"Lawrence Tynes kicks off 65 yards, returned by J.R. Reed for 17 yards (tackle by Ahmad Bradshaw)",0.000,0.410
3,0:41,1,10,PHI 22,16,10,Brian Westbrook right end for 10 yards (tackle by Craig Dahl),0.410,1.070
Quarter,Time,Down,ToGo,Location,NYG,PHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,PHI 32,16,10,Brian Westbrook left end for 21 yards (tackle by Reggie Torbor),1.070,2.460
4,14:29,1,10,NYG 47,16,10,Reggie Brown left end for 5 yards (tackle by Sam Madison),2.460,2.590
4,13:44,2,5,NYG 42,16,10,Brian Westbrook right end for 4 yards (tackle by Osi Umenyiora),2.590,2.410
4,13:01,3,1,NYG 38,16,10,Brian Westbrook left end for no gain (tackle by Kawika Mitchell),2.410,0.720
4,12:35,4,1,NYG 38,16,10,Donovan McNabb up the middle for 2 yards (tackle by Michael Strahan),0.720,3.180
4,11:53,1,10,NYG 36,16,10,Brian Westbrook left end for 3 yards (tackle by Osi Umenyiora),3.180,3.040
4,11:10,2,7,NYG 33,16,10,Donovan McNabb pass complete short right to Jason Avant for 5 yards (tackle by Kevin Dockery),3.040,3.010
4,10:26,3,2,NYG 28,16,10,"Brian Westbrook up the middle for no gain (tackle by Michael Johnson). Penalty on Michael Johnson: Defensive Offside, 5 yards (no play)",3.010,4.040
4,9:56,1,10,NYG 23,16,10,Brian Westbrook left guard for 3 yards (tackle by Kawika Mitchell),4.040,3.900
4,9:15,2,7,NYG 20,16,10,Donovan McNabb sacked by Jay Alford for -1 yards,3.900,3.070
4,8:38,3,8,NYG 21,16,10,Donovan McNabb pass incomplete short right intended for Brian Westbrook,3.070,2.060
4,8:31,4,8,NYG 21,16,13,David Akers 39 yard field goal good,2.060,3.000
4,,,,PHI 30,16,13,"David Akers kicks off 60 yards, returned by Ahmad Bradshaw for 19 yards (tackle by Stewart Bradley)",0.000,0.870
4,8:21,1,10,NYG 29,16,13,Brandon Jacobs left end for 2 yards (tackle by Omar Gaither and Takeo Spikes),0.870,0.600
4,7:39,2,8,NYG 31,16,13,Brandon Jacobs right end for 2 yards (tackle by Omar Gaither),0.600,0.170
4,6:57,3,6,NYG 33,16,13,"Penalty on Juqua Parker: Neutral Zone Infraction, 5 yards (no play)",0.170,0.830
4,6:38,3,1,NYG 38,16,13,Eli Manning pass complete deep middle to Plaxico Burress for 31 yards (tackle by Brian Dawkins),0.830,3.510
4,6:01,1,10,PHI 31,16,13,"Brandon Jacobs up the middle for 21 yards (tackle by Juqua Parker). Brandon Jacobs fumbles (forced by Juqua Parker), recovered by Juqua Parker at PHI-5 (tackle by Michael Matthews)",3.510,0.380
4,5:51,1,10,PHI 5,16,13,Donovan McNabb pass complete short right to Matt Schobel for 9 yards (tackle by Kevin Dockery),-0.380,-0.100
4,5:23,2,1,PHI 14,16,13,Brian Westbrook up the middle for 13 yards (tackle by Michael Johnson),-0.100,0.740
4,4:47,1,10,PHI 27,16,13,Donovan McNabb pass complete short left to Kevin Curtis for 13 yards (tackle by Michael Johnson),0.740,1.600
4,4:09,1,10,PHI 40,16,13,Brian Westbrook left tackle for 12 yards (tackle by Craig Dahl),1.600,2.390
4,3:33,1,10,NYG 48,16,13,Correll Buckhalter up the middle for 5 yards (tackle by Reggie Torbor and Michael Johnson),2.390,2.520
4,2:55,2,5,NYG 43,16,13,Brian Westbrook right end for no gain (tackle by Antonio Pierce),2.520,1.820
4,2:19,3,5,NYG 43,16,13,Brian Westbrook left end for -1 yards (tackle by Sam Madison),1.820,0.330
4,2:00,4,6,NYG 44,16,13,Donovan McNabb pass incomplete short middle intended for Jason Avant (defended by Antonio Pierce),0.330,-1.860
4,1:57,1,10,NYG 44,16,13,Brandon Jacobs right tackle for 2 yards (tackle by Lito Sheppard),1.860,1.590
4,1:52,,,,16,13,Timeout #2 by Philadelphia Eagles,0.000,1.590
4,1:52,2,8,NYG 46,16,13,Brandon Jacobs right end for 3 yards (tackle by Omar Gaither),1.590,1.290
4,1:47,,,,16,13,Timeout #3 by Philadelphia Eagles,0.000,1.290
4,1:47,3,5,NYG 49,16,13,Brandon Jacobs right end for 4 yards (tackle by Mike Patterson),1.290,0.130
4,1:03,,,,16,13,Timeout #2 by New York Giants,0.000,0.130
4,1:03,4,1,PHI 47,16,13,Jeff Feagles punts 44 yards (tackle by Craig Dahl),0.130,0.370
4,0:53,1,10,PHI 11,16,13,Donovan McNabb pass complete deep right to Reggie Brown for 19 yards (tackle by Antonio Pierce),-0.370,0.940
4,0:26,1,10,PHI 30,16,13,Donovan McNabb pass complete deep middle to Greg Lewis for 18 yards (tackle by Aaron Ross),0.940,2.130
4,0:26,1,10,PHI 48,16,13,Donovan McNabb spiked the ball,2.130,1.580
4,0:12,2,10,PHI 48,16,13,Donovan McNabb pass complete short right to Reggie Brown for 13 yards,1.580,2.980
4,0:05,1,10,NYG 39,16,13,David Akers 57 yard field goal no good,2.980,-2.060
4,0:01,1,10,NYG 47,16,13,Eli Manning kneels for -1 yards,2.060,1.380
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
