Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Dalton Schultz,DAL,8,7,95,2,5,84,12.0,11,1.6,11.5,0,,0,0.0,0,155.7
Michael Gallup,DAL,6,5,46,1,4,37,7.4,9,1.8,6.8,0,,0,0.0,0,138.2
CeeDee Lamb,DAL,6,4,68,1,3,51,12.8,17,4.3,8.2,0,,2,33.3,0,144.4
Tony Pollard,DAL,3,3,12,0,1,-1,-0.3,13,4.3,-0.3,0,,0,0.0,0,83.3
Noah Brown,DAL,2,2,18,0,1,-4,-2.0,22,11.0,-2.0,1,2.0,0,0.0,0,104.2
T.Y. Hilton,DAL,4,2,23,0,1,11,5.5,12,6.0,17.8,0,,1,25.0,0,67.7
Ezekiel Elliott,DAL,2,1,9,0,0,2,2.0,7,7.0,3.0,0,,0,0.0,0,62.5
Jake Ferguson,DAL,1,1,34,0,1,2,2.0,32,32.0,2.0,0,,0,0.0,0,118.7
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Chris Godwin,TAM,13,10,85,0,5,32,3.2,53,5.3,3.3,0,,0,0.0,0,93.4
Julio Jones,TAM,11,7,74,1,3,57,8.1,17,2.4,6.5,0,,1,9.1,0,113.4
Mike Evans,TAM,11,6,74,0,4,57,9.5,17,2.8,13.2,2,3.0,1,9.1,0,75.6
Cade Otton,TAM,7,4,58,0,4,16,4.0,42,10.5,6.7,0,,0,0.0,0,84.2
Rachaad White,TAM,6,4,36,0,2,-1,-0.3,37,9.3,-2.3,2,2.0,0,0.0,0,82.6
Russell Gage,TAM,8,2,10,0,,-3,-1.5,13,6.5,6.0,0,,2,25.0,1,0.0
Cameron Brate,TAM,3,1,8,1,1,7,7.0,1,1.0,12.0,0,,0,0.0,0,81.9
Leonard Fournette,TAM,1,1,6,0,1,-6,-6.0,12,12.0,-6.0,1,1.0,0,0.0,0,91.7
Ko Kieft,TAM,1,0,0,0,,0,,0,,2.0,0,,0,0.0,0,39.6
